A
1050 Generated by WorldEditor 1.7.1r2

1   1023 1 0 UNWW Novokuznetsk Airport
100 45.00 2 0 0.00 1 2 1 01  53.80061651  086.87145908    0    0 3 0 0 0 19  53.82329259  086.88528745    0    0 3 10 0 0
102 H3  53.80879351  086.86759941  25.41 16.80 15.70 2 0 0 0.00 0
102 H1  53.80853901  086.86913680 379.19 14.40 14.50 2 0 0 0.00 0
110 2 0.00 0.0000 TWY APRON
111  53.80168942  086.87179394
111  53.80172063  086.87163077
111  53.80164367  086.87158276
111  53.80166547  086.87147878
111  53.80162393  086.87145075
111  53.80164541  086.87134128
111  53.80160574  086.87131581
111  53.80162485  086.87120596
111  53.80158445  086.87118211
111  53.80159890  086.87108190
111  53.80156024  086.87105048
111  53.80157934  086.87094264
111  53.80151664  086.87090872
111  53.80274243  086.86975382
111  53.80279151  086.86978377
111  53.81887843  086.87961751
111  53.81886797  086.87969377
111  53.81892608  086.87972436
111  53.81891517  086.87980584
111  53.81897085  086.87983951
111  53.81895312  086.87998041
111  53.81900490  086.88001690
111  53.81897965  086.88018224
111  53.81903617  086.88021531
111  53.81900423  086.88036550
111  53.81906921  086.88040335
111  53.81881477  086.88155006
111  53.81876135  086.88152534
111  53.81872048  086.88170803
111  53.81865918  086.88167397
111  53.81862479  086.88182864
111  53.81855505  086.88180052
111  53.81853564  086.88188398
111  53.81847552  086.88185130
111  53.81846133  086.88191279
111  53.81839644  086.88187432
111  53.81839177  086.88189120
111  53.81836805  086.88197685
111  53.81918472  086.88247372
111  53.81919851  086.88240614
111  53.81920367  086.88238088
111  53.81914890  086.88234436
111  53.81916040  086.88225613
111  53.81910670  086.88222253
111  53.81911666  086.88214384
111  53.81905566  086.88210920
111  53.81908504  086.88193049
111  53.81903613  086.88190451
111  53.81907277  086.88170115
111  53.81901691  086.88166927
111  53.81952912  086.87922859
111  53.80687280  086.87149324
111  53.80671404  086.87086685
111  53.80713266  086.86880934
111  53.80741514  086.86859609
111  53.80861315  086.86930499
111  53.80865739  086.86909175
111  53.80762164  086.86844718
111  53.80782223  086.86774826
111  53.80795477  086.86775157
111  53.80794063  086.86788776
111  53.80787433  086.86811468
111  53.80803844  086.86824647
111  53.80810612  086.86801408
111  53.80801505  086.86795393
111  53.80802617  086.86781034
111  53.80851386  086.86811417
111  53.80852101  086.86826012
111  53.80846172  086.86822198
111  53.80839589  086.86848251
111  53.80861880  086.86862201
111  53.80863909  086.86853683
111  53.80894932  086.86874064
111  53.80893180  086.86881963
111  53.80915535  086.86893511
111  53.80921817  086.86865834
111  53.80911059  086.86858902
111  53.80912877  086.86844169
111  53.80962902  086.86874917
111  53.80961365  086.86897789
111  53.80956110  086.86893866
111  53.80949939  086.86917397
111  53.80969720  086.86929661
111  53.80974666  086.86906647
111  53.80968561  086.86901249
111  53.80970453  086.86878523
111  53.81019292  086.86909098
111  53.81018607  086.86938001
111  53.81012825  086.86934416
111  53.81007401  086.86957347
111  53.81028204  086.86970945
111  53.81033941  086.86947042
111  53.81024914  086.86941266
111  53.81024763  086.86863541
111  53.81030621  086.86867337
111  53.81035076  086.86846314
111  53.81026698  086.86840749
111  53.81043262  086.86772065
111  53.81054952  086.86783837
111  53.81053373  086.86791548
111  53.81073757  086.86806118
