I
1050 Generated by WorldEditor

1    917 1 0 DAUA TOUAT CHEIKH SIDI MOHAMED BELKEBIR
100 45.00 1 0 0.25 0 1 0 04  27.82731652 -000.19623768    0  101 3 1 0 0 22  27.84811686 -000.17677390    0  103 3 0 0 0
110 2 0.00 0.0000 New Taxiway 8
111  27.84041885 -000.19074878
111  27.84038179 -000.19078449
111  27.84033375 -000.19070221
111  27.84030629 -000.19072239
111  27.84026511 -000.19065564
111  27.84062063 -000.19031724
111  27.84071123 -000.19043832
111  27.84060690 -000.19053456
111  27.84065220 -000.19059665
113  27.84046964 -000.19076586
110 2 0.00 0.0000 New Taxiway 7
111  27.84126300 -000.19018141
111  27.84122175 -000.19011610
111  27.84120009 -000.19013126
111  27.84118359 -000.19011493
111  27.84116606 -000.19012659
111  27.84113718 -000.19009277
111  27.84109490 -000.19008577
111  27.84109490 -000.19003445
111  27.84106190 -000.18998430
111  27.84107840 -000.18996331
111  27.84107015 -000.18995515
111  27.84107943 -000.18994232
111  27.84110315 -000.18994232
111  27.84114028 -000.18989333
111  27.84115265 -000.18989683
111  27.84118359 -000.18986534
111  27.84129291 -000.19000413
111  27.84126094 -000.19003679
111  27.84126403 -000.19006361
113  27.84131353 -000.19013709
110 2 0.00 0.0000 New Taxiway 6
111  27.84300520 -000.18847919
111  27.84289103 -000.18833180
111  27.84311685 -000.18813858
111  27.84314281 -000.18816494
111  27.84319772 -000.18823169
113  27.84322979 -000.18827570
110 2 0.00 0.0000 New Taxiway 5
111  27.84224100 -000.18930272
111  27.84223072 -000.18929308
111  27.84219038 -000.18932499
112  27.84215756 -000.18938754  27.84213044 -000.18941559
111  27.84208631 -000.18941511
111  27.84191474 -000.18957733
112  27.84190491 -000.18961799  27.84189717 -000.18963552
111  27.84187255 -000.18964625
111  27.84161439 -000.18988928
111  27.84159737 -000.18987516
111  27.84158376 -000.18989441
111  27.84155880 -000.18987003
111  27.84150208 -000.18993803
111  27.84123209 -000.18958266
111  27.84166892 -000.18917999
111  27.84171113 -000.18923227
111  27.84195806 -000.18901144
111  27.84191501 -000.18894376
111  27.84232006 -000.18856634
111  27.84233614 -000.18857998
111  27.84240508 -000.18868461
111  27.84232454 -000.18874619
113  27.84254575 -000.18902202
110 1 0.00 0.0000 New Taxiway 3
111  27.83778047 -000.18683827 102
112  27.83763459 -000.18704471  27.83761027 -000.18713221 102
112  27.83761998 -000.18729161  27.83763371 -000.18736302 102
111  27.83768209 -000.18743834 102
111  27.83859248 -000.18867241 102
112  27.83872619 -000.18883638  27.83879894 -000.18889847 102
112  27.83903059 -000.18892014  27.83914727 -000.18888288 102
111  27.83923535 -000.18877965 102
111  27.84028318 -000.18780673 102
112  27.84039368 -000.18764963  27.84042583 -000.18756327 102
112  27.84041771 -000.18737660  27.84039761 -000.18729706 102
111  27.84031474 -000.18717750 102
111  27.83948262 -000.18605053 102
112  27.83931699 -000.18584441  27.83926208 -000.18579784 102
112  27.83916628 -000.18576504  27.83910763 -000.18575375 102
112  27.83899764 -000.18576503  27.83892526 -000.18577208 102
111  27.83885165 -000.18583879
111  27.83970472 -000.18503982 102
112  27.83961549 -000.18517712  27.83959487 -000.18524477 102
112  27.83959138 -000.18543188  27.83960582 -000.18551469 102
111  27.83966034 -000.18560162 102
111  27.84061250 -000.18687704 102
112  27.84077104 -000.18703228  27.84084049 -000.18707155 102
