A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     1210 0 0 EDFT Lauterbach
100   29.87   3   0 0.00 0 0 0 07   50.68212096  009.40579711    0.00    0.00 0  0 0 0 25   50.68421304  009.41486889    0.00    0.00 0  0 0 0
130 Airport Boundary
111  50.68072481  009.40573626 
111  50.68316114  009.41689322 
111  50.68564704  009.41585166 
113  50.68319998  009.40463763 
14   50.68281637  009.41123387   82 0 New Tower Viewpoint
19   50.68266701  009.41039822 0 New Windsock
51 12217 CTAF/UNICOM

99
