A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     4501 1 0 VNRT Rumjatar
100   32.00   3   0 0.00 0 0 0 17   27.30497209  086.55065575    0.00    0.00 0  0 0 0 35   27.29998791  086.55134423    0.00    0.00 0  0 0 0
110   3 0.00 173.00 Apron
111  27.30331756  086.55025753 
111  27.30293486  086.55081307 
113  27.30427954  086.55062948 
130 Airport Boundary
111  27.30534474  086.55027668 
111  27.30390129  086.55047516 
111  27.30331756  086.55025753 
111  27.30308885  086.55058063 
111  27.29977122  086.55107435 
111  27.29983235  086.55168271 
113  27.30523195  086.55094309 
14   27.30227521  086.54928646   40 0 Tower Viewpoint
15   27.30334857  086.55046071  77.05 Parking
19   27.30285335  086.55063989 0 Windsock
54 12230 Rumjatar AFIS

99
