A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1       68 0 1 KCQX Chatham Muni
100   30.48   1   0 0.25 0 2 1 06   41.68543300 -069.99333300    0.00    0.00 2  0 0 0 24   41.69136700 -069.98571100    0.00    0.00 2  0 0 0
21   41.68983615 -069.98705569  2 223.81   3.00 24  PAPI-4L
10   41.68860600 -069.98989900 xxx  43.81  2960 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.68846500 -069.99142500 xxx  43.81  1300 0.0 0.0   210 101101  2 0 0 0.25 0
10   41.68858000 -069.99220300 xxx  43.81   700 0.0 0.0   200 101101  2 0 0 0.25 0
10   41.68714100 -069.99341600 xxx 120.00   400 0.0 0.0   300 101101  2 0 0 0.25 0
10   41.68782800 -069.99127200 xxx 132.00   400 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.68612300 -069.99331700 xxx  43.81   211 0.0 0.0    80 161161  1 0 0 0.25 0
10   41.69128800 -069.98670200 xxx  43.81   200 0.0 0.0    70 161161  1 0 0 0.25 0
10   41.69144400 -069.98602300 xxx 130.00   130 0.0 0.0    40 161161  1 0 0 0.25 0
10   41.68560800 -069.99348400 xxx  52.00    40 0.0 0.0   100 161161  1 0 0 0.25 0
14   41.68843800 -069.99357600 0030 0 Tower
15   41.68911400 -069.99150100 310.00 Ramp
18   41.68878600 -069.99005100 1 BCN
19   41.68581800 -069.99386600 1 WS
19   41.69098700 -069.98518400 1 WS
50 13587 ASOS
51 12280 CTAF/UNICOM
52 12730 CLNC DEL
55 11820 CAPE APP/DEP


130 Airport Boundary
111  041.68543243 -069.99333191
111  041.68560791 -069.99348450
111  041.68714142 -069.99341583
111  041.68857956 -069.99220276
111  041.69128799 -069.98670197
111  041.69144440 -069.98602295
113  041.69136810 -069.98571014
99
