I
1050 Generated by WorldEditor 2.2.0r2

1   3957 0 0 8S4 Enterprise Muni
100 15.24 1 0 0.25 0 1 0 12  45.42774895 -117.26848759    0    0 1 0 0 0 30  45.42191356 -117.26103428    0    0 1 0 0 0
110 3 0.00 0.0000 New Taxiway 12
112  45.42703301 -117.26841243  45.42696028 -117.26834448
111  45.42703301 -117.26841243
111  45.42675432 -117.26804692
112  45.42674699 -117.26794297  45.42675185 -117.26789164
111  45.42674699 -117.26794297
111  45.42676679 -117.26786409
111  45.42676802 -117.26782311
111  45.42676816 -117.26777548
111  45.42675677 -117.26746112
112  45.42676231 -117.26743630  45.42676674 -117.26742535
111  45.42676231 -117.26743630
112  45.42676231 -117.26743630  45.42677337 -117.26741865
112  45.42681338 -117.26742144  45.42684151 -117.26743057
111  45.42681338 -117.26742144
111  45.42683521 -117.26743579
111  45.42747355 -117.26822710
111  45.42749673 -117.26840599
112  45.42749304 -117.26843845  45.42748825 -117.26845071
111  45.42749304 -117.26843845
111  45.42741457 -117.26849797
111  45.42729481 -117.26852428
111  45.42725525 -117.26852294
111  45.42721597 -117.26851929
113  45.42717793 -117.26851150
110 2 0.00 0.0000 New Taxiway 10
111  45.42725525 -117.26852294
111  45.42725029 -117.26859952
111  45.42720978 -117.26859480
113  45.42721597 -117.26851929
110 2 0.00 0.0000 New Taxiway 9
111  45.42695135 -117.26875207
111  45.42695591 -117.26867720
111  45.42693013 -117.26867282
111  45.42693397 -117.26861944
111  45.42707741 -117.26863942
111  45.42707945 -117.26860566
111  45.42711975 -117.26861169
111  45.42711786 -117.26864506
111  45.42714970 -117.26864949
111  45.42714274 -117.26877890
111  45.42703151 -117.26876351
111  45.42703629 -117.26869297
111  45.42700891 -117.26868812
113  45.42700376 -117.26875865
110 2 0.00 0.0000 New Taxiway 8
111  45.42670972 -117.26858481
111  45.42672186 -117.26840403
111  45.42679168 -117.26841378
111  45.42679479 -117.26836955
111  45.42684100 -117.26837698
111  45.42683795 -117.26842025
111  45.42689548 -117.26842828
111  45.42690673 -117.26842985
113  45.42689335 -117.26861293
110 2 0.00 0.0000 New Taxiway 7
111  45.42675293 -117.26827353
111  45.42671718 -117.26840269
111  45.42640416 -117.26822757
111  45.42643285 -117.26811552
113  45.42643762 -117.26809692
110 2 0.00 0.0000 New Taxiway 6
111  45.42640801 -117.26814497
111  45.42635813 -117.26826643
111  45.42615658 -117.26810235
111  45.42593816 -117.26782167
111  45.42600563 -117.26771592
111  45.42601238 -117.26772479
111  45.42620616 -117.26797963
113  45.42639977 -117.26813822
110 2 0.00 0.0000 New Taxiway 5
111  45.42646726 -117.26782705
111  45.42639707 -117.26793572
111  45.42613434 -117.26759672
111  45.42620274 -117.26748766
113  45.42620892 -117.26749559
110 3 0.00 0.0000 New Taxiway 4
111  45.42520625 -117.26641739
111  45.42511734 -117.26636971
111  45.42470553 -117.26622311
112  45.42470553 -117.26622311  45.42450159 -117.26609573
112  45.42438596 -117.26566910  45.42438153 -117.26541735
111  45.42438596 -117.26566910
112  45.42441212 -117.26556772  45.42444135 -117.26550365
111  45.42441212 -117.26556772
111  45.42467076 -117.26519565
111  45.42500877 -117.26562890
111  45.42490788 -117.26578580
111  45.42462729 -117.26542987
111  45.42456039 -117.26553620
111  45.42465450 -117.26565509
111  45.42463708 -117.26568263
111  45.42465964 -117.26571235
111  45.42467748 -117.26568411
111  45.42477770 -117.26581072
111  45.42477106 -117.26582073
111  45.42477201 -117.26583684
111  45.42478624 -117.26585536
111  45.42479959 -117.26583837
111  45.42490113 -117.26596664
111  45.42484395 -117.26606967
111  45.42486871 -117.26609836
111  45.42492393 -117.26599545
111  45.42495173 -117.26603056
111  45.42501788 -117.26592533
111  45.42493195 -117.26581633
111  45.42501236 -117.26568863
111  45.42523150 -117.26598178
112  45.42523956 -117.26601874  45.42523765 -117.26604154
111  45.42523956 -117.26601874
111  45.42521374 -117.26613910
114  45.42521374 -117.26613910  45.42519556 -117.26626816
110 1 0.00 0.0000 New Taxiway 3
111  45.42467748 -117.26568411
111  45.42465964 -117.26571235
111  45.42463708 -117.26568263
113  45.42465450 -117.26565509
110 1 0.00 0.0000 New Taxiway 3
111  45.42479959 -117.26583837
111  45.42478624 -117.26585536
111  45.42477201 -117.26583684
111  45.42477106 -117.26582073
113  45.42477770 -117.26581072
110 1 0.00 0.0000 New Taxiway 3
111  45.42492393 -117.26599545
111  45.42486871 -117.26609836
111  45.42484395 -117.26606967
113  45.42490113 -117.26596664
110 2 0.00 0.0000 New Taxiway 2
111  45.42501788 -117.26592533
111  45.42495173 -117.26603056
111  45.42492393 -117.26599545
111  45.42490113 -117.26596664
111  45.42479959 -117.26583837
111  45.42477770 -117.26581072
111  45.42467748 -117.26568411
111  45.42465450 -117.26565509
111  45.42456039 -117.26553620
111  45.42462729 -117.26542987
111  45.42490788 -117.26578580
113  45.42493195 -117.26581633
110 1 0.00 0.0000 New Taxiway 1
111  45.42204636 -117.26151362
111  45.42200132 -117.26165737
111  45.42223301 -117.26197134
111  45.42460765 -117.26498290
111  45.42493355 -117.26541109
111  45.42504372 -117.26522856
111  45.42505574 -117.26514370
111  45.42514435 -117.26524193
111  45.42504101 -117.26542419
112  45.42504101 -117.26542419  45.42501802 -117.26550338
111  45.42505938 -117.26557919
111  45.42533799 -117.26593577
111  45.42551477 -117.26618760
111  45.42591881 -117.26684548
111  45.42602625 -117.26670001
112  45.42602625 -117.26670001  45.42609178 -117.26672640
111  45.42613013 -117.26681790
111  45.42599445 -117.26700111
111  45.42627507 -117.26743832
112  45.42627507 -117.26743832  45.42630286 -117.26747401
111  45.42633568 -117.26749373
111  45.42641420 -117.26760349
111  45.42649268 -117.26746256
111  45.42651437 -117.26746977
111  45.42659072 -117.26754203
111  45.42661840 -117.26749458
111  45.42664745 -117.26743798
112  45.42664745 -117.26743798  45.42666532 -117.26739555
111  45.42667736 -117.26735193
112  45.42667736 -117.26735193  45.42668411 -117.26732619
111  45.42668510 -117.26728708
111  45.42667837 -117.26721653
111  45.42683521 -117.26743579
111  45.42681338 -117.26742144
112  45.42681338 -117.26742144  45.42678524 -117.26741231
112  45.42676231 -117.26743630  45.42675126 -117.26745395
111  45.42676231 -117.26743630
112  45.42676231 -117.26743630  45.42675789 -117.26744725
111  45.42675677 -117.26746112
111  45.42676816 -117.26777548
111  45.42676802 -117.26782311
111  45.42676679 -117.26786409
111  45.42674699 -117.26794297
112  45.42674699 -117.26794297  45.42674213 -117.26799430
111  45.42675432 -117.26804692
111  45.42703301 -117.26841243
112  45.42703301 -117.26841243  45.42710575 -117.26848038
111  45.42717793 -117.26851150
111  45.42721597 -117.26851929
111  45.42720978 -117.26859480
111  45.42725029 -117.26859952
111  45.42725525 -117.26852294
111  45.42729481 -117.26852428
111  45.42741457 -117.26849797
111  45.42749304 -117.26843845
112  45.42749304 -117.26843845  45.42749784 -117.26842619
111  45.42749673 -117.26840599
111  45.42747355 -117.26822710
111  45.42770488 -117.26854655
111  45.42765408 -117.26863053
111  45.42759461 -117.26854642
112  45.42759461 -117.26854642  45.42758056 -117.26853827
111  45.42755832 -117.26854208
111  45.42748052 -117.26858860
111  45.42730029 -117.26862745
111  45.42722050 -117.26862676
111  45.42721836 -117.26864882
111  45.42714970 -117.26864949
111  45.42711786 -117.26864506
111  45.42711975 -117.26861169
111  45.42707945 -117.26860566
111  45.42707741 -117.26863942
111  45.42693397 -117.26861944
111  45.42689335 -117.26861293
111  45.42690673 -117.26842985
111  45.42689548 -117.26842828
111  45.42684137 -117.26836813
111  45.42684100 -117.26837698
111  45.42679479 -117.26836955
111  45.42679781 -117.26831970
111  45.42675293 -117.26827353
111  45.42643762 -117.26809692
111  45.42643285 -117.26811552
111  45.42641256 -117.26810126
111  45.42639977 -117.26813822
111  45.42620616 -117.26797963
111  45.42601238 -117.26772479
111  45.42613434 -117.26759672
111  45.42639707 -117.26793572
111  45.42646726 -117.26782705
111  45.42620892 -117.26749559
111  45.42622291 -117.26747889
111  45.42596098 -117.26707379
111  45.42559409 -117.26643979
111  45.42530165 -117.26600169
111  45.42525890 -117.26594691
111  45.42523150 -117.26598178
111  45.42501236 -117.26568863
111  45.42493195 -117.26581633
111  45.42490788 -117.26578580
111  45.42500877 -117.26562890
111  45.42467076 -117.26519565
