I
1050 Generated by WorldEditor 2.3.0r2

1   2225 0 0 CAU4 Vanderhoof
100 54.86 3 0 0.25 0 0 0 02  54.04361562 -124.01877770    0    0 0 0 0 0 20  54.05078730 -124.00140293    0    0 0 0 0 0
100 25.91 1 0 0.25 0 0 0 07  54.05158598 -124.02273790    0    0 1 11 0 0 25  54.05158120 -123.99945265   68    0 1 0 0 0
100 54.86 3 0 0.25 0 0 0 15  54.05141145 -124.01893214   45    0 0 0 0 0 33  54.04187591 -124.01896627    0    0 0 0 0 0
110 3 0.00 0.0000 New Taxiway 94
111  54.05350140 -124.01403036
111  54.05351335 -124.01369250
111  54.05353209 -124.01369169
112  54.05370068 -124.01394220  54.05383813 -124.01389567
111  54.05370068 -124.01394220
112  54.05370068 -124.01394220  54.05373945 -124.01392869
111  54.05376888 -124.01383799
111  54.05377255 -124.01419238
112  54.05366757 -124.01416183  54.05361175 -124.01422450
111  54.05349194 -124.01440791
111  54.05348177 -124.01481330
111  54.05357277 -124.01486169
111  54.05371358 -124.01634511
111  54.05281682 -124.01643347
112  54.05271491 -124.01624726  54.05269704 -124.01608237
111  54.05271491 -124.01624726
111  54.05271306 -124.01549925
111  54.05255742 -124.01552450
112  54.05255742 -124.01552450  54.05241476 -124.01556553
111  54.05232847 -124.01581407
111  54.05231068 -124.01673439
111  54.05212824 -124.02094474
111  54.05197518 -124.02093782
111  54.05204469 -124.01910266
112  54.05198901 -124.01902189  54.05194969 -124.01901276
111  54.05198901 -124.01902189
111  54.05167471 -124.01901156
111  54.05167658 -124.01871340
111  54.05203351 -124.01872743
112  54.05206039 -124.01868840  54.05206218 -124.01866516
111  54.05206039 -124.01868840
111  54.05222931 -124.01422879
111  54.05239143 -124.01425070
111  54.05239400 -124.01440632
111  54.05322348 -124.01427584
112  54.05329168 -124.01419474  54.05330357 -124.01412515
111  54.05329168 -124.01419474
113  54.05329973 -124.01407978
110 2 0.00 0.0000 New Taxiway 93
111  54.05377255 -124.01419238
111  54.05376888 -124.01383799
111  54.05387902 -124.01383591
113  54.05388269 -124.01419029
110 2 0.00 0.0000 New Taxiway 82
111  54.05424177 -124.00868452
111  54.05435278 -124.00868002
111  54.05435659 -124.00942067
113  54.05424557 -124.00942518
110 2 0.00 0.0000 New Taxiway 81
111  54.05445829 -124.01044481
111  54.05467271 -124.01044265
111  54.05467550 -124.01075090
113  54.05446108 -124.01075306
110 2 0.00 0.0000 New Taxiway 80
111  54.05348545 -124.01112971
111  54.05354106 -124.01103858
111  54.05354212 -124.01091431
111  54.05382653 -124.01091431
111  54.05382737 -124.01111137
111  54.05404116 -124.01111243
111  54.05404381 -124.01157253
111  54.05367904 -124.01157073
111  54.05368064 -124.01184922
111  54.05357124 -124.01184922
113  54.05349503 -124.01172227
110 2 0.00 0.0000 New Taxiway 79
111  54.05383896 -124.01367847
111  54.05383890 -124.01348765
111  54.05402613 -124.01347959
113  54.05402618 -124.01367040
110 2 0.00 0.0000 New Taxiway 79
111  54.05375151 -124.01301529
111  54.05375145 -124.01280122
111  54.05402593 -124.01280491
113  54.05402599 -124.01301897
110 1 0.00 0.0000 New Taxiway 77
111  54.05323926 -124.01089931
112  54.05317132 -124.01079037  54.05313903 -124.01078458
111  54.05317132 -124.01079037
111  54.05225363 -124.01083826
111  54.05191141 -124.01085612
112  54.05191141 -124.01085612  54.05176426 -124.01087113
111  54.05169061 -124.01106390
111  54.05168907 -124.01039849
112  54.05191764 -124.01064928  54.05208945 -124.01065678
111  54.05191764 -124.01064928
111  54.05225154 -124.01064142
111  54.05394995 -124.01060143
112  54.05405417 -124.01049622  54.05405976 -124.01041695
111  54.05405417 -124.01049622
111  54.05405160 -124.00984962
112  54.05415196 -124.00965455  54.05421254 -124.00961598
111  54.05415196 -124.00965455
111  54.05415911 -124.00868794
111  54.05424177 -124.00868452
111  54.05424557 -124.00942518
112  54.05424557 -124.00942518  54.05422645 -124.00943000
111  54.05421555 -124.00947449
111  54.05421067 -124.00965260
112  54.05432218 -124.00983160  54.05437358 -124.00985661
111  54.05432218 -124.00983160
111  54.05437687 -124.00982794
111  54.05437487 -124.00994348
112  54.05425443 -124.01010130  54.05424461 -124.01020937
111  54.05425443 -124.01010130
111  54.05424384 -124.01039154
112  54.05424384 -124.01039154  54.05424831 -124.01050062
111  54.05436814 -124.01048166
111  54.05445829 -124.01044481
111  54.05446108 -124.01075306
111  54.05362237 -124.01076095
112  54.05362237 -124.01076095  54.05353102 -124.01077849
111  54.05348230 -124.01093517
111  54.05348545 -124.01112971
111  54.05349503 -124.01172227
111  54.05351243 -124.01279802
111  54.05375145 -124.01280122
111  54.05375151 -124.01301529
111  54.05402599 -124.01301897
111  54.05402613 -124.01347959
111  54.05383890 -124.01348765
111  54.05383896 -124.01367847
111  54.05353209 -124.01369169
111  54.05351335 -124.01369250
111  54.05350140 -124.01403036
111  54.05329973 -124.01407978
111  54.05327017 -124.01408702
111  54.05319846 -124.01380671
111  54.05225150 -124.01381411
111  54.05187178 -124.01381708
112  54.05168951 -124.01417066  54.05164105 -124.01438678
111  54.05168951 -124.01417066
111  54.05169043 -124.01331603
112  54.05169043 -124.01331603  54.05173008 -124.01348113
111  54.05185812 -124.01358998
111  54.05225267 -124.01359292
111  54.05319420 -124.01359991
113  54.05327393 -124.01334308
110 3 0.00 0.0000 New Taxiway 75
111  54.05088949 -124.00157320
111  54.05057708 -124.00118452
111  54.05058523 -124.00116148
111  54.05130492 -123.99955105
112  54.05130492 -123.99955105  54.05135279 -123.99946951
111  54.05147448 -123.99947113
111  54.05147869 -124.00139646
112  54.05095484 -124.00165011  54.05082329 -124.00186787
113  54.05095484 -124.00165011
110 3 0.00 0.0000 New Taxiway 74
111  54.05139791 -124.01851942
111  54.05147940 -124.01840618
111  54.05148261 -124.01947098
113  54.05139148 -124.01935044
110 3 0.00 0.0000 New Taxiway 73
111  54.04397179 -124.01858323
111  54.04415090 -124.01817827
112  54.04415090 -124.01817827  54.04417406 -124.01840705
113  54.04439948 -124.01856219
110 3 0.00 0.0000 New Taxiway 72
111  54.04340241 -124.01861247
111  54.04335352 -124.01858180
112  54.04345517 -124.01846566  54.04348309 -124.01840542
113  54.04345517 -124.01846566
130 Airport Boundary 97
111  54.05526674 -124.02104625
111  54.05362360 -124.02095678
111  54.05361051 -124.02326725
111  54.05279874 -124.03408401
111  54.05038961 -124.03413977
111  54.04954511 -124.02604437
111  54.04955166 -124.02111586
111  54.04367374 -124.02106810
111  54.04272449 -124.02308411
111  54.04251173 -124.02325133
111  54.04196073 -124.02267531
111  54.04196073 -124.02247092
111  54.04148429 -124.02167756
111  54.04120148 -124.01790194
111  54.04279530 -124.01723199
111  54.04698378 -124.00655330
111  54.04869007 -124.00303717
111  54.04870893 -123.99728929
111  54.05197211 -123.99728952
111  54.05196426 -124.00547880
111  54.05253773 -124.00617462
111  54.05625441 -124.00581156
113  54.05624752 -124.02136264
120 Linear Feature 96
111  54.05225267 -124.01359292 4
115  54.05225150 -124.01381411
120 Linear Feature 95
111  54.05225154 -124.01064142 4
115  54.05225363 -124.01083826
120 Linear Feature 92
111  54.05184027 -124.01369390 1
112  54.05159680 -124.01326087  54.05159375 -124.01285110
111  54.05159680 -124.01326087 1
111  54.05159407 -124.01099918
112  54.05159407 -124.01099918  54.05161310 -124.01084609 1
115  54.05173850 -124.01077128
120 Linear Feature 91
111  54.05336672 -124.01095045 1
116  54.05347193 -124.01071213  54.05355110 -124.01068878
120 Linear Feature 90
