A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      251 1 0 CYTZ Toronto City Centre
100   46.02   1   0 0.00 0 3 0 08   43.62746528 -079.40336361    0.00   91.14 3  0 0 1 26   43.63099780 -079.38898663    0.00   91.14 3  0 0 1
100   46.02   1   0 0.00 0 0 0 06   43.62584265 -079.39755589    0.00    0.00 2  0 0 0 24   43.63093039 -079.38920697    0.00    0.00 2  0 0 0
100   46.02   1   0 0.00 0 0 0 15   43.62960910 -079.40082845    0.00    0.00 2  0 0 0 33   43.62373393 -079.39404963    0.00    0.00 2  0 0 0
21   43.62824932 -079.40211413  2  71.84   3.00 08  PAPI-4L
21   43.62884306 -079.39921173  2 138.81   5.50 15  PAPI-4L
21   43.63096337 -079.39059037  3 252.72   3.00 26  PAPI-4R
110   1 0.00   0.00 New Taxiway 4
111  43.63036232 -079.40014738 
111  43.63041919 -079.40014426 
112  43.63048095 -079.40009248  43.63050893 -079.40006549 
111  43.63049424 -079.40000112 
112  43.63039793 -079.39974055  43.63037493 -079.39968143 
111  43.63031233 -079.39970172 
112  43.63026954 -079.39973526  43.63024846 -079.39975732 
111  43.63025211 -079.39979595 
112  43.63018564 -079.39958026  43.63020651 -079.39962617 
111  43.63025856 -079.39960262 
112  43.63039509 -079.39951735  43.63042221 -079.39950314 
111  43.63043294 -079.39948579 
111  43.63051081 -079.39932557 
111  43.63047436 -079.39927980 
111  43.63064270 -079.39896187 
111  43.63079009 -079.39910033 
111  43.63104264 -079.39935422 
111  43.63108380 -079.39928543 
111  43.63119073 -079.39938114 
111  43.63080796 -079.40009279 
111  43.63055392 -079.40021488 
111  43.63047855 -079.40023076 
111  43.63045619 -079.40025547 
111  43.63042764 -079.40028997 
113  43.63042132 -079.40033074 
110   1 0.00   0.00 New Taxiway 3
111  43.63119629 -079.38906100 
111  43.63147628 -079.38919604 
111  43.63158396 -079.38955082 
111  43.63136830 -079.39042185 
111  43.63093307 -079.39219463 
111  43.63103674 -079.39264160 
111  43.63165543 -079.39327661 
111  43.63247444 -079.39410676 
111  43.63265277 -079.39426853 
112  43.63274700 -079.39424655  43.63279174 -079.39418246 
111  43.63286132 -079.39405428 
111  43.63308788 -079.39428976 
111  43.63305926 -079.39435427 
111  43.63305625 -079.39443750 
111  43.63285593 -079.39480165 
111  43.63320002 -079.39516284 
111  43.63304429 -079.39546956 
111  43.63279744 -079.39523151 
111  43.63264833 -079.39551991 
111  43.63291818 -079.39577994 
111  43.63286294 -079.39589264 
111  43.63270275 -079.39598155 
111  43.63277805 -079.39583210 
111  43.63255351 -079.39560321 
111  43.63247546 -079.39576022 
111  43.63244033 -079.39572096 
111  43.63247025 -079.39565636 
111  43.63216161 -079.39536987 
111  43.63211385 -079.39546383 
111  43.63175997 -079.39614547 
111  43.63186600 -079.39625305 
111  43.63192398 -079.39616378 
111  43.63203167 -079.39628280 
111  43.63187286 -079.39657554 
111  43.63189395 -079.39668582 
111  43.63138800 -079.39760040 
111  43.63072429 -079.39881027 
111  43.63056246 -079.39864790 
111  43.63056359 -079.39862132 
111  43.63044251 -079.39850408 
111  43.63021909 -079.39827824 
111  43.63006243 -079.39856373 
111  43.63002051 -079.39902447 
