I
1000 Generated by WorldEditor

1     13 1 0 PHNL Honolulu Intl
100 46.00 1 2 0.60 1 3 1 08L  21.32524600 -157.94325881    0  320 3 8 0 0 26R  21.32524600 -157.90711981    0  216 3 0 0 2
100 61.00 1 2 0.00 1 3 1 08R  21.30680300 -157.94587481    0  168 3 0 0 1 26L  21.30680000 -157.91062181    0  173 3 9 0 0
100 46.00 1 2 0.60 1 3 0 04R  21.31391200 -157.92715781    0   61 3 8 0 0 22L  21.32881900 -157.90603181    0   64 3 0 0 2
100 46.00 1 2 0.30 1 2 1 04L  21.31833400 -157.92332981    0   66 2 0 0 2 22R  21.32985400 -157.90701381    0    0 2 12 0 2
110 2 0.00 0.0000 New Taxiway 8
111  21.31977863 -157.95312908 20
111  21.32057715 -157.95533967 20
111  21.31912020 -157.95606149 20
111  21.31827265 -157.95367045 20
113  21.31948984 -157.95325690
110 2 0.00 0.0000 New Taxiway 21
111  21.32585218 -157.92898296
111  21.32585218 -157.92890514
111  21.32599330 -157.92890514
113  21.32599330 -157.92898237
110 1 0.00 0.0000 New Taxiway 2
111  21.32805907 -157.94656962 1
111  21.32805138 -157.94692424 1
111  21.32852700 -157.94743906 1
111  21.32853013 -157.94788145 1
111  21.32763384 -157.94788496 1
111  21.32763870 -157.94777407 1
112  21.32756092 -157.94770594  21.32753126 -157.94766851 1
111  21.32750758 -157.94757215 1
112  21.32750116 -157.94729579  21.32749289 -157.94711612 1
111  21.32747490 -157.94700805 1
112  21.32751973 -157.94682547  21.32756332 -157.94676216 1
111  21.32764975 -157.94671063 1
111  21.32764773 -157.94634645 1
113  21.32768701 -157.94617272
111  21.32764749 -157.94699634 1
112  21.32760517 -157.94695397  21.32755700 -157.94697840 1
111  21.32757163 -157.94699175 1
111  21.32756364 -157.94749957 1
112  21.32758985 -157.94758464  21.32760977 -157.94762280 1
113  21.32763538 -157.94762909 1
110 2 0.20 0.0000 New Taxiway 1
111  21.32294165 -157.94446486 20 102
112  21.32248038 -157.94513748  21.32235116 -157.94542168 20 102
111  21.32223878 -157.94579294 20 102
111  21.32191633 -157.94673669 20
111  21.32176133 -157.94719770 20 102
111  21.32147656 -157.94804468 20 102
111  21.32067502 -157.95042870 20 102
111  21.32019293 -157.95184540 20 102
111  21.31977812 -157.95313164
111  21.31948946 -157.95325966 20 102
111  21.31989336 -157.95209381 20 102
111  21.32032143 -157.95082594 20 102
111  21.32075042 -157.94955264 20 102
111  21.32119318 -157.94824149
111  21.32133501 -157.94781293 20 102
111  21.32154504 -157.94719062
111  21.32168500 -157.94677591 20 102
111  21.32204287 -157.94572503 20 102
112  21.32233005 -157.94497856  21.32248026 -157.94467194 20 102
113  21.32279444 -157.94431903
110 2 0.20 0.0000 New Taxiway 10
111  21.32164209 -157.93829073
111  21.32163707 -157.93689959
111  21.32183877 -157.93689698
113  21.32184433 -157.93829359
110 2 0.20 0.0000 New Taxiway 9
111  21.32291113 -157.94082690 20 102
112  21.32282752 -157.94058284  21.32274795 -157.94049355 20 102
111  21.32260620 -157.94050805 20 102
111  21.32206881 -157.94051007 20 102
112  21.32176984 -157.94034757  21.32163492 -157.94019076 20 102
111  21.32164069 -157.93999831 20 102
111  21.32163814 -157.93913543 20 102
111  21.32164209 -157.93829073 20 102
111  21.32163707 -157.93689959 20 102
111  21.32163467 -157.93603842 20 102
111  21.32163017 -157.93517132 20 102
112  21.32178225 -157.93479553  21.32193320 -157.93464431 20 102
111  21.32210509 -157.93466194 20 102
111  21.32260338 -157.93466071 20 102
112  21.32282697 -157.93458379  21.32290507 -157.93450275 20 102
111  21.32290536 -157.93435230
111  21.32291350 -157.93518236 20
111  21.32291880 -157.93606068
111  21.32289819 -157.93682675 20 102
112  21.32280119 -157.93662087  21.32271605 -157.93655590 20 102
111  21.32259759 -157.93656568 20 102
111  21.32215042 -157.93656983 20 102
112  21.32192404 -157.93665572  21.32182798 -157.93675594 20 102
111  21.32183877 -157.93689698 20 102
111  21.32184433 -157.93829359 20 102
112  21.32190934 -157.93851382  21.32199534 -157.93862406 20 102
111  21.32214644 -157.93862142 20 102
111  21.32267264 -157.93861941 20 102
112  21.32282889 -157.93854957  21.32289031 -157.93847846 20 102
111  21.32290895 -157.93839405
113  21.32290775 -157.93912887 20
112  21.32282862 -157.94021166  21.32290954 -157.94012393 20 102
111  21.32290758 -157.93997697
111  21.32290775 -157.93912887 20 102
112  21.32282330 -157.93890423  21.32275234 -157.93882977 20 102
111  21.32265202 -157.93883668 20 102
111  21.32213321 -157.93883137 20 102
112  21.32193868 -157.93889976  21.32184345 -157.93897173 20 102
111  21.32183840 -157.93913016 20 102
111  21.32184005 -157.93999472 20 102
112  21.32191147 -157.94019291  21.32198102 -157.94029634 20 102
111  21.32210097 -157.94029405 20 102
113  21.32260590 -157.94028998 20 102
112  21.32280669 -157.93629157  21.32290725 -157.93622364 20 102
111  21.32291880 -157.93606068 20
111  21.32291350 -157.93518236 20 102
112  21.32280697 -157.93493644  21.32270275 -157.93486930 20 102
111  21.32259581 -157.93487796 20 102
111  21.32210846 -157.93487796 20 102
112  21.32193408 -157.93493587  21.32184823 -157.93499934 20 102
111  21.32183852 -157.93517551 20 102
111  21.32183490 -157.93604096 20 102
112  21.32190922 -157.93625811  21.32198430 -157.93635621 20 102
111  21.32215194 -157.93635796 20 102
113  21.32258494 -157.93635407 20 102
