A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      198 1 0 EGKR Redhill
100   29.87   3   0 0.00 0 2 0 08R  51.21251700 -000.14485800    0.00    0.00 4  0 0 0 26L  51.21465600 -000.13248300    0.00    0.00 4  0 0 0
100   24.99   3   0 0.00 0 2 0 01   51.21131100 -000.14084400    0.00    0.00 1  0 0 0 19   51.21895294 -000.14062877  152.10    0.00 1  0 0 0
100   22.86   3   0 0.00 0 2 0 08L  51.21356400 -000.14324700    0.00    0.00 1  0 0 0 26R  51.21521100 -000.13383100    0.00    0.00 1  0 0 0
100   17.98   3   0 0.00 0 0 0 17   51.21326162 -000.14587934    0.00    0.00 0  0 0 0 35   51.21180179 -000.14571154    0.00    0.00 0  0 0 0
102 H1   51.21616698 -000.14287373 314.45   17.98   17.98   2 0   0 0.00 0
102 H2   51.21174878 -000.13818374  77.67   39.93   39.93   3 0   0 0.00 0
102 H3   51.21072315 -000.14350112  71.49   39.93   39.93   3 0   0 0.00 0
21   51.21321566 -000.14305519  2  74.29   4.30 08R PAPI-4L
21   51.21408627 -000.13353925  1 254.30   3.50 26L VASI
110   3 0.00   0.00 08 26 H
111  51.21306837 -000.13791980 
112  51.21266421 -000.14030411  51.21264605 -000.14039109 
112  51.21255978 -000.14045653  51.21254174 -000.14054240 
111  51.21254770 -000.14067245 
111  51.21237389 -000.14067516 
112  51.21240830 -000.14024005  51.21243684 -000.14007023 
111  51.21283693 -000.13783530 
114  51.21297393 -000.13776903  51.21306214 -000.13780631 
110   3 0.00   0.00 New Taxiway 19
112  51.21557024 -000.13685437  51.21568302 -000.13687776 
112  51.21618911 -000.13696381  51.21628352 -000.13697927 
112  51.21633342 -000.13722392  51.21633221 -000.13740170 
111  51.21632114 -000.13777791 
111  51.21610396 -000.13777636 
111  51.21610355 -000.13802139 
111  51.21590496 -000.13801951 
111  51.21588189 -000.13860425 
111  51.21585001 -000.13860406 
111  51.21584226 -000.13893992 
112  51.21602435 -000.13894282  51.21607536 -000.13894282 
112  51.21607760 -000.13911663  51.21607359 -000.13921244 
112  51.21606102 -000.13967017  51.21606102 -000.13972619 
112  51.21597875 -000.13971499  51.21594171 -000.13967453 
112  51.21557981 -000.13930719  51.21553321 -000.13924980 
