I
1130 Generated by WorldEditor 2.2.0r2

1    513 1 0 F51 Winnsboro Muni
1302 faa_code F51
1302 gui_label 2D
100 15.24 1 0 0.25 0 2 0 1  32.93462972 -095.28049447    0    0 1 0 0 0 19  32.94303400 -095.27726100    0    0 1 0 0 0
110 2 0.00 0.0000 Taxiway 4
111  32.94306152 -095.27830650
111  32.94304566 -095.27831250
111  32.94252097 -095.27850790
111  32.94252611 -095.27852770
111  32.94239560 -095.27857630
111  32.94236539 -095.27845967
113  32.94303635 -095.27820913
110 2 0.00 0.0000 Taxiway 3
111  32.94276011 -095.27863691
111  32.94279382 -095.27876391
111  32.94247695 -095.27888210
113  32.94244302 -095.27875520
110 2 0.00 0.0000 Taxiway 2
111  32.94141984 -095.27872600
111  32.94171902 -095.27860956
111  32.94176262 -095.27876541
111  32.94181374 -095.27874391
111  32.94186035 -095.27891230
111  32.94166340 -095.27899023
111  32.94167768 -095.27903950
111  32.94181675 -095.27898575
111  32.94185809 -095.27914519
111  32.94171902 -095.27919893
111  32.94174609 -095.27929925
111  32.94134091 -095.27945690
111  32.94120485 -095.27896963
111  32.94115299 -095.27899113
111  32.94109586 -095.27879049
111  32.94130032 -095.27870987
113  32.94131631 -095.27876469
110 1 0.00 0.0000 Taxiway 1
111  32.93485600 -095.28048910
111  32.93485716 -095.28049286
112  32.93485716 -095.28049286  32.93482468 -095.28051773
112  32.93480181 -095.28065489  32.93480789 -095.28070259
111  32.93480181 -095.28065489
111  32.93482441 -095.28072325
112  32.93482441 -095.28072325  32.93482753 -095.28073288
112  32.93489864 -095.28076982  32.93492991 -095.28077962
111  32.93489864 -095.28076982
112  32.93489864 -095.28076982  32.93490867 -095.28077297
112  32.93492458 -095.28077275  32.93493135 -095.28077118
111  32.93492458 -095.28077275
111  32.93675796 -095.28006823
112  32.93675796 -095.28006823  32.93676346 -095.28006207
112  32.93677314 -095.28004944  32.93677776 -095.28004308
111  32.93677314 -095.28004944
112  32.93677314 -095.28004944  32.93684177 -095.27995496
112  32.93668375 -095.27978941  32.93655415 -095.27973779
111  32.93668375 -095.27978941
111  32.93668324 -095.27978796
111  32.93692629 -095.27969463
111  32.93692693 -095.27969618
112  32.93692693 -095.27969618  32.93685117 -095.27980574
112  32.93696793 -095.27997362  32.93706603 -095.28000569
111  32.93696793 -095.27997362
112  32.93696793 -095.27997362  32.93697380 -095.27997554
112  32.93698638 -095.27997824  32.93699281 -095.27997938
111  32.93698638 -095.27997824
111  32.93855235 -095.27938453
112  32.93855235 -095.27938453  32.93856091 -095.27937805
112  32.93857547 -095.27936401  32.93858233 -095.27935683
111  32.93857547 -095.27936401
112  32.93857547 -095.27936401  32.93866717 -095.27926807
112  32.93847333 -095.27910123  32.93833737 -095.27908564
111  32.93847333 -095.27910123
111  32.93847281 -095.27909936
111  32.93874574 -095.27899466
111  32.93874750 -095.27899843
112  32.93874750 -095.27899843  32.93863309 -095.27909453
112  32.93879173 -095.27928094  32.93891400 -095.27929111
111  32.93879173 -095.27928094
112  32.93879173 -095.27928094  32.93881059 -095.27928251
112  32.93885421 -095.27927289  32.93887693 -095.27926565
111  32.93885421 -095.27927289
111  32.94294576 -095.27768399
112  32.94294576 -095.27768399  32.94296094 -095.27767647
112  32.94298407 -095.27765710  32.94299451 -095.27764684
111  32.94298407 -095.27765710
112  32.94298407 -095.27765710  32.94307173 -095.27757092
112  32.94289339 -095.27740171  32.94278717 -095.27740045
111  32.94289339 -095.27740171
111  32.94289188 -095.27739811
111  32.94305376 -095.27733572
111  32.94312613 -095.27760401
111  32.94326193 -095.27810742
111  32.94303181 -095.27819398
111  32.94303659 -095.27820902
111  32.94236536 -095.27845939
111  32.94239538 -095.27857601
111  32.94252632 -095.27852781
111  32.94252153 -095.27850811
111  32.94304573 -095.27831269
111  32.94309663 -095.27849930
111  32.94275805 -095.27862588
111  32.94276011 -095.27863691
111  32.94244302 -095.27875520
111  32.94243051 -095.27874655
111  32.94230359 -095.27879580
112  32.94230359 -095.27879580  32.94225737 -095.27880624
112  32.94213153 -095.27874735  32.94210978 -095.27868831
111  32.94213153 -095.27874735
111  32.94204537 -095.27847471
111  32.94198237 -095.27841920
112  32.94198237 -095.27841920  32.94196705 -095.27840570
112  32.94193687 -095.27839874  32.94192093 -095.27839999
111  32.94193687 -095.27839874
111  32.94184378 -095.27843140
112  32.94184378 -095.27843140  32.94179282 -095.27845965
112  32.94178419 -095.27856425  32.94181038 -095.27862680
111  32.94178419 -095.27856425
111  32.94179201 -095.27857965
111  32.94141920 -095.27872530
112  32.94141920 -095.27872530  32.94138918 -095.27864185
112  32.94130305 -095.27861386  32.94123780 -095.27862630
111  32.94130305 -095.27861386
111  32.94111077 -095.27866414
111  32.94104247 -095.27851900
111  32.93475464 -095.28093392
111  32.93473092 -095.28084706
111  32.93476091 -095.28083596
111  32.93475795 -095.28082503
113  32.93468506 -095.28055606
130 Airport Boundary
111  32.93390186 -095.28037567
111  32.93988415 -095.27807463
111  32.93984913 -095.27792058
111  32.94014273 -095.27779541
111  32.94018852 -095.27795267
111  32.94268002 -095.27691920
111  32.94409411 -095.27664640
111  32.94401600 -095.27751937
111  32.94403755 -095.27764133
111  32.94387055 -095.27852715
111  32.94210091 -095.27917867
111  32.94211707 -095.27924606
111  32.94126053 -095.27957984
111  32.94101004 -095.27871331
113  32.93385083 -095.28144938
120 Linear Feature 18hold
111  32.94312613 -095.27760401 4
115  32.94298407 -095.27765710
120 Linear Feature 17hold
111  32.93489864 -095.28076982 4
115  32.93475795 -095.28082503
120 Linear Feature 16hold
111  32.93696793 -095.27997362 4
115  32.93677314 -095.28004944
120 Linear Feature 15hold
111  32.93879173 -095.27928094 4
115  32.93857547 -095.27936401
120 Linear Feature 14
111  32.94273232 -095.27802732 1
115  32.94271888 -095.27797647
120 Linear Feature 13
111  32.94276248 -095.27801662 1
111  32.94273232 -095.27802732 1
115  32.94270097 -095.27803844
120 Linear Feature 12
111  32.94261546 -095.27807063 1
115  32.94260101 -095.27801987
120 Linear Feature 11
111  32.94264411 -095.27805977 1
111  32.94261546 -095.27807063 1
115  32.94258493 -095.27808220
120 Linear Feature 10
111  32.94249708 -095.27811526 1
115  32.94248224 -095.27806496
120 Linear Feature 9
111  32.94252767 -095.27810378 1
111  32.94249708 -095.27811526 1
115  32.94246636 -095.27812680
120 Linear Feature 8
111  32.94237819 -095.27815920 1
115  32.94236427 -095.27810715
120 Linear Feature 7
111  32.94240980 -095.27814754 1
111  32.94237819 -095.27815920 1
115  32.94234677 -095.27817081
120 Linear Feature 6
111  32.94226092 -095.27820275 1
115  32.94224661 -095.27815031
120 Linear Feature 5
111  32.94229234 -095.27819118 1
111  32.94226092 -095.27820275 1
115  32.94223245 -095.27821324
14  32.94314193 -095.27861212  82.02 0 Tower Viewpoint
1300  32.94273232 -095.27802732 287.50 tie_down props GA Ramp 05
1301 A general_aviation 
1300  32.94261546 -095.27807063 288.50 tie_down props GA Ramp 04
1301 A general_aviation 
1300  32.94249708 -095.27811526 287.50 tie_down props GA Ramp 03
1301 A general_aviation 
1300  32.94237819 -095.27815920 288.50 tie_down props GA Ramp 02
1301 A general_aviation 
1300  32.94226092 -095.27820275 287.50 tie_down props GA Ramp 01
1301 A general_aviation 
1300  32.94297604 -095.27830628 287.50 hangar props Hangar 13
1301 A none 
1300  32.94288499 -095.27829795 107.50 hangar props Hangar 12
1301 A none 
1300  32.94281687 -095.27836514 287.50 hangar props Hangar 11
1301 A none 
1300  32.94272418 -095.27835911 107.50 hangar props Hangar 10
1301 A none 
1300  32.94265336 -095.27842695 287.50 hangar props Hangar 09
1301 A none 
1300  32.94256151 -095.27841813 107.50 hangar props Hangar 08
1301 A none 
1300  32.94243791 -095.27847043 107.50 hangar props Hangar 07
1301 A none 
1300  32.94271397 -095.27868643 107.50 hangar props Hangar 06
1301 A none 
1300  32.94260627 -095.27872643 107.50 hangar props Hangar 05
1301 A none 
1300  32.94249927 -095.27876845 107.50 hangar props Hangar 04
1301 A none 
1300  32.94170721 -095.27885239 107.50 hangar props Hangar 03
1301 A none 
1300  32.94174611 -095.27910053 198.50 hangar props Hangar 02
1301 A none 
1300  32.94147340 -095.27905858  17.50 hangar props Hangar 01
1301 A none 
18  32.94314193 -095.27861212 1 Airport Beacon
19  32.94237270 -095.27848629 0 Windsock 2
19  32.94004161 -095.27801982 1 Windsock 1
1051 122900 Winnsboro Unicom
1055 128750 Longview Approach
1056 128750 Longview Departure
99
