I
1050 Generated by WorldEditor

1   7358 1 0 MMPB Puebla Intl
100 45.11 1 0 0.25 0 3 1 17  19.17444000 -098.37211088    0   56 2 0 0 0 35  19.14191754 -098.37091332    0   59 2 0 0 0
110 1 0.00 0.0000 New Taxiway 99
111  19.14312521 -098.37117178
112  19.14293839 -098.37128607  19.14286478 -098.37135513
111  19.14270586 -098.37151096
112  19.14216718 -098.37165440  19.14188446 -098.37155524
112  19.14185267 -098.37119930  19.14185267 -098.37112495
111  19.14185267 -098.37112495
111  19.14191618 -098.37112731
113  19.14301257 -098.37116800
110 2 0.00 0.0000 New Taxiway 96
111  19.16606993 -098.37626439
111  19.16598949 -098.37626838
111  19.16599578 -098.37616991
111  19.16606993 -098.37616991
111  19.16607370 -098.37619919
111  19.16611895 -098.37620451
111  19.16612021 -098.37625640
113  19.16607119 -098.37625108
110 2 0.00 0.0000 New Taxiway 95
111  19.16594047 -098.37630564
111  19.16581353 -098.37629898
111  19.16581353 -098.37620584
113  19.16594424 -098.37620584
110 1 0.00 0.0000 New Taxiway 83
111  19.16501646 -098.37440510
111  19.16501694 -098.37438767 20
111  19.16503041 -098.37390281
111  19.16503191 -098.37384889
111  19.16510745 -098.37377891
111  19.16510617 -098.37382297 20
111  19.16508959 -098.37438970
113  19.16508771 -098.37445418
110 2 0.00 0.0000 New Taxiway 80
111  19.16976395 -098.37565647
111  19.16975467 -098.37604414
111  19.16884483 -098.37602531
113  19.16885083 -098.37562749
110 2 0.00 0.0000 New Taxiway 79
111  19.16830718 -098.37561023
111  19.16830769 -098.37590197
111  19.16777552 -098.37588311
113  19.16778601 -098.37559369
110 2 0.00 0.0000 New Taxiway 78
111  19.16723281 -098.37556514
111  19.16747173 -098.37558148
111  19.16745009 -098.37614823
111  19.16737487 -098.37614602
111  19.16736448 -098.37633597
111  19.16744548 -098.37633486
111  19.16740964 -098.37737891
111  19.16717024 -098.37735943
111  19.16723097 -098.37586906
113  19.16721257 -098.37586712
110 2 0.00 0.0000 New Taxiway 77
111  19.16694390 -098.37688602
111  19.16689265 -098.37687949
111  19.16689014 -098.37690744
111  19.16683717 -098.37690745
111  19.16687765 -098.37555541
113  19.16698622 -098.37555735
110 2 0.00 0.0000 New Taxiway 76
111  19.16667408 -098.37686774
111  19.16662158 -098.37686850
111  19.16661732 -098.37690080
111  19.16655930 -098.37690160
111  19.16660530 -098.37555346
113  19.16670651 -098.37554956
110 2 0.00 0.0000 New Taxiway 75
111  19.16643600 -098.37554372
111  19.16639552 -098.37688602
111  19.16626948 -098.37688485
113  19.16631003 -098.37554117
110 2 0.00 0.0000 New Taxiway 74
111  19.16423697 -098.37533137
111  19.16423881 -098.37537228
112  19.16422749 -098.37548346  19.16421899 -098.37553044
111  19.16420105 -098.37555544
111  19.16420294 -098.37563241
111  19.16403579 -098.37562941
111  19.16403485 -098.37566041
112  19.16408962 -098.37569040  19.16410473 -098.37571339
111  19.16414817 -098.37576737
111  19.16421899 -098.37569740
111  19.16429737 -098.37577637
111  19.16432570 -098.37575038
111  19.16441446 -098.37585135
111  19.16438519 -098.37587834
111  19.16440502 -098.37590034
111  19.16416517 -098.37613527
111  19.16416422 -098.37617626
111  19.16380633 -098.37615826
111  19.16380444 -098.37611628
111  19.16358347 -098.37586635
111  19.16377044 -098.37567240
111  19.16384599 -098.37575138
111  19.16387904 -098.37571739
111  19.16381671 -098.37564241
111  19.16327279 -098.37560842
111  19.16327279 -098.37554044
111  19.16323691 -098.37553644
111  19.16323974 -098.37536749
111  19.16328412 -098.37536649
111  19.16328926 -098.37533331
113  19.16331502 -098.37529435
110 2 0.00 0.0000 New Taxiway 73
111  19.16552602 -098.37616855
111  19.16552602 -098.37615536
111  19.16548967 -098.37615426
111  19.16549174 -098.37607728
111  19.16553433 -098.37607618
111  19.16553537 -098.37606408
111  19.16596541 -098.37608278
113  19.16596645 -098.37617845
110 2 0.00 0.0000 New Taxiway 72
111  19.16509006 -098.37593786
111  19.16509006 -098.37603633
111  19.16493672 -098.37602702
111  19.16493169 -098.37592855
111  19.16493808 -098.37577750
111  19.16500230 -098.37578054
111  19.16506138 -098.37578334
113  19.16509885 -098.37578750
110 2 0.00 0.0000 New Taxiway 71
111  19.16571671 -098.37588719
111  19.16565890 -098.37588985
111  19.16566015 -098.37581134
111  19.16571759 -098.37581238
111  19.16571759 -098.37580674
111  19.16599317 -098.37581125
111  19.16599317 -098.37581859
111  19.16607739 -098.37581859
111  19.16607792 -098.37582423
111  19.16611950 -098.37582592
111  19.16611790 -098.37589703
111  19.16599530 -098.37590098
111  19.16599317 -098.37591339
113  19.16571652 -098.37591001
110 2 0.00 0.0000 New Taxiway 70
111  19.16552049 -098.37587784
111  19.16547800 -098.37587784
111  19.16546289 -098.37583285
111  19.16550255 -098.37579886
113  19.16553749 -098.37583185
110 1 0.00 0.0000 New Taxiway 5
111  19.16846417 -098.37210467
112  19.16770934 -098.37231212  19.16749113 -098.37242291
111  19.16638894 -098.37303817
111  19.16566799 -098.37344135
111  19.16508327 -098.37380178
112  19.16491983 -098.37416551  19.16490759 -098.37438850
112  19.16530268 -098.37449148  19.16550433 -098.37450207
111  19.16651924 -098.37452743
111  19.16650810 -098.37517349
111  19.16978762 -098.37528897
111  19.16976395 -098.37565647
111  19.16885083 -098.37562749
111  19.16830718 -098.37561023
111  19.16778601 -098.37559369
111  19.16752735 -098.37558548
111  19.16747173 -098.37558148
111  19.16723281 -098.37556514
111  19.16721257 -098.37586712
111  19.16723097 -098.37586906
111  19.16717024 -098.37735943
111  19.16703833 -098.37734644
111  19.16701199 -098.37734385
111  19.16701935 -098.37688212
111  19.16694390 -098.37688602
111  19.16698622 -098.37555735
111  19.16687765 -098.37555541
111  19.16683717 -098.37690745
111  19.16667339 -098.37689576
111  19.16667408 -098.37686774
111  19.16670651 -098.37554956
111  19.16660530 -098.37555346
111  19.16655930 -098.37690160
111  19.16639552 -098.37688602
111  19.16643600 -098.37554372
111  19.16631003 -098.37554117
111  19.16621994 -098.37553935
111  19.16614709 -098.37553787
112  19.16605324 -098.37544046  19.16595865 -098.37543697
111  19.16605324 -098.37544046
112  19.16595865 -098.37543697  19.16586406 -098.37543347
111  19.16595865 -098.37543697
112  19.16595865 -098.37543697  19.16573709 -098.37542801
112  19.16523067 -098.37540540  19.16519432 -098.37540664
111  19.16523067 -098.37540540
112  19.16523067 -098.37540540  19.16522612 -098.37540555
112  19.16521326 -098.37540560  19.16520634 -098.37540567
111  19.16521326 -098.37540560
112  19.16521326 -098.37540560  19.16516499 -098.37540609
112  19.16506823 -098.37551666  19.16506706 -098.37562198
111  19.16506823 -098.37551666
112  19.16506823 -098.37551666  19.16506689 -098.37563707
111  19.16506138 -098.37578334
111  19.16493808 -098.37577750
112  19.16494360 -098.37552424  19.16494360 -098.37552975
112  19.16484607 -098.37539371  19.16476142 -098.37539176
112  19.16472297 -098.37539214  19.16469597 -098.37539214
112  19.16468965 -098.37543267  19.16468781 -098.37545215
111  19.16468597 -098.37548917
111  19.16442651 -098.37547943
111  19.16442651 -098.37541124
112  19.16437498 -098.37537228  19.16433450 -098.37537423
111  19.16423881 -098.37537228
111  19.16423697 -098.37533137
111  19.16331502 -098.37529435
111  19.16328926 -098.37533331
111  19.16325614 -098.37532747
111  19.16251270 -098.37531773
111  19.16255214 -098.37414507
111  19.16285769 -098.37415092
112  19.16305401 -098.37394455  19.16304710 -098.37376598
111  19.16283695 -098.37363278
111  19.16256320 -098.37341470
111  19.16188989 -098.37296974
111  19.16134516 -098.37261554
111  19.16105482 -098.37242087
111  19.16080319 -098.37223791
111  19.16049764 -098.37206374
112  19.15969757 -098.37178383  19.15945871 -098.37174954
111  19.15969757 -098.37178383
