I
1100 Generated by WorldEditor 1.7.1r2

1     80 1 0 KFRG Farmingdale Republic
100 46.00 1 0 0.00 1 2 1 14  40.73464301 -073.42174811    0  127 3 9 0 0 32  40.72202812 -073.40349404    0  131 2 9 0 0
100 45.72 1 0 0.00 1 2 1 01  40.72174318 -073.41426235    0  118 2 9 0 0 19  40.73690492 -073.41454871    0  215 2 9 0 0
110 2 0.00 0.0000 New Taxiway 182
111  40.72305829 -073.41684703
111  40.72299036 -073.41661325
111  40.72313804 -073.41654533
111  40.72316842 -073.41665564
113  40.72320266 -073.41678001
110 2 0.00 0.0000 New Taxiway 165
111  40.73085577 -073.42032594
111  40.73060495 -073.42064433
111  40.73019026 -073.42007819
113  40.73045183 -073.41975799
110 2 0.00 0.0000 New Taxiway 14
111  40.72263286 -073.42116940
111  40.72265089 -073.42124128
111  40.72262194 -073.42125444
111  40.72263742 -073.42131522
111  40.72261427 -073.42132753
111  40.72263350 -073.42139474
111  40.72257966 -073.42142537
111  40.72247065 -073.42147824
111  40.72235996 -073.42153193
111  40.72225001 -073.42158526
111  40.72219479 -073.42161204
111  40.72217551 -073.42154341
111  40.72214652 -073.42155641
111  40.72213107 -073.42149955
111  40.72210269 -073.42151149
111  40.72208477 -073.42145019
111  40.72213908 -073.42142237
111  40.72225098 -073.42136504
111  40.72236120 -073.42130857
111  40.72246778 -073.42125397
113  40.72257582 -073.42119862
110 2 0.00 0.0000 New Taxiway 15
111  40.72252248 -073.42079153
111  40.72254198 -073.42085962
111  40.72251435 -073.42087294
111  40.72253206 -073.42093159
111  40.72250449 -073.42094582
111  40.72252585 -073.42102120
111  40.72247166 -073.42104814
111  40.72236138 -073.42110297
111  40.72225010 -073.42115830
111  40.72214170 -073.42121220
111  40.72208563 -073.42124008
111  40.72206692 -073.42117238
111  40.72203823 -073.42118708
111  40.72202035 -073.42112795
111  40.72199293 -073.42114198
111  40.72197170 -073.42107552
111  40.72203019 -073.42104536
111  40.72214086 -073.42098830
111  40.72224851 -073.42093279
111  40.72235810 -073.42087629
113  40.72246817 -073.42081953
110 2 0.00 0.0000 New Taxiway 16
111  40.72241064 -073.42043696
111  40.72242915 -073.42050080
111  40.72240180 -073.42051376
111  40.72241903 -073.42057344
111  40.72239255 -073.42058744
111  40.72241194 -073.42065521
111  40.72235816 -073.42068275
111  40.72224922 -073.42073855
111  40.72214053 -073.42079421
111  40.72203106 -073.42085028
111  40.72197726 -073.42087783
111  40.72195755 -073.42081049
111  40.72192917 -073.42082338
111  40.72191288 -073.42076547
111  40.72188522 -073.42078092
111  40.72186617 -073.42071433
111  40.72192285 -073.42068546
111  40.72203088 -073.42063042
111  40.72214049 -073.42057458
111  40.72224771 -073.42051996
113  40.72235625 -073.42046467
110 2 0.00 0.0000 New Taxiway 17
111  40.72230635 -073.42006055
111  40.72232432 -073.42012725
111  40.72229683 -073.42014266
111  40.72231288 -073.42019950
111  40.72228683 -073.42021492
111  40.72230594 -073.42028212
111  40.72225211 -073.42030961
111  40.72214168 -073.42036599
111  40.72203285 -073.42042156
111  40.72192016 -073.42047909
111  40.72186751 -073.42050597
111  40.72184665 -073.42043862
111  40.72181771 -073.42045162
111  40.72180211 -073.42039528
111  40.72177332 -073.42040735
111  40.72175647 -073.42034191
111  40.72181172 -073.42031364
111  40.72192053 -073.42025796
111  40.72202925 -073.42020234
111  40.72214059 -073.42014537
113  40.72225083 -073.42008896
110 2 0.00 0.0000 New Taxiway 18
111  40.72220148 -073.41991014
111  40.72215031 -073.41993637
111  40.72203713 -073.41999439
111  40.72192678 -073.42005096
111  40.72181460 -073.42010846
111  40.72175946 -073.42013673
111  40.72173858 -073.42007030
111  40.72170975 -073.42008210
111  40.72169404 -073.42002510
111  40.72166625 -073.42003748
111  40.72164724 -073.41996762
111  40.72170520 -073.41993897
111  40.72181409 -073.41988515
111  40.72192532 -073.41983017
111  40.72203604 -073.41977545
111  40.72208963 -073.41974896
111  40.72210778 -073.41980748
111  40.72213862 -073.41979805
111  40.72215578 -073.41985527
113  40.72218242 -073.41984283
110 2 0.00 0.0000 New Taxiway 184
111  40.72153000 -073.41983578
111  40.72116845 -073.41859360
111  40.72121465 -073.41857232
111  40.72132654 -073.41851428
111  40.72168457 -073.41976295
113  40.72155561 -073.41982372
110 2 0.00 0.0000 New Taxiway 183
111  40.72286404 -073.41710669
111  40.72271241 -073.41659907
111  40.72289822 -073.41650703
111  40.72295318 -073.41647932
111  40.72299036 -073.41661325
111  40.72305829 -073.41684703
113  40.72310106 -073.41699421
