I
1050 Generated by WorldEditor 2.3.0r2

1    895 0 0 KAMT Alexander Salamon
1302 flatten 1
100 19.81 1 0 0.00 0 2 0 5  38.84823066 -083.57044263    0   62 2 0 0 2 23  38.85511873 -083.56157931    0    0 2 0 0 2
110 1 0.00 0.0000 New Taxiway 56
111  38.85517420 -083.56165065
111  38.85518205 -083.56166058
111  38.85534287 -083.56187176
111  38.85507461 -083.56221817
111  38.85490744 -083.56205171
112  38.85490744 -083.56205171  38.85489451 -083.56204314
113  38.85487132 -083.56205278
110 2 0.00 0.0000 New Taxiway 55
111  38.85474713 -083.56352527
111  38.85489561 -083.56331211
111  38.85503659 -083.56346223
113  38.85488811 -083.56367539
110 2 0.00 0.0000 New Taxiway 54
111  38.85466491 -083.56414472
111  38.85470628 -083.56420043
111  38.85486036 -083.56440793
111  38.85475616 -083.56453265
111  38.85464945 -083.56438907
111  38.85460430 -083.56444311
113  38.85451555 -083.56432349
110 2 0.00 0.0000 New Taxiway 53
111  38.85421009 -083.56457873
111  38.85412976 -083.56446846
111  38.85417362 -083.56441430
111  38.85448093 -083.56403476
111  38.85452674 -083.56397818
111  38.85460708 -083.56408844
113  38.85441451 -083.56432627
110 2 0.00 0.0000 New Taxiway 52
111  38.85408288 -083.56447921
111  38.85419598 -083.56462521
111  38.85419052 -083.56463228
111  38.85411654 -083.56472792
113  38.85400343 -083.56458192
110 2 0.00 0.0000 New Taxiway 51
111  38.85393400 -083.56467445
111  38.85406493 -083.56484797
111  38.85396563 -083.56497273
111  38.85383470 -083.56479921
113  38.85388659 -083.56473402
110 2 0.00 0.0000 New Taxiway 50
111  38.85376825 -083.56487685
111  38.85386674 -083.56500796
111  38.85376827 -083.56513702
113  38.85366977 -083.56500591
110 1 0.00 0.0000 New Taxiway 47
111  38.85204123 -083.56568195
111  38.85204387 -083.56569833
112  38.85204387 -083.56569833  38.85204851 -083.56571614 102
112  38.85209648 -083.56575367  38.85213167 -083.56576392
111  38.85209648 -083.56575367
112  38.85209648 -083.56575367  38.85230260 -083.56571758 102
112  38.85266516 -083.56545085  38.85279001 -083.56534344
111  38.85266516 -083.56545085 102
111  38.85287159 -083.56521762
111  38.85372522 -083.56425315
111  38.85389180 -083.56395989
112  38.85388846 -083.56392508  38.85388209 -083.56391130
111  38.85388846 -083.56392508
111  38.85387467 -083.56390787 102
111  38.85365153 -083.56362951
111  38.85363988 -083.56361498
111  38.85374666 -083.56347734
111  38.85375833 -083.56349239 102
111  38.85394059 -083.56372745
112  38.85394059 -083.56372745  38.85395931 -083.56374417 102
112  38.85399911 -083.56374448  38.85401683 -083.56374247
111  38.85399911 -083.56374448
112  38.85399911 -083.56374448  38.85401772 -083.56374237
111  38.85403152 -083.56373548
111  38.85405738 -083.56370549
111  38.85407156 -083.56369853
111  38.85439028 -083.56326349
112  38.85439050 -083.56324319  38.85438974 -083.56323038
111  38.85439050 -083.56324319
112  38.85439050 -083.56324319  38.85438901 -083.56321794 102
112  38.85434489 -083.56312244  38.85430902 -083.56307280
111  38.85434489 -083.56312244 102
111  38.85419300 -083.56294392
111  38.85418389 -083.56294481
111  38.85417041 -083.56294615
111  38.85430244 -083.56277501
111  38.85430869 -083.56278318 102
111  38.85452594 -083.56306729
111  38.85469595 -083.56328963
111  38.85476223 -083.56321880
112  38.85489561 -083.56331211  38.85496768 -083.56342316
111  38.85489561 -083.56331211
111  38.85474713 -083.56352527
111  38.85488811 -083.56367539
111  38.85503659 -083.56346223
111  38.85512889 -083.56331957
112  38.85515357 -083.56332091  38.85516829 -083.56333052
111  38.85515357 -083.56332091
111  38.85520605 -083.56337045
111  38.85483077 -083.56393033
112  38.85475224 -083.56384245  38.85471971 -083.56377764
111  38.85475224 -083.56384245
111  38.85467617 -083.56395620
111  38.85473268 -083.56405323
111  38.85471357 -083.56408224
111  38.85472678 -083.56410321
111  38.85470628 -083.56420043
111  38.85466491 -083.56414472
111  38.85451555 -083.56432349
111  38.85425813 -083.56463162
111  38.85426711 -083.56464724
111  38.85425669 -083.56468183
111  38.85416964 -083.56478866
111  38.85411654 -083.56472792
111  38.85419052 -083.56463228
112  38.85419052 -083.56463228  38.85419694 -083.56464017
111  38.85420319 -083.56463958
111  38.85423084 -083.56460460
111  38.85421009 -083.56457873
111  38.85441451 -083.56432627
111  38.85460708 -083.56408844
111  38.85461653 -083.56410161
112  38.85461653 -083.56410161  38.85465240 -083.56410590
112  38.85463131 -083.56399572  38.85459919 -083.56393894
111  38.85463131 -083.56399572
111  38.85448504 -083.56380795
111  38.85442337 -083.56395936
111  38.85448093 -083.56403476
111  38.85417362 -083.56441430
111  38.85413363 -083.56436239
111  38.85407324 -083.56444096
112  38.85407468 -083.56445435  38.85407713 -083.56445898
111  38.85407468 -083.56445435
111  38.85408830 -083.56447220
111  38.85408288 -083.56447921
111  38.85400343 -083.56458192
111  38.85397563 -083.56454287
111  38.85394406 -083.56460646
112  38.85394551 -083.56462246  38.85394914 -083.56462856
111  38.85394551 -083.56462246
111  38.85395999 -083.56464180
111  38.85393400 -083.56467445
111  38.85388659 -083.56473402
111  38.85383470 -083.56479921
111  38.85381227 -083.56482739
111  38.85379953 -083.56480396
111  38.85375927 -083.56485528
111  38.85376825 -083.56487685
111  38.85366977 -083.56500591
111  38.85364747 -083.56498062
111  38.85360750 -083.56498099
111  38.85360576 -083.56494603
111  38.85330508 -083.56489250
111  38.85293636 -083.56530698 102
111  38.85268028 -083.56557371
112  38.85268028 -083.56557371  38.85257823 -083.56567033 102
112  38.85213102 -083.56585946  38.85198226 -083.56589944
111  38.85213102 -083.56585946 102
111  38.85187833 -083.56591110
113  38.85185782 -083.56591529
112  38.85372774 -083.56442964  38.85374454 -083.56442815
111  38.85372774 -083.56442964
112  38.85390611 -083.56440733  38.85396116 -083.56440840
111  38.85390611 -083.56440733
111  38.85409688 -083.56417544
112  38.85409654 -083.56415625  38.85409165 -083.56414692
111  38.85409654 -083.56415625
111  38.85402181 -083.56405359
112  38.85402181 -083.56405359  38.85400279 -083.56404395
111  38.85395404 -083.56403887
111  38.85378075 -083.56434416
111  38.85372693 -083.56440690
114  38.85372693 -083.56440690  38.85371191 -083.56442511
111  38.85412980 -083.56404871
111  38.85443860 -083.56365134
111  38.85446727 -083.56368556
111  38.85463151 -083.56345310
112  38.85456493 -083.56328755  38.85449790 -083.56324498
111  38.85456493 -083.56328755
111  38.85454538 -083.56328972
111  38.85406713 -083.56389926
113  38.85403601 -083.56392688
110 1 0.00 0.0000 New Taxiway 46
111  38.84818188 -083.57065918
111  38.84832976 -083.57087805
111  38.84811601 -083.57115474
112  38.84811601 -083.57115474  38.84806972 -083.57121257
111  38.84802391 -083.57118508
113  38.84786499 -083.57097948
130 Airport Boundary 1
111  38.85519858 -083.56043636
111  38.85527918 -083.56008150
111  38.85674979 -083.55827658
111  38.85697528 -083.55871944
111  38.85670336 -083.56012894
111  38.85678227 -083.56061496
111  38.85494596 -083.56303542
111  38.85541950 -083.56347356
111  38.85513964 -083.56411837
111  38.85523719 -083.56422721
111  38.85488224 -083.56474774
111  38.85476231 -083.56461015
111  38.85432733 -083.56515844
111  38.85419300 -083.56499006
111  38.85376922 -083.56555272
111  38.85341900 -083.56516255
111  38.84761721 -083.57217517
113  38.84750917 -083.57038901
120 Linear Feature 2
111  38.85443963 -083.56435726 20
115  38.85441451 -083.56432627
120 Linear Feature 2
111  38.85388659 -083.56473402 20
115  38.85386147 -083.56470303
120 Linear Feature 64
111  38.85452594 -083.56306729 54
115  38.85439050 -083.56324319
120 Linear Feature 63
111  38.85399911 -083.56374448 54
115  38.85387467 -083.56390787
120 Linear Feature 62
111  38.85428309 -083.56290489 51
112  38.85428301 -083.56268161  38.85435254 -083.56257766
111  38.85428301 -083.56268161 51
115  38.85460589 -083.56226172
120 Linear Feature 61
111  38.85374075 -083.56360707 51
112  38.85373626 -083.56338199  38.85380649 -083.56326685
111  38.85373626 -083.56338199 51
111  38.85409459 -083.56292051
112  38.85409459 -083.56292051  38.85419097 -083.56281029 51
111  38.85428309 -083.56290489 51
115  38.85445720 -083.56312812
120 Linear Feature 60
111  38.85316605 -083.56411237 51
