A
1000 Generated by InfiniteFlight-AirportParser

1        6 1 0 TFFG St Maarten - Grand Case
100   29.87   1   1 0.25 0 2 0 12   18.10152100 -063.05256400   60.05    0.00 3  0 0 0 30   18.09833100 -063.04173000  160.02    0.00 3  0 0 0
21   18.10089700 -063.04938900  2 107.18   3.00  PAPI-4L
110   1 0.25 107.18 Taxiway
111  18.10097900 -063.04780300 102 
112  18.10090800 -063.04756300  18.10088700 -063.04749000 102 
112  18.10077100 -063.04748700  18.10070100 -063.04751000 102 
111  18.10054900 -063.04756000 102 
112  18.10032300 -063.04763200  18.10025300 -063.04765400 102 
112  18.10029800 -063.04793500  18.10035100 -063.04811500 
111  18.10029800 -063.04793500 
111  18.09994500 -063.04769300 
111  18.10010600 -063.04728500 102 
112  18.10010600 -063.04728500  18.10015900 -063.04746500 102 
112  18.10029000 -063.04752200  18.10036000 -063.04750000 102 
111  18.10051700 -063.04745000 102 
111  18.10086600 -063.04733500 
111  18.10097100 -063.04730100 
111  18.10091500 -063.04738000 
111  18.10097100 -063.04738700 
111  18.10100400 -063.04749700 
111  18.10103400 -063.04760200 
111  18.10106700 -063.04771200 
111  18.10103300 -063.04778500 
111  18.10109300 -063.04780200 
111  18.10112500 -063.04791200 102 
111  18.10116800 -063.04805800 
111  18.10120000 -063.04816800 
111  18.10116800 -063.04824500 
111  18.10122700 -063.04825700 
111  18.10125900 -063.04836700 102 
111  18.10129700 -063.04849500 
111  18.10132900 -063.04860500 
111  18.10129800 -063.04868600 
111  18.10130400 -063.04871600 102 
111  18.10095000 -063.04886300 102 
112  18.10071200 -063.04894200  18.10064200 -063.04896500 102 
112  18.10068600 -063.04924600  18.10073900 -063.04942600 
111  18.10068600 -063.04924600 
111  18.10033500 -063.04900500 
111  18.10049500 -063.04859600 102 
112  18.10049500 -063.04859600  18.10054800 -063.04877600 102 
112  18.10068000 -063.04883200  18.10075000 -063.04880900 102 
111  18.10091800 -063.04875300 102 
112  18.10112300 -063.04868500  18.10119200 -063.04866200 102 
112  18.10119500 -063.04854000  18.10117400 -063.04846700 102 
113  18.10111400 -063.04826300 
110   1 0.25 107.18 Apron
111  18.10194500 -063.04870000 
111  18.10155500 -063.04882500 
111  18.10153100 -063.04882700 
111  18.10149900 -063.04881100 
111  18.10148800 -063.04878800 
111  18.10147700 -063.04875200 
111  18.10085700 -063.04895300 
111  18.10080400 -063.04897500 
111  18.10074900 -063.04902300 
111  18.10072900 -063.04907900 
111  18.10074100 -063.04915500 
111  18.10081100 -063.04939200 
111  18.10071300 -063.04942500 
111  18.10025700 -063.04787200 
111  18.10034900 -063.04785000 
111  18.10055400 -063.04854600 
111  18.10058300 -063.04861300 
111  18.10061900 -063.04867000 
111  18.10066900 -063.04871300 
111  18.10072800 -063.04873200 
111  18.10079400 -063.04872500 
111  18.10102300 -063.04865200 
111  18.10109200 -063.04861100 
111  18.10113700 -063.04855000 
111  18.10115100 -063.04848000 
111  18.10114500 -063.04839400 
111  18.10094400 -063.04771000 
111  18.10091200 -063.04763700 
111  18.10086500 -063.04758000 
111  18.10082500 -063.04754900 
111  18.10077800 -063.04753900 
111  18.10073700 -063.04754500 
111  18.10047700 -063.04762800 
111  18.10042600 -063.04764900 
111  18.10038200 -063.04767200 
111  18.10035100 -063.04771200 
111  18.10033900 -063.04778200 
111  18.10034800 -063.04785000 
111  18.10025800 -063.04787100 
111  18.10002500 -063.04698700 
111  18.10009300 -063.04696500 
111  18.10019800 -063.04732000 
111  18.10022700 -063.04738300 
111  18.10026400 -063.04743100 
111  18.10031500 -063.04744900 
111  18.10036700 -063.04744300 
111  18.10042100 -063.04742800 
111  18.10089400 -063.04727400 
111  18.10154900 -063.04705900 
111  18.10164500 -063.04739000 
111  18.10171900 -063.04764600 
111  18.10158400 -063.04768500 
111  18.10175400 -063.04826100 
111  18.10190200 -063.04821300 
111  18.10193000 -063.04830600 
111  18.10190600 -063.04832600 
111  18.10195400 -063.04849600 
113  18.10189100 -063.04851500 
110   2 0.25 107.18 Apron
111  18.10149100 -063.04707800 
111  18.10089600 -063.04727200 
111  18.10069100 -063.04658700 
113  18.10129400 -063.04639700 
120 Centreline for Path
111  18.10169400 -063.04862000  51 
112  18.10156800 -063.04866300  18.10156600 -063.04866400  51 
112  18.10156200 -063.04866400  18.10156100 -063.04866400  51 
112  18.10142300 -063.04865200  18.10142100 -063.04865200  51 
112  18.10141700 -063.04865300  18.10141600 -063.04865300  51 
112  18.10129900 -063.04868700  18.10129700 -063.04868800  51 
112  18.10129700 -063.04868500  18.10129800 -063.04868400  51 
112  18.10137200 -063.04850600  18.10137300 -063.04850400  51 
112  18.10137600 -063.04850200  18.10137700 -063.04850200  51 
112  18.10163700 -063.04842000  18.10163900 -063.04841900  51 
112  18.10163800 -063.04841700  18.10163600 -063.04841600  51 
112  18.10145500 -063.04829400  18.10145400 -063.04829300  51 
116  18.10145000 -063.04829200  18.10144900 -063.04829100 
120 Centreline for Path
111  18.10130400 -063.04692900  51 
112  18.10134500 -063.04707000  18.10134600 -063.04707200  51 
112  18.10134400 -063.04707500  18.10134300 -063.04707700  51 
112  18.10127300 -063.04716000  18.10127200 -063.04716100  51 
112  18.10127200 -063.04716500  18.10127200 -063.04716700  51 
112  18.10137500 -063.04752800  18.10137600 -063.04753000  51 
112  18.10137300 -063.04753200  18.10137200 -063.04753200  51 
112  18.10112100 -063.04761300  18.10111900 -063.04761400  51 
112  18.10111700 -063.04761700  18.10111600 -063.04761800  51 
112  18.10103200 -063.04778300  18.10103100 -063.04778500  51 
116  18.10106300 -063.04789600  18.10108500 -063.04797000 
120 Centreline for Path
111  18.10111800 -063.04698700  51 
112  18.10115700 -063.04712300  18.10115800 -063.04712500  51 
112  18.10115600 -063.04712800  18.10115500 -063.04713000  51 
112  18.10109600 -063.04722000  18.10109500 -063.04722100  51 
112  18.10109100 -063.04722300  18.10109000 -063.04722300  51 
112  18.10101600 -063.04724800  18.10101400 -063.04724900  51 
112  18.10101100 -063.04725100  18.10101000 -063.04725300  51 
112  18.10091400 -063.04737900  18.10091300 -063.04738000  51 
116  18.10080700 -063.04741500  18.10073800 -063.04743800 
120 Centreline for Taxi
112  18.10015300 -063.04792100  18.10010000 -063.04774100  51 
112  18.10017800 -063.04761800  18.10024800 -063.04759600  51 
112  18.10042800 -063.04753800  18.10049800 -063.04751600  51 
112  18.10063800 -063.04747100  18.10070700 -063.04744800  51 
112  18.10080700 -063.04741500  18.10087700 -063.04739200  51 
112  18.10094400 -063.04749100  18.10096600 -063.04756500  51 
112  18.10099900 -063.04767600  18.10102000 -063.04774900  51 
112  18.10106300 -063.04789600  18.10108500 -063.04797000  51 
112  18.10113400 -063.04813600  18.10115500 -063.04820900  51 
112  18.10119800 -063.04835600  18.10122000 -063.04843000  51 
112  18.10126400 -063.04857800  18.10128500 -063.04865100  51 
112  18.10119100 -063.04872300  18.10112200 -063.04874600  51 
112  18.10103900 -063.04877300  18.10096900 -063.04879600  51 
112  18.10082900 -063.04884200  18.10076000 -063.04886500  51 
112  18.10056800 -063.04892900  18.10049800 -063.04895200  51 
116  18.10038300 -063.04869300  18.10032900 -063.04851400 
120 Centreline for Path
112  18.10131800 -063.04785200  18.10132000 -063.04785300  51 
112  18.10132300 -063.04785500  18.10132500 -063.04785600  51 
112  18.10150600 -063.04797800  18.10150700 -063.04797900  51 
112  18.10150500 -063.04798100  18.10150400 -063.04798100  51 
112  18.10125200 -063.04806300  18.10125000 -063.04806400  51 
112  18.10124800 -063.04806700  18.10124700 -063.04806800  51 
112  18.10116700 -063.04824300  18.10116600 -063.04824500  51 
116  18.10119800 -063.04835600  18.10122000 -063.04843000 
120 Centreline for Path
112  18.10109100 -063.04722300  18.10109300 -063.04722200  51 
112  18.10109700 -063.04722100  18.10109800 -063.04722100  51 
112  18.10126800 -063.04716300  18.10127000 -063.04716200  51 
116  18.10127200 -063.04716500  18.10127200 -063.04716700 
120 Centreline for Path
112  18.10101100 -063.04725100  18.10101200 -063.04725000  51 
112  18.10101200 -063.04724600  18.10101200 -063.04724400  51 
112  18.10091100 -063.04690800  18.10091000 -063.04690600  51 
112  18.10090900 -063.04690200  18.10090900 -063.04690000  51 
112  18.10085000 -063.04670400  18.10084900 -063.04670200  51 
112  18.10085200 -063.04670000  18.10085300 -063.04670000  51 
112  18.10093000 -063.04667500  18.10093200 -063.04667400  51 
112  18.10093600 -063.04667300  18.10093700 -063.04667300  51 
112  18.10109700 -063.04662000  18.10109900 -063.04661900  51 
112  18.10110300 -063.04661800  18.10110400 -063.04661800  51 
112  18.10126000 -063.04656700  18.10126200 -063.04656600  51 
116  18.10126200 -063.04656300  18.10126200 -063.04656100 
120 Centreline for Path
112  18.10118900 -063.04740400  18.10119100 -063.04740400  51 
112  18.10119400 -063.04740600  18.10119600 -063.04740700  51 
112  18.10137400 -063.04752900  18.10137500 -063.04753000  51 
112  18.10137700 -063.04753400  18.10137700 -063.04753600  51 
112  18.10150700 -063.04797700  18.10150800 -063.04797900  51 
112  18.10150900 -063.04798300  18.10150900 -063.04798500  51 
112  18.10163900 -063.04841600  18.10164000 -063.04841800  51 
116  18.10163700 -063.04842000  18.10163600 -063.04842000 
120 Centreline for Path
112  18.10091100 -063.04690800  18.10091000 -063.04690600  51 
112  18.10091300 -063.04690400  18.10091400 -063.04690400  51 
112  18.10099100 -063.04687900  18.10099300 -063.04687800  51 
112  18.10099700 -063.04687700  18.10099800 -063.04687700  51 
112  18.10115600 -063.04682500  18.10115800 -063.04682400  51 
112  18.10116200 -063.04682300  18.10116300 -063.04682300  51 
112  18.10132000 -063.04677200  18.10132200 -063.04677100  51 
116  18.10132200 -063.04676800  18.10132200 -063.04676600 
120 Centreline for Taxi join
112  18.10119100 -063.04872300  18.10126100 -063.04870000  51 
116  18.10129900 -063.04868700  18.10130000 -063.04868700 
120 Centreline for Taxi join
112  18.10119100 -063.04872300  18.10126100 -063.04870000  51 
116  18.10129700 -063.04868500  18.10129800 -063.04868400 
120 Centreline for Taxi join
112  18.10129900 -063.04868700  18.10129700 -063.04868800  51 
116  18.10126400 -063.04857800  18.10124200 -063.04850400 
120 Centreline for Taxi join
112  18.10129700 -063.04868500  18.10129600 -063.04868700  51 
116  18.10126400 -063.04857800  18.10124200 -063.04850400 
120 Centreline for Taxi join
112  18.10080700 -063.04741500  18.10087700 -063.04739200  51 
116  18.10091500 -063.04738100  18.10091600 -063.04738100 
120 Centreline for Taxi join
112  18.10094400 -063.04749100  18.10092300 -063.04741800  51 
116  18.10091400 -063.04737900  18.10091500 -063.04737700 
120 Centreline for Taxi join
112  18.10094400 -063.04749100  18.10092300 -063.04741800  51 
116  18.10091500 -063.04738100  18.10091600 -063.04738100 
120 Centreline for Path
112  18.10091400 -063.04737900  18.10091300 -063.04738000  51 
116  18.10091500 -063.04738100  18.10091600 -063.04738100 
120 Centreline for Path
112  18.10163800 -063.04841700  18.10163900 -063.04841800  51 
116  18.10163900 -063.04841600  18.10163900 -063.04841400 
