A
1050 Generated by WorldEditor 1.6.0r1

1    171 0 0 CYSE Squamish Airport
100 22.86 1 0 0.25 0 0 0 15  49.78536996 -123.16312785    0    0 1 0 0 0 33  49.77902743 -123.16039654    0    0 1 0 0 0
110 1 0.00 0.0000 New Taxiway 9
111  49.78192720 -123.16149412
111  49.78214276 -123.16143769
112  49.78214276 -123.16143769  49.78215465 -123.16142628
112  49.78215471 -123.16136808  49.78214962 -123.16134264
111  49.78215471 -123.16136808
111  49.78214082 -123.16129933
111  49.78204553 -123.16095790
111  49.78195664 -123.16074244
112  49.78195664 -123.16074244  49.78193953 -123.16071637
112  49.78189560 -123.16072560  49.78188064 -123.16074931
111  49.78189560 -123.16072560
111  49.78185385 -123.16084238
111  49.78183172 -123.16082932
111  49.78174002 -123.16141562
111  49.78167650 -123.16138880
111  49.78176422 -123.16079197
111  49.78165690 -123.16073608
111  49.78169209 -123.16050788
111  49.78190119 -123.16060770
111  49.78194166 -123.16038900
111  49.78206691 -123.16048465
111  49.78202363 -123.16070343
111  49.78209656 -123.16093021
111  49.78219311 -123.16127783
111  49.78221711 -123.16141686
111  49.78227411 -123.16141873
111  49.78237155 -123.16133370
111  49.78261550 -123.16111983
111  49.78300779 -123.16077605
111  49.78309994 -123.16065733
112  49.78309994 -123.16065733  49.78311840 -123.16063584
112  49.78309282 -123.16058993  49.78307392 -123.16058102
111  49.78309282 -123.16058993
111  49.78292772 -123.16051787
111  49.78304413 -123.15986296
111  49.78320173 -123.15996123
111  49.78324571 -123.15977925
111  49.78372102 -123.16002675
111  49.78368573 -123.16021346
111  49.78374493 -123.16024488
111  49.78395633 -123.15924174
112  49.78395633 -123.15924174  49.78397025 -123.15921112
112  49.78404223 -123.15921410  49.78407373 -123.15922484
111  49.78404223 -123.15921410
111  49.78436283 -123.15932974
111  49.78439215 -123.15914564
111  49.78456256 -123.15920991
111  49.78453316 -123.15939052
111  49.78462156 -123.15942229
111  49.78459865 -123.15958163
111  49.78455100 -123.15956574
111  49.78456159 -123.15948644
111  49.78450114 -123.15946442
111  49.78448783 -123.15954467
111  49.78444493 -123.15953036
111  49.78445872 -123.15944785
111  49.78440316 -123.15942683
111  49.78438884 -123.15951166
111  49.78433869 -123.15949493
111  49.78435420 -123.15940603
111  49.78430208 -123.15938341
111  49.78428389 -123.15947644
111  49.78423039 -123.15945857
111  49.78424940 -123.15936081
111  49.78418683 -123.15933498
111  49.78416824 -123.15943781
111  49.78412688 -123.15942399
111  49.78414407 -123.15932371
111  49.78408990 -123.15930082
111  49.78407281 -123.15940593
111  49.78403572 -123.15939354
111  49.78404779 -123.15930944
112  49.78404779 -123.15930944  49.78404419 -123.15928858
112  49.78401439 -123.15928212  49.78400141 -123.15928273
112  49.78397678 -123.15933116  49.78396734 -123.15936466
111  49.78397678 -123.15933116
111  49.78392758 -123.15959795
112  49.78392758 -123.15959795  49.78392872 -123.15962897
112  49.78395097 -123.15966687  49.78396485 -123.15967498
111  49.78395097 -123.15966687
111  49.78402328 -123.15969691
111  49.78404011 -123.15961026
111  49.78408763 -123.15962711
111  49.78407572 -123.15969637
111  49.78413701 -123.15972149
111  49.78415083 -123.15964952
111  49.78418922 -123.15966313
111  49.78417680 -123.15973303
111  49.78424150 -123.15976051
111  49.78425810 -123.15968755
111  49.78429781 -123.15970163
111  49.78428077 -123.15978002
111  49.78435593 -123.15981236
111  49.78437404 -123.15972865
111  49.78442310 -123.15974577
111  49.78440708 -123.15982334
111  49.78445608 -123.15984647
111  49.78447197 -123.15976337
111  49.78451793 -123.15977967
111  49.78450184 -123.15986865
111  49.78456070 -123.15989506
111  49.78457683 -123.15980055
111  49.78461559 -123.15981415
111  49.78459001 -123.15997631
111  49.78396160 -123.15974365
112  49.78396160 -123.15974365  49.78393517 -123.15973999
112  49.78389602 -123.15979064  49.78388517 -123.15982572
111  49.78389602 -123.15979064
111  49.78380305 -123.16028325
112  49.78380305 -123.16028325  49.78379518 -123.16029188
112  49.78377858 -123.16030902  49.78377250 -123.16032830
111  49.78377858 -123.16030902
111  49.78368874 -123.16079982
111  49.78354448 -123.16072172
111  49.78338818 -123.16070127
111  49.78304013 -123.16093351
111  49.78266559 -123.16125221
111  49.78241871 -123.16146229
111  49.78230470 -123.16155930
112  49.78230470 -123.16155930  49.78230062 -123.16158606
