I
1050 Generated by WorldEditor 2.3.0r2

1     67 0 0 KASJ Tri County
1302 flatten 1
100 22.86 1 0 0.00 0 2 0 1  36.29135139 -077.17064333    0    0 2 0 0 2 19  36.30371557 -077.17105577    0    0 2 0 0 2
110 2 0.00 0.0000 New Taxiway 568
111  36.29137302 -077.16866547
111  36.29133553 -077.16865442
111  36.29126760 -077.16863442
111  36.29123705 -077.16862542
111  36.29126666 -077.16845802
113  36.29140263 -077.16849807
110 1 0.00 0.0000 New Taxiway 566
111  36.29134838 -077.17085329
111  36.29134850 -077.17077106
111  36.29135077 -077.17073692
111  36.29142462 -077.17073922
111  36.29140670 -077.17046608
111  36.29131310 -077.16903960
111  36.29124967 -077.16896498
111  36.29123941 -077.16877989
111  36.29126760 -077.16863442
111  36.29133553 -077.16865442
111  36.29132173 -077.16873277
112  36.29132173 -077.16873277  36.29132017 -077.16875804
111  36.29133203 -077.16877295
112  36.29133203 -077.16877295  36.29136494 -077.16878112
111  36.29149161 -077.16890335
111  36.29135603 -077.16913756
111  36.29144316 -077.17046638
111  36.29146110 -077.17074000
111  36.29176156 -077.17075017
113  36.29176139 -077.17086637
111  36.29135571 -077.16907650
111  36.29142307 -077.16895195
112  36.29141164 -077.16887904  36.29139147 -077.16885654
111  36.29141164 -077.16887904
111  36.29135315 -077.16882267
112  36.29135315 -077.16882267  36.29134204 -077.16882323
111  36.29133574 -077.16886831
111  36.29134020 -077.16903545
111  36.29134401 -077.16907731
114  36.29134401 -077.16907731  36.29134571 -077.16909326
110 2 0.00 0.0000 New Taxiway 540
111  36.29798491 -077.17274767
111  36.29781292 -077.17273757
111  36.29781500 -077.17256411
111  36.29782022 -077.17256442
111  36.29798320 -077.17257399
113  36.29798699 -077.17257422
110 2 0.00 0.0000 New Taxiway 540
111  36.29764090 -077.17274328
111  36.29748583 -077.17273387
111  36.29748622 -077.17255062
113  36.29764129 -077.17256002
110 2 0.00 0.0000 New Taxiway 539
111  36.29744538 -077.17260740
111  36.29741587 -077.17260650
111  36.29741533 -077.17266085
111  36.29737153 -077.17265952
111  36.29737207 -077.17260517
111  36.29733769 -077.17260412
111  36.29733820 -077.17253652
113  36.29744589 -077.17253980
110 2 0.00 0.0000 New Taxiway 537
111  36.29534929 -077.17244322
111  36.29535315 -077.17220887
111  36.29535644 -077.17220907
113  36.29535258 -077.17244342
110 1 0.00 0.0000 New Taxiway 536
111  36.29771418 -077.17116093
111  36.29770698 -077.17152314
111  36.29770289 -077.17172907
112  36.29782607 -077.17188073  36.29794012 -077.17191218
111  36.29782607 -077.17188073
111  36.29805830 -077.17188540
111  36.29804232 -077.17255795
111  36.29798307 -077.17255686
111  36.29798320 -077.17257399
111  36.29782022 -077.17256442
111  36.29781984 -077.17255386
111  36.29764109 -077.17255057
111  36.29764129 -077.17256002
111  36.29748622 -077.17255062
111  36.29748599 -077.17254120
111  36.29744589 -077.17253980
111  36.29733820 -077.17253652
111  36.29721933 -077.17253290
111  36.29723232 -077.17198778
111  36.29721698 -077.17197279
111  36.29539636 -077.17191014
112  36.29536061 -077.17195593  36.29535356 -077.17199093
111  36.29536061 -077.17195593
111  36.29535975 -077.17200816
111  36.29536625 -077.17200833
111  36.29536584 -077.17204559
111  36.29536532 -077.17209408
111  36.29535834 -077.17209391
111  36.29535644 -077.17220907
111  36.29535315 -077.17220887
111  36.29534929 -077.17244322
111  36.29535258 -077.17244342
111  36.29535238 -077.17245513
111  36.29518856 -077.17244934
111  36.29452877 -077.17242600
111  36.29454790 -077.17176738
111  36.29480002 -077.17177664
112  36.29480002 -077.17177664  36.29485926 -077.17175564
111  36.29490777 -077.17164225
111  36.29491156 -077.17142900
111  36.29491849 -077.17103820
112  36.29480002 -077.17087651  36.29469474 -077.17085353
111  36.29480002 -077.17087651
111  36.29515712 -077.17089331
112  36.29515712 -077.17089331  36.29504014 -077.17091266
111  36.29502511 -077.17104870
111  36.29501743 -077.17142733
111  36.29501286 -077.17165250
112  36.29510635 -077.17178801  36.29518824 -077.17181704
111  36.29510635 -077.17178801
111  36.29745727 -077.17186496
112  36.29745727 -077.17186496  36.29756558 -077.17185740
111  36.29759582 -077.17173672
111  36.29759960 -077.17151991
111  36.29760598 -077.17115435
112  36.29747011 -077.17095937  36.29734555 -077.17093921
111  36.29747011 -077.17095937
111  36.29785260 -077.17097046
114  36.29785260 -077.17097046  36.29772905 -077.17099076
110 2 0.00 0.0000 New Taxiway 536
111  36.29536625 -077.17200833
111  36.29543471 -077.17201003
111  36.29543329 -077.17209577
113  36.29536532 -077.17209408
110 1 0.00 0.0000 New Taxiway 535
111  36.30329563 -077.17125340
111  36.30329680 -077.17113662
111  36.30371307 -077.17115144
113  36.30371190 -077.17126822
130 Airport Boundary 565
111  36.29957258 -077.17229877
111  36.29816913 -077.17308278
111  36.29743267 -077.17320260
111  36.29742762 -077.17294343
111  36.29725243 -077.17287655
111  36.29695932 -077.17300613
111  36.29205341 -077.17284140
111  36.28975221 -077.17208732
111  36.28997856 -077.17094847
111  36.29099593 -077.16800448
111  36.29153329 -077.16821113
111  36.29177344 -077.16845791
111  36.29178405 -077.16900463
111  36.30262110 -077.16977820
111  36.30261802 -077.17035411
111  36.30500327 -077.17030333
111  36.30496284 -077.16978704
111  36.30628331 -077.16978536
111  36.30633805 -077.16991426
111  36.30641638 -077.16994108
111  36.30654640 -077.17073269
