I
1050 Generated by WorldEditor 2.0.0r4

1     39 0 0 MPSB Sambu
100 13.00 1 0 0.00 0 0 0 12  08.02783001 -078.21181318    0    0 0 0 0 0 30  08.02530160 -078.20805427    0    0 0 0 0 0
110 1 0.00 0.0000 New Taxiway 4
111  08.02539136 -078.20826116
111  08.02526054 -078.20825588
111  08.02518300 -078.20813636
111  08.02528777 -078.20806541
113  08.02541132 -078.20819569
110 1 0.00 0.0000 New Taxiway 3
111  08.02778443 -078.21184236
111  08.02771427 -078.21189180
111  08.02763150 -078.21176794
111  08.02765744 -078.21164014
111  08.02776949 -078.21170334
113  08.02780784 -078.21179203
130 Airport Boundary 5
111  08.02810007 -078.21202035
111  08.02797499 -078.21214515
111  08.02804883 -078.21225777
111  08.02792525 -078.21230952
111  08.02753493 -078.21181945
111  08.02746259 -078.21156833
111  08.02581207 -078.20917736
111  08.02565296 -078.20911768
111  08.02492242 -078.20789088
111  08.02512554 -078.20777095
111  08.02536617 -078.20775833
111  08.02565367 -078.20824118
111  08.02620399 -078.20911877
111  08.02698509 -078.20967775
111  08.02733172 -078.20982747
111  08.02690422 -078.21017210
113  08.02804505 -078.21182957
1300  08.02527432 -078.20817478 -17.84 tie_down props Tie Down
1301 A general_aviation 
99
