I
1000 Generated by WorldEditor

1    103 1 0 KNEL LAKEHURST NAES
100 45.72 1 0 0.25 0 3 0 15  40.03962200 -074.36028600    0   61 2 0 0 0 33  40.02902800 -074.34892800    0   61 2 0 0 0
100 45.72 1 0 0.25 0 3 0 06  40.03151700 -074.35657500    0   76 2 0 0 0 24  40.04024700 -074.34278900    0   61 2 8 0 0
102 H2  40.03322076 -074.35123548 -85.16 30.00 30.00 2 0 0 0.00 1
102 H3  40.02950935 -074.34007089 160.11 45.00 45.00 2 0 0 0.00 1
110 2 0.00 0.0000 NORTH TAXI
111  40.03426382 -074.35420111
112  40.03433457 -074.35421035  40.03434819 -074.35421035
111  40.03438056 -074.35417685
111  40.04079920 -074.34404343
112  40.04083715 -074.34384138  40.04082751 -074.34373515
111  40.04073694 -074.34363553
111  40.04038295 -074.34325449
112  40.04032723 -074.34322330  40.04031188 -074.34322044
111  40.04027063 -074.34325680
111  40.04010238 -074.34351720
111  40.04007095 -074.34347615
111  40.04038782 -074.34298200
111  40.04103050 -074.34367414
111  40.04122668 -074.34336950
111  40.04141233 -074.34357572
113  40.03451419 -074.35447542
110 2 0.00 0.0000 New Taxiway 5
111  40.03246903 -074.34769786
111  40.03252743 -074.34761415
111  40.03201751 -074.34706538
111  40.03230665 -074.34661334
111  40.03286500 -074.34720675
113  40.03252315 -074.34774995
110 2 0.00 0.0000 New Taxiway 4
111  40.03303569 -074.34079226
111  40.03307740 -074.34013611
111  40.03324802 -074.34015097
111  40.03324992 -074.34009402
111  40.03333902 -074.34010640
111  40.03333334 -074.34015840
111  40.03351344 -074.34018563
113  40.03346415 -074.34083435
110 2 0.00 0.0000 New Taxiway 3
111  40.03188683 -074.33911631
111  40.03277408 -074.33922050
111  40.03277505 -074.33927387
111  40.03288304 -074.33928911
111  40.03292293 -074.33871481
111  40.03310680 -074.33873260
111  40.03316081 -074.33887892
111  40.03308091 -074.33892803
111  40.03304644 -074.33944779
111  40.03337547 -074.33948462
111  40.03335040 -074.33988774
111  40.03284769 -074.33982699
111  40.03285034 -074.33975537
111  40.03277605 -074.33975075
111  40.03277428 -074.33978194
111  40.03273979 -074.33977963
111  40.03273683 -074.33982366
113  40.03184678 -074.33972179
110 2 0.00 0.0000 New Taxiway 2
111  40.02811517 -074.33681129
111  40.02665393 -074.33353697
111  40.02737422 -074.33298875
111  40.02879627 -074.33615945
113  40.02884006 -074.33625709
110 2 0.00 0.0000 New Taxiway 1
111  40.02717478 -074.33753248
111  40.02570645 -074.33423756
111  40.02643090 -074.33370473
113  40.02789090 -074.33697427
110 1 0.00 0.0000 MAIN APRON
111  40.03389343 -074.35242113
111  40.03388204 -074.35240625
112  40.03393189 -074.35217557  40.03392930 -074.35211638
111  40.03388061 -074.35199512
111  40.03338131 -074.35146529
112  40.03324344 -074.35142232  40.03315883 -074.35142846
111  40.03324344 -074.35142232
112  40.03324344 -074.35142232  40.03315883 -074.35142846
111  40.03311339 -074.35147347
111  40.03268437 -074.35212435
112  40.03265070 -074.35230868  40.03266018 -074.35240525
111  40.03272839 -074.35255221
111  40.03219750 -074.35198567
112  40.03240209 -074.35203303  40.03246844 -074.35201322
111  40.03253546 -074.35194171
111  40.03298717 -074.35122737
112  40.03307335 -074.35101456  40.03307962 -074.35097568
111  40.03307805 -074.35078742
111  40.03300808 -074.34985424
112  40.03298695 -074.34972504  40.03297041 -074.34968438
111  40.03292584 -074.34963091
111  40.03200521 -074.34863973
112  40.03205450 -074.34835500  40.03204311 -074.34827315
111  40.03198815 -074.34816187
111  40.03151798 -074.34766668
111  40.03095057 -074.34705183
112  40.03071187 -074.34691408  40.03064993 -074.34691708
111  40.03054078 -074.34699235
111  40.02947075 -074.34868167
112  40.02943191 -074.34886600  40.02943818 -074.34894989
111  40.02948370 -074.34906892
