A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     4697 0 0 KCXP Carson
100   22.86   1   0 0.00 0 2 1 09   39.19455423 -119.74446218    0.00    0.00 2  0 0 0 27   39.18990977 -119.72443715    0.00    0.00 2  0 0 0
21   39.19429357 -119.74210477  1 106.65   3.00 09  VASI
21   39.19017083 -119.72679301  1 286.67   3.00 27  VASI
110   1 0.00   0.00 New Taxiway 17
111  39.19116404 -119.73322469   2 102 
111  39.19138838 -119.73321251 
111  39.19148410 -119.73363552   2 102 
113  39.19127456 -119.73374443 
110   1 0.00   0.00 New Taxiway 16
111  39.19186247 -119.73525462   2 102 
111  39.19160922 -119.73531978 
111  39.19156400 -119.73514474   2 102 
113  39.19181800 -119.73505722 
110   1 0.00   0.00 New Taxiway 15
111  39.19236435 -119.73742408   2 102 
111  39.19232150 -119.73740565   2 102 
111  39.19226497 -119.73740565   2 102 
111  39.19221974 -119.73740565   2 102 
111  39.19217452 -119.73744941   2 102 
111  39.19216321 -119.73749317   2 102 
111  39.19216321 -119.73755151   2 102 
111  39.19214060 -119.73760986 
111  39.19212930 -119.73762445 
111  39.19200493 -119.73709933 
111  39.19205015 -119.73714309   2 102 
111  39.19210668 -119.73721602   2 102 
111  39.19216321 -119.73723061   2 102 
111  39.19222212 -119.73723445   2 102 
111  39.19225901 -119.73720912   2 102 
111  39.19227330 -119.73716920   2 102 
111  39.19228163 -119.73714003   2 102 
113  39.19229056 -119.73710239 
110   1 0.00   0.00 New Taxiway 14
111  39.19267198 -119.73874761   2 102 
111  39.19260415 -119.73871153   2 102 
111  39.19255595 -119.73872150   2 102 
111  39.19251370 -119.73874761   2 102 
111  39.19246848 -119.73877678   2 102 
111  39.19244707 -119.73880134   2 102 
111  39.19242088 -119.73885662 
111  39.19232745 -119.73844129   2 102 
111  39.19237803 -119.73848505   2 102 
111  39.19243456 -119.73854340   2 102 
111  39.19250714 -119.73857257   2 102 
111  39.19255892 -119.73854340   2 102 
111  39.19258154 -119.73849964   2 102 
113  39.19260475 -119.73845510 
110   1 0.00   0.00 New Taxiway 13
111  39.19292072 -119.73979784   2 102 
111  39.19286419 -119.73978632   2 102 
111  39.19281124 -119.73978632   2 102 
111  39.19274577 -119.73981549   2 102 
111  39.19271008 -119.73984310   2 102 
111  39.19268152 -119.73988380   2 102 
111  39.19265830 -119.73991375 
111  39.19258809 -119.73960821   2 102 
111  39.19262676 -119.73962280   2 102 
111  39.19271721 -119.73962280   2 102 
111  39.19278504 -119.73960821   2 102 
111  39.19281896 -119.73959363   2 102 
111  39.19284157 -119.73956446   2 102 
113  39.19286121 -119.73953912 
110   1 0.00   0.00 New Taxiway 12
111  39.19300581 -119.74016634   2 102 
111  39.19273447 -119.74026461 
111  39.19270650 -119.74014023   2 102 
113  39.19297725 -119.74004581 
110   1 0.00   0.00 New Taxiway 11
111  39.19310161 -119.74058551   2 102 
111  39.19282850 -119.74066919 
111  39.19280291 -119.74055940   2 102 
111  39.19289513 -119.74052639   2 102 
111  39.19298855 -119.74049415   2 102 
113  39.19307365 -119.74046498 
110   1 0.00   0.00 New Taxiway 5
111  39.19279018 -119.73730434   1 102 
111  39.19275929 -119.73725452   1 102 
111  39.19272068 -119.73723460   1 102 
111  39.19267435 -119.73723460   1 102 
111  39.19261257 -119.73725452   1 102 
111  39.19256624 -119.73727445   1 102 
111  39.19253535 -119.73729438   1 102 
111  39.19251218 -119.73733423   1 102 
111  39.19248943 -119.73738299   1 102 
111  39.19248374 -119.73740816   1 102 
111  39.19247805 -119.73746847 
111  39.19236425 -119.73697555   1 102 
111  39.19240734 -119.73705160   1 102 
111  39.19242806 -119.73707781   1 102 
111  39.19245813 -119.73709511   1 102 
111  39.19251218 -119.73711504   1 102 
111  39.19256624 -119.73709511   1 102 
111  39.19262029 -119.73706522   1 102 
111  39.19265118 -119.73703533   1 102 
111  39.19266662 -119.73699547   1 102 
111  39.19267393 -119.73696243   1 102 
111  39.19268207 -119.73692573   1 102 
113  39.19269751 -119.73689584 
110   1 0.00   0.00 New Taxiway 4
111  39.19350834 -119.74040107   1 102 
111  39.19346973 -119.74033133   1 102 
111  39.19342381 -119.74026368   1 102 
111  39.19336162 -119.74017191   1 102 
111  39.19329212 -119.74008224   1 102 
111  39.19323034 -119.74005235   1 102 
111  39.19318401 -119.74003243   1 102 
111  39.19313767 -119.74002246   1 102 
111  39.19309906 -119.74002246   1 102 
111  39.19306818 -119.74003243 
111  39.19299868 -119.73973352   1 102 
111  39.19309906 -119.73972356   1 102 
111  39.19316856 -119.73970363   1 102 
111  39.19322058 -119.73968842   1 102 
111  39.19323968 -119.73966796   1 102 
111  39.19325513 -119.73963389   1 102 
111  39.19326326 -119.73959141   1 102 
111  39.19327667 -119.73954422   1 102 
113  39.19329781 -119.73948706 
110   1 0.00   0.00 New Taxiway 3
111  39.19445882 -119.74448807   1 102 
111  39.19436204 -119.74443674   1 102 
111  39.19431532 -119.74444880   1 102 
111  39.19426860 -119.74448496   1 102 
111  39.19421254 -119.74453319   1 102 
111  39.19415648 -119.74459346   1 102 
111  39.19413779 -119.74466580   1 102 
111  39.19410041 -119.74470196   1 102 
111  39.19403501 -119.74472608   1 102 
111  39.19396026 -119.74470196   1 102 
111  39.19392288 -119.74465374   1 102 
111  39.19390419 -119.74456935   1 102 
111  39.19390419 -119.74449702   1 102 
111  39.19386682 -119.74443674   1 102 
111  39.19384206 -119.74438790   1 102 
111  39.19386682 -119.74432824   1 102 
111  39.19393223 -119.74415946   1 102 
111  39.18949134 -119.72510012   1 102 
111  39.18946331 -119.72502778   1 102 
111  39.18941659 -119.72496751   1 102 
111  39.18936053 -119.72494340   1 102 
111  39.18930447 -119.72491929   1 102 
111  39.18929512 -119.72485901   1 102 
111  39.18928578 -119.72478668   1 102 
111  39.18928578 -119.72469023   1 102 
111  39.18930447 -119.72458173   1 102 
111  39.18932315 -119.72450940   1 102 
111  39.18938856 -119.72446118   1 102 
111  39.18946331 -119.72447324   1 102 
111  39.18951937 -119.72449735   1 102 
111  39.18960347 -119.72453351   1 102 
111  39.18966887 -119.72452146   1 102 
111  39.18971559 -119.72448529   1 102 
111  39.18976231 -119.72443707   1 102 
111  39.18979969 -119.72440090   1 102 
111  39.18984641 -119.72438885   1 102 
111  39.18990977 -119.72443715 
111  39.18986633 -119.72470438   1 102 
111  39.18976231 -119.72467818   1 102 
111  39.18969691 -119.72466612   1 102 
111  39.18964084 -119.72469023   1 102 
111  39.18959412 -119.72473845   1 102 
