I
1050 Generated by WorldEditor 2.2.0r2

1    650 0 0 19LL Neiner
1302 gui_label 2D
100 21.34 3 0 0.25 0 0 0 18  41.25744924 -087.91827729    0    0 1 0 0 0 36  41.25038151 -087.91818349    0    0 1 0 0 0
110 3 0.00 0.0000 New Taxiway 3
111  41.25081203 -087.91809159
111  41.25089102 -087.91781148
111  41.25111950 -087.91781434
113  41.25116338 -087.91809589
110 2 0.00 0.0000 New Taxiway 2
111  41.25089102 -087.91781148
111  41.25089317 -087.91722088
111  41.25112596 -087.91722518
113  41.25111950 -087.91781434
110 3 0.00 0.0000 New Taxiway 1
111  41.25051957 -087.91830121
111  41.25042688 -087.91835281
111  41.25026414 -087.91834851
111  41.25026738 -087.91800161
111  41.25045598 -087.91800448
113  41.25054975 -087.91806325
130 Airport Boundary 4
111  41.25022455 -087.91797510
111  41.25075822 -087.91795370
111  41.25084135 -087.91780032
111  41.25086549 -087.91717968
111  41.25114708 -087.91718325
111  41.25114976 -087.91783243
111  41.25120071 -087.91802504
111  41.25748508 -087.91809808
111  41.25747864 -087.91844481
113  41.25021557 -087.91839412
1300  41.25101319 -087.91770574 269.45 hangar props Hangar
1301 A none 
99
