A
1050 Generated by WorldEditor 1.7.1r2

1   3907 0 0 KLOL Derby Field Airport
100 23.00 1 0 0.00 0 2 0 02  40.06192027 -118.57286152    0    0 2 0 0 1 20  40.07500706 -118.56285200    0    0 2 0 0 1
100 23.00 1 0 0.00 0 0 0 08  40.06428652 -118.57087136    0    0 1 0 0 0 26  40.06418793 -118.55319836   37    0 1 0 0 0
110 1 0.00 0.0000 Taxiway 1
111  40.06822116 -118.56827051
112  40.06822116 -118.56827051  40.06814563 -118.56826729
111  40.06801112 -118.56829669
111  40.06840899 -118.56803126
112  40.06840899 -118.56803126  40.06834727 -118.56815497
111  40.06840839 -118.56819725
111  40.06883987 -118.56834778
111  40.06969438 -118.56863313
111  40.06976492 -118.56861290
111  40.07054590 -118.56802876
112  40.07061380 -118.56798363  40.07063272 -118.56797855
111  40.07067899 -118.56788753
111  40.07089893 -118.56677848
111  40.07100991 -118.56621754
112  40.07100991 -118.56621754  40.07100713 -118.56611740
111  40.07085528 -118.56614354
111  40.07123338 -118.56587520
112  40.07123338 -118.56587520  40.07119420 -118.56592686
111  40.07114739 -118.56602745
111  40.07099250 -118.56680905
111  40.07075949 -118.56798495
112  40.07075949 -118.56798495  40.07076948 -118.56827205
111  40.07097869 -118.56818461
111  40.07199898 -118.56741604
111  40.07204897 -118.56751837
111  40.07077265 -118.56849907
111  40.07074670 -118.56844274
111  40.07069397 -118.56832827
111  40.06998445 -118.56886902
111  40.06966482 -118.56876353
111  40.06943494 -118.56868728
113  40.06881434 -118.56847444
110 2 0.00 0.0000 Taxiway 2
111  40.07083585 -118.56863624
111  40.07044888 -118.56893207
111  40.07012425 -118.56918023
111  40.07008196 -118.56908609
111  40.06998445 -118.56886902
111  40.07069397 -118.56832827
111  40.07074670 -118.56844274
113  40.07077265 -118.56849907
110 1 0.00 0.0000 Taxiway 3
111  40.07052615 -118.56910347
111  40.07031943 -118.56925663
112  40.07031943 -118.56925663  40.07028248 -118.56928353
111  40.07029220 -118.56934352
111  40.07046145 -118.56972245
111  40.07035652 -118.56981607
111  40.07023720 -118.56956817
111  40.07021980 -118.56956541
111  40.07017388 -118.56946398
111  40.07009038 -118.56952849
111  40.07006556 -118.56948204
111  40.07003038 -118.56949619
111  40.06994594 -118.56930965
111  40.06992217 -118.56932816
111  40.06987985 -118.56922892
111  40.07008196 -118.56908609
111  40.07012425 -118.56918023
113  40.07044888 -118.56893207
110 2 0.00 0.0000 Taxiway Area 1
111  40.06426751 -118.55319717
111  40.06453546 -118.55319146
111  40.06466058 -118.55318879
111  40.06466009 -118.55347915
111  40.06453585 -118.55348256
111  40.06438065 -118.55348710
112  40.06438065 -118.55348710  40.06431141 -118.55351526
113  40.06427580 -118.55366465
110 1 0.00 0.0000 Taxiway Area 2
111  40.06251960 -118.57253644
112  40.06251960 -118.57253644  40.06240384 -118.57267830
111  40.06247867 -118.57282671
111  40.06262317 -118.57314912
111  40.06265201 -118.57321348
112  40.06265201 -118.57321348  40.06276286 -118.57346636
111  40.06260692 -118.57364557
111  40.06235757 -118.57384319
111  40.06219659 -118.57348013
113  40.06196655 -118.57296134
111  40.06213605 -118.57308679
111  40.06228187 -118.57341337
111  40.06233051 -118.57352145
112  40.06253186 -118.57356317  40.06263432 -118.57346844
111  40.06259338 -118.57332148
111  40.06254249 -118.57321051
111  40.06238932 -118.57287650
114  40.06217744 -118.57282154  40.06205736 -118.57292285
110 1 0.00 0.0000 Taxiway Area 3
111  40.07505126 -118.56295619
111  40.07528228 -118.56346693
111  40.07544771 -118.56383264
111  40.07522251 -118.56400664
112  40.07488439 -118.56385910  40.07475390 -118.56356999
111  40.07488439 -118.56385910
111  40.07485505 -118.56379429
111  40.07472099 -118.56349821
112  40.07450429 -118.56338534  40.07435855 -118.56344148
113  40.07450429 -118.56338534
111  40.07524942 -118.56364220
111  40.07519981 -118.56353232
111  40.07504878 -118.56319784
112  40.07484690 -118.56315807  40.07473095 -118.56325318
111  40.07479221 -118.56340416
111  40.07493815 -118.56372964
111  40.07498135 -118.56382596
114  40.07518117 -118.56389850  40.07529341 -118.56382488
110 2 0.00 0.0000 Taxiway Area 4
111  40.06943749 -118.56897157
111  40.06939168 -118.56895686
111  40.06941077 -118.56885738
111  40.06940699 -118.56883912
111  40.06943494 -118.56868728
111  40.06966482 -118.56876353
111  40.06963999 -118.56893189
111  40.06946552 -118.56885294
113  40.06945533 -118.56887416
110 1 0.00 0.0000 Runway Connection
111  40.06439138 -118.57065792
112  40.06439138 -118.57065792  40.06439274 -118.57077338
111  40.06450014 -118.57075384
111  40.06407508 -118.57106825
112  40.06407508 -118.57106825  40.06416979 -118.57096522
111  40.06417976 -118.57086752
111  40.06418248 -118.57065970
113  40.06439052 -118.57061918
110 2 0.00 0.0000 GA Hangar 01
111  40.06988367 -118.56960777
111  40.06980029 -118.56942307
111  40.06992217 -118.56932816
111  40.06994594 -118.56930965
113  40.07003038 -118.56949619
110 2 0.00 0.0000 GA Hangar 02
111  40.06944570 -118.56911180
111  40.06933416 -118.56907492
111  40.06935984 -118.56894662
111  40.06939168 -118.56895686
111  40.06943749 -118.56897157
113  40.06947082 -118.56898228
130 KLOL Boundary
111  40.06995844 -118.57160761
111  40.06719121 -118.56977813
111  40.06300575 -118.57314137
111  40.06333405 -118.57385005
111  40.06152142 -118.57539745
111  40.06021161 -118.57261205
111  40.06204302 -118.57127244
111  40.06198273 -118.56151399
111  40.06330311 -118.56150727
111  40.06331032 -118.55231569
111  40.06543232 -118.55224179
111  40.06718664 -118.55350627
111  40.06642204 -118.55540563
111  40.07517682 -118.56215010
111  40.07599025 -118.56374817
111  40.07245851 -118.56661852
113  40.07323747 -118.56852478
120 Runway Hold 1
111  40.06453546 -118.55319146 4
115  40.06453585 -118.55348256
120 Runway Hold 2
111  40.06418084 -118.57021832 4
115  40.06438780 -118.57021663
120 Runway Hold 3
111  40.06228187 -118.57341337 4
115  40.06219659 -118.57348013
120 Runway Hold 4
111  40.06262317 -118.57314912 4
115  40.06254249 -118.57321051
120 Runway Hold 5
111  40.06883987 -118.56834778 4
115  40.06881434 -118.56847444
120 Runway Hold 6
111  40.07099261 -118.56681058 4
115  40.07089904 -118.56678001
120 Runway Hold 7
111  40.07493815 -118.56372964 4
115  40.07485505 -118.56379429
120 Runway Hold 8
111  40.07528228 -118.56346693 4
115  40.07519981 -118.56353232
120 Taxiway Line 1
111  40.06420362 -118.55437529 1
111  40.06419877 -118.55359950 1
112  40.06439648 -118.55334112  40.06456226 -118.55331371
111  40.06439648 -118.55334112 1
115  40.06451310 -118.55333645
120 Taxiway Line 2
111  40.06243169 -118.57251127 1
112  40.06241581 -118.57281190  40.06247967 -118.57298142
111  40.06241581 -118.57281190 1
111  40.06262374 -118.57327976 1
112  40.06255777 -118.57361689  40.06241128 -118.57374419 1
111  40.06229011 -118.57355588 1
111  40.06207268 -118.57306876
112  40.06207268 -118.57306876  40.06204994 -118.57300102 1
115  40.06205061 -118.57295237
120 Taxiway Line 3
111  40.06809629 -118.56819330 1
112  40.06821167 -118.56820601  40.06826501 -118.56822568
111  40.06821167 -118.56820601 1
111  40.06843471 -118.56827844 1
115  40.06992919 -118.56877814
120 Taxiway Line 3.5
112  40.06843471 -118.56827844  40.06826454 -118.56818013 1
115  40.06834689 -118.56799522
120 Taxiway Line 4
111  40.07199002 -118.56749192 1
111  40.07099754 -118.56824821 1
115  40.07074670 -118.56844274
120 Taxiway Line 5
111  40.07099754 -118.56824821 1
112  40.07078606 -118.56820904  40.07069139 -118.56810618 1
111  40.07071531 -118.56795142 1
111  40.07104237 -118.56630951
112  40.07104237 -118.56630951  40.07106382 -118.56618153 1
111  40.07101467 -118.56611617 1
116  40.07089263 -118.56604557  40.07082050 -118.56605654
120 Taxiway Line 6
111  40.07497744 -118.56301139 1
112  40.07507217 -118.56312678  40.07511515 -118.56322333
111  40.07507217 -118.56312678 1
111  40.07528516 -118.56360258 1
112  40.07520964 -118.56394773  40.07504483 -118.56406387 1
111  40.07493769 -118.56385487 1
111  40.07472430 -118.56338351
112  40.07472430 -118.56338351  40.07468670 -118.56330427 1
116  40.07452217 -118.56326990  40.07443582 -118.56327884
120 T Line Horizontal
111  40.07056772 -118.56808395 1
111  40.07053826 -118.56810652 1
115  40.07050991 -118.56812824
120 T Line Horizontal
111  40.07046161 -118.56816457 1
111  40.07043329 -118.56818626 1
115  40.07040531 -118.56820769
120 T Line Horizontal
111  40.07035550 -118.56824440 1
111  40.07032735 -118.56826650 1
115  40.07029919 -118.56828861
120 T Line Horizontal
111  40.07024845 -118.56832602 1
111  40.07021963 -118.56834851 1
115  40.07019141 -118.56837052
120 T Line Horizontal
111  40.07014067 -118.56840806 1
111  40.07011169 -118.56843025 1
115  40.07008363 -118.56845173
120 T Line Horizontal
111  40.07003490 -118.56848762 1
111  40.07000303 -118.56851202 1
115  40.06997480 -118.56853363
120 T Line Vertical
111  40.07051367 -118.56805238 1
115  40.07053826 -118.56810652
120 T Line Vertical
111  40.07040870 -118.56813211 1
115  40.07043329 -118.56818626
120 T Line Vertical
111  40.07030284 -118.56821286 1
115  40.07032735 -118.56826650
120 T Line Vertical
111  40.07019504 -118.56829436 1
115  40.07021963 -118.56834851
120 T Line Vertical
111  40.07008727 -118.56837598 1
115  40.07011169 -118.56843025
120 T Line Vertical
111  40.06997844 -118.56845788 1
115  40.07000303 -118.56851202
21  40.06400601 -118.57167781 2 29.9200 3.00 02 PAPI
21  40.07286650 -118.56409341 2 209.6300 3.00 20 PAPI
14  40.07040196 -118.56923789  82.02 0 KLOL Tower
1300  40.06991488 -118.56945671  30.09 hangar turboprops|props GA Hangar 01
1301 A none 
1300  40.06940121 -118.56902901  76.13 hangar turboprops|props GA Hangar 02
1301 A none 
1300  40.07000303 -118.56851202 -59.25 tie_down turboprops|props GA Tie Down 01
1301 A none 
1300  40.07011169 -118.56843025 -59.64 tie_down turboprops|props GA Tie Down 02
1301 A none 
1300  40.07021963 -118.56834851 -60.27 tie_down turboprops|props GA Tie Down 03
1301 A none 
1300  40.07032735 -118.56826650 -59.59 tie_down turboprops|props GA Tie Down 04
1301 A none 
1300  40.07043329 -118.56818626 -58.90 tie_down turboprops|props GA Tie Down 05
1301 A none 
1300  40.07053826 -118.56810652 -59.41 tie_down turboprops|props GA Tie Down 06
1301 A none 
18  40.06980041 -118.57093474 1 KLOL Beacon
19  40.06912502 -118.56590528 0 WS
51 12280 CTAF/UNICOM
50 12067 ASOS
99
