A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     7965 0 0 WABL Illaga I (CAMA)
100   20.12   1   0 0.00 0 0 0 07  -03.97692949  137.61953285    0.00    0.00 1  0 0 0 25  -03.97601809  137.62482213    0.00    0.00 1  0 0 0
110   1 0.00  80.20 Ramp1
112 -03.97675200  137.62004938 -03.97670316  137.62003819 
111 -03.97675200  137.62004938 
112 -03.97675200  137.62004938 -03.97676350  137.61998937 
112 -03.97669453  137.61988324 -03.97666832  137.61986231 
112 -03.97651940  137.61980967 -03.97645301  137.61979767 
111 -03.97651940  137.61980967 
112 -03.97651940  137.61980967 -03.97651614  137.61976494 
112 -03.97660248  137.61929168 -03.97663790  137.61924903 
111 -03.97660248  137.61929168 
112 -03.97660248  137.61929168 -03.97671795  137.61941607 
112 -03.97701733  137.61954806 -03.97704727  137.61955403 
111 -03.97701733  137.61954806 
114 -03.97701733  137.61954806 -03.97700776  137.61959827 
110   5 0.00 170.20 Ramp2
112 -03.97651940  137.61980967 -03.97652267  137.61985441 
111 -03.97651940  137.61980967 
112 -03.97651940  137.61980967 -03.97658580  137.61982167 
112 -03.97669453  137.61988324 -03.97672074  137.61990416 
111 -03.97669453  137.61988324 
112 -03.97669453  137.61988324 -03.97663677  137.61985552 
112 -03.97657360  137.61988634 -03.97657200  137.61992707 
112 -03.97652666  137.62000814 -03.97649778  137.62003216 
112 -03.97646448  137.62002965 -03.97644666  137.62003211 
112 -03.97639419  137.62009239 -03.97636470  137.62011087 
112 -03.97633078  137.61995961 -03.97633078  137.61992142 
112 -03.97630092  137.61986151 -03.97628618  137.61983380 
112 -03.97619821  137.61980444 -03.97615519  137.61981083 
111 -03.97619821  137.61980444 
111 -03.97630115  137.61916751 
112 -03.97642937  137.61917551 -03.97646762  137.61919148 
112 -03.97660248  137.61929168 -03.97666782  137.61935718 
111 -03.97660248  137.61929168 
114 -03.97660248  137.61929168 -03.97656705  137.61933433 
110   5 0.00   0.00 Road1
111 -03.97626177  137.61673247 
112 -03.97606714  137.61717817 -03.97609255  137.61730836 
112 -03.97617118  137.61782274 -03.97618247  137.61797557 
112 -03.97627240  137.61850976 -03.97623006  137.61858335 
112 -03.97609788  137.61895137 -03.97609951  137.61899836 
112 -03.97617734  137.61905958 -03.97625756  137.61907158 
112 -03.97652647  137.61909746 -03.97655161  137.61909746 
112 -03.97658384  137.61902151 -03.97659582  137.61896030 
112 -03.97687675  137.61808614 -03.97696056  137.61793851 
112 -03.97726458  137.61723785 -03.97729930  137.61714183 
112 -03.97736961  137.61669829 -03.97737679  137.61660108 
112 -03.97739824  137.61669469 -03.97738867  137.61679431 
112 -03.97729135  137.61724265 -03.97723747  137.61735787 
112 -03.97690261  137.61812013 -03.97682239  137.61827495 
112 -03.97663418  137.61898647 -03.97661262  137.61907168 
112 -03.97667824  137.61913164 -03.97673930  137.61914844 
112 -03.97705189  137.61931320 -03.97709858  137.61934561 
112 -03.97718536  137.61946452 -03.97720382  137.61957780 
112 -03.97735690  137.62040267 -03.97736031  137.62052594 
112 -03.97747331  137.62182798 -03.97748356  137.62196495 
112 -03.97751573  137.62342300 -03.97751863  137.62345930 
112 -03.97750996  137.62356156 -03.97750562  137.62359931 
112 -03.97741189  137.62462147 -03.97739140  137.62480296 
112 -03.97705242  137.62510306 -03.97689869  137.62515100 
112 -03.97652415  137.62526647 -03.97625961  137.62529547 
112 -03.97543493  137.62538176 -03.97522826  137.62545634 
112 -03.97435345  137.62565675 -03.97422118  137.62570647 
112 -03.97383168  137.62565605 -03.97365808  137.62561047 
112 -03.97349105  137.62556769 -03.97341664  137.62559255 
112 -03.97329208  137.62585409 -03.97328795  137.62591624 
112 -03.97339698  137.62640197 -03.97341765  137.62656771 
112 -03.97346103  137.62779052 -03.97344863  137.62795211 
112 -03.97339446  137.62913123 -03.97336553  137.62930940 
112 -03.97302580  137.62997978 -03.97291420  137.63012480 
112 -03.97234266  137.63089812 -03.97227239  137.63098099 
112 -03.97225823  137.63134521 -03.97228303  137.63147780 
112 -03.97235399  137.63232767 -03.97236639  137.63250583 
112 -03.97238743  137.63341472 -03.97237503  137.63367575 
112 -03.97215970  137.63441179 -03.97207703  137.63449465 
112 -03.97209635  137.63545229 -03.97212115  137.63562217 
112 -03.97203391  137.63651600 -03.97205871  137.63666930 
112 -03.97228897  137.63742217 -03.97236750  137.63753405 
112 -03.97312862  137.63898422 -03.97320302  137.63917482 
111 -03.97336113  137.63937104 
111 -03.97330218  137.63945570 
112 -03.97304529  137.63903342 -03.97297089  137.63885525 
112 -03.97220699  137.63746117 -03.97214086  137.63734101 
112 -03.97194072  137.63652220 -03.97192418  137.63633989 
112 -03.97200063  137.63546002 -03.97197996  137.63531086 
112 -03.97205984  137.63438436 -03.97213425  137.63428906 
112 -03.97229101  137.63344899 -03.97229101  137.63324182 
112 -03.97225812  137.63233702 -03.97224572  137.63215471 
112 -03.97216151  137.63137892 -03.97215324  137.63131262 
112 -03.97215535  137.63112853 -03.97217602  137.63105395 
112 -03.97226277  137.63086047 -03.97231651  137.63078589 
112 -03.97295440  137.62992351 -03.97306187  137.62979092 
112 -03.97330196  137.62911721 -03.97332676  137.62899291 
112 -03.97338023  137.62778984 -03.97338437  137.62760338 
112 -03.97331871  137.62640520 -03.97329391  137.62624361 
112 -03.97320484  137.62583891 -03.97319658  137.62570632 
112 -03.97343118  137.62548777 -03.97352212  137.62542976 
112 -03.97384300  137.62556440 -03.97393807  137.62559755 
112 -03.97433540  137.62558534 -03.97447594  137.62552319 
112 -03.97540186  137.62531244 -03.97564574  137.62523786 
112 -03.97651457  137.62518731 -03.97676258  137.62516659 
112 -03.97702799  137.62502478 -03.97717147  137.62496999 
112 -03.97732720  137.62461965 -03.97734428  137.62449295 
112 -03.97743250  137.62347918 -03.97743105  137.62340221 
112 -03.97738747  137.62181022 -03.97737722  137.62165955 
112 -03.97728691  137.62041989 -03.97727325  137.62027949 
112 -03.97712574  137.61945294 -03.97711257  137.61940253 
112 -03.97702747  137.61935054 -03.97696760  137.61931694 
112 -03.97684200  137.61925419 -03.97677255  137.61922178 
112 -03.97659427  137.61917704 -03.97655117  137.61916864 
112 -03.97660248  137.61929168 -03.97661720  137.61937366 
111 -03.97660248  137.61929168 
112 -03.97660248  137.61929168 -03.97653714  137.61922618 
112 -03.97642937  137.61917551 -03.97639112  137.61915953 
111 -03.97630115  137.61916751 
