I
1050 Generated by WorldEditor 2.2.0r2

1     73 0 0 0Q5 Shelter Cove
100 18.00 1 0 0.00 0 0 0 12  40.03171929 -124.07828985   34    0 1 0 0 0 30  40.02461430 -124.07037656  154    0 1 0 0 0
110 1 0.00 0.0000 New Taxiway 1
111  40.02454738 -124.07047757
111  40.02466751 -124.07029461
111  40.02483540 -124.07004636
111  40.02493102 -124.06990495
111  40.02473931 -124.06969863
111  40.02476250 -124.06966518
111  40.02488276 -124.06979342
111  40.02491013 -124.06978297
111  40.02547365 -124.07040550
112  40.02547365 -124.07040550  40.02553082 -124.07043418
111  40.02554970 -124.07038703
111  40.02558911 -124.07018810
111  40.02561239 -124.07019808
111  40.02630571 -124.07093831
112  40.02652068 -124.07103566  40.02659497 -124.07104495
111  40.02652068 -124.07103566
112  40.02660152 -124.07101971  40.02664584 -124.07100276
111  40.02660152 -124.07101971
112  40.02696546 -124.07094788  40.02708072 -124.07095390
111  40.02696546 -124.07094788
112  40.02696546 -124.07094788  40.02700043 -124.07092935
112  40.02695324 -124.07086506  40.02693666 -124.07084650
111  40.02695324 -124.07086506
111  40.02716732 -124.07106024
112  40.02716732 -124.07106024  40.02712863 -124.07103418
112  40.02701455 -124.07099188  40.02696125 -124.07099076
111  40.02701455 -124.07099188
112  40.02701455 -124.07099188  40.02658328 -124.07101197
111  40.02652827 -124.07112051
112  40.02658671 -124.07135739  40.02671475 -124.07140198
111  40.02658671 -124.07135739
111  40.02681040 -124.07138182
111  40.02685801 -124.07157029
111  40.02695644 -124.07173159
112  40.02698647 -124.07199702  40.02692706 -124.07210247
111  40.02698647 -124.07199702
111  40.02708806 -124.07236465
112  40.02708806 -124.07236465  40.02714602 -124.07255303
111  40.02733139 -124.07282828
111  40.02729604 -124.07289114
112  40.02729604 -124.07289114  40.02731827 -124.07291188
111  40.02737343 -124.07293701
111  40.02770166 -124.07303895
112  40.02770166 -124.07303895  40.02773679 -124.07305257
112  40.02779657 -124.07310366  40.02784652 -124.07315599
111  40.02779657 -124.07310366
111  40.03179106 -124.07757340
112  40.03183725 -124.07759730  40.03186689 -124.07760661
111  40.03183725 -124.07759730
111  40.03193102 -124.07762418
112  40.03193102 -124.07762418  40.03195516 -124.07763372
111  40.03198334 -124.07766047
111  40.03209907 -124.07777577
112  40.03209907 -124.07777577  40.03218364 -124.07780880
111  40.03225764 -124.07773564
111  40.03227877 -124.07771526
111  40.03245524 -124.07754508
111  40.03267162 -124.07781175
112  40.03268675 -124.07786691  40.03271283 -124.07789917
111  40.03268675 -124.07786691
111  40.03271100 -124.07789558
111  40.03270581 -124.07791129
112  40.03270581 -124.07791129  40.03275955 -124.07795934
111  40.03278542 -124.07799888
112  40.03278542 -124.07799888  40.03280143 -124.07802477
111  40.03280406 -124.07800141
111  40.03280905 -124.07797814
111  40.03283232 -124.07799092
112  40.03282696 -124.07812105  40.03283039 -124.07816436
111  40.03282696 -124.07812105
111  40.03283474 -124.07816813
111  40.03283905 -124.07816994
111  40.03288156 -124.07843289
111  40.03288104 -124.07844835
111  40.03289254 -124.07851260
112  40.03289254 -124.07851260  40.03290581 -124.07858011
111  40.03293364 -124.07860648
111  40.03289369 -124.07863931
112  40.03285404 -124.07849061  40.03283789 -124.07840488
111  40.03285404 -124.07849061
111  40.03282519 -124.07829961
112  40.03268756 -124.07816737  40.03258437 -124.07817311
111  40.03268756 -124.07816737
111  40.03254176 -124.07822778
112  40.03254176 -124.07822778  40.03248490 -124.07824728
112  40.03237955 -124.07825183  40.03228350 -124.07824168
111  40.03237955 -124.07825183
112  40.03235595 -124.07825613  40.03233994 -124.07826450
111  40.03235595 -124.07825613
111  40.03227911 -124.07830130
111  40.03224178 -124.07830631
111  40.03192717 -124.07794904
111  40.03178324 -124.07819177
113  40.03165331 -124.07839076
111  40.02643248 -124.07222114
112  40.02650490 -124.07224354  40.02653738 -124.07226684
111  40.02650490 -124.07224354
112  40.02650490 -124.07224354  40.02660623 -124.07221701
112  40.02661913 -124.07203877  40.02660966 -124.07196153
111  40.02661913 -124.07203877
112  40.02661913 -124.07203877  40.02661540 -124.07200834
112  40.02659600 -124.07196456  40.02658527 -124.07194751
111  40.02659600 -124.07196456
111  40.02514868 -124.07035110
112  40.02510750 -124.07035012  40.02508508 -124.07035588
111  40.02510750 -124.07035012
112  40.02510750 -124.07035012  40.02508309 -124.07035640
112  40.02504073 -124.07043831  40.02502713 -124.07049911
111  40.02504073 -124.07043831
111  40.02502701 -124.07051835
112  40.02502701 -124.07051835  40.02501109 -124.07062013
113  40.02504002 -124.07067256
111  40.02997504 -124.07572701
111  40.02772264 -124.07320323
112  40.02759705 -124.07314334  40.02750910 -124.07311512
111  40.02742781 -124.07310272
112  40.02742781 -124.07310272  40.02731463 -124.07307204
112  40.02722244 -124.07298445  40.02717083 -124.07293294
111  40.02722244 -124.07298445
111  40.02703196 -124.07277652
112  40.02703196 -124.07277652  40.02698860 -124.07273065
111  40.02697040 -124.07266769
112  40.02689063 -124.07236736  40.02684847 -124.07220651
111  40.02689063 -124.07236736
112  40.02689063 -124.07236736  40.02687314 -124.07231389
112  40.02684384 -124.07228804  40.02683160 -124.07228010
111  40.02684384 -124.07228804
112  40.02684384 -124.07228804  40.02680304 -124.07228269
112  40.02671224 -124.07247906  40.02673193 -124.07261065
111  40.02671224 -124.07247906
111  40.02675569 -124.07258060
111  40.02986124 -124.07604082
112  40.02997911 -124.07604354  40.03003533 -124.07597842
111  40.02997911 -124.07604354
111  40.03002302 -124.07599050
112  40.03002302 -124.07599050  40.03005146 -124.07593489
112  40.03004680 -124.07585236  40.03004092 -124.07581805
111  40.03004680 -124.07585236
