I
1050 Generated by WorldEditor 2.1.0r1

1    464 0 0 K06 Greater Beardstown
100 18.29 1 0 0.00 0 1 0 18  39.97885966 -090.40576970    0    0 1 0 0 0 36  39.96788967 -090.40603773    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 15
111  39.97725725 -090.40351195
111  39.97725738 -090.40349290
111  39.97724447 -090.40348126
111  39.97724440 -090.40347582
111  39.97722985 -090.40347582
111  39.97719680 -090.40347584
111  39.97719759 -090.40330097
111  39.97721121 -090.40330097
111  39.97721123 -090.40331305
111  39.97733947 -090.40331175
113  39.97733963 -090.40350832
110 2 0.00 0.0000 New Taxiway 10
111  39.97770931 -090.40417643
111  39.97770908 -090.40404061
111  39.97780239 -090.40403891
111  39.97780256 -090.40401380
111  39.97783669 -090.40401374
111  39.97783658 -090.40403829
111  39.97813190 -090.40403290
111  39.97813174 -090.40400373
111  39.97816767 -090.40400384
111  39.97816777 -090.40403224
111  39.97829292 -090.40402996
111  39.97829269 -090.40400356
111  39.97833007 -090.40400358
111  39.97833000 -090.40402929
111  39.97853060 -090.40402562
113  39.97853060 -090.40415950
110 1 0.00 0.0000 New Taxiway 4
111  39.96788984 -090.40685767
111  39.96788596 -090.40647645
111  39.96788042 -090.40593057
111  39.96792051 -090.40592959
111  39.96810138 -090.40612636
112  39.96796509 -090.40629129  39.96794831 -090.40643236
111  39.96796509 -090.40629129
111  39.96796731 -090.40647463
112  39.96818407 -090.40673758  39.96837508 -090.40675545
111  39.96818407 -090.40673758
111  39.96828321 -090.40673974
112  39.96828321 -090.40673974  39.96834232 -090.40673034
112  39.96850212 -090.40662416  39.96858759 -090.40652165
111  39.96850212 -090.40662416
111  39.96865286 -090.40642184
111  39.96877037 -090.40626412
112  39.96877037 -090.40626412  39.96881662 -090.40618732
112  39.96868520 -090.40607822  39.96864075 -090.40606333
111  39.96868520 -090.40607822
111  39.96915399 -090.40610390
112  39.96885980 -090.40629478  39.96870324 -090.40645842
111  39.96885980 -090.40629478
111  39.96871013 -090.40649596
111  39.96856657 -090.40668894
112  39.96856657 -090.40668894  39.96846085 -090.40681324
112  39.96828345 -090.40684650  39.96819408 -090.40686154
113  39.96828345 -090.40684650
110 1 0.00 0.0000 New Taxiway 3
111  39.97863557 -090.40568210
112  39.97878735 -090.40549767  39.97879236 -090.40534417
111  39.97878735 -090.40549767
111  39.97878570 -090.40532814
111  39.97878237 -090.40498492
112  39.97878237 -090.40498492  39.97876472 -090.40470590
111  39.97855330 -090.40468508
111  39.97784776 -090.40470149
112  39.97774287 -090.40486297  39.97773562 -090.40498606
111  39.97774287 -090.40486297
111  39.97774789 -090.40535428
111  39.97774982 -090.40554384
112  39.97774982 -090.40554384  39.97776634 -090.40565815
111  39.97787913 -090.40570078
111  39.97753751 -090.40571140
112  39.97766779 -090.40554475  39.97767599 -090.40542862
111  39.97766779 -090.40554475
111  39.97766585 -090.40535570
111  39.97766103 -090.40488417
112  39.97766103 -090.40488417  39.97765653 -090.40474766
111  39.97754468 -090.40471100
111  39.97733009 -090.40471541
111  39.97732168 -090.40418515
111  39.97741793 -090.40418182
112  39.97741793 -090.40418182  39.97742734 -090.40418093
112  39.97743600 -090.40416912  39.97744299 -090.40416076
111  39.97743600 -090.40416912
111  39.97747398 -090.40410153
111  39.97749520 -090.40409824
111  39.97752823 -090.40417802
112  39.97752823 -090.40417802  39.97753946 -090.40418152
112  39.97760222 -090.40409436  39.97761454 -090.40401603
111  39.97760222 -090.40409436
111  39.97760111 -090.40403304
112  39.97760111 -090.40403304  39.97759960 -090.40400963
112  39.97757018 -090.40399426  39.97755693 -090.40398945
111  39.97757018 -090.40399426
112  39.97725816 -090.40386675  39.97715204 -090.40380339
111  39.97725816 -090.40386675
112  39.97725816 -090.40386675  39.97717241 -090.40380564
112  39.97712765 -090.40369915  39.97709614 -090.40362460
111  39.97712765 -090.40369915
111  39.97716889 -090.40369679
112  39.97724361 -090.40380600  39.97729842 -090.40384718
111  39.97724361 -090.40380600
112  39.97724361 -090.40380600  39.97724836 -090.40380930
112  39.97725979 -090.40378374  39.97725988 -090.40375425
111  39.97725979 -090.40378374
111  39.97725779 -090.40361963
111  39.97723886 -090.40360261
112  39.97723886 -090.40360261  39.97722877 -090.40359364
112  39.97722921 -090.40357174  39.97722882 -090.40355591
111  39.97722921 -090.40357174
