A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      225 0 0 EG83 Rayne Hall Farm
100   20.12   3   0 0.00 0 0 0 09   51.88522321  000.51609715    0.00    0.00 1  0 0 0 27   51.88575567  000.52738197    0.00    0.00 1  0 0 0
110   3 0.00   0.00 New Taxiway 42
111  51.88553391  000.52085519 
111  51.88625325  000.52045489 
111  51.88623683  000.52002023 
111  51.88584534  000.52016660 
111  51.88582140  000.51996258 
111  51.88562972  000.52005238 
111  51.88560717  000.51989161 
113  51.88547435  000.51959889 
130 Airport Boundary 43
111  51.88587937  000.52736764 
111  51.88556981  000.52093755 
111  51.88618985  000.52074553 
111  51.88631795  000.52065196 
111  51.88640630  000.52046180 
111  51.88645623  000.52019556 
111  51.88646642  000.51992932 
111  51.88639427  000.51923451 
111  51.88551246  000.51946178 
111  51.88534011  000.51599423 
111  51.88527959  000.51593992 
111  51.88516134  000.51595422 
111  51.88510363  000.51601371 
111  51.88525594  000.51918905 
111  51.88530003  000.51960463 
111  51.88527999  000.52009814 
111  51.88519582  000.52051373 
111  51.88518780  000.52071503 
111  51.88521185  000.52087736 
111  51.88534011  000.52118905 
111  51.88561668  000.52740339 
111  51.88567517  000.52753198 
113  51.88584968  000.52751250 
14   51.88571239  000.51987927   30 0 ATC Tower
15   51.88577475  000.52010180  90.81 Grass Parking 1
19   51.88564734  000.51993417 0 WS

99
