A
1050 Generated by WorldEditor 2.2.0r2

1   8680 0 0 C24 Mineral County Memorial
100 18.29 1 0 0.00 0 0 0 07  37.82094555 -106.94184288    0    0 1 0 0 0 25  37.82320298 -106.91819873    0    0 1 0 0 0
110 4 0.00 0.0000 New Taxiway 9
111  37.82453539 -106.91783364
111  37.82453993 -106.91781154
112  37.82457222 -106.91768310  37.82453463 -106.91757205
111  37.82457222 -106.91768310
111  37.82469304 -106.91771363
113  37.82466609 -106.91787016
110 2 0.00 0.0000 New Taxiway 8
111  37.82443117 -106.91795639
111  37.82431541 -106.91792729
111  37.82434064 -106.91777829
111  37.82438585 -106.91779047
111  37.82441908 -106.91779942
113  37.82445556 -106.91780924
110 2 0.00 0.0000 New Taxiway 8
111  37.82464169 -106.91801731
111  37.82446879 -106.91797108
111  37.82449402 -106.91782208
111  37.82453539 -106.91783364
113  37.82466609 -106.91787016
110 2 0.00 0.0000 New Taxiway 8
111  37.82531942 -106.91753927
111  37.82528536 -106.91752984
111  37.82524772 -106.91751943
111  37.82520920 -106.91750877
111  37.82522988 -106.91738652
113  37.82533927 -106.91741888
110 2 0.00 0.0000 New Taxiway 8
111  37.82518680 -106.91750226
111  37.82514041 -106.91748942
111  37.82511965 -106.91748367
111  37.82507658 -106.91747175
111  37.82509725 -106.91734951
113  37.82520664 -106.91738187
110 2 0.00 0.0000 New Taxiway 8
111  37.82505209 -106.91746524
111  37.82501157 -106.91745402
111  37.82498659 -106.91744711
111  37.82494187 -106.91743473
111  37.82496254 -106.91731249
113  37.82507193 -106.91734485
110 2 0.00 0.0000 New Taxiway 8
111  37.82491215 -106.91742822
111  37.82487164 -106.91741701
111  37.82484632 -106.91741000
111  37.82480193 -106.91739771
111  37.82482261 -106.91727547
113  37.82493200 -106.91730783
110 2 0.00 0.0000 New Taxiway 8
111  37.82478475 -106.91739385
111  37.82474162 -106.91738191
111  37.82470820 -106.91737266
111  37.82467453 -106.91736334
111  37.82469521 -106.91724110
113  37.82480459 -106.91727346
110 2 0.00 0.0000 New Taxiway 8
111  37.82464482 -106.91735683
111  37.82460556 -106.91734597
111  37.82457670 -106.91733798
111  37.82453460 -106.91732632
111  37.82455527 -106.91720408
113  37.82466466 -106.91723644
110 2 0.00 0.0000 New Taxiway 8
111  37.82502244 -106.91817951
111  37.82486837 -106.91813710
111  37.82490262 -106.91793289
113  37.82505587 -106.91797715
110 1 0.00 0.0000 New Taxiway 7
111  37.82325868 -106.91850230
111  37.82324701 -106.91850098
111  37.82327237 -106.91820968
111  37.82329697 -106.91821394
112  37.82336306 -106.91814569  37.82341820 -106.91814569
111  37.82336306 -106.91814569
111  37.82341604 -106.91815299
112  37.82351196 -106.91807777  37.82355206 -106.91800797
111  37.82351196 -106.91807777
111  37.82353133 -106.91801208
112  37.82354298 -106.91799611  37.82354825 -106.91798985
111  37.82354298 -106.91799611
112  37.82354298 -106.91799611  37.82355613 -106.91798047
112  37.82362151 -106.91795588  37.82364908 -106.91795514
111  37.82362151 -106.91795588
111  37.82381399 -106.91798910
111  37.82388001 -106.91759057
112  37.82388001 -106.91759057  37.82393150 -106.91741613
111  37.82410065 -106.91742411
111  37.82450049 -106.91752545
112  37.82455583 -106.91747481  37.82456732 -106.91743911
111  37.82455583 -106.91747481
111  37.82457670 -106.91733798
111  37.82460556 -106.91734597
111  37.82457787 -106.91752646
111  37.82458551 -106.91754700
111  37.82463859 -106.91756046
112  37.82469001 -106.91748690  37.82470254 -106.91743799
111  37.82469001 -106.91748690
111  37.82470820 -106.91737266
111  37.82474162 -106.91738191
111  37.82470959 -106.91757845
111  37.82475934 -106.91759106
112  37.82482962 -106.91751941  37.82485155 -106.91746124
111  37.82482962 -106.91751941
111  37.82484632 -106.91741000
111  37.82487164 -106.91741701
111  37.82483949 -106.91761085
111  37.82489987 -106.91762668
111  37.82496456 -106.91757123
111  37.82498659 -106.91744711
111  37.82501157 -106.91745402
111  37.82497787 -106.91764646
111  37.82507511 -106.91767110
111  37.82508920 -106.91764894
111  37.82511965 -106.91748367
111  37.82514041 -106.91748942
111  37.82510851 -106.91767957
111  37.82515637 -106.91769179
112  37.82522599 -106.91764530  37.82524374 -106.91760432
111  37.82522599 -106.91764530
111  37.82524772 -106.91751943
111  37.82528536 -106.91752984
111  37.82522852 -106.91784893
111  37.82508311 -106.91781219
111  37.82505587 -106.91797715
111  37.82490262 -106.91793289
111  37.82492938 -106.91777335
111  37.82469304 -106.91771363
111  37.82457222 -106.91768310
111  37.82447209 -106.91765780
111  37.82443747 -106.91768083
111  37.82441908 -106.91779942
111  37.82438585 -106.91779047
111  37.82440525 -106.91766931
111  37.82438756 -106.91763645
111  37.82410967 -106.91756623
112  37.82410967 -106.91756623  37.82400306 -106.91756440
111  37.82397682 -106.91767871
111  37.82392091 -106.91801486
111  37.82492632 -106.91825704
111  37.82480579 -106.91897854
111  37.82409865 -106.91879849
111  37.82407935 -106.91878124
111  37.82405126 -106.91877769
111  37.82404890 -106.91881546
111  37.82401424 -106.91881187
111  37.82402920 -106.91862707
112  37.82389838 -106.91843338  37.82376008 -106.91838677
111  37.82389838 -106.91843338
111  37.82351925 -106.91839174
111  37.82338201 -106.91837667
114  37.82338201 -106.91837667  37.82330557 -106.91839888
110 3 0.00 0.0000 New Taxiway 6
111  37.82200092 -106.93762516
111  37.82206686 -106.93691406
112  37.82216430 -106.93675187  37.82224200 -106.93665034
111  37.82216430 -106.93675187
111  37.82240080 -106.93646088
112  37.82253724 -106.93634226  37.82259739 -106.93626294
111  37.82253724 -106.93634226
111  37.82268581 -106.93634296
112  37.82268581 -106.93634296  37.82272215 -106.93641752
111  37.82268206 -106.93652418
111  37.82249840 -106.93653700
112  37.82249840 -106.93653700  37.82249088 -106.93648782
111  37.82245483 -106.93650058
111  37.82216972 -106.93685009
112  37.82216972 -106.93685009  37.82213212 -106.93691196
111  37.82210476 -106.93700543
113  37.82205093 -106.93762759
110 2 0.00 0.0000 New Taxiway 5
111  37.82269289 -106.93680287
111  37.82247885 -106.93681201
111  37.82247274 -106.93664982
111  37.82250326 -106.93664912
111  37.82249840 -106.93653700
113  37.82268206 -106.93652418
110 1 0.00 0.0000 New Taxiway 4
111  37.82142062 -106.93759241
111  37.82143691 -106.93759717
112  37.82148077 -106.93764714  37.82151123 -106.93765706
111  37.82148077 -106.93764714
111  37.82148290 -106.93760000
111  37.82200092 -106.93762516
111  37.82205093 -106.93762759
111  37.82218997 -106.93763434
111  37.82216881 -106.93794636
111  37.82195830 -106.93793276
111  37.82196316 -106.93782989
111  37.82191826 -106.93777480
112  37.82191826 -106.93777480  37.82176161 -106.93786734
111  37.82172079 -106.93775088
111  37.82147572 -106.93777194
111  37.82147719 -106.93772093
112  37.82147719 -106.93772093  37.82144412 -106.93772424
113  37.82140545 -106.93777815
110 2 0.00 0.0000 New Taxiway 3
111  37.82233555 -106.94141668
111  37.82233672 -106.94160374
111  37.82198167 -106.94160670
113  37.82197879 -106.94141562
110 1 0.00 0.0000 New Taxiway 2
111  37.82197879 -106.94141562
112  37.82187959 -106.94133365  37.82183468 -106.94132175
111  37.82187959 -106.94133365
111  37.82172921 -106.94134026
112  37.82151705 -106.94139931  37.82143768 -106.94143897
111  37.82151705 -106.94139931
111  37.82129009 -106.94154583
112  37.82129009 -106.94154583  37.82125250 -106.94157491
111  37.82122726 -106.94161810
111  37.82122465 -106.94188360
111  37.82100883 -106.94185165
111  37.82106105 -106.94132946
111  37.82107316 -106.94133101
111  37.82107943 -106.94142302
112  37.82122855 -106.94146109  37.82132329 -106.94143254
111  37.82122855 -106.94146109
111  37.82146790 -106.94131038
112  37.82146790 -106.94131038  37.82156710 -106.94124957
111  37.82169472 -106.94122816
111  37.82233489 -106.94120886
113  37.82233555 -106.94141668
130 Airport Boundary 1
111  37.82271739 -106.91631665
111  37.82595987 -106.91708308
111  37.82561582 -106.91947080
111  37.82381051 -106.91903288
111  37.82217417 -106.93604961
111  37.82286709 -106.93588329
111  37.82299231 -106.93593845
111  37.82314537 -106.93640821
111  37.82316458 -106.93698616
111  37.82223692 -106.93703515
111  37.82216925 -106.93805827
111  37.82219997 -106.93809234
111  37.82198038 -106.93809366
111  37.82176910 -106.94026466
111  37.82245717 -106.94024623
111  37.82251246 -106.94238430
111  37.82157392 -106.94240262
111  37.82150595 -106.94309144
113  37.82016925 -106.94289323
120 Linear Feature 11
111  37.82354298 -106.91799611 4
115  37.82351925 -106.91839174
120 Linear Feature 17
111  37.82430627 -106.91876519 1
115  37.82429492 -106.91882974
120 Linear Feature 17
111  37.82406724 -106.91870595 1
115  37.82405589 -106.91877050
120 Linear Feature 17
111  37.82454888 -106.91882853 1
115  37.82453753 -106.91889307
120 Linear Feature 17
111  37.82477819 -106.91888728 1
115  37.82476684 -106.91895183
120 Linear Feature 17
111  37.82442562 -106.91879618 1
115  37.82441427 -106.91886072
120 Linear Feature 17
111  37.82418629 -106.91873426 1
115  37.82417494 -106.91879880
120 Linear Feature 17
111  37.82466370 -106.91885760 1
115  37.82465235 -106.91892214
120 Linear Feature 16
111  37.82432755 -106.91877043 1
111  37.82430627 -106.91876519 1
115  37.82428509 -106.91875999
120 Linear Feature 16
111  37.82408852 -106.91871119 1
111  37.82406724 -106.91870595 1
115  37.82404606 -106.91870075
120 Linear Feature 16
111  37.82457016 -106.91883376 1
111  37.82454888 -106.91882853 1
115  37.82452771 -106.91882332
120 Linear Feature 16
111  37.82479947 -106.91889252 1
111  37.82477819 -106.91888728 1
115  37.82475701 -106.91888208
120 Linear Feature 16
111  37.82444690 -106.91880142 1
111  37.82442562 -106.91879618 1
115  37.82440445 -106.91879097
120 Linear Feature 16
111  37.82420757 -106.91873950 1
111  37.82418629 -106.91873426 1
115  37.82416512 -106.91872905
120 Linear Feature 16
111  37.82468498 -106.91886284 1
111  37.82466370 -106.91885760 1
115  37.82464253 -106.91885239
120 Linear Feature 15
111  37.82486608 -106.91854836 1
115  37.82481841 -106.91853669
120 Linear Feature 15
111  37.82484317 -106.91868607 1
115  37.82479550 -106.91867440
120 Linear Feature 14
111  37.82481282 -106.91857083 1
111  37.82481841 -106.91853669 1
115  37.82482422 -106.91850126
120 Linear Feature 14
111  37.82478991 -106.91870854 1
111  37.82479550 -106.91867440 1
115  37.82480130 -106.91863897
120 Linear Feature 13
111  37.82412746 -106.91813420 1
115  37.82413566 -106.91807927
120 Linear Feature 13
111  37.82457908 -106.91825691 1
115  37.82458728 -106.91820198
120 Linear Feature 13
111  37.82424172 -106.91816569 1
115  37.82424992 -106.91811076
120 Linear Feature 13
111  37.82476836 -106.91829914 1
115  37.82477656 -106.91824422
120 Linear Feature 13
111  37.82435340 -106.91819599 1
115  37.82436160 -106.91814106
120 Linear Feature 13
