A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1       98 1 0 BIVI Vik
100   24.69   5   0 0.00 0 0 0 06   63.42005564 -018.89367461    0.00    0.00 0  0 0 0 24   63.42330648 -018.88133366    0.00    0.00 0  0 0 0
110   5 0.00   0.00 Apron
111  63.42302834 -018.88285117 
111  63.42334206 -018.88165799 
111  63.42424713 -018.88235463 
113  63.42424042 -018.88303227 
130 Airport Boundary
111  63.42452906 -018.88359407 
111  63.42312283 -018.88424788 
111  63.42036701 -018.89500400 
111  63.41928167 -018.89405493 
111  63.42281139 -018.88032506 
113  63.42455737 -018.88190684 
14   63.42458418 -018.88299214   82 0 Tower POV
19   63.41993000 -018.89285792 1 WS
19   63.42356827 -018.88334855 1 WS
51 11810 Control

99
