I
1050 Generated by WorldEditor 2.1.0r1

1    537 0 0 KJQD Ohio Co
100 22.86 1 0 0.25 0 2 0 3  37.45231260 -086.85342921    0    0 2 0 0 1 21  37.46479760 -086.84622820    0    0 2 0 0 1
110 2 0.00 0.0000 New Taxiway 6
111  37.45838513 -086.85133580
111  37.45832957 -086.85117818
111  37.45845544 -086.85110641
113  37.45851220 -086.85126433
110 2 0.00 0.0000 New Taxiway 5
111  37.45809593 -086.85192323
111  37.45798087 -086.85160492
111  37.45797323 -086.85158309
111  37.45804851 -086.85153818
111  37.45804586 -086.85153100
111  37.45818647 -086.85144972
111  37.45819080 -086.85146103
111  37.45827147 -086.85141540
113  37.45839341 -086.85174933
110 2 0.00 0.0000 New Taxiway 4
111  37.45865055 -086.85141847
111  37.45860942 -086.85130698
111  37.45942277 -086.85084563
111  37.45946328 -086.85095568
113  37.45901688 -086.85120988
110 1 0.00 338.2000 New Taxiway 3
111  37.45821312 -086.85077107 102
111  37.45808755 -086.85043050
112  37.45808755 -086.85043050  37.45800507 -086.85030321 102
111  37.45792662 -086.85033436
111  37.45791457 -086.85030219
111  37.45821491 -086.85012900
111  37.45822670 -086.85016116
112  37.45822670 -086.85016116  37.45815673 -086.85024001 102
111  37.45818697 -086.85036589 102
111  37.45831213 -086.85071441 102
111  37.45835057 -086.85082145
112  37.45835057 -086.85082145  37.45838416 -086.85087258 102
111  37.45844706 -086.85084867
111  37.45897145 -086.85053603
111  37.45903305 -086.85070307
112  37.45903305 -086.85070307  37.45910594 -086.85084754
111  37.45921781 -086.85079015
111  37.45953490 -086.85061283
111  37.45968265 -086.85101896
111  37.45870347 -086.85156612
111  37.45865055 -086.85141847
111  37.45901688 -086.85120988
111  37.45946328 -086.85095568
111  37.45946933 -086.85097179
111  37.45954459 -086.85092808
112  37.45954459 -086.85092808  37.45956124 -086.85091309
111  37.45955852 -086.85088773
111  37.45953339 -086.85081540
112  37.45953339 -086.85081540  37.45952182 -086.85079631
111  37.45949976 -086.85080204
111  37.45942277 -086.85084563
111  37.45860942 -086.85130698
111  37.45858778 -086.85124651
112  37.45858778 -086.85124651  37.45857995 -086.85122956
111  37.45857016 -086.85123125
111  37.45851220 -086.85126433
111  37.45845544 -086.85110641
111  37.45832957 -086.85117818
111  37.45838513 -086.85133580
111  37.45828670 -086.85139464
112  37.45828670 -086.85139464  37.45827766 -086.85140250
111  37.45827147 -086.85141540
111  37.45819080 -086.85146103
111  37.45818647 -086.85144972
111  37.45804586 -086.85153100
111  37.45804851 -086.85153818
111  37.45797323 -086.85158309
111  37.45798087 -086.85160492
111  37.45785038 -086.85164381
111  37.45751028 -086.85184838
111  37.45736942 -086.85146180
111  37.45819757 -086.85098275
114  37.45819757 -086.85098275  37.45824074 -086.85087999 102
110 1 0.00 172.6500 New Taxiway 2
111  37.46491161 -086.84682673 102
111  37.46480116 -086.84653635
112  37.46480116 -086.84653635  37.46474758 -086.84643537 102
111  37.46464383 -086.84646072
111  37.46463285 -086.84643107
111  37.46482718 -086.84631582
111  37.46483943 -086.84634910 102
111  37.46499922 -086.84678300
112  37.46499922 -086.84678300  37.46500987 -086.84684059 102
112  37.46500505 -086.84693312  37.46499956 -086.84697583
111  37.46500505 -086.84693312
112  37.46500505 -086.84693312  37.46498514 -086.84708811 102
111  37.46488412 -086.84714953 102
111  37.46461807 -086.84729680
112  37.46461807 -086.84729680  37.46457120 -086.84730705 102
111  37.46451475 -086.84729421 102
111  37.46443717 -086.84725875 102
111  37.46381076 -086.84697243
112  37.46381076 -086.84697243  37.46377608 -086.84696700 102
111  37.46373981 -086.84698157
111  37.46372714 -086.84695093
111  37.46402913 -086.84677531
111  37.46404018 -086.84680929
112  37.46404018 -086.84680929  37.46397733 -086.84687581 102
111  37.46403954 -086.84694927 102
111  37.46447360 -086.84715127 102
111  37.46453619 -086.84718040
112  37.46453619 -086.84718040  37.46457675 -086.84718753 102
111  37.46460970 -086.84717883 102
111  37.46483625 -086.84704871
112  37.46483625 -086.84704871  37.46488159 -086.84700801 102
112  37.46490780 -086.84690588  37.46491526 -086.84686013
111  37.46490780 -086.84690588
114  37.46490780 -086.84690588  37.46491507 -086.84686125 102
110 1 0.00 0.0000 New Taxiway 1
111  37.45234433 -086.85351198
111  37.45255044 -086.85339428
111  37.45256257 -086.85342880
112  37.45256257 -086.85342880  37.45247549 -086.85349808 102
111  37.45248719 -086.85362364 102
111  37.45259607 -086.85392871
112  37.45259607 -086.85392871  37.45261033 -086.85395048 102
112  37.45264159 -086.85397900  37.45265728 -086.85399119
111  37.45264159 -086.85397900
112  37.45264159 -086.85397900  37.45270085 -086.85402503 102
111  37.45276200 -086.85401221 102
111  37.45300188 -086.85387720
112  37.45300188 -086.85387720  37.45304309 -086.85383803 102
111  37.45305572 -086.85379820 102
111  37.45308900 -086.85368639 102
111  37.45323858 -086.85318390
112  37.45323858 -086.85318390  37.45323923 -086.85308677 102
111  37.45316197 -086.85308296
111  37.45315293 -086.85305528
111  37.45344629 -086.85289282
