I
1050 Generated by WorldEditor

1     34 1 0 MMLT Loreto Intl
100 45.11 1 0 0.25 0 3 1 16  25.99977397 -111.34968131    0   59 2 0 0 0 34  25.97999747 -111.34701190    0   60 2 0 0 0
110 1 0.00 0.0000 New Taxiway 13
111  25.97948232 -111.34671495
111  25.97949134 -111.34663966
111  26.00032963 -111.34945103
113  26.00032283 -111.34952793
110 2 0.00 0.0000 New Taxiway 10
111  25.99208563 -111.35319836
111  25.99195056 -111.35289074
111  25.99186634 -111.35274224
111  25.99190447 -111.35235330
111  25.99200776 -111.35236921
111  25.99196963 -111.35250711
111  25.99195215 -111.35274931
111  25.99196486 -111.35278644
111  25.99220799 -111.35266975
111  25.99221594 -111.35253009
111  25.99196963 -111.35250711
111  25.99200776 -111.35236921
111  25.99231894 -111.35241569
111  25.99229539 -111.35245761
111  25.99228745 -111.35262025
111  25.99247337 -111.35254777
111  25.99242252 -111.35243286
111  25.99273716 -111.35247352
111  25.99268154 -111.35256545
111  25.99276417 -111.35263617
111  25.99278006 -111.35262025
111  25.99285952 -111.35267683
111  25.99285793 -111.35248413
111  25.99294851 -111.35250181
111  25.99328540 -111.35254070
111  25.99326315 -111.35292257
111  25.99323296 -111.35295793
111  25.99320276 -111.35300920
111  25.99322501 -111.35303041
111  25.99302637 -111.35332565
111  25.99295804 -111.35327438
111  25.99292626 -111.35332035
111  25.99283092 -111.35324963
111  25.99286429 -111.35319306
111  25.99269743 -111.35307107
111  25.99265929 -111.35312764
111  25.99259096 -111.35307107
111  25.99263069 -111.35300566
111  25.99258461 -111.35297030
111  25.99245430 -111.35303218
111  25.99248131 -111.35309405
111  25.99240027 -111.35312764
113  25.99237326 -111.35306930
111  25.99318652 -111.35286290
111  25.99319665 -111.35263962
111  25.99294624 -111.35261863
111  25.99294118 -111.35273231
111  25.99299550 -111.35277738
111  25.99298353 -111.35279479
111  25.99307881 -111.35287109
111  25.99309124 -111.35285163
113  25.99316811 -111.35290182
110 2 0.00 0.0000 New Taxiway 9
111  25.99018962 -111.35303501
111  25.99007549 -111.35302376
111  25.99007838 -111.35292894
113  25.99019684 -111.35293858
110 2 0.00 0.0000 New Taxiway 8
111  25.99025174 -111.35333716
111  25.99020407 -111.35333234
111  25.99023151 -111.35311376
113  25.99028785 -111.35312019
110 2 0.00 0.0000 New Taxiway 7
111  25.99079925 -111.35312340
111  25.99026763 -111.35306555
111  25.99027485 -111.35295144
113  25.99080648 -111.35301733
110 2 0.00 0.0000 New Taxiway 6
111  25.99058256 -111.35351073
111  25.99040631 -111.35349144
111  25.99041354 -111.35342073
113  25.99058689 -111.35343359
110 2 0.00 0.0000 New Taxiway 5
111  25.99105234 -111.35266373
111  25.99055066 -111.35258775
111  25.99057692 -111.35235691
111  25.99065966 -111.35235691
111  25.99066623 -111.35228385
112  25.99061238 -111.35227363  25.99060056 -111.35225171
112  25.99061763 -111.35220642  25.99063471 -111.35219181
111  25.99067279 -111.35220057
111  25.99070431 -111.35220496
111  25.99068855 -111.35236421
111  25.99100900 -111.35241097
111  25.99102213 -111.35232184
112  25.99097223 -111.35231308  25.99096041 -111.35228532
112  25.99098667 -111.35224002  25.99100900 -111.35222833
111  25.99103658 -111.35225025
111  25.99105365 -111.35225755
111  25.99105662 -111.35222345
111  25.99105791 -111.35221876
111  25.99105858 -111.35219403
111  25.99106259 -111.35217106
111  25.99135571 -111.35220496
111  25.99131894 -111.35257753
113  25.99106153 -111.35254831
110 2 0.00 0.0000 New Taxiway 4
111  25.99025184 -111.35236467
111  25.99022362 -111.35241055
111  25.99016718 -111.35240693
111  25.99015199 -111.35235742
111  25.99017695 -111.35231395
113  25.99023339 -111.35231758
110 2 0.00 0.0000 New Taxiway 3
111  25.98983512 -111.35236009
111  25.98976724 -111.35235027
111  25.98975709 -111.35228126
111  25.98980911 -111.35224833
113  25.98986742 -111.35229124
110 2 0.00 0.0000 New Taxiway 1
111  25.98976322 -111.35155423
111  25.98966797 -111.35154144
111  25.98971247 -111.35114538
113  25.98981451 -111.35115870
110 2 0.00 0.0000 New Taxiway 2
111  25.98972836 -111.35191582
111  25.98957354 -111.35189402
111  25.98957571 -111.35185900
111  25.98954532 -111.35185176
111  25.98955400 -111.35173584
113  25.98974360 -111.35175775
110 1 0.00 0.0000 New Taxiway 11
111  26.00027394 -111.34997626
111  26.00026651 -111.35006046
111  25.99978092 -111.34998614
112  25.99950035 -111.35037667  25.99928903 -111.35044308
112  25.99896787 -111.35024117  25.99878998 -111.35006318
112  25.99857268 -111.34982541  25.99835301 -111.34979751
111  25.99405732 -111.34921704
112  25.99382928 -111.34942558  25.99380779 -111.34968592
111  25.99347469 -111.35256295
111  25.99328540 -111.35254070
111  25.99294851 -111.35250181
111  25.99285793 -111.35248413
111  25.99273716 -111.35247352
111  25.99242252 -111.35243286
111  25.99231894 -111.35241569
111  25.99200776 -111.35236921
111  25.99190447 -111.35235330
111  25.99179605 -111.35233846
111  25.99186052 -111.35186561
112  25.99168621 -111.35163316  25.99153578 -111.35161058
112  25.99140256 -111.35190540  25.99137630 -111.35207143
111  25.99140256 -111.35190540
112  25.99140256 -111.35190540  25.99135685 -111.35220440
111  25.99135571 -111.35220496
111  25.99106259 -111.35217106
111  25.99105858 -111.35219403
111  25.99105791 -111.35221876
111  25.99105662 -111.35222345
111  25.98971591 -111.35204501
111  25.98971623 -111.35204169
111  25.98971871 -111.35201599
111  25.98972097 -111.35199253
111  25.98972836 -111.35191582
111  25.98973006 -111.35189816
111  25.98974360 -111.35175775
111  25.98974683 -111.35172424
111  25.98976322 -111.35155423
111  25.98981451 -111.35115870
111  25.98981771 -111.35113672
111  25.99112921 -111.35130123
112  25.99120334 -111.35117725  25.99121620 -111.35106478
111  25.99142512 -111.34906366
112  25.99120693 -111.34882953  25.99096706 -111.34879934
111  25.98111663 -111.34746386
112  25.98087882 -111.34752340  25.98078765 -111.34760429
111  25.98060965 -111.34775159
112  25.98020481 -111.34781317  25.97993129 -111.34773710
111  25.97991568 -111.34730728
111  25.97942792 -111.34723454
113  25.97943344 -111.34716319
112  25.99348515 -111.34932601  25.99349997 -111.34915281
111  25.99328971 -111.34911533
112  25.99195667 -111.34893400  25.99179021 -111.34891376
111  25.99176797 -111.34913344
112  25.99156145 -111.35109243  25.99154527 -111.35131886
111  25.99172521 -111.35133535
112  25.99306956 -111.35151068  25.99324267 -111.35153193
111  25.99325223 -111.35132340
113  25.99345877 -111.34961525
130 Airport Boundary 14
111  25.97524759 -111.35111686
111  25.98071997 -111.34409152
111  25.99916829 -111.34660348
111  25.99908214 -111.34764260
111  26.00160751 -111.34792512
111  26.00061459 -111.35682839
111  25.98976504 -111.35536048
113  25.97549242 -111.35342858
120 Linear Feature 42
111  25.98085260 -111.34713207 1 101
112  25.98033951 -111.34706738  25.98025323 -111.34706289 1 101
112  25.98013398 -111.34748815  25.98024283 -111.34774289 1 101
111  25.98048473 -111.34760745 1 101
111  25.98091531 -111.34724238 1 101
