I
1050 Generated by WorldEditor 2.1.0r1

1     36 1 0 GMMH Dakhla Intl
100 43.28 1 0 0.25 0 3 0 03  23.70595784 -015.93760911    0    0 3 0 0 1 21  23.73082044 -015.92625312    0    0 3 0 0 1
110 2 0.00 0.0000 New Taxiway 57
111  23.70280886 -015.93143172
111  23.70290969 -015.93172746
111  23.70252366 -015.93189735
113  23.70241131 -015.93159532
110 2 0.00 0.0000 New Taxiway 54
111  23.71519700 -015.92830902
111  23.71539435 -015.92823113
111  23.71545074 -015.92839596
113  23.71526002 -015.92848472
110 2 0.00 0.0000 New Taxiway 53
111  23.71529650 -015.92860608
111  23.71548722 -015.92852457
111  23.71555190 -015.92870752
113  23.71536284 -015.92878903
110 1 0.00 0.0000 New Taxiway 12
111  23.71506986 -015.92823295
111  23.71547522 -015.92806696
111  23.71567569 -015.92868599
111  23.71529472 -015.92884168
111  23.71521106 -015.92861200
111  23.71512602 -015.92837852
113  23.71510160 -015.92831147
111  23.71536284 -015.92878903
111  23.71555190 -015.92870752
111  23.71548722 -015.92852457
113  23.71529650 -015.92860608
111  23.71519700 -015.92830902
111  23.71526002 -015.92848472
111  23.71545074 -015.92839596
113  23.71539435 -015.92823113
110 1 0.00 0.0000 New Taxiway 2
111  23.70636426 -015.93533836
112  23.70636426 -015.93533836  23.70647571 -015.93522534 102
111  23.70643919 -015.93514189 102
111  23.70611164 -015.93428674
112  23.70611164 -015.93428674  23.70606023 -015.93415271 102
111  23.70592088 -015.93415524 102
111  23.70546790 -015.93435737 102
111  23.70534217 -015.93403244
112  23.70534217 -015.93403244  23.70526827 -015.93390456 102
111  23.70513009 -015.93394257 102
111  23.70488325 -015.93406133
112  23.70488325 -015.93406133  23.70480487 -015.93409452 102
111  23.70480642 -015.93424648
111  23.70462109 -015.93375881
112  23.70462109 -015.93375881  23.70468079 -015.93386749 102
111  23.70479761 -015.93385083 102
111  23.70505876 -015.93373056
112  23.70505876 -015.93373056  23.70517623 -015.93367774 102
111  23.70514445 -015.93353586 102
111  23.70501730 -015.93318568 102
111  23.70634454 -015.93257238 102
111  23.70680976 -015.93375362 102
111  23.70642049 -015.93392837
112  23.70642049 -015.93392837  23.70624991 -015.93400455 102
111  23.70628914 -015.93417354 102
111  23.70663509 -015.93505816
112  23.70663509 -015.93505816  23.70668318 -015.93516502 102
113  23.70684695 -015.93511853
110 2 0.00 0.0000 New Taxiway 56
111  23.71454377 -015.92857857
111  23.71447648 -015.92839981
111  23.71457024 -015.92835401
111  23.71457806 -015.92837413
111  23.71499054 -015.92817716
113  23.71504975 -015.92833630
110 1 0.00 0.0000 New Taxiway 1
111  23.73073809 -015.92606549
111  23.73018875 -015.92631370
112  23.73018875 -015.92631370  23.73042278 -015.92606588 102
111  23.73024474 -015.92585877 102
111  23.73006734 -015.92571006 102
111  23.72947694 -015.92521512
112  23.72947694 -015.92521512  23.72936948 -015.92509252 102
111  23.72918884 -015.92515969 102
111  23.72513497 -015.92701234 102
112  23.72512064 -015.92713129  23.72523000 -015.92722408
111  23.72512064 -015.92713129
112  23.72512064 -015.92713129  23.72546616 -015.92728277 102
112  23.72564688 -015.92783105  23.72569429 -015.92808443
111  23.72564688 -015.92783105
112  23.72564688 -015.92783105  23.72569274 -015.92807615 102
111  23.72565822 -015.92828241
112  23.72565822 -015.92828241  23.72565631 -015.92835999 102
111  23.72571735 -015.92835562
111  23.72517525 -015.92860291
112  23.72517525 -015.92860291  23.72536987 -015.92848715 102
112  23.72544239 -015.92787815  23.72539321 -015.92757419
111  23.72544239 -015.92787815
112  23.72544239 -015.92787815  23.72539092 -015.92756001 102
112  23.72464617 -015.92724463  23.72413378 -015.92722674
111  23.72464617 -015.92724463 102
111  23.71567256 -015.93133071
112  23.71567256 -015.93133071  23.71543321 -015.93142536 102
111  23.71547679 -015.93169036 102
111  23.71572174 -015.93234941 102
111  23.71581518 -015.93260082
112  23.71581518 -015.93260082  23.71591009 -015.93279463 102
111  23.71610925 -015.93274361
111  23.71556458 -015.93299628
112  23.71556458 -015.93299628  23.71568692 -015.93285768 102
111  23.71563360 -015.93271350 102
111  23.71553154 -015.93243203 102
111  23.71530347 -015.93180305
112  23.71530347 -015.93180305  23.71517141 -015.93153261 102
111  23.71489829 -015.93168324 102
111  23.70577835 -015.93584636
112  23.70577835 -015.93584636  23.70552387 -015.93595903 102
111  23.70554450 -015.93616935 102
111  23.70579858 -015.93681282 102
111  23.70588302 -015.93702668
112  23.70588302 -015.93702668  23.70597147 -015.93728780 102
111  23.70614380 -015.93729692
111  23.70588803 -015.93741437
111  23.70603729 -015.93779907
111  23.70597957 -015.93783602
111  23.70582198 -015.93742972 102
111  23.70561441 -015.93689457 102
111  23.70336598 -015.93109784
111  23.70225296 -015.93160783
111  23.70197848 -015.93060333
111  23.70202326 -015.93036425
111  23.70201165 -015.93032803
111  23.70323517 -015.92978864
111  23.70369452 -015.93093435
111  23.70353929 -015.93100998
111  23.70400254 -015.93210642
112  23.70400254 -015.93210642  23.70409607 -015.93219987
111  23.70430702 -015.93213684
111  23.70417369 -015.93159565
111  23.70473888 -015.93146524
111  23.70520581 -015.93278231
111  23.70465176 -015.93304313
112  23.70465176 -015.93304313  23.70445062 -015.93311735
111  23.70446610 -015.93335113 102
111  23.70462109 -015.93375881
111  23.70480642 -015.93424648 102
111  23.70521691 -015.93532604
112  23.70521691 -015.93532604  23.70537031 -015.93578338 102
111  23.70566486 -015.93565689 102
111  23.70636426 -015.93533836
111  23.70684695 -015.93511853 102
111  23.71480983 -015.93149196
112  23.71480983 -015.93149196  23.71507492 -015.93138241 102
111  23.71504148 -015.93111896 102
111  23.71455142 -015.92986641
112  23.71455142 -015.92986641  23.71445398 -015.92964105 102
111  23.71424478 -015.92971930
111  23.71368238 -015.92996266
111  23.71337011 -015.92915038
111  23.71322863 -015.92878238
111  23.71395339 -015.92849135
111  23.71407017 -015.92844446
111  23.71423193 -015.92837951
111  23.71434684 -015.92833337
111  23.71443774 -015.92829687
111  23.71447648 -015.92839981
111  23.71454377 -015.92857857
111  23.71504975 -015.92833630
111  23.71510160 -015.92831147
111  23.71521106 -015.92861200
111  23.71529472 -015.92884168
111  23.71541738 -015.92917842
111  23.71487432 -015.92943178
112  23.71487432 -015.92943178  23.71467807 -015.92949518 102
111  23.71473335 -015.92975934 102
111  23.71519954 -015.93096631
112  23.71519954 -015.93096631  23.71526979 -015.93121286 102
111  23.71551939 -015.93113847 102
111  23.72906544 -015.92495854
112  23.72906544 -015.92495854  23.72932813 -015.92484115 102
111  23.72956197 -015.92500615 102
111  23.73019450 -015.92552991 102
111  23.73080457 -015.92603507
111  23.73095217 -015.92642137
113  23.73089253 -015.92644972
130 Airport Boundary
111  23.70503535 -015.94301525
111  23.70185193 -015.93482205
111  23.70289855 -015.93434429
111  23.70222214 -015.93174743
111  23.70154500 -015.92905170
111  23.70238912 -015.92872631
