A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     1804 0 0 KAUH AURORA MUNI AL POTTER FLD
100   22.86   1   0 1.00 0 2 0 16   40.89991450 -097.99604434    0.00    0.00 2  0 0 0 34   40.88834399 -097.99301356    0.00    0.00 2  0 0 0
21   40.89046032 -097.99392707  2 348.80   3.00 New PAPI-4L
21   40.89763849 -097.99507978  2 168.80   3.00 New PAPI-4L
110   2 1.00 170.00 New Taxiway 1
111  40.89221046 -097.99600571 
111  40.89214742 -097.99646358 
111  40.89217059 -097.99654438 
111  40.89211794 -097.99694276 
111  40.89174307 -097.99686197 
111  40.89175570 -097.99677004 
111  40.89173254 -097.99676446 
111  40.89177954 -097.99648122 
111  40.89163987 -097.99645244 
111  40.89157880 -097.99679789 
111  40.89131616 -097.99673370 
111  40.89137867 -097.99620159 
111  40.89078879 -097.99605381 
112  40.89079898 -097.99574031  40.89081172 -097.99562570 
111  40.89090091 -097.99549424 
111  40.89210063 -097.99579278 
113  40.89218270 -097.99588864 
111  40.89139005 -097.99609937 
112  40.89143761 -097.99606320  40.89144355 -097.99603961 
111  40.89148873 -097.99578485 
112  40.89147208 -097.99571251  40.89144474 -097.99570465 
111  40.89138054 -097.99569836 
112  40.89134250 -097.99574711  40.89133656 -097.99577542 
111  40.89130327 -097.99603017 
114  40.89131635 -097.99608993  40.89133537 -097.99609937 
111  40.89208737 -097.99587795 
111  40.89203544 -097.99627479 
112  40.89212160 -097.99621400  40.89213309 -097.99615828 
111  40.89215744 -097.99599819 
111  40.89216180 -097.99589236 
113  40.89211011 -097.99586450 
110   1 1.00   0.00 New Taxiway 52
112  40.89505942 -097.99772275  40.89506177 -097.99769630 
112  40.89515936 -097.99752209  40.89521933 -097.99744898 
112  40.89535690 -097.99729187  40.89541804 -097.99720943 
111  40.89539733 -097.99716715 
111  40.89543010 -097.99709380 
112  40.89545097 -097.99706166  40.89546508 -097.99705232 
112  40.89549094 -097.99690766  40.89549094 -097.99681900 
111  40.89546286 -097.99677370 
111  40.89547547 -097.99668701 
112  40.89544391 -097.99657167  40.89541099 -097.99652812 
112  40.89526636 -097.99647368  40.89518405 -097.99646279 
112  40.89495947 -097.99633213  40.89486305 -097.99629635 
112  40.89478192 -097.99638968  40.89475605 -097.99640834 
111  40.89477299 -097.99649169 
111  40.89464384 -097.99645311 
112  40.89467845 -097.99640990  40.89470784 -097.99638812 
112  40.89474928 -097.99631171  40.89478255 -097.99626403 
111  40.89479642 -097.99617600 
111  40.89494891 -097.99615766 
112  40.89496554 -097.99623102  40.89497386 -097.99627137 
112  40.89507644 -097.99629704  40.89512080 -097.99633005 
112  40.89536202 -097.99644008  40.89544242 -097.99645842 
112  40.89554500 -097.99666749  40.89557827 -097.99674818 
112  40.89550064 -097.99714797  40.89548124 -097.99729835 
112  40.89556718 -097.99725800  40.89560323 -097.99726167 
112  40.89586939 -097.99729468  40.89598307 -097.99729835 
111  40.89653480 -097.99733136 
111  40.89653480 -097.99735336 
112  40.89611338 -097.99735336  40.89598584 -097.99734236 
112  40.89550093 -097.99729796  40.89543716 -097.99729796 
112  40.89540943 -097.99734198  40.89539834 -097.99735665 
112  40.89524031 -097.99751436  40.89516545 -097.99759138 
113  40.89512109 -097.99773076 
110   2 1.00 168.80 New Taxiway 46
111  40.89393827 -097.99597764 
112  40.89407100 -097.99612519  40.89406684 -097.99624920 
111  40.89406475 -097.99630155 
111  40.89464384 -097.99645311 
111  40.89477299 -097.99649169 
111  40.89547547 -097.99668701 
111  40.89546286 -097.99677370 
