I
1050 Generated by WorldEditor 2.1.0r1

1    920 0 0 KAAS Taylor County
100 22.86 1 0 0.00 0 2 0 05  37.35384552 -085.31601011    0    0 2 0 0 0 23  37.36269592 -085.30284258    0    0 2 0 0 0
110 2 0.00 0.0000 New Taxiway 29
111  37.35757652 -085.31459940
111  37.35738617 -085.31438795
111  37.35753388 -085.31417704
111  37.35752315 -085.31416395
111  37.35754388 -085.31413566
111  37.35755019 -085.31412705
111  37.35756294 -085.31414197
111  37.35758875 -085.31410391
113  37.35777307 -085.31430632
110 1 0.00 0.0000 New Taxiway 8
111  37.35777307 -085.31430632
111  37.35758875 -085.31410391
111  37.35756294 -085.31414197
111  37.35755019 -085.31412705
111  37.35754388 -085.31413566
111  37.35748720 -085.31407151
111  37.35766508 -085.31382106
111  37.35775014 -085.31390774
111  37.35772784 -085.31394237
113  37.35786862 -085.31408182
110 2 0.00 0.0000 New Taxiway 7
111  37.35763841 -085.31295820
111  37.35821297 -085.31358052
111  37.35786862 -085.31408182
111  37.35772784 -085.31394237
111  37.35775014 -085.31390774
111  37.35780537 -085.31382200
112  37.35780280 -085.31380347  37.35779595 -085.31379460
111  37.35780280 -085.31380347
111  37.35741161 -085.31338512
111  37.35739905 -085.31340339
111  37.35735838 -085.31335943
113  37.35761152 -085.31299674
110 2 0.00 0.0000 New Taxiway 6
111  37.35738909 -085.31354889
111  37.35756866 -085.31374606
111  37.35742066 -085.31395949
111  37.35723737 -085.31375837
111  37.35729043 -085.31368512
111  37.35723883 -085.31363408
111  37.35730290 -085.31354621
113  37.35735239 -085.31359956
110 2 0.00 0.0000 New Taxiway 5
111  37.35722914 -085.31381017
111  37.35735823 -085.31394939
111  37.35719332 -085.31419002
111  37.35706596 -085.31405149
111  37.35711610 -085.31397734
111  37.35705260 -085.31390724
111  37.35712166 -085.31380594
113  37.35718438 -085.31387636
110 2 0.00 0.0000 New Taxiway 4
111  37.35682558 -085.31424117
111  37.35671703 -085.31413076
111  37.35680814 -085.31399626
113  37.35691470 -085.31410846
110 2 0.00 0.0000 New Taxiway 3
111  37.35665917 -085.31464650
111  37.35683630 -085.31483389
111  37.35665702 -085.31509901
113  37.35648371 -085.31491028
110 2 0.00 0.0000 New Taxiway 2
111  37.35624788 -085.31469316
111  37.35614212 -085.31458108
111  37.35623073 -085.31445167
113  37.35633521 -085.31456429
110 1 0.00 0.0000 New Taxiway 1
111  37.35410874 -085.31579316
111  37.35408478 -085.31585560
112  37.35408478 -085.31585560  37.35406091 -085.31592374
112  37.35412155 -085.31611231  37.35420228 -085.31620035
111  37.35412155 -085.31611231
111  37.35433723 -085.31633581
112  37.35433723 -085.31633581  37.35440365 -085.31639245
112  37.35456842 -085.31630402  37.35466583 -085.31618611
111  37.35456842 -085.31630402
111  37.35605562 -085.31409283
112  37.35605562 -085.31409283  37.35614282 -085.31395537
111  37.35605220 -085.31382956
111  37.35603057 -085.31380704
111  37.35575480 -085.31352006
112  37.35575480 -085.31352006  37.35572562 -085.31349303
112  37.35564726 -085.31352955  37.35561604 -085.31354735
111  37.35564726 -085.31352955
111  37.35561562 -085.31355052
111  37.35584769 -085.31321112
111  37.35583673 -085.31324811
112  37.35583673 -085.31324811  37.35582589 -085.31329031
112  37.35583865 -085.31338708  37.35586315 -085.31341684
111  37.35583865 -085.31338708
111  37.35611721 -085.31367519
112  37.35611721 -085.31367519  37.35615257 -085.31371065
112  37.35633656 -085.31367390  37.35642163 -085.31356623
111  37.35633656 -085.31367390
111  37.35855049 -085.31038347
112  37.35852913 -085.31010031  37.35841254 -085.30995309
111  37.35852913 -085.31010031
111  37.35829082 -085.30985046
112  37.35829082 -085.30985046  37.35821958 -085.30979291
112  37.35811033 -085.30986545  37.35807379 -085.30989541
111  37.35811033 -085.30986545
111  37.35808622 -085.30988816
111  37.35834438 -085.30948681
111  37.35832913 -085.30953993
112  37.35832913 -085.30953993  37.35831619 -085.30959880
112  37.35836069 -085.30976392  37.35841414 -085.30983326
111  37.35836069 -085.30976392
111  37.35858928 -085.31000823
111  37.35859048 -085.31000961
112  37.35859048 -085.31000961  37.35870425 -085.31011715
111  37.35880589 -085.31000180
111  37.36074246 -085.30712831
112  37.36074246 -085.30712831  37.36078084 -085.30705853
112  37.36077379 -085.30693518  37.36076064 -085.30687939
111  37.36077379 -085.30693518
112  37.36077379 -085.30693518  37.36075428 -085.30685240
112  37.36063067 -085.30679548  37.36056895 -085.30679548
111  37.36063067 -085.30679548
111  37.36024776 -085.30683527
112  37.36024776 -085.30683527  37.36018167 -085.30684312
112  37.36011578 -085.30688165  37.36009150 -085.30689923
111  37.36011578 -085.30688165
111  37.36008707 -085.30690903
111  37.36029333 -085.30657387
111  37.36029193 -085.30661916
112  37.36029193 -085.30661916  37.36029324 -085.30665274
112  37.36032991 -085.30669017  37.36035895 -085.30668798
111  37.36032991 -085.30669017
111  37.36067644 -085.30664993
112  37.36067644 -085.30664993  37.36074907 -085.30663624
112  37.36086709 -085.30653541  37.36095132 -085.30642739
111  37.36086709 -085.30653541
111  37.36112507 -085.30614937
112  37.36112507 -085.30614937  37.36118521 -085.30604101
112  37.36111671 -085.30585654  37.36102631 -085.30574370
111  37.36111671 -085.30585654
111  37.36104624 -085.30578186
112  37.36104624 -085.30578186  37.36096766 -085.30572701
112  37.36084848 -085.30579130  37.36080634 -085.30582037
111  37.36084848 -085.30579130
111  37.36081560 -085.30581826
111  37.36111084 -085.30538534
111  37.36109057 -085.30543155
112  37.36109057 -085.30543155  37.36106997 -085.30548724
112  37.36109593 -085.30565247  37.36114448 -085.30572284
111  37.36109593 -085.30565247
111  37.36120847 -085.30577599
112  37.36120847 -085.30577599  37.36133885 -085.30595473
112  37.36121292 -085.30622751  37.36115203 -085.30632345
111  37.36121292 -085.30622751
111  37.36087577 -085.30672997
112  37.36087577 -085.30672997  37.36085691 -085.30677094
112  37.36085706 -085.30685600  37.36086827 -085.30688822
111  37.36085706 -085.30685600
112  37.36086885 -085.30690682  37.36087426 -085.30693816
111  37.36086885 -085.30690682
112  37.36086885 -085.30690682  37.36087984 -085.30697048
112  37.36082808 -085.30718024  37.36076935 -085.30727746
111  37.36082808 -085.30718024
111  37.35720972 -085.31256271
111  37.35761152 -085.31299674
111  37.35735838 -085.31335943
111  37.35739905 -085.31340339
111  37.35740353 -085.31340823
111  37.35730290 -085.31354621
111  37.35723883 -085.31363408
111  37.35712166 -085.31380594
111  37.35705260 -085.31390724
111  37.35701251 -085.31396605
111  37.35701350 -085.31397849
111  37.35705205 -085.31402015
112  37.35705205 -085.31402015  37.35704514 -085.31404085
111  37.35705576 -085.31405436
111  37.35674999 -085.31451311
111  37.35673067 -085.31449178
111  37.35678453 -085.31441101
111  37.35673936 -085.31436357
111  37.35662892 -085.31452164
111  37.35665292 -085.31461391
111  37.35666678 -085.31463505
111  37.35665917 -085.31464650
111  37.35648371 -085.31491028
111  37.35639826 -085.31485254
111  37.35629976 -085.31474816
111  37.35624788 -085.31469316
111  37.35633521 -085.31456429
111  37.35623073 -085.31445167
111  37.35614212 -085.31458108
111  37.35609092 -085.31452681
111  37.35597347 -085.31440233
111  37.35464091 -085.31638110
112  37.35464091 -085.31638110  37.35458987 -085.31644841
112  37.35427632 -085.31642933  37.35408936 -085.31626299
111  37.35427632 -085.31642933
111  37.35395333 -085.31609533
111  37.35394210 -085.31611257
113  37.35391315 -085.31608221
130 Airport Boundary 28
111  37.35560639 -085.31559954
111  37.35532882 -085.31560637
111  37.35439628 -085.31686308
111  37.35370186 -085.31795031
111  37.35220688 -085.31633472
111  37.36087197 -085.30343214
111  37.36125942 -085.30357420
111  37.36241276 -085.30185138
111  37.36277621 -085.30123782
111  37.36354143 -085.29968122
111  37.36503153 -085.30125709
111  37.36428889 -085.30207504
111  37.36120525 -085.30665714
111  37.36137617 -085.30747273
111  37.35815245 -085.31227533
111  37.35872672 -085.31279912
111  37.35925453 -085.31329254
111  37.35847556 -085.31414361
111  37.35830965 -085.31421547
111  37.35776772 -085.31480145
111  37.35761409 -085.31463684
111  37.35755978 -085.31471919
111  37.35731889 -085.31446294
111  37.35701410 -085.31530764
111  37.35665913 -085.31515259
111  37.35649382 -085.31498176
