A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      110 1 0 CYFB Iqaluit
100   60.96   1   0 0.00 0 3 0 17   63.76498910 -068.57471386    0.00   64.01 3  0 0 1 35   63.74814142 -068.53740269    0.00   74.07 3  0 0 0
21   63.76210068 -068.56653576  2 135.54   3.00 17  PAPI-4L
110   1 1.00 135.60 New Taxiway 1
111  63.76431663 -068.57327101 
111  63.76457059 -068.57461317 
111  63.76417423 -068.57458633 
111  63.76368311 -068.57351631 
113  63.76369355 -068.57269546 
110   2 1.00 135.60 New Taxiway 5
111  63.75451234 -068.53855109 
111  63.75424748 -068.53913430 
111  63.75423127 -068.53909397 
111  63.75418264 -068.53908664 
111  63.75412590 -068.53922227 
111  63.75398000 -068.53890336 
111  63.75405133 -068.53872740 
111  63.75403350 -068.53868341 
111  63.75400323 -068.53861994 
113  63.75428823 -068.53800854 
110   2 1.00 135.60 New Taxiway 4
111  63.75704070 -068.54461858 
111  63.75688103 -068.54497966 
111  63.75517766 -068.54113002 
111  63.75517766 -068.54100316 
111  63.75531359 -068.54074944 
111  63.75536724 -068.54064582 
111  63.75548044 -068.54089844 
113  63.75544859 -068.54097976 
110   1 1.00 135.60 New Taxiway 2
111  63.75378650 -068.55075434   3 102 
111  63.75357858 -068.55087410   3 102 
111  63.75325021 -068.55372178   3 102 
112  63.75321098 -068.55389919  63.75318958 -068.55394758   3 102 
111  63.75261346 -068.55524181   3 102 
112  63.75253683 -068.55532844  63.75249557 -068.55532844   3 102 
111  63.75158803 -068.55532883 
111  63.75120783 -068.55626138 
111  63.75085476 -068.55553403 
111  63.75097245 -068.55520584 
112  63.75094499 -068.55489538  63.75089399 -068.55479781 
111  63.74973268 -068.55224578 
111  63.75030491 -068.55096282 
112  63.75027689 -068.55067450  63.75020432 -068.55051928 
111  63.74998266 -068.55009355 
112  63.74956486 -068.54989842  63.74933928 -068.54993390 
111  63.74807007 -068.55022643 
112  63.74778565 -068.55019096  63.74761820 -068.55016341 
112  63.74694842 -068.54904064  63.74658146 -068.54827161 
111  63.74577668 -068.54665094 
112  63.74527212 -068.54525114  63.74523007 -068.54510425 
111  63.74518528 -068.54498899 
111  63.74523497 -068.54491987 
112  63.74584274 -068.54651836  63.74608738 -068.54699359 
111  63.74690131 -068.54869754 
111  63.74758277 -068.54982519 
112  63.74803939 -068.55005242  63.74818299 -068.55002645 
111  63.74940212 -068.54973585 
112  63.75003476 -068.54997670  63.75026301 -068.55039196 
111  63.75026301 -068.55039196 
111  63.75095970 -068.55195411 
111  63.75089301 -068.55210489   3 
111  63.75214790 -068.55484593   3 102 
112  63.75231060 -068.55496441  63.75239259 -068.55494489   3 102 
112  63.75257600 -068.55481805  63.75264288 -068.55466194   3 102 
111  63.75303858 -068.55375721   3 102 
112  63.75310932 -068.55349063  63.75312700 -068.55335734   3 102 
111  63.75346283 -068.55062198   3 102 
111  63.75335967 -068.54981617 
113  63.75375711 -068.54987113 
110   1 1.00 135.60 New Taxiway 3
111  63.74790874 -068.53673778 
111  63.74784547 -068.53593282 
111  63.74788568 -068.53585491   3 102 
111  63.74788280 -068.53452392   3 102 
111  63.74841854 -068.53322196   3 102 
111  63.74883276 -068.53277399 
111  63.74958117 -068.53347288 
111  63.74992172 -068.53351216 
111  63.75000512 -068.53371643 
111  63.75100243 -068.53320576 
111  63.75078004 -068.53202728 
111  63.75086809 -068.53191685 
112  63.75196455 -068.53722065  63.75197641 -068.53725285 
111  63.75212594 -068.53752117 
111  63.75219002 -068.53775729 
111  63.75222790 -068.53821191 102 
111  63.75380078 -068.53922817 
111  63.75403350 -068.53868341 
111  63.75405133 -068.53872740 
111  63.75398000 -068.53890336 
111  63.75412590 -068.53922227 
111  63.75418264 -068.53908664 
111  63.75423127 -068.53909397 
111  63.75424748 -068.53913430 
111  63.75404484 -068.53961084 
111  63.75428283 -068.54017560   3 
111  63.75456652 -068.54017193   3 
111  63.75480499 -068.53963428 
111  63.75545374 -068.53817159 
111  63.75534750 -068.53789751 
111  63.75562876 -068.53733398 
111  63.75572546 -068.53755898 
111  63.75581435 -068.53735855 
111  63.75621784 -068.53820655 
111  63.75612375 -068.53841845 
111  63.75631942 -068.53883774 
111  63.75600754 -068.53951197 
112  63.75575842 -068.53893089  63.75571919 -068.53885992 
111  63.75566231 -068.53893533 
111  63.75538966 -068.53952527 
111  63.75533277 -068.53946761 
111  63.75521508 -068.53972488 
111  63.75524450 -068.53979141 
112  63.75515035 -068.53999989  63.75512681 -068.54007086 
111  63.75510430 -068.54028103 
111  63.75531359 -068.54074944 
111  63.75517766 -068.54100316 
111  63.75517766 -068.54113002 
111  63.75688103 -068.54497966   3 
111  63.75704070 -068.54461858   3 
111  63.75724846 -068.54507406   3 
111  63.75759825 -068.54584091   3 
111  63.75787532 -068.54644832   3 
111  63.75809630 -068.54693279 
111  63.75998056 -068.54662380 
111  63.75967788 -068.54843772 
111  63.75863732 -068.54965944 
111  63.75819600 -068.54864568 
111  63.75808480 -068.54872427 
112  63.75843577 -068.54949441  63.75850527 -068.54965158 
111  63.75855739 -068.55012310 102 
112  63.75939336 -068.56045309  63.75943134 -068.56086104 102 
111  63.75956492 -068.56186679 
111  63.75921617 -068.56165202 
111  63.75886239 -068.56029946   3 102 
111  63.75899832 -068.56014331 102 
112  63.75825243 -068.55091656  63.75818640 -068.55021717 102 
111  63.75797412 -068.54958565 102 
111  63.75756959 -068.54872427 102 
111  63.75684484 -068.54882932 102 
111  63.75579966 -068.54644682 
111  63.75563239 -068.54606553 102 
111  63.75384521 -068.54199164 102 
111  63.75411155 -068.54143259 102 
111  63.75409959 -068.54082334   3 102 
111  63.75389661 -068.54041064   3 102 
111  63.75346218 -068.53980499   3 102 
111  63.75092908 -068.53834921   3 102 
111  63.75069648 -068.53844044   3 102 
111  63.75059205 -068.53866045   3 102 
111  63.75024790 -068.54084979   3 102 
111  63.75025977 -068.54124151 
111  63.74995834 -068.54120395 
111  63.74985391 -068.54035075   3 102 
111  63.75014110 -068.54020587   3 102 
111  63.75045914 -068.53822580   3 102 
111  63.74909306 -068.53523882   3 102 
111  63.74881449 -068.53524531   3 102 
111  63.74833776 -068.53632306   3 102 
113  63.74831696 -068.53695639 
110   4 1.00  45.00 New Taxiway 8
111  63.75579966 -068.54644682 
112  63.75556647 -068.54651225  63.75551361 -068.54661771 
