A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     7284 0 0 KLAR LARAMIE RGNL
100   46.02   1   0 1.00 0 2 0 03   41.30269050 -105.68738188    0.00    0.00 2  0 0 1 21   41.31902700 -105.66528500    0.00    0.00 2  0 0 1
100   29.87   1   0 0.00 0 2 0 12   41.31983720 -105.68129805    0.00    0.00 2  0 0 1 30   41.30765311 -105.66487643    0.00    0.00 2 11 0 0
21   41.30439307 -105.68606169  2  45.46   3.00 03  PAPI-4L
21   41.31821073 -105.67848231  2 134.67   3.00 12  PAPI-4L
21   41.31642828 -105.66809131  1 225.47   3.00 21  VASI
21   41.30953349 -105.66800659  1 314.68   3.00 30  VASI
110   2 1.00  45.00 New Taxiway 55
111  41.31892877 -105.67289734 
111  41.31838908 -105.67342744 
111  41.31830279 -105.67326596 
111  41.31841230 -105.67315109 
111  41.31838907 -105.67309144 
113  41.31878445 -105.67268089 
110   2 1.00  45.00 New Taxiway 53
111  41.31942601 -105.67333710 
111  41.31932791 -105.67311710 
111  41.31944205 -105.67297805 
113  41.31959116 -105.67317218 
110   1 1.00   0.00 New Taxiway 3
111  41.31838295 -105.67006135 
111  41.31837587 -105.67033660 
112  41.31835845 -105.67034160  41.31834104 -105.67034660 102 
112  41.31824674 -105.67023165  41.31821031 -105.67019285 102 
111  41.31815931 -105.67041597 102 
111  41.31805412 -105.67141987 
111  41.31790960 -105.67284248 102 
112  41.31787852 -105.67316788  41.31787602 -105.67323924 
111  41.31795828 -105.67334875 
111  41.31838908 -105.67342744 
111  41.31892877 -105.67289734 
111  41.31878445 -105.67268089 
111  41.31890554 -105.67255059 
111  41.31903801 -105.67277374 
111  41.31928647 -105.67251769 
111  41.31935448 -105.67243361 
111  41.31956105 -105.67273876 
112  41.31961206 -105.67279050  41.31963634 -105.67281314 
112  41.31962906 -105.67291338  41.31961934 -105.67292955 
111  41.31944205 -105.67297805 
111  41.31932791 -105.67311710 
111  41.31857030 -105.67394218 
111  41.31835901 -105.67356709 
112  41.31797043 -105.67351535  41.31789028 -105.67350241 
111  41.31783200 -105.67365763 102 
112  41.31775185 -105.67450806  41.31773728 -105.67461477 
111  41.31787328 -105.67472794 
112  41.31795586 -105.67474088  41.31799714 -105.67475381 
111  41.31808458 -105.67471177 
111  41.31942601 -105.67333710 
111  41.31959116 -105.67317218 
111  41.31974173 -105.67342441 
111  41.31830792 -105.67495661 
111  41.31797723 -105.67489507 
112  41.31784922 -105.67487613  41.31779233 -105.67487613 
111  41.31769988 -105.67501816 102 
112  41.31769988 -105.67516492  41.31769988 -105.67523593 102 
112  41.31762743 -105.67577734  41.31759188 -105.67612293 102 
111  41.31778306 -105.67639277 102 
112  41.32037823 -105.67980181  41.32063323 -105.68014134 102 
111  41.32041465 -105.68051321 102 
111  41.31992407 -105.68117287 
111  41.31968121 -105.68109850 
112  41.31960480 -105.68073982  41.31985211 -105.68083620 102 
111  41.32000886 -105.68067446 102 
