I
1050 Generated by WorldEditor 1.6.0r1

1     63 0 0 BISF Selfoss Airport
100 30.00 3 0 0.00 0 2 0 05  63.92466135 -021.04476570    0    0 0 0 0 0 23  63.93210616 -021.03337153    0    0 0 0 0 0
100 30.00 3 0 0.00 0 2 0 15  63.93347524 -021.04937821    0    0 0 0 0 0 33  63.92739607 -021.03310187    0    0 0 0 0 0
110 2 0.00 0.0000 New Taxiway 6
111  63.92984684 -021.03316330
111  63.92976941 -021.03332530
111  63.92965954 -021.03304253
111  63.92977453 -021.03279707
111  63.92987083 -021.03304581
113  63.92983209 -021.03311959
110 2 0.00 0.0000 New Taxiway 6
111  63.92946129 -021.03317925
111  63.92938483 -021.03331817
111  63.92916452 -021.03269939
113  63.92923515 -021.03256790
110 2 0.00 0.0000 New Taxiway 5
111  63.92888433 -021.03410541
111  63.92881442 -021.03425475
111  63.92877945 -021.03416439
113  63.92884746 -021.03401831
110 2 0.00 0.0000 New Taxiway 4
111  63.92851746 -021.03283470
111  63.92843002 -021.03300821
111  63.92850586 -021.03321567
111  63.92847870 -021.03326391
111  63.92853063 -021.03340103
111  63.92849380 -021.03347236
111  63.92844132 -021.03333656
111  63.92841723 -021.03338171
111  63.92834474 -021.03319879
111  63.92836420 -021.03316311
111  63.92824609 -021.03283881
111  63.92815777 -021.03300604
111  63.92803123 -021.03266727
111  63.92812989 -021.03250414
111  63.92825156 -021.03282414
111  63.92835865 -021.03264089
111  63.92839737 -021.03274734
113  63.92844793 -021.03264901
110 1 0.00 0.0000 New Taxiway 1
112  63.92943765 -021.03712523  63.92944062 -021.03702970
112  63.92940901 -021.03678131  63.92936900 -021.03666105
111  63.92878106 -021.03500216
112  63.92868864 -021.03493530  63.92865209 -021.03500610
111  63.92845366 -021.03549410
111  63.92839675 -021.03534136
112  63.92907925 -021.03396012  63.92911660 -021.03386437
112  63.92908992 -021.03372410  63.92905377 -021.03363104
111  63.92900316 -021.03351278
111  63.92880245 -021.03391988
111  63.92858491 -021.03336606
112  63.92849458 -021.03355559  63.92844864 -021.03364887
111  63.92837702 -021.03370844
111  63.92860367 -021.03435286
111  63.92826602 -021.03502013
111  63.92818422 -021.03479033
111  63.92839120 -021.03438573
111  63.92811525 -021.03364235
111  63.92790509 -021.03405256
111  63.92781547 -021.03381370
111  63.92818483 -021.03309111
111  63.92815777 -021.03300604
111  63.92824609 -021.03283881
111  63.92836420 -021.03316311
111  63.92834474 -021.03319879
111  63.92841723 -021.03338171
111  63.92844132 -021.03333656
111  63.92849380 -021.03347236
111  63.92853063 -021.03340103
111  63.92847870 -021.03326391
111  63.92850586 -021.03321567
111  63.92843008 -021.03300832
111  63.92851746 -021.03283470
112  63.92853760 -021.03257391  63.92850673 -021.03245215
111  63.92850262 -021.03243998
111  63.92854090 -021.03239034
112  63.92864541 -021.03259146  63.92870123 -021.03261056
111  63.92874321 -021.03246558
111  63.92877334 -021.03249031
112  63.92882989 -021.03261948  63.92889015 -021.03261274
111  63.92920354 -021.03248810
111  63.92923515 -021.03256790
111  63.92916452 -021.03269939
111  63.92938483 -021.03331817
111  63.92946129 -021.03317925
111  63.92960738 -021.03296026
111  63.92979231 -021.03260312
111  63.92995418 -021.03299991
111  63.92989690 -021.03310825
111  63.92987083 -021.03304581
111  63.92977453 -021.03279707
111  63.92965954 -021.03304253
111  63.92976941 -021.03332530
111  63.92984684 -021.03316330
111  63.92983209 -021.03311959
111  63.92987083 -021.03304581
111  63.92989690 -021.03310825
111  63.92986912 -021.03316445
111  63.92986260 -021.03321752
111  63.92976721 -021.03338879
111  63.92981655 -021.03355173
111  63.92976674 -021.03366131
112  63.92987471 -021.03395492  63.92990316 -021.03401831
111  63.92991916 -021.03403989
111  63.93023408 -021.03356460
112  63.93022834 -021.03340215  63.93024933 -021.03337124
111  63.93029091 -021.03349301
111  63.93031602 -021.03358667
111  63.92988303 -021.03423931
111  63.93018273 -021.03501945
111  63.93010429 -021.03516072
112  63.92984296 -021.03443478  63.92983087 -021.03439756
112  63.92976902 -021.03439744  63.92973266 -021.03445286
111  63.92950237 -021.03482977
111  63.92980633 -021.03561062
111  63.92973283 -021.03574010
111  63.92938667 -021.03481767
111  63.92934518 -021.03465133
111  63.92939373 -021.03459731
111  63.92915614 -021.03397944
112  63.92879518 -021.03472920  63.92878155 -021.03476156
112  63.92880164 -021.03488587  63.92883498 -021.03497016
112  63.92949715 -021.03678625  63.92953667 -021.03688928
113  63.92960723 -021.03689881
111  63.92946902 -021.03449083
111  63.92977380 -021.03400958
112  63.92958887 -021.03358107  63.92953612 -021.03349880
112  63.92944040 -021.03354553  63.92937757 -021.03364128
111  63.92927432 -021.03381399
112  63.92941774 -021.03402307  63.92949019 -021.03414951
111  63.92951982 -021.03421508
111  63.92949472 -021.03425067
112  63.92938618 -021.03405217  63.92932395 -021.03395371
112  63.92925282 -021.03385931  63.92923504 -021.03384447
114  63.92924710 -021.03391301  63.92926054 -021.03394878
112  63.92910748 -021.03353261  63.92913317 -021.03359780
112  63.92918064 -021.03349532  63.92920138 -021.03339978
112  63.92919397 -021.03314353  63.92914359 -021.03301316
111  63.92904704 -021.03275188
113  63.92884413 -021.03285917
110 3 0.00 0.0000 New Taxiway 21
112  63.93202979 -021.03312002  63.93210151 -021.03299997
112  63.93220814 -021.03267848  63.93225509 -021.03246645
112  63.93250206 -021.03271801  63.93257034 -021.03292390
112  63.93247505 -021.03331685  63.93240933 -021.03342562
114  63.93217620 -021.03363357  63.93209867 -021.03374849
110 3 0.00 0.0000 New Taxiway 22
111  63.92473790 -021.04501567
111  63.92468136 -021.04512622
112  63.92452819 -021.04546180  63.92438594 -021.04557184
112  63.92429094 -021.04490858  63.92435993 -021.04458819
114  63.92458792 -021.04451087  63.92466201 -021.04450188
110 3 0.00 0.0000 New Taxiway 20
112  63.92731091 -021.03331483  63.92717080 -021.03322255
111  63.92731091 -021.03331483
112  63.92731091 -021.03331483  63.92723193 -021.03326281
112  63.92709871 -021.03289753  63.92706110 -021.03270466
111  63.92709871 -021.03289753
112  63.92709871 -021.03289753  63.92706960 -021.03274823
112  63.92713850 -021.03246924  63.92719902 -021.03235414
111  63.92713850 -021.03246924
112  63.92713850 -021.03246924  63.92720170 -021.03234904
112  63.92734673 -021.03244117  63.92741146 -021.03253044
111  63.92734673 -021.03244117
112  63.92734673 -021.03244117  63.92742406 -021.03254782
112  63.92750889 -021.03288934  63.92752887 -021.03303416
111  63.92750889 -021.03288934
114  63.92750889 -021.03288934  63.92754560 -021.03315539
130 Airport Boundary
111  63.93400774 -021.04898350
111  63.93307369 -021.05084667
111  63.92911780 -021.04032122
111  63.92468522 -021.04700903
111  63.92407351 -021.04449637
111  63.92832361 -021.03793757
111  63.92645326 -021.03321341
111  63.92800266 -021.03084685
111  63.92979776 -021.03233644
111  63.93224783 -021.03168615
111  63.93266278 -021.03291808
111  63.93254727 -021.03433877
113  63.93028893 -021.03750095
120 Linear Feature 11
111  63.92863725 -021.03287841 20
115  63.92859886 -021.03291411
120 Linear Feature 11
111  63.92869965 -021.03305807 20
115  63.92862399 -021.03312379
120 Linear Feature 11
111  63.92876930 -021.03323677 20
115  63.92869363 -021.03330249
120 Linear Feature 11
111  63.92883719 -021.03341560 20
115  63.92876152 -021.03348131
120 Linear Feature 10
111  63.92865509 -021.03291743 20
115  63.92857894 -021.03298846
120 Linear Feature 10
111  63.92871749 -021.03309710 20
115  63.92864134 -021.03316812
120 Linear Feature 10
111  63.92878714 -021.03327579 20
115  63.92871099 -021.03334682
120 Linear Feature 10
111  63.92885503 -021.03345462 20
115  63.92877888 -021.03352564
120 Linear Feature 9
111  63.92866778 -021.03296738 20
115  63.92859609 -021.03303294
120 Linear Feature 9
111  63.92873018 -021.03314705 20
115  63.92865849 -021.03321261
120 Linear Feature 9
111  63.92879983 -021.03332574 20
115  63.92872814 -021.03339130
120 Linear Feature 9
111  63.92886772 -021.03350457 20
115  63.92879603 -021.03357013
120 Linear Feature 8
111  63.92868657 -021.03301307 20
115  63.92861420 -021.03307785
120 Linear Feature 8
111  63.92874898 -021.03319274 20
115  63.92867660 -021.03325752
120 Linear Feature 8
111  63.92881862 -021.03337143 20
115  63.92874625 -021.03343621
120 Linear Feature 8
111  63.92886536 -021.03362725 20
115  63.92882641 -021.03366139
120 Linear Feature 8
