I
1050 Generated by WorldEditor 2.1.0r1

1    214 0 0 KBIJ Early County
100 29.87 1 0 0.25 0 2 0 5  31.39259580 -084.90151290    0   47 2 0 0 0 23  31.40239480 -084.88811340    0   46 2 9 0 0
110 1 0.00 0.0000 Main Taxiway
111  31.40247864 -084.88819924
111  31.40252407 -084.88824469 102
111  31.40280812 -084.88852890 102
111  31.40285222 -084.88857302
112  31.40285222 -084.88857302  31.40301155 -084.88880220 102
111  31.40287751 -084.88902793 102
111  31.40229932 -084.88982655
112  31.40229932 -084.88982655  31.40218124 -084.88998547 102
111  31.40194631 -084.89005128 102
111  31.40189476 -084.89009175 102
111  31.40048224 -084.89201927
112  31.40048224 -084.89201927  31.40043103 -084.89208912 102
112  31.40028907 -084.89218527  31.40022928 -084.89222242
111  31.40028907 -084.89218527
112  31.40028907 -084.89218527  31.40024603 -084.89221201 102
111  31.40021456 -084.89222743 102
111  31.40013490 -084.89229756 102
111  31.40003232 -084.89243783 102
111  31.39834775 -084.89474132
112  31.39834775 -084.89474132  31.39830955 -084.89482970
112  31.39835806 -084.89493311  31.39839450 -084.89496674
111  31.39835806 -084.89493311
112  31.39835806 -084.89493311  31.39839606 -084.89496818
112  31.39852223 -084.89490049  31.39858390 -084.89483704
111  31.39852223 -084.89490049
111  31.39869888 -084.89466705
111  31.39900255 -084.89498137
111  31.39891079 -084.89510614
111  31.39881145 -084.89524122
111  31.39844722 -084.89574352
111  31.39835308 -084.89587329
111  31.39820640 -084.89607548
111  31.39787423 -084.89653334
112  31.39787423 -084.89653334  31.39786465 -084.89656649
111  31.39787150 -084.89659429
111  31.39812690 -084.89684666
111  31.39804374 -084.89696214
111  31.39759888 -084.89652079
111  31.39762926 -084.89647711
111  31.39757189 -084.89641960
112  31.39757189 -084.89641960  31.39755667 -084.89640586 102
111  31.39752669 -084.89640828 102
111  31.39742873 -084.89654393
112  31.39742873 -084.89654393  31.39742415 -084.89656456 102
111  31.39743426 -084.89659417 102
111  31.39748070 -084.89664208
111  31.39749766 -084.89661939
111  31.39793414 -084.89704935
111  31.39791600 -084.89707430
111  31.39793958 -084.89709812
111  31.39788910 -084.89716890
111  31.39764325 -084.89692800
111  31.39751852 -084.89680596
111  31.39739117 -084.89668794
112  31.39739117 -084.89668794  31.39733215 -084.89663967 102
111  31.39727854 -084.89667727 102
111  31.39342496 -084.90197111
112  31.39342496 -084.90197111  31.39328930 -084.90213096 102
111  31.39312953 -084.90201642 102
111  31.39302203 -084.90192619 102
111  31.39271657 -084.90162042
111  31.39268599 -084.90158980
111  31.39300874 -084.90114739
112  31.39300874 -084.90114739  31.39294864 -084.90130067
111  31.39305418 -084.90142126
111  31.39325010 -084.90161198 102
111  31.39308920 -084.90183706
112  31.39308920 -084.90183706  31.39313827 -084.90189544 102
111  31.39320278 -084.90194240
112  31.39320278 -084.90194240  31.39328099 -084.90197320 102
111  31.39334570 -084.90189472 102
111  31.39480562 -084.89989404
112  31.39480562 -084.89989404  31.39484175 -084.89981516 102
111  31.39478834 -084.89972897 102
111  31.39469001 -084.89962994 102
111  31.39447153 -084.89940989
112  31.39447153 -084.89940989  31.39443151 -084.89937777 102
112  31.39431970 -084.89940937  31.39427167 -084.89942736
111  31.39431970 -084.89940937
111  31.39425478 -084.89943983
111  31.39452398 -084.89907747
111  31.39451324 -084.89914460
112  31.39451324 -084.89914460  31.39450305 -084.89925587 102
111  31.39454007 -084.89930256 102
111  31.39476757 -084.89952571 102
111  31.39485999 -084.89961636
112  31.39485999 -084.89961636  31.39495227 -084.89968567 102
111  31.39503319 -084.89958864 102
111  31.39748668 -084.89622606
112  31.39748668 -084.89622606  31.39752804 -084.89612677 102
111  31.39746117 -084.89603242 102
111  31.39739283 -084.89596463 102
111  31.39717887 -084.89575236
112  31.39717887 -084.89575236  31.39711424 -084.89571258 102
111  31.39705634 -084.89571726 102
111  31.39699277 -084.89575140
111  31.39693552 -084.89578214
111  31.39722342 -084.89538329
111  31.39719982 -084.89546547
112  31.39719982 -084.89546547  31.39718603 -084.89557712 102
111  31.39724840 -084.89565704 102
111  31.39746359 -084.89587037 102
111  31.39756124 -084.89596718
112  31.39756124 -084.89596718  31.39765929 -084.89605445
111  31.39775490 -084.89595026
111  31.39828177 -084.89522533
112  31.39828177 -084.89522533  31.39832788 -084.89514116
112  31.39828001 -084.89504048  31.39826598 -084.89501545
111  31.39828001 -084.89504048
111  31.39827468 -084.89503175 102
111  31.39794956 -084.89470524
112  31.39794956 -084.89470524  31.39787982 -084.89467355 102
112  31.39778686 -084.89467845  31.39774816 -084.89468563
111  31.39778686 -084.89467845
111  31.39771483 -084.89471078
111  31.39797228 -084.89436038
111  31.39796403 -084.89442105
112  31.39796403 -084.89442105  31.39796031 -084.89452329 102
111  31.39800894 -084.89459184 102
111  31.39811847 -084.89469203
112  31.39811847 -084.89469203  31.39819406 -084.89472976 102
111  31.39826037 -084.89466587 102
111  31.39995005 -084.89236043
112  31.39995005 -084.89236043  31.40000863 -084.89227487 102
111  31.39996885 -084.89217515 102
111  31.39990806 -084.89209419
112  31.39990806 -084.89209419  31.39983075 -084.89202679 102
112  31.39970804 -084.89204437  31.39965898 -084.89205921
111  31.39970804 -084.89204437
111  31.39964798 -084.89207366
111  31.39988987 -084.89173588
111  31.39988792 -084.89179917
112  31.39988792 -084.89179917  31.39989276 -084.89190056 102
111  31.39993525 -084.89195726 102
111  31.40000427 -084.89203812
112  31.40000427 -084.89203812  31.40009380 -084.89210080 102
112  31.40024625 -084.89206631  31.40031209 -084.89204045
111  31.40024625 -084.89206631
112  31.40024625 -084.89206631  31.40031739 -084.89203836 102
111  31.40036425 -084.89199028 102
111  31.40182379 -084.88999550
112  31.40182379 -084.88999550  31.40185603 -084.88993525 102
112  31.40184265 -084.88984625  31.40183206 -084.88980945
111  31.40184265 -084.88984625
112  31.40184265 -084.88984625  31.40183215 -084.88981156 102
111  31.40181477 -084.88978931 102
111  31.40165860 -084.88962852
112  31.40165860 -084.88962852  31.40159612 -084.88958747 102
112  31.40150746 -084.88958356  31.40145574 -084.88958708
111  31.40150746 -084.88958356
111  31.40145353 -084.88959802
111  31.40175110 -084.88918394
111  31.40171904 -084.88930537
112  31.40171904 -084.88930537  31.40169811 -084.88940590 102
112  31.40173912 -084.88953954  31.40177313 -084.88961194
111  31.40173912 -084.88953954 102
111  31.40192409 -084.88973793
112  31.40192409 -084.88973793  31.40208184 -084.88988579 102
111  31.40222868 -084.88974355 102
111  31.40279500 -084.88897142
112  31.40279500 -084.88897142  31.40288649 -084.88878105 102
111  31.40277322 -084.88863988 102
111  31.40274707 -084.88861379 102
111  31.40252076 -084.88839026
112  31.40252076 -084.88839026  31.40246839 -084.88837117 102
112  31.40238179 -084.88838749  31.40234573 -084.88839761
111  31.40238179 -084.88838749
113  31.40232883 -084.88840875
110 2 0.00 0.0000 Hangar 1
111  31.39764325 -084.89692800
111  31.39751743 -084.89710261
111  31.39753856 -084.89712495
111  31.39752447 -084.89714470
111  31.39753143 -084.89715165
111  31.39738606 -084.89734926
111  31.39721167 -084.89716974
111  31.39736261 -084.89696588
111  31.39738363 -084.89698696
113  31.39751852 -084.89680596
110 2 0.00 0.0000 Hangar 2
111  31.39804374 -084.89696214
111  31.39796038 -084.89707571
111  31.39793414 -084.89704935
111  31.39749766 -084.89661939
111  31.39758152 -084.89650351
113  31.39759888 -084.89652079
110 2 0.00 0.0000 Hangar 3
111  31.39844736 -084.89574335
111  31.39847463 -084.89577152
111  31.39846918 -084.89577895
111  31.39863019 -084.89593981
111  31.39844451 -084.89620291
111  31.39828471 -084.89604814
111  31.39824090 -084.89610824
111  31.39820654 -084.89607531
