I
1050 Generated by WorldEditor

1     33 1 0 RPMZ ZAMBOANGA INTL
100 43.89 1 0 0.25 0 2 0 09  06.92311989  122.04801853    0    0 3 7 0 0 27  06.92152371  122.07158287    0    0 2 7 0 0
102 H14  06.92301176  122.06330044   4.41 16.00 17.20 2 0 0 0.00 1
102 H13  06.92303748  122.06295205   4.41 16.00 17.20 2 0 0 0.00 1
102 H12  06.92474657  122.06594674 358.72 10.40 11.60 2 0 0 0.00 1
102 H11  06.92474268  122.06636554 358.75 10.70 11.60 2 0 0 0.00 1
102 H10  06.92474787  122.06616137 358.75 10.70 11.60 2 0 0 0.00 1
102 H09  06.92475177  122.06575042 358.72 10.40 11.60 2 0 0 0.00 1
102 H08  06.92427167  122.06644386  90.70 7.60 8.60 2 0 0 0.00 1
102 H07  06.92442237  122.06644648  90.70 7.60 8.60 2 0 0 0.00 1
102 H06  06.92411836  122.06643863  90.70 7.60 8.60 2 0 0 0.00 1
102 H05  06.92395685  122.06643662  90.91 7.90 8.90 2 0 0 0.00 1
102 H04  06.92296577  122.07132988  81.30 7.20 8.60 2 0 0 0.00 1
102 H03  06.92287046  122.07168909 267.61 6.80 8.30 2 0 0 0.00 1
102 H02  06.92265008  122.07188126 271.21 6.30 8.30 2 0 0 0.00 1
102 H01  06.92307376  122.07166720 268.53 6.70 8.20 2 0 0 0.00 1
110 1 0.00 0.0000 Building 30
111  06.91993304  122.06216063
111  06.91982309  122.06213817
111  06.91948236  122.06212693
111  06.91947136  122.06223964
111  06.91925221  122.06222499
111  06.91924037  122.06237570
111  06.91944634  122.06238588
111  06.91942935  122.06267320
111  06.91921927  122.06265639
111  06.91921157  122.06281449
111  06.91942463  122.06282218
111  06.91942334  122.06291065
111  06.91988637  122.06292506
111  06.91996309  122.06292679
111  06.91996482  122.06285396
111  06.91989144  122.06285049
111  06.91989737  122.06272528
111  06.91996061  122.06272975
111  06.91996493  122.06264388
111  06.91990148  122.06263779
111  06.91991240  122.06247290
111  06.91998534  122.06247670
111  06.91998656  122.06238211
111  06.91991945  122.06238345
111  06.91993315  122.06225338
111  06.91999865  122.06225589
113  06.92000082  122.06216454
110 1 0.00 0.0000 Building 29
111  06.92008342  122.06045570
111  06.92008995  122.06031530
111  06.91999612  122.06031159
111  06.91999827  122.06025941
111  06.91988822  122.06025692
111  06.91987979  122.06040995
111  06.91995860  122.06041388
113  06.91995956  122.06044907
110 1 0.00 0.0000 Building 28
111  06.92349310  122.06398092
111  06.92339747  122.06398276
111  06.92339656  122.06405523
111  06.92335466  122.06405707
111  06.92335193  122.06413046
111  06.92342388  122.06413138
111  06.92342297  122.06422679
111  06.92333463  122.06422955
111  06.92333372  122.06429652
111  06.92340658  122.06429743
111  06.92340658  122.06426257
111  06.92348126  122.06426166
111  06.92348490  122.06410202
111  06.92342388  122.06410111
111  06.92342479  122.06406349
113  06.92349036  122.06406349
110 1 0.00 0.0000 Building 27
111  06.92346525  122.06431843
111  06.92342009  122.06431856
111  06.92341696  122.06443275
111  06.92337146  122.06443055
111  06.92337232  122.06439722
111  06.92330868  122.06439394
111  06.92330933  122.06447589
111  06.92336738  122.06447615
111  06.92336738  122.06455612
113  06.92345601  122.06455730
110 1 0.00 0.0000 Building 26
111  06.92334237  122.06302229
111  06.92332438  122.06323572
111  06.92335108  122.06323894
111  06.92333195  122.06347509
111  06.92337363  122.06347875
111  06.92337740  122.06355902
111  06.92343762  122.06355694
111  06.92343279  122.06371650
111  06.92352118  122.06371830
111  06.92352471  122.06347624
111  06.92357948  122.06347614
111  06.92358366  122.06322877
111  06.92352139  122.06322628
111  06.92352837  122.06303623
111  06.92344525  122.06302953
111  06.92344525  122.06298022
111  06.92337859  122.06297708
113  06.92337677  122.06302067
110 1 0.00 0.0000 Building 25
111  06.92348308  122.06386703
111  06.92342972  122.06386834
111  06.92342725  122.06393298
113  06.92348191  122.06393337
110 1 0.00 0.0000 Building 24
111  06.92486789  122.06655756
111  06.92487290  122.06686055
111  06.92495059  122.06685690
113  06.92494815  122.06655634
110 1 0.00 0.0000 Building 23
111  06.92455714  122.06655354
111  06.92455765  122.06670389
111  06.92462221  122.06670250
111  06.92462292  122.06674022
111  06.92480222  122.06673527
111  06.92480382  122.06679337
111  06.92483966  122.06679144
111  06.92483712  122.06657445
111  06.92480667  122.06657445
113  06.92480702  122.06654815
110 1 0.00 0.0000 Building 22
111  06.92435380  122.06697893
111  06.92424938  122.06697843
111  06.92424678  122.06708301
111  06.92418541  122.06708190
111  06.92419192  122.06697127
111  06.92410520  122.06696965
111  06.92410111  122.06709612
111  06.92405816  122.06709612
111  06.92406367  122.06696582
111  06.92389877  122.06696371
111  06.92389418  122.06714716
111  06.92394794  122.06714655
111  06.92395224  122.06701786
111  06.92398197  122.06701665
111  06.92397706  122.06713939
111  06.92407608  122.06714261
111  06.92407338  122.06719576
111  06.92414566  122.06719576
111  06.92414556  122.06715260
113  06.92434459  122.06715461
110 1 0.00 0.0000 Building 21
111  06.92334657  122.06459445
111  06.92334657  122.06466245
111  06.92342603  122.06466688
113  06.92342726  122.06459669
110 1 0.00 0.0000 Building 20
111  06.92342041  122.06475545
111  06.92332993  122.06474888
111  06.92332383  122.06483222
111  06.92338032  122.06483674
111  06.92337900  122.06489346
113  06.92341298  122.06489398
110 1 0.00 0.0000 Building 19
111  06.92357034  122.06713155
111  06.92356793  122.06730007
111  06.92366604  122.06730331
111  06.92367891  122.06706188
111  06.92352691  122.06705864
113  06.92352450  122.06712669
110 1 0.00 0.0000 Building 18
111  06.92330896  122.06662274
111  06.92329609  122.06677667
111  06.92341029  122.06678478
111  06.92340225  122.06692574
111  06.92349152  122.06693060
111  06.92350198  122.06679936
111  06.92346820  122.06679693
113  06.92347624  122.06663490
110 1 0.00 0.0000 Building 17
111  06.92371591  122.06655469
111  06.92349393  122.06653930
111  06.92349152  122.06663328
111  06.92359929  122.06664057
111  06.92359205  122.06680341
113  06.92370867  122.06680746
110 1 0.00 0.0000 Building 16
111  06.92342507  122.06624120
111  06.92342123  122.06648944
111  06.92370203  122.06650078
111  06.92370430  122.06637890
111  06.92361105  122.06637614
111  06.92361025  122.06641252
111  06.92354126  122.06640931
111  06.92354588  122.06633156
111  06.92360816  122.06633103
113  06.92360816  122.06624862
110 1 0.00 0.0000 Building 15
111  06.92324318  122.06734135
111  06.92322811  122.06758419
111  06.92344771  122.06758564
113  06.92346101  122.06734929
110 1 0.00 0.0000 Building 14
111  06.92362226  122.06792738
111  06.92342859  122.06792719
111  06.92342307  122.06801263
113  06.92362121  122.06801187
110 1 0.00 0.0000 Building 13
111  06.92363546  122.06772359
111  06.92349308  122.06772378
111  06.92349412  122.06785782
113  06.92363564  122.06785773
110 1 0.00 0.0000 Building 12
111  06.92333275  122.06766340
111  06.92320737  122.06765919
111  06.92320119  122.06794336
111  06.92324004  122.06794297
111  06.92324204  122.06779458
113  06.92333170  122.06779458
110 1 0.00 0.0000 Building 11
111  06.92360886  122.06819704
111  06.92345499  122.06818412
111  06.92343362  122.06844390
113  06.92359034  122.06845394
110 1 0.00 0.0000 Building 10
111  06.92350343  122.06861469
111  06.92351055  122.06856876
111  06.92357324  122.06856445
111  06.92358749  122.06847691
111  06.92351340  122.06846829
111  06.92350343  122.06851853
111  06.92333104  122.06852140
111  06.92331536  122.06863909
111  06.92340370  122.06864196
113  06.92340797  122.06861182
110 1 0.00 0.0000 Building 09
111  06.92317785  122.06829176
111  06.92315221  122.06861756
111  06.92327331  122.06861756
113  06.92329610  122.06829463
