A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      989 0 0 YACD Alice Downs Station
100   28.96   4   0 0.25 0 0 0 3   -24.27321123  145.48539852    0.00    0.00 0  0 0 0 21  -24.26583223  145.49108135    0.00    0.00 0  0 0 0
110   4 0.25   0.00 New Taxiway 8
111 -24.26939440  145.48819438 
112 -24.27016828  145.48792714 -24.27036175  145.48793500 
112 -24.27077019  145.48756557 -24.27087767  145.48742409 
112 -24.27078452  145.48778565 -24.27078452  145.48791927 
112 -24.27097799  145.48796644 -24.27107114  145.48805290 
112 -24.27124312  145.48810792 -24.27135060  145.48824154 
112 -24.27126462  145.48832800 -24.27125028  145.48847734 
112 -24.27104965  145.48839088 -24.27100665  145.48838302 
112 -24.27067704  145.48847734 -24.27057672  145.48854022 
112 -24.27053373  145.48897253 -24.27055522  145.48905899 
112 -24.27055522  145.48910615 -24.27051939  145.48916117 
112 -24.27056955  145.48928694 -24.27056955  145.48931838 
112 -24.27041191  145.48927908 -24.27031159  145.48924764 
112 -24.27008229  145.48926336 -24.26999631  145.48926336 
112 -24.26983866  145.48931052 -24.26980283  145.48935768 
112 -24.26953054  145.48934982 -24.26944456  145.48934982 
112 -24.26947322  145.48920834 -24.26947322  145.48920048 
112 -24.26958070  145.48897253 -24.26965236  145.48886249 
112 -24.26958787  145.48876817 -24.26958787  145.48874459 
113 -24.26946605  145.48859525 
110   3 0.25   0.00 New Taxiway 9
111 -24.27057672  145.48931838 
112 -24.27052656  145.48891751 -24.27054089  145.48860311 
112 -24.27077019  145.48841446 -24.27089200  145.48839874 
112 -24.27126462  145.48838302 -24.27127178  145.48844590 
112 -24.27129328  145.48861097 -24.27130761  145.48861097 
112 -24.27150108  145.48857953 -24.27160856  145.48865027 
112 -24.27165872  145.48875245 -24.27157990  145.48885463 
112 -24.27157990  145.48895681 -24.27166589  145.48900397 
112 -24.27163006  145.48912973 -24.27157274  145.48920834 
112 -24.27126462  145.48934982 -24.27117863  145.48936554 
114 -24.27071286  145.48938912 -24.27064121  145.48935768 
14  -24.27038325  145.48837516    6 0 New Tower Viewpoint 17
15  -24.27020411  145.48832800   0.00 New Ramp Start 18
19  -24.26989599  145.48838302 0 New Windsock 16


130 Airport Boundary
111 -024.27321053  145.48539734
111 -024.26939392  145.48818970
111 -024.26583290  145.49108887
111 -024.27126503  145.48934937
113 -024.27162933  145.48913574
99
