A
1050 Generated by WorldEditor 1.7.1r2

1    424 1 0 CYPW Powell River
100 46.02 1 0 0.25 0 2 1 09  49.83578143 -124.50758068    0   32 1 7 0 1 27  49.83237043 -124.49319380    0   52 1 0 0 1
110 2 0.00 0.0000 New Taxiway 5
111  49.83594886 -124.50218967
111  49.83581613 -124.50227045
111  49.83579057 -124.50216273
111  49.83577637 -124.50210285
111  49.83576633 -124.50206055
111  49.83575237 -124.50200170
111  49.83574203 -124.50195605
111  49.83572665 -124.50189080
111  49.83567633 -124.50167733
111  49.83565858 -124.50159729
113  49.83579008 -124.50151651
110 1 0.00 0.0000 New Taxiway 3
111  49.83265686 -124.49349789
111  49.83284175 -124.49361143
111  49.83288943 -124.49383304
113  49.83280538 -124.49412114
110 1 0.00 0.0000 New Taxiway 3
111  49.83580899 -124.50678463
111  49.83598560 -124.50692541
111  49.83603225 -124.50712299
113  49.83595544 -124.50739346
110 2 0.00 0.0000 New Taxiway 6
111  49.83627961 -124.50238627
111  49.83615226 -124.50246256
111  49.83584874 -124.50118708
113  49.83597569 -124.50111495
110 1 0.00 0.0000 New Taxiway 8
111  49.83562861 -124.50119688
112  49.83562861 -124.50119688  49.83556108 -124.50123892
111  49.83556565 -124.50151032
111  49.83559819 -124.50163583
111  49.83565858 -124.50159729
111  49.83567633 -124.50167733
111  49.83561771 -124.50171464
111  49.83567089 -124.50192757
111  49.83572665 -124.50189080
111  49.83574203 -124.50195605
111  49.83568857 -124.50199297
111  49.83569914 -124.50203770
111  49.83575237 -124.50200170
111  49.83576633 -124.50206055
111  49.83571424 -124.50209711
111  49.83572519 -124.50213865
111  49.83577637 -124.50210285
111  49.83579057 -124.50216273
111  49.83574001 -124.50219524
111  49.83576633 -124.50229956
111  49.83572569 -124.50232772
111  49.83553100 -124.50153343
112  49.83553100 -124.50153343  49.83548494 -124.50132381
113  49.83561058 -124.50110752
110 2 0.00 0.0000 New Taxiway 11
111  49.83576937 -124.50082672
111  49.83573463 -124.50067286
111  49.83602395 -124.50050989
111  49.83606018 -124.50066707
113  49.83597777 -124.50071324
110 1 0.00 0.0000 New Taxiway 4
111  49.83392865 -124.49886554 102
111  49.83420783 -124.49905402 102
111  49.83433050 -124.49898659 102
111  49.83446435 -124.49891302 102
111  49.83440221 -124.49864249 102
111  49.83480549 -124.49842259 102
111  49.83487000 -124.49814756 102
111  49.83502072 -124.49806325
111  49.83499405 -124.49794753
111  49.83509205 -124.49789561
111  49.83524215 -124.49854183
111  49.83529673 -124.49850914
111  49.83532651 -124.49863223
111  49.83529177 -124.49864954
111  49.83531038 -124.49871685
111  49.83529053 -124.49872839
111  49.83531658 -124.49884571
111  49.83534883 -124.49882456
111  49.83550266 -124.49941309
111  49.83545304 -124.49944001
111  49.83569990 -124.50049783
111  49.83600134 -124.50032858
111  49.83601871 -124.50040359
111  49.83599762 -124.50041513
111  49.83600630 -124.50045937
111  49.83575696 -124.50059015
111  49.83573463 -124.50067286
111  49.83576937 -124.50082672
111  49.83597777 -124.50071324
111  49.83635985 -124.50235383
111  49.83608446 -124.50252308
111  49.83577185 -124.50119792
111  49.83564284 -124.50126716
111  49.83562861 -124.50119688
111  49.83561058 -124.50110752
111  49.83559570 -124.50102098 102
111  49.83549025 -124.50095943 102
111  49.83488373 -124.50130781 102
111  49.83463306 -124.50145179 102
111  49.83458096 -124.50160757
111  49.83450033 -124.50124792 102
111  49.83461569 -124.50132485 102
111  49.83485408 -124.50118996 102
111  49.83546296 -124.50084211 102
111  49.83551258 -124.50068440 102
111  49.83538233 -124.50011703 102
111  49.83525208 -124.50018050 102
111  49.83518013 -124.49989008 102
111  49.83510942 -124.49983816 102
111  49.83486876 -124.49974969 102
111  49.83474595 -124.49982277 102
111  49.83469881 -124.49963621 102
111  49.83480673 -124.49949389 102
111  49.83476828 -124.49939196 102
111  49.83452318 -124.49920399 102
111  49.83439628 -124.49928115 102
111  49.83427011 -124.49935785 102
113  49.83414652 -124.49977502
130 Airport Boundary 4
111  49.83690489 -124.50871480
111  49.83532869 -124.50871816
111  49.83394417 -124.50309752
111  49.83084957 -124.49296828
111  49.83234598 -124.49208236
111  49.83273225 -124.49209232
111  49.83392977 -124.49686448
111  49.83426639 -124.49754329
111  49.83444837 -124.49767970
111  49.83478671 -124.49758022
111  49.83488328 -124.49783559
111  49.83519409 -124.49771646
111  49.83524101 -124.49786246
111  49.83530337 -124.49782634
111  49.83539603 -124.49818027
111  49.83534364 -124.49821368
111  49.83572544 -124.49983113
111  49.83579327 -124.49979503
111  49.83591002 -124.50024637
111  49.83599406 -124.50020053
111  49.83650698 -124.50245239
111  49.83592598 -124.50280384
111  49.83597300 -124.50319296
111  49.83586635 -124.50324330
111  49.83616542 -124.50459622
113  49.83643995 -124.50631587
120 Linear Feature 5
111  49.83433050 -124.49898659 54
115  49.83439628 -124.49928115
120 Linear Feature 5
111  49.83485408 -124.50118996 54
115  49.83488373 -124.50130781
120 Linear Feature 8
111  49.83409188 -124.49928706 51
112  49.83376147 -124.49897909  49.83368842 -124.49861079
111  49.83376147 -124.49897909 51
115  49.83365563 -124.49854039
120 Linear Feature 7
111  49.83464976 -124.50269783 51
111  49.83445334 -124.50186291 51
116  49.83460555 -124.50139795  49.83482379 -124.50120874
120 Linear Feature 9
111  49.83494142 -124.49880779 52
111  49.83463614 -124.49898002 51
111  49.83409188 -124.49928706 51
112  49.83395902 -124.49982172  49.83403419 -124.50017696
111  49.83395902 -124.49982172 51
111  49.83428351 -124.50117076
112  49.83428351 -124.50117076  49.83436908 -124.50148571 51
111  49.83460555 -124.50139795 51
115  49.83547329 -124.50090786
120 Linear Feature 9
111  49.83527503 -124.50000703 1
112  49.83526007 -124.50005340  49.83524054 -124.50006629 1
111  49.83522933 -124.50003537 1
114  49.83524221 -124.49998384  49.83526422 -124.49997096 1
21  49.83590804 -124.50602157 2 110.4200 3.00 PAPI
21  49.83225825 -124.49475627 2 290.9100 3.00 PAPI
14  49.83524994 -124.49836397  36.09 0 New Tower Viewpoint 5
1300  49.83529266 -124.49910118 336.62 gate turboprops Gate 01
1301 A airline 
1300  49.83520954 -124.49876653 336.62 gate turboprops Gate 02
1301 A airline 
1300  49.83567798 -124.50113000 -249.46 tie_down props GA 08
1301 A general_aviation 
1300  49.83615231 -124.50236989 -159.19 hangar props GA 07
1301 A none 
1300  49.83610924 -124.50219069 -159.19 hangar props GA 06
1301 A none 
1300  49.83606544 -124.50200927 -159.19 hangar props GA 05
1301 A none 
1300  49.83602165 -124.50182896 -159.19 hangar props GA 04
1301 A none 
1300  49.83597714 -124.50164642 -159.19 hangar props GA 03
1301 A none 
1300  49.83593263 -124.50146388 -159.19 hangar props GA 02
1301 A none 
1300  49.83588812 -124.50128469 -157.26 hangar props GA 01
1301 A none 
1300  49.83480625 -124.49859590 -70.14 tie_down props East Apron 01
1301 A general_aviation 
1300  49.83469150 -124.49866161 -70.14 tie_down props East Apron 02
1301 A general_aviation 
1300  49.83457676 -124.49872572 -70.14 tie_down props East Apron 03
1301 A general_aviation 
1300  49.83446201 -124.49878983 -70.14 tie_down props East Apron 04
1301 A general_aviation 
1300  49.83484277 -124.49962367  25.54 gate turboprops South Apron 01
1301 A airline 
18  49.83430963 -124.49807851 1 BCN
19  49.83612576 -124.50566103 1 WS
19  49.83432650 -124.49824050 1 WS
51 12300 CTAF
55 12370 Comox Approach
99
