I
1050 Generated by WorldEditor 2.3.0r2

1    491 0 0 KSWF Stewart
100 45.72 1 0 0.00 1 3 1 09  41.50083898 -074.13055980  608   62 3 2 1 0 27  41.50737877 -074.08828100  609   77 3 0 1 1
100 46.02 1 0 0.00 0 3 1 16  41.51118365 -074.10140165    0   52 2 0 0 2 34  41.49700199 -074.09024279    0   75 2 0 0 2
110 2 0.00 0.0000 New Taxiway 33
111  41.49298660 -074.09577734
111  41.49296557 -074.09578596
111  41.49295476 -074.09574189
111  41.49284892 -074.09578449
111  41.49282904 -074.09570346
111  41.49256288 -074.09581679
111  41.49242054 -074.09523649
111  41.49268670 -074.09512316
111  41.49264904 -074.09496963
111  41.49238705 -074.09509400
111  41.49224966 -074.09453388
111  41.49251165 -074.09440951
111  41.49249142 -074.09432703
111  41.49259726 -074.09428443
111  41.49258400 -074.09423038
111  41.49260503 -074.09422176
111  41.49267445 -074.09450986
111  41.49269099 -074.09457859
111  41.49273741 -074.09476041
111  41.49286762 -074.09529066
111  41.49290996 -074.09546880
113  41.49295811 -074.09566127
110 2 0.00 0.0000 New Taxiway 32
111  41.49432290 -074.09565041
111  41.49428223 -074.09548841
111  41.49424872 -074.09550333
111  41.49420180 -074.09531594
111  41.49423371 -074.09530316
111  41.49419669 -074.09516341
111  41.49423307 -074.09514978
111  41.49419656 -074.09500355
111  41.49409827 -074.09505127
111  41.49407018 -074.09493027
111  41.49406231 -074.09465136
111  41.49381186 -074.09466158
111  41.49381339 -074.09461659
111  41.49353554 -074.09462971
111  41.49352634 -074.09458267
111  41.49338388 -074.09458881
111  41.49338848 -074.09495181
111  41.49358584 -074.09573685
111  41.49330144 -074.09586822
111  41.49320071 -074.09591689
111  41.49315196 -074.09594174
111  41.49316614 -074.09582754
111  41.49317589 -074.09582162
111  41.49309056 -074.09547901
112  41.49300871 -074.09542386  41.49296861 -074.09543336
111  41.49300871 -074.09542386
111  41.49290996 -074.09546880
111  41.49286762 -074.09529066
111  41.49295934 -074.09525368
112  41.49300383 -074.09515214  41.49299560 -074.09509864
111  41.49300383 -074.09515214
111  41.49300926 -074.09514380
111  41.49291228 -074.09475606
111  41.49290601 -074.09475806
112  41.49282802 -074.09471780  41.49277235 -074.09471832
111  41.49282802 -074.09471780
111  41.49273741 -074.09476041
111  41.49269099 -074.09457859
111  41.49279089 -074.09453795
112  41.49282868 -074.09445316  41.49282478 -074.09440006
111  41.49282868 -074.09445316
111  41.49283740 -074.09444468
111  41.49269311 -074.09385468
