A
1050 Generated by WorldEditor 1.6.0r1

1    881 0 0 Y31 West Branch Community Airport
100 30.48 1 0 0.25 0 2 0 09  44.24469375 -084.18929862    0    0 2 0 0 1 27  44.24496380 -084.17021776    0    0 2 0 0 1
110 1 0.00 0.0000 New Taxiway 54
111  44.24509696 -084.17022464
111  44.24540677 -084.17023051
111  44.24540682 -084.17053621
111  44.24522509 -084.17052957
112  44.24522509 -084.17052957  44.24512298 -084.17055333
113  44.24509171 -084.17067471
110 2 0.00 0.0000 New Taxiway 68
111  44.24688923 -084.19027257
111  44.24648050 -084.19026585
111  44.24648260 -084.19007673
113  44.24689008 -084.19008993
110 2 0.00 0.0000 New Taxiway 67
111  44.24689552 -084.18973807
111  44.24649416 -084.18972781
111  44.24649474 -084.18953798
113  44.24689743 -084.18954602
110 2 0.00 0.0000 New Taxiway 65
111  44.24690645 -084.18920402
111  44.24688259 -084.18920343
111  44.24684391 -084.18920246
111  44.24672047 -084.18919939
111  44.24668036 -084.18919839
111  44.24655269 -084.18919521
111  44.24651610 -084.18919430
111  44.24638985 -084.18919051
111  44.24635117 -084.18918950
111  44.24622347 -084.18918616
111  44.24618411 -084.18918513
111  44.24604786 -084.18918157
111  44.24604786 -084.18904229
111  44.24610407 -084.18904349
111  44.24614101 -084.18904428
111  44.24626901 -084.18904701
111  44.24630727 -084.18904783
111  44.24643526 -084.18905056
111  44.24647241 -084.18905136
111  44.24659842 -084.18905405
111  44.24663852 -084.18905490
111  44.24676414 -084.18905758
111  44.24680352 -084.18905842
113  44.24690640 -084.18906062
110 2 0.00 0.0000 New Taxiway 64
111  44.24636389 -084.18866721
111  44.24607858 -084.18866645
111  44.24608238 -084.18842724
111  44.24616215 -084.18842807
111  44.24635444 -084.18843006
113  44.24636488 -084.18843017
110 2 0.00 0.0000 New Taxiway 63
111  44.24640553 -084.18806974
111  44.24654950 -084.18807268
111  44.24654992 -084.18826299
113  44.24640519 -084.18826182
110 2 0.00 0.0000 New Taxiway 62
111  44.24640478 -084.18753736
111  44.24658986 -084.18753948
111  44.24658884 -084.18777703
113  44.24640372 -084.18777415
110 2 0.00 0.0000 New Taxiway 61
111  44.24660776 -084.18688655
111  44.24642543 -084.18688858
111  44.24643054 -084.18661065
113  44.24661286 -084.18660963
110 2 0.00 0.0000 New Taxiway 66
111  44.24647113 -084.18867403
111  44.24647296 -084.18835812
111  44.24675254 -084.18836192
113  44.24675166 -084.18867979
110 1 0.00 0.0000 New Taxiway 55
111  44.24486083 -084.18706665 3
112  44.24500057 -084.18723647  44.24511521 -084.18724747
111  44.24500057 -084.18723647 3
111  44.24541772 -084.18725191 3
111  44.24568291 -084.18726172
112  44.24568291 -084.18726172  44.24580019 -084.18723728 3
111  44.24582265 -084.18705906 3
111  44.24583019 -084.18627880
111  44.24637720 -084.18628640 3
111  44.24636386 -084.18753806
111  44.24640478 -084.18753736
111  44.24640372 -084.18777415
111  44.24636135 -084.18777491 3
111  44.24635820 -084.18807032
111  44.24640553 -084.18806974
111  44.24640519 -084.18826182
111  44.24635617 -084.18826062 3
111  44.24635444 -084.18843006
111  44.24616215 -084.18842807 3
111  44.24616260 -084.18832063 3
112  44.24608638 -084.18818554  44.24601771 -084.18817452
111  44.24608638 -084.18818554 3
111  44.24591520 -084.18818384
112  44.24591520 -084.18818384  44.24585597 -084.18818559 3
111  44.24585531 -084.18825983 3
111  44.24584987 -084.18876396
112  44.24584987 -084.18876396  44.24585696 -084.18882971 3
111  44.24591410 -084.18882924 3
111  44.24647107 -084.18884595
111  44.24647113 -084.18867403
111  44.24675166 -084.18867979
111  44.24675008 -084.18885432 3
111  44.24699860 -084.18886177
111  44.24696349 -084.19060638
111  44.24638204 -084.19059618
111  44.24638063 -084.19082977
111  44.24695875 -084.19084213
111  44.24695252 -084.19115174
111  44.24637882 -084.19113959
111  44.24637738 -084.19136643
111  44.24694752 -084.19139985
111  44.24694317 -084.19161602
111  44.24648886 -084.19159666
112  44.24627839 -084.19128879  44.24625949 -084.19100291
111  44.24627839 -084.19128879
111  44.24629206 -084.19034372 3
111  44.24630452 -084.18948233
112  44.24630452 -084.18948233  44.24630277 -084.18938704 3
111  44.24624623 -084.18937416 3
111  44.24578425 -084.18936182 3
111  44.24558471 -084.18931491 3
111  44.24538575 -084.18931158 3
111  44.24483063 -084.18930228
111  44.24483172 -084.18899532 3
112  44.24497455 -084.18914925  44.24508657 -084.18917002
111  44.24497455 -084.18914925 3
111  44.24538989 -084.18916339 3
111  44.24557736 -084.18916978 3
112  44.24574960 -084.18901584  44.24577410 -084.18885092
111  44.24574960 -084.18901584 3
111  44.24576521 -084.18762029
112  44.24576521 -084.18762029  44.24574946 -084.18744071 3
111  44.24565278 -084.18742441 3
111  44.24541311 -084.18741369 3
111  44.24499919 -084.18739516
112  44.24499919 -084.18739516  44.24489330 -084.18739760 3
113  44.24485391 -084.18752710
111  44.24694151 -084.18893861 3
111  44.24680598 -084.18893499
111  44.24680352 -084.18905842
111  44.24676414 -084.18905758
111  44.24676520 -084.18893390 3
111  44.24663961 -084.18893055
111  44.24663852 -084.18905490
111  44.24659842 -084.18905405
111  44.24659948 -084.18892947 3
111  44.24647325 -084.18892610
111  44.24647241 -084.18905136
111  44.24643526 -084.18905056
111  44.24643654 -084.18892512 3
111  44.24630848 -084.18892170
111  44.24630727 -084.18904783
111  44.24626901 -084.18904701
111  44.24627130 -084.18892071 3
111  44.24614378 -084.18891730
111  44.24614101 -084.18904428
111  44.24610407 -084.18904349
111  44.24610730 -084.18891632 3
111  44.24591655 -084.18891122 3
112  44.24584303 -084.18902118  44.24583847 -084.18912652
111  44.24584303 -084.18902118 3
111  44.24584303 -084.18920736
112  44.24584303 -084.18920736  44.24584978 -084.18928749 3
111  44.24591444 -084.18928269 3
111  44.24618113 -084.18929134
111  44.24618411 -084.18918513
111  44.24622347 -084.18918616
111  44.24622262 -084.18929269 3
111  44.24634975 -084.18929681
111  44.24635117 -084.18918950
111  44.24638985 -084.18919051
111  44.24638846 -084.18929807 3
111  44.24651401 -084.18930214
111  44.24651610 -084.18919430
111  44.24655269 -084.18919521
111  44.24655094 -084.18930333 3
111  44.24668002 -084.18930752
111  44.24668036 -084.18919839
111  44.24672047 -084.18919939
111  44.24671975 -084.18930880 3
111  44.24684320 -084.18931281
111  44.24684391 -084.18920246
111  44.24688259 -084.18920343
111  44.24688222 -084.18931407 3
113  44.24693692 -084.18931585
111  44.24689743 -084.18954602
111  44.24649474 -084.18953798
111  44.24649416 -084.18972781
113  44.24689552 -084.18973807
111  44.24647199 -084.18953647 3
112  44.24643955 -084.18947136  44.24640561 -084.18947206 3
111  44.24639859 -084.18951963 3
111  44.24639486 -084.18977473 3
112  44.24643161 -084.18982604  44.24646504 -084.18982745 3
113  44.24646903 -084.18979378 3
111  44.24689008 -084.19008993
111  44.24648260 -084.19007673
111  44.24648050 -084.19026585
113  44.24688923 -084.19027257
111  44.24646829 -084.19000251 3
112  44.24643231 -084.18995945  44.24640293 -084.18996015 3
111  44.24639229 -084.19000196 3
111  44.24639019 -084.19026439 3
112  44.24642683 -084.19031570  44.24645975 -084.19031853 3
113  44.24646529 -084.19027758 3
130 Airport Boundary
111  44.24395596 -084.18930165
111  44.24394658 -084.19183297
111  44.24725265 -084.19189506
111  44.24724571 -084.18534891
111  44.24542240 -084.18532377
111  44.24557846 -084.16904942
111  44.24454533 -084.16904600
111  44.24436340 -084.17475652
111  44.24269091 -084.17979826
113  44.24262583 -084.18903500
120 Linear Feature 71
111  44.24541772 -084.18725191 54
111  44.24541548 -084.18733045 54
115  44.24541311 -084.18741369
120 Linear Feature 78
111  44.24538989 -084.18916339 54
111  44.24538775 -084.18923991 54
115  44.24538575 -084.18931158
120 Linear Feature 77
111  44.24586262 -084.18931577 1
111  44.24582659 -084.18930602 57
111  44.24560858 -084.18924705 57
111  44.24538775 -084.18923991 1
111  44.24497080 -084.18922601 1
116  44.24483004 -084.18917715  44.24479941 -084.18912930
120 Linear Feature 73
111  44.24581325 -084.18748830 1
116  44.24589376 -084.18734901  44.24596094 -084.18733428
120 Linear Feature 70
111  44.24472373 -084.18814753 1
111  44.24473129 -084.18760394 1
116  44.24493878 -084.18731191  44.24513285 -084.18731543
120 Linear Feature 75
111  44.24579374 -084.18897350 1
116  44.24587577 -084.18887068  44.24593732 -084.18886086
120 Linear Feature 74
112  44.24579640 -084.18877090  44.24581154 -084.18885546 1
111  44.24587577 -084.18887068 1
115  44.24694420 -084.18889715
120 Linear Feature 76
111  44.24579178 -084.18912259 57
116  44.24560858 -084.18924705  44.24548449 -084.18923173
120 Linear Feature 80
111  44.24635284 -084.18943723 1
116  44.24639905 -084.18933744  44.24643843 -084.18933337
120 Linear Feature 82
