I
1050 Generated by WorldEditor 2.2.0r2

1   1394 0 0 3S4 Illinois Valley
100 22.86 1 0 0.25 0 2 0 18  42.11068599 -123.67992843  121    0 1 0 0 0 36  42.09719417 -123.68459693    0   48 1 0 0 0
110 2 0.00 0.0000 New Taxiway 16
111  42.11040483 -123.68219003
111  42.11046373 -123.68191745
111  42.11050647 -123.68171968
111  42.11054752 -123.68152967
111  42.11063335 -123.68156501
111  42.11051102 -123.68212646
113  42.11048995 -123.68222320
110 2 0.00 0.0000 New Taxiway 16
111  42.11019197 -123.68211285
111  42.11033321 -123.68144988
111  42.11041517 -123.68147806
113  42.11027322 -123.68213885
110 1 0.00 0.0000 New Taxiway 15
111  42.11048588 -123.68044492
111  42.11047330 -123.68039064
112  42.11047330 -123.68039064  42.11038314 -123.68015482
111  42.11018351 -123.68023448
111  42.11064783 -123.68004153
111  42.11070066 -123.68037262
111  42.11067654 -123.68038561
111  42.11065662 -123.68069064
111  42.11062251 -123.68118241
112  42.11062251 -123.68118241  42.11062306 -123.68123560
111  42.11063207 -123.68128536
111  42.11070456 -123.68148906
112  42.11070456 -123.68148906  42.11072065 -123.68154219
111  42.11072127 -123.68158398
111  42.11059742 -123.68215627
111  42.11057303 -123.68214778
111  42.11051102 -123.68212646
111  42.11063335 -123.68156501
111  42.11054752 -123.68152967
111  42.11050647 -123.68171968
111  42.11040483 -123.68219003
111  42.11033897 -123.68216442
111  42.11027322 -123.68213885
111  42.11041517 -123.68147806
111  42.11033321 -123.68144988
111  42.11019197 -123.68211285
111  42.11012776 -123.68208197
111  42.11011347 -123.68207509
111  42.11027059 -123.68134743
111  42.11051217 -123.68135065
112  42.11051217 -123.68135065  42.11056859 -123.68133000
111  42.11058178 -123.68119626
111  42.11061481 -123.68068647
113  42.11063391 -123.68039509
110 2 0.00 0.0000 New Taxiway 14
111  42.10666713 -123.68042171
111  42.10664402 -123.68031118
111  42.10674910 -123.68027360
111  42.10677263 -123.68038586
113  42.10672005 -123.68040373
110 2 0.00 0.0000 New Taxiway 14
111  42.10627398 -123.68058578
111  42.10624219 -123.68042538
111  42.10648015 -123.68034129
113  42.10651236 -123.68050145
110 5 0.00 0.0000 New Taxiway 13
111  42.10512237 -123.68109661
111  42.10512845 -123.68102327
112  42.10512845 -123.68102327  42.10516552 -123.68101947
111  42.10516823 -123.68098244
111  42.10515001 -123.68080030
111  42.10519788 -123.68079992
111  42.10521193 -123.68102463
113  42.10520279 -123.68106831
110 5 0.00 0.0000 New Taxiway 13
111  42.10533761 -123.68102086
111  42.10531321 -123.68080454
111  42.10534847 -123.68080433
113  42.10537240 -123.68100862
110 2 0.00 0.0000 New Taxiway 12
111  42.10509827 -123.68080072
111  42.10509827 -123.68068604
111  42.10522699 -123.68068569
111  42.10522715 -123.68079969
111  42.10519788 -123.68079992
113  42.10515001 -123.68080030
110 2 0.00 0.0000 New Taxiway 12
111  42.10526523 -123.68080483
111  42.10526495 -123.68066676
111  42.10539270 -123.68066667
111  42.10539314 -123.68080406
111  42.10534847 -123.68080433
113  42.10531321 -123.68080454
110 1 0.00 0.0000 New Taxiway 11
111  42.10527578 -123.68167863
111  42.10522987 -123.68140893
111  42.10517382 -123.68142737 20
111  42.10515890 -123.68143260 20
111  42.10509336 -123.68145666 20
111  42.10508221 -123.68140027 20
111  42.10505787 -123.68127721
111  42.10503733 -123.68116822
111  42.10504294 -123.68116358
111  42.10503572 -123.68112710
111  42.10512237 -123.68109661
111  42.10520279 -123.68106831
111  42.10533761 -123.68102086
111  42.10537240 -123.68100862
111  42.10578738 -123.68086258
111  42.10581565 -123.68100912
111  42.10621777 -123.68075255
111  42.10628280 -123.68067749
111  42.10626482 -123.68058902
111  42.10627398 -123.68058578
111  42.10651236 -123.68050145
111  42.10652693 -123.68058125
111  42.10658446 -123.68055103
111  42.10667939 -123.68049169
111  42.10666713 -123.68042171
111  42.10672005 -123.68040373
111  42.10677263 -123.68038586
111  42.10679712 -123.68050483
111  42.10669209 -123.68054305
112  42.10669209 -123.68054305  42.10669193 -123.68053585
111  42.10668079 -123.68053844
111  42.10653530 -123.68062706
111  42.10653838 -123.68064394
111  42.10638884 -123.68069483
112  42.10638884 -123.68069483  42.10635191 -123.68071238
111  42.10632847 -123.68072693
111  42.10582579 -123.68106166
111  42.10585389 -123.68120735
111  42.10575620 -123.68124135
112  42.10574976 -123.68128696  42.10575200 -123.68131299
111  42.10574976 -123.68128696
112  42.10574976 -123.68128696  42.10578760 -123.68145739
113  42.10583744 -123.68147701
110 2 0.00 0.0000 New Taxiway 10
111  42.10447472 -123.68160843
111  42.10446152 -123.68153445
111  42.10459408 -123.68149115
113  42.10460752 -123.68156206
110 2 0.00 0.0000 New Taxiway 10
111  42.10427624 -123.68159894
111  42.10424894 -123.68145343
111  42.10438217 -123.68141013
113  42.10440972 -123.68155257
110 2 0.00 0.0000 New Taxiway 9
111  42.10429786 -123.68108194
111  42.10426756 -123.68093878
111  42.10446655 -123.68086139
111  42.10449794 -123.68100805
113  42.10441537 -123.68103855
110 1 0.00 0.0000 New Taxiway 8
111  42.10391230 -123.68215384
111  42.10402862 -123.68203463
112  42.10402862 -123.68203463  42.10409553 -123.68192708
111  42.10409501 -123.68182509
111  42.10408659 -123.68174364
111  42.10401307 -123.68135079
111  42.10399830 -123.68132643
111  42.10393036 -123.68134640
111  42.10389586 -123.68119230
111  42.10414884 -123.68109101
111  42.10428071 -123.68108933
111  42.10429786 -123.68108194
111  42.10441537 -123.68103855
111  42.10444306 -123.68115784
112  42.10444306 -123.68115784  42.10451318 -123.68115839
111  42.10450909 -123.68123057
111  42.10467776 -123.68141144
111  42.10469287 -123.68147864
111  42.10471284 -123.68153587
112  42.10471284 -123.68153587  42.10474387 -123.68160975
111  42.10481295 -123.68167990
113  42.10493829 -123.68180095
110 2 0.00 0.0000 New Taxiway 7
111  42.10216697 -123.68166560
111  42.10210841 -123.68140319
111  42.10226471 -123.68134367
111  42.10232531 -123.68161029
113  42.10232325 -123.68161100
110 2 0.00 0.0000 New Taxiway 6
111  42.10183612 -123.68174337
111  42.10180582 -123.68160246
111  42.10196891 -123.68153958
111  42.10199935 -123.68167817
111  42.10193561 -123.68170363
113  42.10190068 -123.68171758
110 1 0.00 0.0000 New Taxiway 5
111  42.10230569 -123.68271551
111  42.10219483 -123.68211364
111  42.10218382 -123.68205388
111  42.10212452 -123.68193456
112  42.10212452 -123.68193456  42.10210073 -123.68188627
111  42.10206515 -123.68188090
111  42.10201761 -123.68187959
112  42.10201761 -123.68187959  42.10195772 -123.68186789
111  42.10192747 -123.68180624
111  42.10190068 -123.68171758
111  42.10193561 -123.68170363
111  42.10195175 -123.68175741
112  42.10195175 -123.68175741  42.10198254 -123.68181022
111  42.10202602 -123.68182519
111  42.10207452 -123.68182967
112  42.10207452 -123.68182967  42.10210615 -123.68183420
111  42.10213246 -123.68186492
111  42.10221262 -123.68185398
111  42.10224228 -123.68175981
111  42.10218043 -123.68178123
111  42.10215702 -123.68166914
111  42.10216276 -123.68166707
111  42.10216697 -123.68166560
111  42.10232325 -123.68161100
111  42.10232531 -123.68161029
111  42.10234993 -123.68171860
111  42.10228884 -123.68174010
111  42.10222290 -123.68194635
111  42.10223085 -123.68202417
111  42.10222623 -123.68205938
111  42.10223382 -123.68210036
113  42.10234518 -123.68270135
110 2 0.00 0.0000 New Taxiway 4
111  42.10030771 -123.68212511
111  42.10028946 -123.68203586
111  42.10024468 -123.68182079
111  42.10040814 -123.68176197
113  42.10047101 -123.68206636
110 2 0.00 0.0000 New Taxiway 3
111  42.09995029 -123.68225209
111  42.09989069 -123.68194796
111  42.10004906 -123.68189022
111  42.10009210 -123.68210476
113  42.10011019 -123.68219489
110 1 0.00 0.0000 New Taxiway 2
111  42.10036466 -123.68317523
111  42.10028936 -123.68277427
111  42.10018927 -123.68224122
112  42.10018927 -123.68224122  42.10018130 -123.68222026
111  42.10016588 -123.68221544
111  42.09995950 -123.68229271
111  42.09995029 -123.68225209
111  42.10011019 -123.68219489
111  42.10009210 -123.68210476
111  42.10013204 -123.68209084
112  42.10013204 -123.68209084  42.10015488 -123.68207545
111  42.10015084 -123.68205049
111  42.10002542 -123.68140743
111  42.10006057 -123.68139343
111  42.10009103 -123.68138130
111  42.10021702 -123.68202423
112  42.10021702 -123.68202423  42.10022577 -123.68205068
111  42.10024730 -123.68204955
111  42.10028946 -123.68203586
111  42.10030771 -123.68212511
111  42.10047101 -123.68206636
111  42.10047884 -123.68210547
111  42.10027223 -123.68218036
112  42.10027223 -123.68218036  42.10025120 -123.68219430
111  42.10025687 -123.68222997
111  42.10035731 -123.68274947
111  42.10043198 -123.68313566
112  42.10043198 -123.68313566  42.10047957 -123.68330382
111  42.10062541 -123.68328069
111  42.10023737 -123.68341198
114  42.10023737 -123.68341198  42.10038406 -123.68334517
110 1 0.00 0.0000 New Taxiway 1
111  42.09679167 -123.68477841
111  42.09669225 -123.68432440
111  42.09690744 -123.68424484
111  42.09692397 -123.68431199
112  42.09692397 -123.68431199  42.09697233 -123.68444071
111  42.09705434 -123.68445437
113  42.09737610 -123.68445556
130 Airport Boundary
111  42.11101325 -123.67707369
111  42.11101947 -123.67879688
111  42.11096880 -123.67924541
111  42.11089750 -123.67962379
111  42.11087000 -123.68004813
111  42.11082263 -123.68148441
111  42.11071611 -123.68207993
111  42.11049159 -123.68272277
111  42.11028001 -123.68315559
111  42.10987507 -123.68281734
111  42.10956902 -123.68272602
111  42.10995132 -123.68140377
111  42.10413635 -123.68330737
111  42.10421023 -123.68392482
111  42.10369274 -123.68404253
111  42.10364934 -123.68301980
111  42.10360119 -123.68291722
111  42.10351140 -123.68289748
111  42.09650528 -123.68529260
111  42.09642409 -123.68571148
111  42.09637195 -123.68570767
111  42.09634954 -123.68259351
111  42.09982907 -123.68135820
113  42.09976412 -123.68105605
120 Linear Feature 34
111  42.10672005 -123.68040373 1
115  42.10673152 -123.68046398
120 Linear Feature 33
111  42.11065662 -123.68069064 4
115  42.11061481 -123.68068647
120 Linear Feature 32
111  42.11044359 -123.68169501 2
115  42.11050647 -123.68171968
120 Linear Feature 32
111  42.11039934 -123.68189354 1
115  42.11046373 -123.68191745
120 Linear Feature 31
112  42.11053110 -123.68139302  42.11051207 -123.68142282 1
111  42.11049094 -123.68148257 1
111  42.11044359 -123.68169501 1
111  42.11039934 -123.68189354 1
115  42.11033897 -123.68216442
120 Linear Feature 30
112  42.11059318 -123.68132931  42.11058199 -123.68139093 1
111  42.11053110 -123.68139302 1
111  42.11045459 -123.68139066 1
111  42.11032205 -123.68137121
112  42.11032205 -123.68137121  42.11028629 -123.68137462 1
111  42.11026779 -123.68144364 1
115  42.11012776 -123.68208197
120 Linear Feature 29
111  42.11065678 -123.68037977 1
111  42.11059318 -123.68132931 1
111  42.11059662 -123.68134453 1
111  42.11066369 -123.68147635
112  42.11066369 -123.68147635  42.11070192 -123.68155233 1
111  42.11069197 -123.68159041 1
115  42.11057303 -123.68214778
120 Linear Feature 28
111  42.10526429 -123.68133779 4
115  42.10572860 -123.68117943
120 Linear Feature 27
111  42.10581995 -123.68112748 20
111  42.10579409 -123.68113662 20
115  42.10576837 -123.68114571
120 Linear Feature 27
111  42.10577894 -123.68095675 20
111  42.10575308 -123.68096589 20
115  42.10572736 -123.68097498
120 Linear Feature 27
111  42.10565198 -123.68100159 20
111  42.10562612 -123.68101073 20
115  42.10560040 -123.68101982
120 Linear Feature 27
111  42.10552517 -123.68104582 20
111  42.10549931 -123.68105496 20
115  42.10547359 -123.68106405
120 Linear Feature 27
111  42.10514708 -123.68117365 20
111  42.10512123 -123.68118279 20
115  42.10509550 -123.68119188
120 Linear Feature 27
111  42.10527350 -123.68113288 20
111  42.10524749 -123.68114090 20
115  42.10522254 -123.68114858
120 Linear Feature 27
111  42.10523743 -123.68108364 20
115  42.10524749 -123.68114090
120 Linear Feature 27
111  42.10579409 -123.68113662 20
115  42.10580856 -123.68120980
120 Linear Feature 27
111  42.10573861 -123.68089270 20
115  42.10575308 -123.68096589
120 Linear Feature 27
111  42.10561164 -123.68093754 20
115  42.10562612 -123.68101073
120 Linear Feature 27
111  42.10548484 -123.68098177 20
115  42.10549931 -123.68105496
120 Linear Feature 27
111  42.10510675 -123.68110961 20
115  42.10512123 -123.68118279
120 Linear Feature 26
112  42.10508221 -123.68140027  42.10511188 -123.68144101 20
115  42.10515890 -123.68143260
120 Linear Feature 25
112  42.10517382 -123.68142737  42.10527090 -123.68137716 20
112  42.10520232 -123.68119367  42.10515133 -123.68114650
111  42.10520232 -123.68119367
112  42.10520232 -123.68119367  42.10515787 -123.68115255 20
116  42.10505787 -123.68127721  42.10504588 -123.68139750
120 Linear Feature 24
