I
1050 Generated by WorldEditor 2.2.0r2

1    814 1 0 DAON Tlemcen-Zenata-Messali El Hadj
100 45.11 1 0 0.25 0 2 0 07  35.00940364 -001.47062986    0    0 3 0 0 0 25  35.01745579 -001.44377769    0    0 3 0 0 0
110 1 0.00 0.0000 New Taxiway 1
111  35.00945375 -001.47141120
111  35.00895534 -001.47119607
111  35.00914098 -001.47057604
112  35.00889464 -001.46985647  35.00900337 -001.46929687
111  35.00889464 -001.46985647
112  35.00889464 -001.46985647  35.00897435 -001.46951584
111  35.00924591 -001.46939933
111  35.00944008 -001.46929959
112  35.00944008 -001.46929959  35.00953422 -001.46924899
111  35.00956696 -001.46912340
111  35.00960128 -001.46899348
112  35.00960128 -001.46899348  35.00965956 -001.46873493
111  35.00950602 -001.46855532
111  35.00938277 -001.46842466
112  35.00938277 -001.46842466  35.00923811 -001.46829003
111  35.00907306 -001.46822501
111  35.00841200 -001.46793660
112  35.00841200 -001.46793660  35.00775248 -001.46762312
111  35.00796311 -001.46677659
111  35.01061702 -001.45793289
111  35.01063151 -001.45783797
111  35.00939266 -001.45775829
112  35.00925599 -001.45773792  35.00920135 -001.45772124
111  35.00925599 -001.45773792
111  35.00919272 -001.45771787
111  35.00916104 -001.45768481
111  35.00793684 -001.45719657
111  35.00859922 -001.45496332
111  35.00962623 -001.45538232
111  35.00964249 -001.45532049
111  35.00977903 -001.45537422
111  35.00976798 -001.45542394
111  35.00989618 -001.45548057
111  35.00928629 -001.45743907
112  35.00944189 -001.45751427  35.00955359 -001.45748425
111  35.00944189 -001.45751427
111  35.00948522 -001.45753521
111  35.00946295 -001.45761148
111  35.01065191 -001.45769124
112  35.01070513 -001.45763703  35.01072393 -001.45758428
111  35.01070513 -001.45763703
111  35.01092550 -001.45690494
112  35.01092550 -001.45690494  35.01097649 -001.45666483
111  35.01071753 -001.45652030
111  35.01056900 -001.45645759
111  35.01058797 -001.45637913
111  35.01042307 -001.45630328
111  35.01045207 -001.45620090
111  35.01042756 -001.45618989
111  35.01052652 -001.45584869
111  35.01054764 -001.45570767
111  35.01160502 -001.45212986
111  35.01142602 -001.45205238
111  35.01155175 -001.45164061
111  35.01168228 -001.45169435
112  35.01173761 -001.45166398  35.01175458 -001.45161824
111  35.01173761 -001.45166398
111  35.01235215 -001.44956523
111  35.01230290 -001.44954493
111  35.01250684 -001.44887723
111  35.01245816 -001.44885696
111  35.01287217 -001.44748069
111  35.01303699 -001.44755400
111  35.01314597 -001.44760248
111  35.01321952 -001.44737098
111  35.01336743 -001.44743208
111  35.01357228 -001.44680059
112  35.01407701 -001.44644405  35.01419783 -001.44602605
111  35.01407701 -001.44644405
111  35.01492498 -001.44357739
112  35.01588612 -001.44303296  35.01662921 -001.44328966
111  35.01588612 -001.44303296
111  35.01723082 -001.44359883
111  35.01742075 -001.44292232
113  35.01789802 -001.44325427
111  35.01695386 -001.44450180
112  35.01673361 -001.44388197  35.01640846 -001.44370267
111  35.01673361 -001.44388197
111  35.01576516 -001.44344467
112  35.01523025 -001.44384423  35.01506068 -001.44440344
111  35.01523025 -001.44384423
111  35.01363171 -001.44918995
112  35.01385864 -001.44981301  35.01422574 -001.44996419
111  35.01385864 -001.44981301
111  35.01484089 -001.45020102
112  35.01534101 -001.44987673  35.01549834 -001.44938753
113  35.01534101 -001.44987673
111  35.01488816 -001.45138705
112  35.01488816 -001.45138705  35.01504403 -001.45081966
111  35.01472908 -001.45067275
111  35.01445463 -001.45055536
111  35.01441967 -001.45051694
111  35.01371204 -001.45020459
112  35.01319854 -001.45061597  35.01302956 -001.45117624
111  35.01319854 -001.45061597
111  35.01158502 -001.45607208
112  35.01177731 -001.45661633  35.01206967 -001.45677443
111  35.01177731 -001.45661633
111  35.01275473 -001.45703737
112  35.01327286 -001.45674406  35.01342669 -001.45628945
113  35.01327286 -001.45674406
111  35.01282326 -001.45832376
112  35.01282326 -001.45832376  35.01293543 -001.45788622
112  35.01267172 -001.45749923  35.01245758 -001.45740141
111  35.01267172 -001.45749923
111  35.01242000 -001.45738611
111  35.01239203 -001.45734983
111  35.01165321 -001.45702978
112  35.01118332 -001.45732431  35.01106446 -001.45775544
111  35.01118332 -001.45732431
111  35.00952392 -001.46282305
112  35.00973789 -001.46341722  35.01006565 -001.46358470
111  35.00973789 -001.46341722
111  35.01076300 -001.46386372
112  35.01126645 -001.46348979  35.01143601 -001.46301811
113  35.01126645 -001.46348979
111  35.01080223 -001.46503234
112  35.01080223 -001.46503234  35.01085197 -001.46487177
111  35.01082146 -001.46474208
111  35.01076028 -001.46453719
112  35.01076028 -001.46453719  35.01069452 -001.46434328
111  35.01053478 -001.46425333
111  35.01035472 -001.46416369
111  35.01034598 -001.46414235
111  35.00960022 -001.46382326
112  35.00914281 -001.46410249  35.00900150 -001.46452222
111  35.00914281 -001.46410249
111  35.00830416 -001.46690636
112  35.00856463 -001.46754663  35.00895649 -001.46772270
111  35.00856463 -001.46754663
111  35.00958895 -001.46796463
112  35.01000773 -001.46767229  35.01014612 -001.46727745
113  35.01000773 -001.46767229
111  35.00910501 -001.45653614
112  35.00910501 -001.45653614  35.00909818 -001.45648610
111  35.00906758 -001.45646821
111  35.00873252 -001.45633409
112  35.00873252 -001.45633409  35.00865806 -001.45630579
111  35.00864078 -001.45637591
111  35.00843521 -001.45711331
112  35.00847483 -001.45722653  35.00854040 -001.45726012
111  35.00847483 -001.45722653
111  35.00879002 -001.45735769
112  35.00886589 -001.45729911  35.00889048 -001.45722335
113  35.00886589 -001.45729911
111  35.00941754 -001.45543349
111  35.00897647 -001.45525837
111  35.00871187 -001.45618421
111  35.00911201 -001.45635513
112  35.00917608 -001.45632425  35.00919852 -001.45627064
111  35.00917608 -001.45632425
111  35.00942797 -001.45547037
114  35.00942797 -001.45547037  35.00943558 -001.45544202
130 Airport Boundary
111  35.01000195 -001.47509774
111  35.00738977 -001.47335048
111  35.00802115 -001.47109309
111  35.00616309 -001.47033329
111  35.00802986 -001.46412499
111  35.00841320 -001.46429934
111  35.00965779 -001.46015233
111  35.01014485 -001.45801604
111  35.00696992 -001.45789491
111  35.00990615 -001.44799418
111  35.01234368 -001.44610808
111  35.01342604 -001.44632833
111  35.01408557 -001.44607241
111  35.01496499 -001.44306231
111  35.01524309 -001.44280535
111  35.01554375 -001.44275028
111  35.01681690 -001.44268694
111  35.01723476 -001.44249032
113  35.01927678 -001.44405267
120 Runway Hold 5
111  35.01672915 -001.44377746 4
115  35.01680223 -001.44353044
120 Runway Hold 4
111  35.01471474 -001.45054134 4
115  35.01478468 -001.45030416
120 Runway Hold 3
111  35.01264670 -001.45738127 4
115  35.01272061 -001.45712533
120 Runway Hold 2
111  35.01061071 -001.46419046 4
115  35.01069509 -001.46393044
120 Runway Hold 1
111  35.00922283 -001.46821498 4
115  35.00929938 -001.46794967
120 Linear Feature 141
111  35.01179706 -001.45160949 20
111  35.01239740 -001.44955507 20
111  35.01239150 -001.44951473 20
111  35.01249215 -001.44917171 22
115  35.01287359 -001.44787179
120 Linear Feature 140
111  35.00880724 -001.45563438 1
112  35.00876990 -001.45559513  35.00873704 -001.45559595
111  35.00876990 -001.45559513 1
115  35.00871298 -001.45559595
120 Linear Feature 139
111  35.00871700 -001.45594896 1
112  35.00868923 -001.45590636  35.00865873 -001.45590671
111  35.00868923 -001.45590636 1
115  35.00863556 -001.45590815
120 Linear Feature 138
111  35.00850542 -001.45666760 1
112  35.00847187 -001.45662356  35.00843968 -001.45662356
111  35.00847187 -001.45662356 1
115  35.00843433 -001.45662467
120 Linear Feature 137
111  35.00966380 -001.45604292 1
112  35.00963069 -001.45601148  35.00960359 -001.45601079
111  35.00963069 -001.45601148 1
115  35.00957906 -001.45601049
120 Linear Feature 136
111  35.00956416 -001.45636304 1
112  35.00952573 -001.45631944  35.00948847 -001.45632082
111  35.00952573 -001.45631944 1
115  35.00947012 -001.45632295
