I
1050 Generated by WorldEditor

1      7 0 0 YMER Merimbula
1302 city Merimbula
1302 country Australia
1302 datum_lat 	-36.908611
1302 datum_lon 	149.901389
1302 iata_code MIM
1302 icao_code YMER
1302 state New South Wales
100 29.87 1 0 0.25 0 1 0 03 -36.91285738  149.89659046    0    0 3 0 0 0 21 -36.90089313  149.90665062    0    0 3 0 0 0
110 1 0.00 0.0000 New Taxiway 21
112 -36.90981808  149.90111593 -36.90977849  149.90104528
111 -36.90981808  149.90111593
112 -36.90981808  149.90111593 -36.90977849  149.90104528 20
111 -36.90983497  149.90098921 20
112 -36.90993163  149.90100232 -36.90998579  149.90107296 20
113 -36.90991999  149.90114287 20
110 1 0.00 0.0000 New Taxiway 18
111 -36.91299531  149.89623722
111 -36.91323373  149.89672449
111 -36.91277741  149.89710313
111 -36.91244976  149.89718379
111 -36.90982708  149.89939076
111 -36.90942155  149.89972633
111 -36.90892567  149.90015002
111 -36.90829537  149.90067564
111 -36.90076092  149.90700839
111 -36.90052756  149.90652740
111 -36.90096497  149.90614320
113 -36.90129918  149.90606401
110 2 0.00 0.0000 New Taxiway 17
111 -36.90848252  149.90244414
111 -36.90855902  149.90237553
111 -36.90864732  149.90252390
113 -36.90856476  149.90258741
110 2 0.00 0.0000 New Taxiway 16
111 -36.90917972  149.90235778
111 -36.90926345  149.90250423
111 -36.90904178  149.90269712
113 -36.90896946  149.90257090
110 2 0.00 0.0000 New Taxiway 15
111 -36.90959991  149.90200330
111 -36.90963908  149.90200859
111 -36.90967190  149.90207281
112 -36.90967190  149.90207281 -36.90968884  149.90205494
111 -36.90972749  149.90202250
111 -36.90978413  149.90210459
112 -36.90978413  149.90210459 -36.90977831  149.90213041
111 -36.90972378  149.90218139
112 -36.90969149  149.90224495 -36.90967773  149.90226349
111 -36.90962373  149.90225488
111 -36.90956180  149.90230652
111 -36.90950992  149.90222045
111 -36.90958032  149.90214431
111 -36.90953763  149.90204893
111 -36.90951846  149.90201185
111 -36.90955354  149.90198201
113 -36.90957487  149.90201818
110 2 0.00 0.0000 New Taxiway 14
111 -36.91052094  149.90162510
111 -36.91034721  149.90177497
111 -36.91020017  149.90153118
111 -36.91024501  149.90149308
113 -36.91037753  149.90136991
110 1 0.00 0.0000 New Taxiway 13
111 -36.91096989  149.90087520
111 -36.91103161  149.90098487
111 -36.91081245  149.90117488
113 -36.91074196  149.90106066
110 1 0.00 0.0000 New Taxiway 12
111 -36.91138977  149.90086645
111 -36.91139347  149.90104526
111 -36.91111578  149.90103924
113 -36.91110857  149.90086490
110 1 0.00 0.0000 New Taxiway 9
111 -36.90841308  149.90232317
111 -36.90848252  149.90244414
111 -36.90856476  149.90258741
111 -36.90861912  149.90268211
111 -36.90845824  149.90282411
111 -36.90835654  149.90267749
113 -36.90824169  149.90245702
110 3 0.00 0.0000 New Taxiway 8
112 -36.91050763  149.90081492 -36.91049599  149.90077610
111 -36.91050763  149.90081492
111 -36.91074059  149.90077217
111 -36.91092458  149.90062105
111 -36.91116857  149.90044040
112 -36.91124313  149.90034973 -36.91124587  149.90028104
