A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      167 0 0 AU14 Laider's Strip
100   14.94   4   0 0.25 0 0 0 10  -34.26073498  140.58519206    0.00    0.00 0  0 0 0 28  -34.26208402  140.59314390    0.00    0.00 0  0 0 0
110   3 0.25   0.00 New Taxiway 3
112 -34.26062306  140.58500766 -34.26061043  140.58499237 
112 -34.26051693  140.58485479 -34.26050935  140.58483644 
112 -34.26045881  140.58446954 -34.26045881  140.58440839 
112 -34.26048408  140.58429527 -34.26050682  140.58423718 
112 -34.26060790  140.58421577 -34.26064833  140.58423718 
112 -34.26074436  140.58438699 -34.26078732  140.58441451 
112 -34.26087071  140.58435336 -34.26091114  140.58433807 
112 -34.26095915  140.58431056 -34.26100211  140.58431361 
112 -34.26101980  140.58444508 -34.26104507  140.58450623 
112 -34.26107792  140.58465299 -34.26108550  140.58475083 
112 -34.26101980  140.58473554 -34.26099958  140.58475083 
112 -34.26099958  140.58483033 -34.26101727  140.58485479 
112 -34.26113604  140.58490065 -34.26117394  140.58490065 
112 -34.26130787  140.58469274 -34.26132556  140.58468357 
111 -34.26137610  140.58482727 
111 -34.26111077  140.58515136 
112 -34.26107034  140.58519111 -34.26106528  140.58519417 
112 -34.26095915  140.58518194 -34.26089598  140.58515748 
112 -34.26091619  140.58510856 -34.26091366  140.58510856 
112 -34.26078226  140.58521251 -34.26075952  140.58522780 
112 -34.26066097  140.58523085 -34.26065086  140.58521863 
113 -34.26063823  140.58506575 
110   4 0.25 101.60 New Taxiway 1
111 -34.26204061  140.59268388 
111 -34.26077925  140.58519027 
111 -34.26090560  140.58509760 
112 -34.26105861  140.58518667 -34.26110010  140.58513335 
111 -34.26111546  140.58514392 
112 -34.26115246  140.58565871 -34.26115246  140.58569005 
112 -34.26129675  140.58581091 -34.26137445  140.58584673 
112 -34.26164083  140.58602131 -34.26168522  140.58605264 
112 -34.26201080  140.58603921 -34.26211809  140.58604817 
112 -34.26217359  140.58621827 -34.26220688  140.58627199 
111 -34.26219579  140.58648686 
112 -34.26238319  140.58880875 -34.26239078  140.58891902 
112 -34.26229585  140.58909360 -34.26226927  140.58916711 
112 -34.26208487  140.58936227 -34.26204519  140.58939259 
112 -34.26190945  140.58951135 -34.26187603  140.58955936 
112 -34.26193868  140.58973625 -34.26194286  140.58974635 
112 -34.26213708  140.58998135 -34.26219347  140.59002431 
112 -34.26221018  140.59012791 -34.26221435  140.59022393 
112 -34.26226243  140.59048635 -34.26227507  140.59055667 
112 -34.26229528  140.59067286 -34.26228770  140.59073707 
112 -34.26230320  140.59107826 -34.26231583  140.59113636 
112 -34.26239922  140.59124337 -34.26242955  140.59129535 
112 -34.26246745  140.59141153 -34.26249272  140.59143293 
112 -34.26256600  140.59162861 -34.26256600  140.59165613 
112 -34.26260644  140.59197411 -34.26260644  140.59203526 
112 -34.26264181  140.59229209 -34.26263929  140.59239299 
112 -34.26269949  140.59307672 -34.26271410  140.59319801 
111 -34.26254703  140.59321065 
