A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      905 1 0 KOSU OHIO STATE UNIVERSITY
100   29.87   1   0 0.00 0 3 0 09R  40.07715000 -083.08160600   60.96    0.00 3  8 0 0 27L  40.07785000 -083.06374700   60.96    0.00 2  0 0 1
100   29.87   1   0 0.00 0 2 0 05   40.07659138 -083.07800402    0.00    0.00 2  0 0 0 23   40.08302738 -083.06845602    0.00    0.00 2  0 0 0
100   29.87   1   0 0.00 0 2 0 14   40.08403600 -083.07669700    0.00    0.00 2  0 0 0 32   40.07722200 -083.06820000    0.00    0.00 2  0 0 0
100   29.87   1   0 0.00 0 2 0 09L  40.08269700 -083.07890300    0.00    0.00 2  0 0 0 27R  40.08311400 -083.06821900    0.00    0.00 2  0 0 0
102 H1   40.08486975 -083.06859946   4.00   49.99   49.99   2 0   0 0.00 1
21   40.08309653 -083.07657421  1  87.08   3.00 09L VASI
21   40.07758522 -083.07838048  1  87.06   3.00 09R VASI
21   40.07745037 -083.06607560  1 267.07   3.00 27L VASI
21   40.08271467 -083.07054787  1 267.08   3.00 27R VASI
110   1 0.00  92.00 North Area
111  40.08454198 -083.06785326 102 
111  40.08513921 -083.06778949 102 
111  40.08508496 -083.06663201 
111  40.08607792 -083.06655147 
111  40.08616608 -083.06889785 
111  40.08459237 -083.06899404 
113  40.08456637 -083.06819482 
110   2 0.00  92.00 South Area
111  40.07703343 -083.08161519 102 
111  40.07687299 -083.08160688 102 
111  40.07674060 -083.08185459 102 
111  40.07599876 -083.08182434 102 
112  40.07578681 -083.08158967  40.07576958 -083.08139831 102 
111  40.07575033 -083.08112676 102 
111  40.07595511 -083.08083719 102 
112  40.07599032 -083.08071625  40.07599032 -083.08064871 102 
111  40.07596854 -083.07833643 102 
112  40.07582418 -083.07822674  40.07568464 -083.07823125 
111  40.07395088 -083.07833203 
111  40.07391413 -083.07760815 
111  40.07375546 -083.07761716 
111  40.07374901 -083.07748294 
111  40.07336275 -083.07749409 
111  40.07334968 -083.07703107 
111  40.07373430 -083.07700994 
111  40.07373032 -083.07686031 
111  40.07387702 -083.07684917 
111  40.07387366 -083.07662993 
111  40.07451833 -083.07661463 
111  40.07464246 -083.07656401 
111  40.07537096 -083.07555934 
111  40.07534018 -083.07415104 
111  40.07501846 -083.07415982 
111  40.07500985 -083.07379770 
111  40.07525011 -083.07378690 
111  40.07525011 -083.07361878 
111  40.07355884 -083.07370934 
111  40.07352863 -083.07285930 
111  40.07452000 -083.07279645 
111  40.07447544 -083.07151733 
112  40.07566280 -083.07144890  40.07571845 -083.07144383 
111  40.07572682 -083.07137833 
111  40.07570490 -083.07076851 
112  40.07565968 -083.07069393  40.07562344 -083.07069562 
111  40.07431564 -083.07078283 
111  40.07427900 -083.06984056 
111  40.07332837 -083.06989628 
111  40.07329165 -083.06890356 
111  40.07545863 -083.06877313 102 
111  40.07555344 -083.06874084 102 
112  40.07564918 -083.06859571  40.07566623 -083.06851151 102 
111  40.07653590 -083.06449910 102 
112  40.07652703 -083.06434159  40.07650428 -083.06428958 102 
111  40.07640075 -083.06403334 102 
111  40.07650905 -083.06361286 102 
112  40.07674069 -083.06341543  40.07687524 -083.06342286 102 
111  40.07736177 -083.06347247 102 
111  40.07745463 -083.06376529 102 
112  40.07760349 -083.06378397  40.07764518 -083.06378644 102 
111  40.07774113 -083.06371816 
111  40.07770756 -083.06429729 102 
112  40.07758334 -083.06401211  40.07751323 -083.06395267 102 
111  40.07744689 -083.06395203 102 
111  40.07703277 -083.06392436 102 
112  40.07675851 -083.06414564  40.07671492 -083.06435367 102 
112  40.07585413 -083.06831202  40.07581623 -083.06849280 102 
111  40.07595715 -083.06862163 102 
111  40.07688524 -083.06869559 102 
111  40.07758137 -083.06775910 
111  40.07753970 -083.06894345 102 
111  40.07594298 -083.06881755 102 
112  40.07578260 -083.06895603  40.07578449 -083.06906995 102 
111  40.07588248 -083.07195831 102 
112  40.07603774 -083.07246169  40.07606238 -083.07255085 102 
112  40.07614095 -083.07311349  40.07616369 -083.07324227 102 
111  40.07627534 -083.07326627 102 
112  40.07712049 -083.07332770  40.07728725 -083.07333760 102 
111  40.07737287 -083.07303757 
111  40.07734498 -083.07387916 102 
112  40.07710592 -083.07351119  40.07692021 -083.07349880 102 
111  40.07626636 -083.07345302 102 
112  40.07616324 -083.07361041  40.07615063 -083.07375874 102 
111  40.07612297 -083.07419504 102 
111  40.07624047 -083.07733871 102 
112  40.07650233 -083.07765223  40.07657641 -083.07773553 
111  40.07670712 -083.07760397 
111  40.07650753 -083.07790018 102 
111  40.07630426 -083.07766539 102 
112  40.07609594 -083.07783067  40.07610111 -083.07811209 102 
112  40.07612624 -083.08108085  40.07612969 -083.08132626 102 
111  40.07629083 -083.08136828 102 
112  40.07687891 -083.08140576  40.07700467 -083.08141026 102 
113  40.07704739 -083.08118189 
112  40.07550287 -083.07047997  40.07550600 -083.07053114 
111  40.07555836 -083.07054523 
111  40.07562217 -083.07053798 
112  40.07568733 -083.07047207  40.07568420 -083.07040044 
111  40.07563811 -083.06896157 
112  40.07555836 -083.06888460  40.07549415 -083.06891735 
113  40.07546282 -083.06895238 
110   2 0.00  48.60 05//23
111  40.07759585 -083.07317661 102 
112  40.07771368 -083.07337374  40.07777063 -083.07337713 102 
111  40.07806263 -083.07339937 102 
112  40.07824722 -083.07328140  40.07831999 -083.07316418 
111  40.07824722 -083.07328140 
112  40.07824722 -083.07328140  40.07828361 -083.07322279 102 
112  40.07943890 -083.07151224  40.07954587 -083.07135286 102 
111  40.07945427 -083.07119922 
111  40.07961566 -083.07096232 102 
112  40.07981420 -083.07095640  40.07989336 -083.07083896 102 
112  40.08162062 -083.06827610  40.08171537 -083.06813425 102 
111  40.08165010 -083.06776291 102 
112  40.08189935 -083.06740842  40.08195060 -083.06733771 102 
111  40.08222184 -083.06738715 102 
111  40.08298626 -083.06822801 
111  40.08296200 -083.06880893 102 
112  40.08282348 -083.06830325  40.08276368 -083.06823812 102 
111  40.08229285 -083.06769615 102 
112  40.08216161 -083.06771610  40.08210324 -083.06780356 
111  40.08216161 -083.06771610 
112  40.08216161 -083.06771610  40.08213243 -083.06775983 102 
112  40.07990115 -083.07106940  40.07983211 -083.07117362 102 
111  40.07988636 -083.07129511 
111  40.07971932 -083.07153203 102 
112  40.07953991 -083.07160726  40.07945920 -083.07172800 102 
112  40.07905738 -083.07231970  40.07899516 -083.07241887 102 
111  40.07906691 -083.07252469 102 
112  40.07959231 -083.07312637  40.07964667 -083.07318896 102 
111  40.07975009 -083.07308564 
111  40.07949677 -083.07345224 102 
112  40.07950944 -083.07325860  40.07945897 -083.07320278 102 
111  40.07897840 -083.07265414 102 
112  40.07884411 -083.07263819  40.07879493 -083.07271600 102 
112  40.07831879 -083.07341660  40.07820489 -083.07358744 102 
111  40.07804366 -083.07358241 102 
112  40.07770314 -083.07355727  40.07765007 -083.07355558 102 
113  40.07757648 -083.07372310 
110   2 0.00  87.10 09L/23R
111  40.08322633 -083.06822555 102 
112  40.08450548 -083.06794071  40.08453864 -083.06793232 102 
111  40.08454198 -083.06785326 
111  40.08456637 -083.06819482 102 
112  40.08451875 -083.06812431  40.08448559 -083.06813410 102 
111  40.08436525 -083.06816362 102 
112  40.08428376 -083.06833820  40.08427842 -083.06848220 102 
111  40.08391369 -083.07791462 102 
111  40.08412593 -083.07822670 102 
111  40.08410888 -083.07871959 102 
111  40.08386631 -083.07899947 102 
113  40.08281459 -083.07891164 
111  40.08284206 -083.07850230 102 
112  40.08301029 -083.07875777  40.08317396 -083.07876896 102 
