I
1050 Generated by WorldEditor 2.1.0r1

1     21 0 0 KLDJ Linden
100 30.00 1 0 0.00 0 2 1 09  40.61605202 -074.25182898  143   58 2 0 0 1 27  40.61886405 -074.23736768  167   59 1 0 0 1
110 2 0.00 0.0000 New Taxiway 3
111  40.61484453 -074.24477969
111  40.61468074 -074.24472884
111  40.61481116 -074.24403262
111  40.61481555 -074.24401343
111  40.61482026 -074.24399360
111  40.61490187 -074.24359619
113  40.61506354 -074.24366290
110 2 0.00 0.0000 New Taxiway 3
111  40.61448159 -074.24465863
111  40.61431068 -074.24460046
111  40.61444761 -074.24389146
111  40.61452839 -074.24347648
111  40.61469071 -074.24353885
111  40.61462973 -074.24386810
111  40.61462682 -074.24388722
111  40.61453947 -074.24433891
113  40.61453606 -074.24436032
110 2 0.00 0.0000 New Taxiway 3
111  40.61411116 -074.24453067
111  40.61394065 -074.24447710
111  40.61401726 -074.24408225
111  40.61416058 -074.24335025
111  40.61432425 -074.24341262
111  40.61425901 -074.24374808
113  40.61423230 -074.24389336
110 2 0.00 0.0000 New Taxiway 3
111  40.61373885 -074.24440457
111  40.61357099 -074.24435145
111  40.61361357 -074.24413504
111  40.61361744 -074.24411441
111  40.61362064 -074.24409484
111  40.61373585 -074.24350100
111  40.61373847 -074.24348548
111  40.61374160 -074.24346885
111  40.61379016 -074.24323081
113  40.61395596 -074.24329383
110 1 0.00 0.0000 Main
112  40.61712683 -074.24840779  40.61724269 -074.24847688
111  40.61712683 -074.24840779
111  40.61746906 -074.24809950
111  40.61713608 -074.24988070
112  40.61703869 -074.24994663  40.61700082 -074.25004642
111  40.61703869 -074.24994663
111  40.61663697 -074.25200649
111  40.61592348 -074.25177396 102
111  40.61572888 -074.25170884 102
111  40.61559737 -074.25166801 102
112  40.61542992 -074.25126262  40.61547783 -074.25098543
111  40.61542992 -074.25126262 102
111  40.61658875 -074.24530840 102
112  40.61654428 -074.24516697  40.61649405 -074.24510510
111  40.61654428 -074.24516697 102
111  40.61649480 -074.24511274
111  40.61560765 -074.24479196
111  40.61574122 -074.24409415
111  40.61576911 -074.24410184
111  40.61579280 -074.24397428
111  40.61594444 -074.24307448
111  40.61592559 -074.24303746
111  40.61605588 -074.24236843
111  40.61609309 -074.24216552
111  40.61615755 -074.24183029
111  40.61571556 -074.24167830
111  40.61537402 -074.24343139
111  40.61542368 -074.24378396
111  40.61527528 -074.24373431
111  40.61505379 -074.24485316
111  40.61494647 -074.24481466
111  40.61484453 -074.24477969
111  40.61506354 -074.24366290
111  40.61490187 -074.24359619
111  40.61482026 -074.24399360
111  40.61481555 -074.24401343
111  40.61481116 -074.24403262
111  40.61468074 -074.24472884
111  40.61457727 -074.24468938
111  40.61448159 -074.24465863
111  40.61453606 -074.24436032
111  40.61453947 -074.24433891
111  40.61462682 -074.24388722
111  40.61462973 -074.24386810
111  40.61469071 -074.24353885
111  40.61452839 -074.24347648
111  40.61444761 -074.24389146
111  40.61431068 -074.24460046
111  40.61420571 -074.24456353
111  40.61411116 -074.24453067
111  40.61423230 -074.24389336
111  40.61425901 -074.24374808
111  40.61432425 -074.24341262
111  40.61416058 -074.24335025
111  40.61401726 -074.24408225
111  40.61394065 -074.24447710
111  40.61383925 -074.24443843
111  40.61373885 -074.24440457
111  40.61395596 -074.24329383
111  40.61379016 -074.24323081
111  40.61374160 -074.24346885
111  40.61373847 -074.24348548
111  40.61373585 -074.24350100
111  40.61362064 -074.24409484
111  40.61361744 -074.24411441
111  40.61361357 -074.24413504
111  40.61357099 -074.24435145
111  40.61354437 -074.24448860
111  40.61344375 -074.24444987
111  40.61337725 -074.24442889
111  40.61335931 -074.24428424
111  40.61360149 -074.24308352
111  40.61373691 -074.24291544
112  40.61382850 -074.24301031  40.61381910 -074.24316602
111  40.61382850 -074.24301031
111  40.61502885 -074.24145212
111  40.61634107 -074.23977115
111  40.61747043 -074.24013462 102
112  40.61761838 -074.24004284  40.61767552 -074.23995106
111  40.61761838 -074.24004284 102
111  40.61804177 -074.23785555 102
112  40.61809727 -074.23772413  40.61813690 -074.23766471
111  40.61809727 -074.23772413 102
111  40.61838691 -074.23736711 102
112  40.61844524 -074.23732272  40.61847714 -074.23730361
111  40.61844524 -074.23732272
112  40.61844524 -074.23732272  40.61852296 -074.23728333 102
111  40.61860260 -074.23729938 102
111  40.61873002 -074.23734039
111  40.61899474 -074.23741222
111  40.61903989 -074.23742523
112  40.61915077 -074.23759566  40.61918684 -074.23770110
111  40.61915077 -074.23759566
111  40.61922324 -074.23762880
111  40.61939604 -074.23768875
111  40.61944609 -074.23772261
111  40.61941904 -074.23781706
111  40.61933517 -074.23827147
111  40.61931894 -074.23827504
111  40.61924725 -074.23819306
111  40.61913498 -074.23815030
111  40.61906870 -074.23813069
112  40.61889833 -074.23830184  40.61884432 -074.23841425
111  40.61889833 -074.23830184
111  40.61887876 -074.23837609
111  40.61884589 -074.23837197
111  40.61696848 -074.24802456
113  40.61700680 -074.24803496
111  40.61694652 -074.24985681
112  40.61690011 -074.24961622  40.61683457 -074.24949397
111  40.61690011 -074.24961622
112  40.61690011 -074.24961622  40.61676324 -074.24961058
111  40.61666909 -074.24986099
111  40.61664646 -074.24996102
111  40.61659148 -074.24994503
111  40.61627057 -074.25161718
111  40.61626468 -074.25169908
112  40.61626468 -074.25169908  40.61627363 -074.25172895
111  40.61634714 -074.25176791
111  40.61643236 -074.25179557
112  40.61659134 -074.25166313  40.61662899 -074.25150069
113  40.61659134 -074.25166313
111  40.61596180 -074.25120750 102
111  40.61583512 -074.25116571 102
111  40.61571489 -074.25112120
112  40.61571489 -074.25112120  40.61552361 -074.25109014 102
112  40.61563084 -074.25153687  40.61581352 -074.25163560
111  40.61563084 -074.25153687 102
111  40.61575467 -074.25157864 102
111  40.61588382 -074.25162275 102
111  40.61591425 -074.25161092
113  40.61598889 -074.25123335 102
111  40.61641763 -074.24901848 102
111  40.61640646 -074.24900260 102
111  40.61626529 -074.24895299 102
111  40.61612485 -074.24890867 102
112  40.61596891 -074.24902418  40.61590094 -074.24916396
111  40.61596891 -074.24902418 102
111  40.61563433 -074.25073338
112  40.61563433 -074.25073338  40.61559517 -074.25095285 102
111  40.61571894 -074.25099648 102
111  40.61585936 -074.25104327 102
111  40.61598182 -074.25108479 102
113  40.61602150 -074.25107492
111  40.61713374 -074.24534108 102
111  40.61708441 -074.24530547 102
111  40.61698049 -074.24527135 102
111  40.61681077 -074.24522549 102
112  40.61668358 -074.24533854  40.61664180 -074.24544609
111  40.61668358 -074.24533854 102
111  40.61605432 -074.24856505
112  40.61605432 -074.24856505  40.61606077 -074.24872450 102
111  40.61615649 -074.24876624 102
111  40.61629268 -074.24881846 102
111  40.61641399 -074.24885823 102
113  40.61644957 -074.24885683
111  40.61735539 -074.24259779 102
112  40.61719650 -074.24269939  40.61714761 -074.24281708
111  40.61719650 -074.24269939 102
111  40.61676486 -074.24492321
112  40.61676486 -074.24492321  40.61677937 -074.24501112 102
111  40.61685282 -074.24506693 102
111  40.61700843 -074.24513208 102
111  40.61713302 -074.24517457 102
111  40.61716838 -074.24517351
111  40.61764554 -074.24271108 102
111  40.61761695 -074.24268247 102
113  40.61749179 -074.24264278 102
111  40.61812475 -074.23794024 102
111  40.61728003 -074.24227420
112  40.61728003 -074.24227420  40.61730237 -074.24242365 102
111  40.61738318 -074.24245786 102
111  40.61751962 -074.24250536 102
111  40.61764860 -074.24254547 102
111  40.61767891 -074.24254466
111  40.61866529 -074.23748771 102
112  40.61864888 -074.23745269  40.61863197 -074.23743827
111  40.61864888 -074.23745269 102
