A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      228 1 0 EGXY RAF Syerston
100   46.02   1   0 0.00 0 0 0 07   53.01927950 -000.92448057    0.00    0.00 0  0 0 0 25   53.02680091 -000.90055266    0.00    0.00 0  0 0 0
100   46.02   1   0 0.00 0 0 0 16   53.02909516 -000.91128077  210.92    0.00 0  0 0 0 34   53.01850283 -000.90144655    0.00    0.00 0  0 0 0
100   46.02   1   0 0.00 0 0 0 12   53.02297105 -000.92003006    0.00    0.00 0  0 0 0 30   53.01939856 -000.90239638    0.00    0.00 0  0 0 0
110   1 0.00   0.00 Twy West
111  53.02899599 -000.91156897 
112  53.02883800 -000.91200312  53.02871493 -000.91223844 
112  53.02780529 -000.91403371  53.02757075 -000.91446759 
112  53.02694609 -000.91538105  53.02663228 -000.91580944 
112  53.02516803 -000.91792510  53.02481458 -000.91845780 
112  53.02446579 -000.91960555  53.02439642 -000.91988564 
112  53.02364119 -000.92224110  53.02320846 -000.92300445 
111  53.02255059 -000.92339078 
112  53.02076839 -000.92443433  53.02022996 -000.92475831 
111  53.01946499 -000.92458467 
111  53.01965119 -000.92400100 
112  53.01988527 -000.92438127  53.02001066 -000.92438647 
112  53.02029144 -000.92434254  53.02057222 -000.92429861 
111  53.02122793 -000.92389274 
112  53.02261975 -000.92307238  53.02284768 -000.92291312 
112  53.02324219 -000.92247982  53.02329174 -000.92229860 
112  53.02326476 -000.92199340  53.02323173 -000.92181767 
112  53.02293240 -000.92029385  53.02290528 -000.92016422 
111  53.02278005 -000.92013085 
111  53.02316145 -000.91991583 
112  53.02309855 -000.92020691  53.02312398 -000.92033091 
112  53.02340179 -000.92174577  53.02343152 -000.92189954 
112  53.02365183 -000.92175461  53.02372120 -000.92159535 
112  53.02398772 -000.92085493  53.02419913 -000.92017945 
112  53.02466795 -000.91847340  53.02502801 -000.91767159 
111  53.02572020 -000.91677156 
112  53.02723309 -000.91462374  53.02767202 -000.91397920 
112  53.02867750 -000.91192772  53.02879646 -000.91169923 
113  53.02867269 -000.91127563 
110   1 0.00   0.00 Twy N East
111  53.02697905 -000.90071179 
112  53.02749254 -000.90113855  53.02767303 -000.90129202 
112  53.02796848 -000.90296706  53.02791105 -000.90386737 
111  53.02784738 -000.90450167 
111  53.02818600 -000.90476080 
111  53.02954287 -000.90361334 
111  53.02923694 -000.90412957 
112  53.02796991 -000.90519431  53.02788801 -000.90526446 
112  53.02787715 -000.90559457  53.02787715 -000.90578852 
111  53.02788708 -000.90634636 
112  53.02805445 -000.90750227  53.02816613 -000.90784064 
112  53.02837677 -000.90825392  53.02850086 -000.90846850 
