I
1130 Generated by WorldEditor 2.2.0r2

1    618 0 0 F00 Jones Fld
1302 gui_label 2D
100 22.86 1 0 0.25 0 2 0 17  33.61859863 -096.17914793    0    0 2 0 0 0 35  33.60758900 -096.17951800    0    0 2 0 0 0
110 3 0.00 0.0000 New Taxiway 14
111  33.61339726 -096.17658135
111  33.61342320 -096.17657978
111  33.61342942 -096.17680787
113  33.61340225 -096.17680932
110 3 0.00 0.0000 New Taxiway 13
111  33.61344342 -096.17732128
111  33.61341367 -096.17732202
111  33.61340359 -096.17686357
113  33.61343092 -096.17686278
110 2 0.00 0.0000 New Taxiway 12
111  33.61325106 -096.17682186
111  33.61325799 -096.17712012
111  33.61310145 -096.17712706
113  33.61309451 -096.17682671
110 2 0.00 0.0000 New Taxiway 11
111  33.61342320 -096.17657978
111  33.61354855 -096.17657770
111  33.61354938 -096.17661189
111  33.61356641 -096.17731939
111  33.61344342 -096.17732128
111  33.61343092 -096.17686278
111  33.61340359 -096.17686357
111  33.61340225 -096.17680932
113  33.61342942 -096.17680787
110 2 0.00 0.0000 New Taxiway 10
111  33.61377390 -096.17663407
111  33.61378892 -096.17728331
111  33.61367396 -096.17728678
111  33.61365663 -096.17663892
113  33.61366472 -096.17663823
110 2 0.00 0.0000 New Taxiway 9
111  33.61406763 -096.17662109
111  33.61408294 -096.17726528
111  33.61396395 -096.17727083
113  33.61394719 -096.17662644
110 2 0.00 0.0000 New Taxiway 8
111  33.61457261 -096.17577543
111  33.61458855 -096.17645465
111  33.61445892 -096.17646048
113  33.61444195 -096.17578086
110 2 0.00 0.0000 New Taxiway 7
111  33.61460498 -096.17725433
111  33.61459504 -096.17725461
111  33.61459495 -096.17726589
111  33.61448725 -096.17726856
111  33.61448725 -096.17725885
111  33.61447685 -096.17725885
111  33.61446179 -096.17657354
111  33.61454906 -096.17657007
111  33.61454741 -096.17649917
113  33.61458705 -096.17649824
110 2 0.00 0.0000 New Taxiway 6
111  33.61479399 -096.17724637
111  33.61477608 -096.17656312
111  33.61486504 -096.17655758
111  33.61486273 -096.17648682
111  33.61490259 -096.17648474
111  33.61492107 -096.17725677
111  33.61485233 -096.17726232
111  33.61485233 -096.17734001
111  33.61480727 -096.17733932
113  33.61480727 -096.17724706
110 2 0.00 0.0000 New Taxiway 5
111  33.61488830 -096.17576506
111  33.61490439 -096.17644389
111  33.61477546 -096.17644888
113  33.61475813 -096.17577133
110 1 0.00 0.0000 New Taxiway 2
111  33.61836682 -096.17903636
111  33.61836613 -096.17902944
112  33.61836613 -096.17902944  33.61843152 -096.17901258
112  33.61847934 -096.17888434  33.61848937 -096.17882412
111  33.61847934 -096.17888434
111  33.61847160 -096.17857280
111  33.61841609 -096.17850619
111  33.61834504 -096.17842095
111  33.61834464 -096.17833714
112  33.61834464 -096.17833714  33.61833862 -096.17828222
112  33.61825383 -096.17823142  33.61821532 -096.17822612
111  33.61825383 -096.17823142
111  33.61298366 -096.17840977
112  33.61298366 -096.17840977  33.61289653 -096.17841786
112  33.61283520 -096.17860676  33.61283616 -096.17870965
111  33.61283520 -096.17860676
111  33.61283854 -096.17869806
111  33.61284849 -096.17897022
112  33.61284849 -096.17897022  33.61285908 -096.17905404
112  33.61304605 -096.17920952  33.61319528 -096.17922398
111  33.61304605 -096.17920952
111  33.61304720 -096.17921507
111  33.61259547 -096.17923172
111  33.61259547 -096.17922409
112  33.61259547 -096.17922409  33.61269108 -096.17920723
112  33.61273700 -096.17905346  33.61274435 -096.17900127
111  33.61273700 -096.17905346
111  33.61272732 -096.17870053
111  33.61268815 -096.17727221
111  33.61310843 -096.17725973
111  33.61310670 -096.17712655
111  33.61325169 -096.17712100
111  33.61325356 -096.17717954
112  33.61325356 -096.17717954  33.61325343 -096.17719074
112  33.61324714 -096.17721277  33.61324287 -096.17722303
111  33.61324714 -096.17721277
111  33.61316718 -096.17739616
112  33.61316718 -096.17739616  33.61315354 -096.17744385
112  33.61321646 -096.17749764  33.61324614 -096.17750535
111  33.61321646 -096.17749764
111  33.61328703 -096.17749680
112  33.61328703 -096.17749680  33.61331591 -096.17749198
112  33.61334465 -096.17742689  33.61334826 -096.17738740
111  33.61334465 -096.17742689
111  33.61332563 -096.17657097
112  33.61332563 -096.17657097  33.61332370 -096.17655083
112  33.61328723 -096.17653064  33.61326304 -096.17652638
111  33.61328723 -096.17653064
111  33.61323610 -096.17652933
112  33.61323610 -096.17652933  33.61321159 -096.17652972
112  33.61320176 -096.17657006  33.61319918 -096.17659349
111  33.61320176 -096.17657006
111  33.61320594 -096.17674368
112  33.61320594 -096.17674368  33.61320690 -096.17675201
112  33.61324508 -096.17678344  33.61326266 -096.17678790
111  33.61324508 -096.17678344
111  33.61324534 -096.17682204
111  33.61310092 -096.17682690
111  33.61310035 -096.17678670
112  33.61310035 -096.17678670  33.61312259 -096.17678380
112  33.61313703 -096.17674750  33.61313768 -096.17673395
111  33.61313703 -096.17674750
111  33.61313210 -096.17654426
112  33.61313210 -096.17654426  33.61313683 -096.17650111
112  33.61319991 -096.17644746  33.61322944 -096.17644177
111  33.61319991 -096.17644746
111  33.61330830 -096.17644609
112  33.61330830 -096.17644609  33.61336727 -096.17646729
112  33.61339726 -096.17658135  33.61340408 -096.17665698
111  33.61339726 -096.17658135
111  33.61340225 -096.17680932
111  33.61340359 -096.17686357
111  33.61341367 -096.17732202
111  33.61341590 -096.17742832
112  33.61341590 -096.17742832  33.61343555 -096.17752658
112  33.61356883 -096.17741996  33.61356963 -096.17733663
111  33.61356883 -096.17741996
111  33.61356641 -096.17731939
111  33.61354938 -096.17661189
111  33.61366412 -096.17660702
111  33.61366472 -096.17663823
111  33.61365663 -096.17663892
111  33.61367396 -096.17728678
111  33.61363641 -096.17728748
111  33.61363872 -096.17741649
112  33.61363872 -096.17741649  33.61364081 -096.17743963
112  33.61368840 -096.17748378  33.61371533 -096.17748935
111  33.61368840 -096.17748378
111  33.61379412 -096.17748308
112  33.61379412 -096.17748308  33.61381722 -096.17747476
112  33.61385073 -096.17741094  33.61385592 -096.17737626
111  33.61385073 -096.17741094
111  33.61384322 -096.17727915
111  33.61378892 -096.17728331
111  33.61377390 -096.17663407
111  33.61394719 -096.17662644
111  33.61396395 -096.17727083
111  33.61391369 -096.17727777
111  33.61391716 -096.17740123
112  33.61391716 -096.17740123  33.61391947 -096.17743453
112  33.61397550 -096.17747476  33.61401189 -096.17747962
111  33.61397550 -096.17747476
111  33.61409392 -096.17747129
112  33.61409392 -096.17747129  33.61411703 -096.17746644
112  33.61414591 -096.17740678  33.61414764 -096.17738043
111  33.61414591 -096.17740678
111  33.61414129 -096.17726459
111  33.61408294 -096.17726528
111  33.61406763 -096.17662109
111  33.61419740 -096.17661749
111  33.61421736 -096.17739539
112  33.61421736 -096.17739539  33.61423007 -096.17748695
112  33.61435411 -096.17739179  33.61436682 -096.17729330
111  33.61435411 -096.17739179
111  33.61430919 -096.17578326
111  33.61444195 -096.17578086
111  33.61445892 -096.17646048
111  33.61458855 -096.17645465
111  33.61457261 -096.17577543
111  33.61475813 -096.17577133
111  33.61477546 -096.17644888
111  33.61490439 -096.17644389
111  33.61488830 -096.17576506
111  33.61502057 -096.17575979
111  33.61505484 -096.17743147
111  33.61512022 -096.17742813
111  33.61513456 -096.17804681
112  33.61513456 -096.17804681  33.61514733 -096.17814075
112  33.61528691 -096.17821766  33.61537513 -096.17823215
111  33.61528691 -096.17821766
111  33.61814684 -096.17811928
112  33.61814684 -096.17811928  33.61820942 -096.17811302
112  33.61827634 -096.17800129  33.61830402 -096.17793482
111  33.61827634 -096.17800129
112  33.61827634 -096.17800129  33.61830202 -096.17794542
112  33.61836866 -096.17793782  33.61842603 -096.17793396
111  33.61836866 -096.17793782
111  33.61848997 -096.17793449
112  33.61848997 -096.17793449  33.61852527 -096.17794075
112  33.61855652 -096.17801773  33.61856053 -096.17807794
111  33.61855652 -096.17801773
111  33.61856879 -096.17850038
113  33.61858217 -096.17902662
111  33.61458705 -096.17649824
111  33.61454741 -096.17649917
111  33.61454906 -096.17657007
111  33.61446179 -096.17657354
111  33.61447685 -096.17725885
111  33.61442171 -096.17726152
111  33.61442229 -096.17740138
112  33.61442229 -096.17740138  33.61442980 -096.17742982
112  33.61449089 -096.17745793  33.61452670 -096.17746279
111  33.61449089 -096.17745793
111  33.61460498 -096.17745570
112  33.61460498 -096.17745570  33.61464426 -096.17744599
112  33.61466966 -096.17738378  33.61467948 -096.17734494
111  33.61466966 -096.17738378
111  33.61466368 -096.17725146
113  33.61460498 -096.17725433
111  33.61418334 -096.17758803
112  33.61418334 -096.17758803  33.61411796 -096.17760007
112  33.61406356 -096.17776782  33.61406396 -096.17785549
111  33.61406356 -096.17776782
111  33.61407434 -096.17805692
111  33.61300587 -096.17809000
112  33.61300587 -096.17809000  33.61294848 -096.17810798
112  33.61301785 -096.17829136  33.61313680 -096.17835329
111  33.61301785 -096.17829136
111  33.61487809 -096.17823240
112  33.61487809 -096.17823240  33.61497350 -096.17822041
112  33.61503860 -096.17806411  33.61504812 -096.17797100
111  33.61503860 -096.17806411
111  33.61502901 -096.17763261
112  33.61502901 -096.17763261  33.61502266 -096.17757963
112  33.61494397 -096.17755926  33.61490151 -096.17755765
113  33.61494397 -096.17755926
110 1 0.00 0.0000 New Taxiway 1
111  33.60758881 -096.17939689
111  33.60756893 -096.17852040
111  33.60780517 -096.17849842
111  33.60781100 -096.17879406
111  33.60769923 -096.17893301
111  33.60769141 -096.17896086
111  33.60769657 -096.17924891
112  33.60769657 -096.17924891  33.60770192 -096.17928865
112  33.60776977 -096.17935178  33.60780721 -096.17937426
111  33.60776977 -096.17935178
113  33.60784214 -096.17938974
130 Airport Boundary
111  33.61263236 -096.17431837
111  33.61718205 -096.17421578
111  33.61707525 -096.17802433
111  33.61812189 -096.17796021
111  33.61813257 -096.17738316
111  33.62182785 -096.17724210
111  33.62185989 -096.17784480
111  33.62298129 -096.17781916
111  33.62304537 -096.18128147
111  33.62015109 -096.18135853
111  33.62012973 -096.18008904
111  33.61696845 -096.18016610
111  33.61689838 -096.18267917
111  33.61664805 -096.18578256
111  33.61172766 -096.18607290
111  33.61169333 -096.18479487
111  33.61016326 -096.18481327
111  33.61011385 -096.18206877
111  33.60751716 -096.18214094
111  33.60752574 -096.18025485
111  33.60649136 -096.18028061
111  33.60646990 -096.17807502
111  33.60925544 -096.17811624
111  33.61261957 -096.17792848
113  33.61259473 -096.17707103
120 Linear Feature 59hold
111  33.61841609 -096.17850619 4
115  33.61856879 -096.17850038
120 Linear Feature 58hold
111  33.61272732 -096.17870053 4
115  33.61283854 -096.17869806
120 Linear Feature 61
111  33.61407034 -096.17753114 1
115  33.61419297 -096.17752805
120 Linear Feature 57
111  33.61379210 -096.17770410 1
115  33.61379360 -096.17777026
120 Linear Feature 56
111  33.61382748 -096.17770343 1
111  33.61379210 -096.17770410 1
115  33.61375770 -096.17770475
120 Linear Feature 55
111  33.61366857 -096.17770785 1
115  33.61366972 -096.17777376
120 Linear Feature 54
111  33.61370160 -096.17770693 1
111  33.61366857 -096.17770785 1
115  33.61363448 -096.17770880
120 Linear Feature 53
111  33.61354465 -096.17771235 1
115  33.61354637 -096.17777819
120 Linear Feature 52
111  33.61358012 -096.17771097 1
111  33.61354465 -096.17771235 1
115  33.61350989 -096.17771370
120 Linear Feature 51
111  33.61342194 -096.17771664 1
115  33.61342333 -096.17778364
120 Linear Feature 50
111  33.61345702 -096.17771564 1
111  33.61342194 -096.17771664 1
115  33.61338595 -096.17771766
120 Linear Feature 49
111  33.61329771 -096.17772098 1
115  33.61329807 -096.17778784
120 Linear Feature 48
111  33.61333399 -096.17772015 1
111  33.61329771 -096.17772098 1
115  33.61326227 -096.17772202
120 Linear Feature 47
111  33.61317378 -096.17772542 1
115  33.61317465 -096.17779165
120 Linear Feature 46
111  33.61320985 -096.17772451 1
111  33.61317378 -096.17772542 1
115  33.61313859 -096.17772630
120 Linear Feature 45
111  33.61305043 -096.17772914 1
115  33.61305093 -096.17779554
120 Linear Feature 44
111  33.61308669 -096.17772840 1
111  33.61305043 -096.17772914 1
115  33.61301426 -096.17772988
120 Linear Feature 43
111  33.61347991 -096.17784695 1
115  33.61347820 -096.17777843
120 Linear Feature 42
111  33.61351708 -096.17784462 1
115  33.61344431 -096.17784649
120 Linear Feature 41
111  33.61385011 -096.17783341 1
115  33.61384837 -096.17776691
120 Linear Feature 40
111  33.61381435 -096.17783447 1
111  33.61385011 -096.17783341 1
115  33.61388625 -096.17783234
120 Linear Feature 39
111  33.61372627 -096.17783757 1
115  33.61372520 -096.17777117
120 Linear Feature 38
111  33.61376209 -096.17783659 1
