A
1050 Generated by WorldEditor 1.7.1r2

1   2630 0 0 KMLS Frank Wiley Field
100 22.86 1 0 0.25 0 2 1 4  46.42170136 -105.89669509    0    0 2 0 0 1 22  46.43132355 -105.87891702    0    0 2 0 0 1
100 30.48 1 0 0.25 0 2 1 12  46.43485968 -105.89261483    0    0 2 0 0 1 30  46.42398911 -105.87685323    0    0 2 0 0 1
110 2 0.00 0.0000 New Taxiway 5
111  46.42703940 -105.87671428
111  46.42718088 -105.87671560
111  46.42718236 -105.87691786
113  46.42703935 -105.87691800
110 2 0.00 0.0000 New Taxiway 3
111  46.42658006 -105.87521794
111  46.42639931 -105.87521815
111  46.42639970 -105.87493720
113  46.42658154 -105.87493561
110 2 0.00 0.0000 New Taxiway 4
111  46.42673788 -105.87547202
111  46.42673788 -105.87537580
111  46.42680485 -105.87537878
113  46.42680395 -105.87547426
110 2 0.00 0.0000 New Taxiway 6
111  46.42612236 -105.87559792
111  46.42611892 -105.87494632
111  46.42624065 -105.87494739
113  46.42624351 -105.87559592
110 1 0.00 0.0000 New Taxiway 19
111  46.42873571 -105.88346000
111  46.42857562 -105.88322792 102
112  46.42868025 -105.88315249  46.42868595 -105.88306157
111  46.42868025 -105.88315249 102
111  46.42868021 -105.88211293 102
111  46.42868000 -105.87629691 102
112  46.42847679 -105.87592154  46.42828824 -105.87589480
111  46.42847679 -105.87592154 102
111  46.42799142 -105.87592356 102
111  46.42794294 -105.87592376 102
112  46.42773501 -105.87617400  46.42772934 -105.87642493
111  46.42773501 -105.87617400 102
111  46.42773501 -105.87694873 102
111  46.42614243 -105.87695406 102
111  46.42614414 -105.87650734
112  46.42614414 -105.87650734  46.42612210 -105.87623777 102
111  46.42595503 -105.87627260 102
111  46.42594698 -105.87627177 102
111  46.42461989 -105.87665824 102
111  46.42440166 -105.87672179
112  46.42440166 -105.87672179  46.42429911 -105.87676725 102
111  46.42430522 -105.87689229
111  46.42413503 -105.87664531 102
111  46.42460270 -105.87652128 102
111  46.42506694 -105.87638290
111  46.42526582 -105.87632361
111  46.42531894 -105.87630778
111  46.42550608 -105.87625200 102
111  46.42592338 -105.87612761 102
112  46.42594201 -105.87610871  46.42595036 -105.87609552
111  46.42594201 -105.87610871
112  46.42594201 -105.87610871  46.42595055 -105.87609522 102
112  46.42595570 -105.87603876  46.42595686 -105.87599918
111  46.42595570 -105.87603876
112  46.42595570 -105.87603876  46.42595570 -105.87590734
111  46.42587574 -105.87588250
111  46.42576572 -105.87588323
111  46.42576346 -105.87555501
111  46.42588935 -105.87555008
112  46.42592678 -105.87550318  46.42593105 -105.87545566
111  46.42592678 -105.87550318
111  46.42592678 -105.87518480
111  46.42597559 -105.87476941
111  46.42647206 -105.87474888
111  46.42647083 -105.87457742
111  46.42681769 -105.87458010
111  46.42681816 -105.87463506
111  46.42678572 -105.87463739
111  46.42678619 -105.87479620
111  46.42681798 -105.87479710
111  46.42681950 -105.87501858
111  46.42695724 -105.87501296
111  46.42695644 -105.87490059
111  46.42721941 -105.87490086
111  46.42722093 -105.87504011
111  46.42706102 -105.87504505
111  46.42705932 -105.87553698
111  46.42724135 -105.87553621
111  46.42724232 -105.87549282
111  46.42793038 -105.87550294
111  46.42793219 -105.87571146
112  46.42793219 -105.87571146  46.42793574 -105.87575409
112  46.42799170 -105.87578207  46.42801731 -105.87579077
111  46.42799170 -105.87578207
112  46.42799170 -105.87578207  46.42801128 -105.87578872
111  46.42802811 -105.87578919 102
111  46.42907107 -105.87577856
112  46.42910654 -105.87572467  46.42910874 -105.87567165
111  46.42910654 -105.87572467
111  46.42910928 -105.87531548
111  46.42926590 -105.87531628
111  46.42926579 -105.87558105
112  46.42920553 -105.87568732  46.42920619 -105.87578545
111  46.42920553 -105.87568732
