I
1050 Generated by WorldEditor 1.6.1r1

1   3105 1 0 YCOM Cooma-Snowy Mountains Airport
100 45.00 1 0 0.25 0 2 0 18 -36.29044738  148.97517393   71    0 3 3 0 1 36 -36.30906370  148.96999505    0    0 3 3 0 1
110 2 0.00 0.0000 New Taxiway 2
111 -36.29366819  148.97077939
111 -36.29365736  148.97078297
111 -36.29358297  148.97080761
111 -36.29353599  148.97082318
111 -36.29349533  148.97061749
113 -36.29362351  148.97057685
110 2 0.00 0.0000 New Taxiway 3
111 -36.29287256  148.97104484
111 -36.29286084  148.97098462
111 -36.29269656  148.97103783
111 -36.29265929  148.97087468
111 -36.29304478  148.97075083
111 -36.29307585  148.97092535
111 -36.29296944  148.97095944
113 -36.29297998  148.97101459
110 1 0.00 0.0000 New Taxiway 1
111 -36.29367403  148.97440251
112 -36.29339535  148.97410453 -36.29361171  148.97403183
111 -36.29361810  148.97377284
111 -36.29350414  148.97312678
111 -36.29332001  148.97208294
112 -36.29317201  148.97195144 -36.29310784  148.97191131
112 -36.29288943  148.97195215 -36.29276735  148.97198943
111 -36.29225245  148.97213798
111 -36.29206935  148.97240463
111 -36.29170651  148.97204546
111 -36.29190701  148.97170746
111 -36.29219925  148.97196188
111 -36.29225505  148.97186344
112 -36.29215238  148.97131996 -36.29214845  148.97129299
112 -36.29221567  148.97122988 -36.29226578  148.97121789
112 -36.29257976  148.97112353 -36.29262263  148.97111229
112 -36.29269495  148.97118599 -36.29271382  148.97122241
111 -36.29272014  148.97125402
111 -36.29290077  148.97119017
111 -36.29287256  148.97104484
111 -36.29297998  148.97101459
111 -36.29300712  148.97116247
111 -36.29326827  148.97108807
111 -36.29328368  148.97116601
112 -36.29337641  148.97113765 -36.29341554  148.97110889
112 -36.29343502  148.97100807 -36.29341872  148.97092604
111 -36.29340574  148.97086274
111 -36.29344469  148.97085300
112 -36.29350707  148.97096459 -36.29356358  148.97097448
112 -36.29359410  148.97089884 -36.29359482  148.97084670
111 -36.29358297  148.97080761
111 -36.29365736  148.97078297
112 -36.29370671  148.97089681 -36.29374949  148.97091623
111 -36.29381001  148.97092918
111 -36.29380270  148.97095895
112 -36.29356703  148.97103101 -36.29350693  148.97106752
112 -36.29337015  148.97121969 -36.29333677  148.97126241
111 -36.29331798  148.97131160
111 -36.29363357  148.97309085
111 -36.29374575  148.97372331
112 -36.29408770  148.97393200 -36.29436247  148.97392664
113 -36.29410951  148.97426829
110 2 0.00 0.0000 New Taxiway 22
111 -36.29194231  148.97114508
111 -36.29196321  148.97116088
111 -36.29199953  148.97108483
111 -36.29202565  148.97110430
111 -36.29196370  148.97123175
113 -36.29191863  148.97119928
130 Airport Boundary
111 -36.31029647  148.97385449
111 -36.31046819  148.96939264
111 -36.30928182  148.96708856
111 -36.30778885  148.96751404
111 -36.29022069  148.96950671
111 -36.28882960  148.97073661
113 -36.28937982  148.97758212
120 Linear Feature 4
111 -36.29350414  148.97312678 4
115 -36.29363357  148.97309085
120 Linear Feature 10
112 -36.29269681  148.97163228 -36.29257943  148.97157468 1
115 -36.29262913  148.97145012
120 Linear Feature 9
112 -36.29303575  148.97181532 -36.29292209  148.97182753 1
111 -36.29288779  148.97170256 1
111 -36.29282678  148.97136497 1
112 -36.29274799  148.97135774 -36.29269998  148.97137609 1
111 -36.29267855  148.97143602 1
111 -36.29262913  148.97145012 1
115 -36.29254050  148.97147539
120 Linear Feature 8
111 -36.29316612  148.97161100 1
111 -36.29312285  148.97155388 1
116 -36.29304285  148.97137849 -36.29309565  148.97123079
120 Linear Feature 21
111 -36.29269927  148.97120293 20
115 -36.29219194  148.97135493
120 Linear Feature 20
111 -36.29303964  148.97124381 20
111 -36.29305168  148.97130847 20
111 -36.29312952  148.97128334 20
115 -36.29315764  148.97143297
120 Linear Feature 19
111 -36.29268523  148.97146324 20
111 -36.29295012  148.97138345 20
115 -36.29291450  148.97119392
120 Linear Feature 18
111 -36.29271987  148.97133399 20
115 -36.29275791  148.97150569
120 Linear Feature 17
111 -36.29265400  148.97145256 20
115 -36.29266733  148.97152030
120 Linear Feature 16
111 -36.29263066  148.97131636 20
115 -36.29264475  148.97138535
120 Linear Feature 15
111 -36.29228324  148.97156293 20
115 -36.29229722  148.97162319
120 Linear Feature 14
111 -36.29226237  148.97141444 20
115 -36.29227705  148.97148727
120 Linear Feature 13
111 -36.29235172  148.97143987 20
115 -36.29238606  148.97160276
120 Linear Feature 12
112 -36.29232259  148.97174038 -36.29220825  148.97167027 1
115 -36.29225552  148.97155523
120 Linear Feature 11
112 -36.29266314  148.97192108 -36.29253825  148.97193353 1
111 -36.29251207  148.97179987 1
111 -36.29245544  148.97147272 1
112 -36.29237647  148.97146473 -36.29232343  148.97148576 1
111 -36.29230691  148.97153970 1
111 -36.29225552  148.97155523 1
115 -36.29220431  148.97157070
120 Linear Feature 7
111 -36.29337520  148.97202270 1
111 -36.29324399  148.97130221 1
112 -36.29316954  148.97129330 -36.29312353  148.97131173 1
111 -36.29310602  148.97136170 1
111 -36.29304285  148.97137849 1
115 -36.29294795  148.97140373
120 Linear Feature 6
111 -36.29372505  148.97396047 1
112 -36.29337520  148.97202270 -36.29302535  148.97008493
111 -36.29337520  148.97202270
112 -36.29337520  148.97202270 -36.29328575  148.97174614 1
111 -36.29306540  148.97180691 1
111 -36.29303575  148.97181532 1
115 -36.29266314  148.97192108
120 Linear Feature 5
111 -36.29420513  148.97412123 1
112 -36.29404377  148.97416951 -36.29388241  148.97421779
111 -36.29404377  148.97416951
112 -36.29404377  148.97416951 -36.29379899  148.97421336 1
111 -36.29372505  148.97396047 1
112 -36.29354339  148.97429849 -36.29335271  148.97437204
111 -36.29354339  148.97429849
112 -36.29354339  148.97429849 -36.29313737  148.97440737 1
115 -36.29313737  148.97440737
21 -36.29316472  148.97502898 2 193.9277 3.00 New PAPI-4L
21 -36.30675766  148.97004127 2 12.7000 3.00 New PAPI-4L
14 -36.29199515  148.97115302   6.56 0 New Tower Viewpoint 9
1300 -36.29206725  148.97200651 116.38 tie_down turboprops|props GA 04
1301 A general_aviation 
1300 -36.29195042  148.97185754 116.38 tie_down turboprops|props GA 03
1301 A general_aviation 
1300 -36.29195583  148.97215683 191.11 tie_down turboprops|props GA 02
1301 A general_aviation 
1300 -36.29183323  148.97203268 191.11 tie_down turboprops|props GA 01
1301 A general_aviation 
1300 -36.29225552  148.97155523  12.23 gate jets|turboprops|props GATE 03
1301 B airline 
