A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     1673 0 0 84Y  Bloomfield Municipal
100   14.94   1   0 0.25 0 1 0 14   42.58215379 -097.67602770   60.96    0.00 1  0 0 0 32   42.57610730 -097.67014883    0.00    0.00 1  0 0 0
110   2 1.00 148.90 New Taxiway 88
111  42.58213910 -097.67403660 
111  42.58215859 -097.67396883 
111  42.58212233 -097.67394500 
111  42.58216912 -097.67380838 
111  42.58227595 -097.67386398 
111  42.58223150 -097.67400324 
111  42.58219875 -097.67398948 
113  42.58218042 -097.67405832 
110   1 1.00 158.00 New Taxiway 100
111  42.57630217 -097.67016976 
111  42.57617984 -097.67039985 
111  42.57604536 -097.67026985 
113  42.57616237 -097.67004388 
110   1 1.00 234.40 New Taxiway 99
111  42.58085844 -097.67414953 102 
111  42.58074039 -097.67439738 102 
112  42.58077533 -097.67457468  42.58081854 -097.67466957 
111  42.58060157 -097.67455470 
111  42.58054181 -097.67434619 102 
112  42.58068523 -097.67431123  42.58071649 -097.67425005 102 
113  42.58080383 -097.67409734 
110   2 1.00 158.00 New Taxiway 95
111  42.58116448 -097.67345610 
111  42.58116068 -097.67347674 
111  42.58117740 -097.67352214 
111  42.58113713 -097.67369137 
111  42.58113409 -097.67376154 
111  42.58115916 -097.67378527 
111  42.58112463 -097.67386745 102 
112  42.58096058 -097.67395451  42.58089485 -097.67407400 102 
111  42.58085844 -097.67414953 
111  42.58080383 -097.67409734 102 
111  42.58086956 -097.67396824 102 
112  42.58078765 -097.67371141  42.58067742 -097.67364960 
111  42.58067742 -097.67364960 
112  42.58057711 -097.67354202  42.58055872 -097.67348833 
111  42.58056240 -097.67340967 
111  42.58052562 -097.67339469 
111  42.58056424 -097.67323238 
111  42.58059641 -097.67324361 
112  42.58073340 -097.67316995  42.58080327 -097.67320366 
111  42.58110206 -097.67334100 
113  42.58112345 -097.67338077 
111  42.58110666 -097.67353703 
111  42.58106621 -097.67342341 
111  42.58098347 -097.67338845 
111  42.58095405 -097.67340343 
111  42.58094485 -097.67344713 
111  42.58104047 -097.67350082 
111  42.58100461 -097.67361694 
113  42.58106805 -097.67365689 
