I
1000 Generated by WorldEditor

1    144 1 0 KAGS Augusta Rgnl At Bush Fld
100 23.00 1 0 0.00 1 2 1 08  33.36604599 -081.96923789    0    0 2 9 0 0 26  33.36940642 -081.94999217    0    0 2 9 0 0
100 46.00 2 0 0.00 1 2 1 17  33.38239402 -081.97084341    0   61 2 9 0 0 35  33.36087293 -081.96549156    0   61 2 9 0 0
110 1 0.00 0.0000 New Taxiway 104
111  33.36861240 -081.97217493 20
111  33.36834924 -081.97343313 20
111  33.36828229 -081.97341427 20
111  33.36822912 -081.97364299 20
111  33.36788646 -081.97354867 20
111  33.36786873 -081.97362884 20
111  33.36760879 -081.97354867 20
111  33.36762454 -081.97345907 20
111  33.36729764 -081.97328929 20
111  33.36733309 -081.97313838 20
111  33.36747347 -081.97316443 20
111  33.36748749 -081.97308249 20
111  33.36764708 -081.97314048 20
113  33.36789125 -081.97197179 20
110 1 0.00 0.0000 New Taxiway 103
111  33.36972635 -081.97304580 20
111  33.36961056 -081.97365357 20
111  33.36919047 -081.97352356 20
113  33.36932119 -081.97292777 20
110 1 0.00 0.0000 New Taxiway 102
111  33.37056070 -081.97348781 20
111  33.37052979 -081.97363382 20
111  33.37032184 -081.97357281 20
111  33.37028008 -081.97377382 20
111  33.36984245 -081.97364482 20
113  33.36991761 -081.97329280 20
110 1 0.00 0.0000 New Taxiway 101
111  33.37115189 -081.97366401 20
111  33.37106457 -081.97408459 20
111  33.37051128 -081.97391584 20
113  33.37059443 -081.97349563 20
110 1 0.00 0.0000 New Taxiway 100
111  33.37210493 -081.97208942 20
111  33.37205381 -081.97233642 20
111  33.37183320 -081.97226982 20
111  33.37182587 -081.97233424 20
111  33.37185644 -081.97240013 20
111  33.37187967 -081.97238110 20
111  33.37193958 -081.97250555 20
111  33.37183198 -081.97257730 20
111  33.37177451 -081.97245284 20
111  33.37179041 -081.97243966 20
111  33.37174761 -081.97235913 20
111  33.37176350 -081.97226543 20
111  33.37173660 -081.97225518 20
111  33.37170359 -081.97241624 20
111  33.37153729 -081.97237524 20
111  33.37159355 -081.97189662 20
111  33.37168847 -081.97192461 20
111  33.37168316 -081.97194667 20
111  33.37178098 -081.97197236 20
111  33.37178896 -081.97194910 20
111  33.37185575 -081.97197363 20
111  33.37185070 -081.97199530 20
111  33.37196387 -081.97203185 20
111  33.37195441 -081.97208136 20
111  33.37202545 -081.97210558 20
113  33.37203424 -081.97206635 20
110 1 0.00 0.0000 New Taxiway 99
111  33.37421020 -081.97282358 20
111  33.37411637 -081.97329721 20
111  33.37293517 -081.97296471 20
111  33.37304624 -081.97244520 20
111  33.37345732 -081.97255723 20
111  33.37347571 -081.97248610 20
111  33.37345166 -081.97236360 20
111  33.37351133 -081.97206974 20
111  33.37352948 -081.97207657 20
111  33.37355541 -081.97193623 20
111  33.37403023 -081.97206839 20
111  33.37400228 -081.97221252 20
111  33.37402852 -081.97222345 20
111  33.37398403 -081.97243861 20
111  33.37395836 -081.97242768 20
111  33.37395208 -081.97247277 20
111  33.37391957 -081.97246115 20
113  33.37386554 -081.97273187 20
110 1 0.00 0.0000 New Taxiway 98
111  33.36966284 -081.97168041 20
111  33.36963644 -081.97173169 20
111  33.36958524 -081.97171935 20
111  33.36958267 -081.97165111 20
113  33.36962678 -081.97163067 20
110 2 0.00 0.0000 New Taxiway 3
111  33.36594477 -081.96921241 53 102
112  33.36124530 -081.96805411  33.36112397 -081.96801868 53 102
112  33.36092663 -081.96781190  33.36085561 -081.96769322 53 102
112  33.36082817 -081.96748610  33.36082669 -081.96737804 53 102
111  33.36083072 -081.96573364
111  33.36160618 -081.96592683 53 102
