I
1050 Generated by WorldEditor 1.6.0r1

1    812 0 0 D38 Canandaigua Airport
100 30.48 1 0 0.25 0 2 0 13  42.91307893 -077.33390119    0    0 2 0 0 0 31  42.90470660 -077.31672579    0    0 2 0 0 0
110 1 0.00 0.0000 Taxiway
112  42.91080164 -077.32890991  42.91091937 -077.32895900
112  42.91106958 -077.32882172  42.91117595 -077.32872372
111  42.91106958 -077.32882172
112  42.91106958 -077.32882172  42.91108299 -077.32880936
112  42.91116549 -077.32866793  42.91118723 -077.32858159
111  42.91116549 -077.32866793
112  42.91116549 -077.32866793  42.91117665 -077.32862360
112  42.91115643 -077.32851177  42.91113533 -077.32845251
111  42.91115643 -077.32851177
112  42.91115643 -077.32851177  42.91110381 -077.32827948
111  42.90990983 -077.32595273
112  42.90909886 -077.32430098  42.90901469 -077.32413813
111  42.90909886 -077.32430098
112  42.90909886 -077.32430098  42.90904861 -077.32420377
112  42.90896868 -077.32420188  42.90893752 -077.32420978
111  42.90896868 -077.32420188
112  42.90896868 -077.32420188  42.90894764 -077.32420722
111  42.90893464 -077.32422061
112  42.90871776 -077.32441660  42.90866871 -077.32449626
111  42.90868730 -077.32459569
111  42.90859591 -077.32467392
112  42.90849054 -077.32423542  42.90858968 -077.32434540
111  42.90867542 -077.32428054
112  42.90886236 -077.32409865  42.90892432 -077.32402605
111  42.90886236 -077.32409865
112  42.90886236 -077.32409865  42.90887837 -077.32407989
112  42.90889485 -077.32403380  42.90890115 -077.32401042
111  42.90889485 -077.32403380
112  42.90889485 -077.32403380  42.90891293 -077.32396672
111  42.90889902 -077.32389420
112  42.90734637 -077.32063166  42.90728576 -077.32052332
111  42.90734637 -077.32063166
112  42.90734637 -077.32063166  42.90730399 -077.32055591
112  42.90720131 -077.32055299  42.90716513 -077.32055617
111  42.90720131 -077.32055299
112  42.90720131 -077.32055299  42.90718575 -077.32055436
111  42.90717580 -077.32055745
112  42.90692900 -077.32080141  42.90688589 -077.32086027
111  42.90690526 -077.32098539
111  42.90686277 -077.32103428
111  42.90665346 -077.32061801
112  42.90671743 -077.32058990  42.90678389 -077.32070510
111  42.90691416 -077.32063360
112  42.90711772 -077.32043667  42.90717703 -077.32036093
111  42.90711772 -077.32043667
112  42.90711772 -077.32043667  42.90712303 -077.32042989
112  42.90713164 -077.32041501  42.90713563 -077.32040740
111  42.90713164 -077.32041501
112  42.90713164 -077.32041501  42.90717221 -077.32033769
111  42.90714887 -077.32022518
112  42.90540009 -077.31655471  42.90532708 -077.31640496
111  42.90540009 -077.31655471
112  42.90540009 -077.31655471  42.90536884 -077.31649062
112  42.90528964 -077.31645436  42.90525214 -077.31644479
111  42.90528964 -077.31645436
112  42.90528964 -077.31645436  42.90523952 -077.31644157
111  42.90519694 -077.31645937
112  42.90495853 -077.31667990  42.90491585 -077.31672756
111  42.90493402 -077.31686869
111  42.90470659 -077.31672580
111  42.90509085 -077.31638235
112  42.90529866 -077.31631717  42.90540238 -077.31634276
111  42.90545885 -077.31645360
112  42.90557835 -077.31670042  42.90558576 -077.31671679
111  42.90564571 -077.31670572
111  42.90633673 -077.31609563
111  42.90642778 -077.31630005
111  42.90627837 -077.31643925
112  42.90623221 -077.31635258  42.90621810 -077.31632500
111  42.90617866 -077.31634251
112  42.90569067 -077.31677455  42.90567112 -077.31679074
111  42.90566241 -077.31688066
112  42.90723249 -077.32016018  42.90725831 -077.32021023
112  42.90741270 -077.32018414  42.90747880 -077.32012281
111  42.90746709 -077.31998175
111  42.90706436 -077.31910089
111  42.90738112 -077.31881379
111  42.90748482 -077.31902957
111  42.90749272 -077.31904601
111  42.90764690 -077.31936682
111  42.90780276 -077.31969114
111  42.90781969 -077.31967573
111  42.90785836 -077.31974831
111  42.90819735 -077.31944262
112  42.90811808 -077.31962701  42.90807196 -077.31970236
111  42.90797765 -077.31983107
111  42.90798324 -077.31984388
111  42.90820668 -077.31964827
111  42.90866671 -077.32061218
111  42.90858175 -077.32069934
111  42.90817469 -077.31984035
111  42.90804654 -077.31995956
111  42.90844944 -077.32081831
112  42.90864903 -077.32124326  42.90865372 -077.32125298
111  42.90864903 -077.32124326
112  42.90864903 -077.32124326  42.90866140 -077.32126889
111  42.90870322 -077.32124151
111  42.90890546 -077.32105724
111  42.90938937 -077.32205765
111  42.90930247 -077.32213133
111  42.90887984 -077.32126457
111  42.90875818 -077.32137572
111  42.90917191 -077.32224922
111  42.90920454 -077.32231810
111  42.90941590 -077.32213133
111  42.90986871 -077.32308678
112  42.91051381 -077.32224313  42.91084124 -077.32177319
111  42.91051381 -077.32224313
112  42.91051381 -077.32224313  42.91095018 -077.32152116
112  42.91168636 -077.32030781  42.91176425 -077.32017565
111  42.91168636 -077.32030781
112  42.91168636 -077.32030781  42.91181443 -077.32009049
111  42.91175626 -077.31986713
111  42.91139730 -077.31961087
111  42.91146407 -077.31943976
111  42.91134607 -077.31936233
111  42.91151896 -077.31891019
111  42.91181535 -077.31910253
111  42.91163331 -077.31958465
111  42.91202666 -077.31985568
111  42.91189516 -077.32015465
112  42.91051926 -077.32242339  42.91042877 -077.32255922
111  42.90989733 -077.32320916
111  42.90993476 -077.32329773
112  42.90923248 -077.32395344  42.90915347 -077.32401475
111  42.90916969 -077.32418336
111  42.91001040 -077.32588926
111  42.91124521 -077.32841462
111  42.91352463 -077.33305460
112  42.91359420 -077.33333159  42.91357665 -077.33344997
111  42.91359420 -077.33333159
112  42.91359420 -077.33333159  42.91359234 -077.33334409
112  42.91358718 -077.33336800  42.91358440 -077.33337974
111  42.91358718 -077.33336800
112  42.91358718 -077.33336800  42.91356362 -077.33346745
111  42.91351156 -077.33353734
111  42.91307893 -077.33390120
112  42.91304192 -077.33349592  42.91312465 -077.33363752
111  42.91324847 -077.33356633
111  42.91342842 -077.33341208
112  42.91345983 -077.33333394  42.91347076 -077.33328871
111  42.91345983 -077.33333394
112  42.91345983 -077.33333394  42.91346517 -077.33331185
112  42.91346549 -077.33326129  42.91346275 -077.33323573
111  42.91346549 -077.33326129
112  42.91346549 -077.33326129  42.91345715 -077.33318341
111  42.91338551 -077.33300588
111  42.91146680 -077.32910073
112  42.91133393 -077.32892975  42.91127937 -077.32888780
111  42.91133393 -077.32892975
112  42.91133393 -077.32892975  42.91131862 -077.32891798
112  42.91128451 -077.32891261  42.91126764 -077.32891194
111  42.91128451 -077.32891261
112  42.91128451 -077.32891261  42.91124124 -077.32891089
111  42.91120033 -077.32893567
112  42.91100249 -077.32914721  42.91097511 -077.32924347
113  42.91098877 -077.32936166
111  42.90918333 -077.32363095
111  42.90761451 -077.32035765
112  42.90744466 -077.32032250  42.90737297 -077.32038717
111  42.90741645 -077.32054500
111  42.90898000 -077.32381691
114  42.90913952 -077.32384110  42.90920430 -077.32379047
111  42.90974609 -077.32307291
111  42.90939208 -077.32233978
111  42.90926584 -077.32244594
113  42.90961711 -077.32318157
110 2 0.00 0.0000 New Taxiway 9
111  42.90738113 -077.31881379
111  42.90750765 -077.31869921
111  42.90760868 -077.31891409
113  42.90748483 -077.31902957
110 2 0.00 0.0000 New Taxiway 5
111  42.90961712 -077.32318157
111  42.90926585 -077.32244594
