A
1000 Generated by WorldEditor

1    488 1 0 MMTJ Tijuana - General Aberlado L Rodriguez INTL
100 43.89 2 1 0.25 0 3 1 09  32.54598946 -116.98664959    0   55 3 7 0 0 27  32.54191446 -116.95562159    0   55 2 1 0 0
102 H3  32.54707418 -116.97865275 273.84 10.50 11.50 15 0 0 0.00 1
102 H2  32.54725691 -116.97863186 273.84 10.50 11.50 15 0 0 0.00 1
110 1 0.00 0.0000 New Taxiway 231
111  32.54836765 -116.97687357
111  32.54811310 -116.97509208
111  32.54827987 -116.97476174
111  32.54857767 -116.97476791
111  32.54864847 -116.97513179
111  32.54899769 -116.97547328
111  32.54888914 -116.97568042
111  32.54909679 -116.97597153
111  32.54895993 -116.97684486
111  32.54879476 -116.97690644
111  32.54869094 -116.97704080
111  32.54855847 -116.97708239
113  32.54853035 -116.97685826
110 2 0.00 0.0000 New Taxiway 341
112  32.54482039 -116.96634499  32.54486935 -116.96659183
112  32.54541836 -116.96656548  32.54560196 -116.96665259
111  32.54572436 -116.96650740
111  32.54561420 -116.96524419
111  32.54639758 -116.96514255
111  32.54663015 -116.96806100
111  32.54583453 -116.96815188
112  32.54577332 -116.96742214  32.54577332 -116.96714626
112  32.54529595 -116.96727694  32.54503891 -116.96726242
113  32.54495898 -116.96747237
110 1 0.00 0.0000 New Taxiway 324
111  32.54317691 -116.96361081
111  32.54316309 -116.96360262
111  32.54306636 -116.96296333
112  32.54321145 -116.96270106  32.54325291 -116.96261091
112  32.54345328 -116.96230766  32.54345328 -116.96216013
112  32.54326673 -116.96179951  32.54310091 -116.96159461
111  32.54291435 -116.96171755
111  32.54281762 -116.96094713
111  32.54288672 -116.96091434
112  32.54348783 -116.96134873  32.54359147 -116.96146347
112  32.54376420 -116.96197982  32.54382639 -116.96228307
112  32.54368129 -116.96289776  32.54361220 -116.96321741
113  32.54317691 -116.96356164
110 1 0.00 0.0000 New Taxiway 323
111  32.54620710 -116.97447159
112  32.54591620 -116.97451496  32.54578492 -116.97445759
111  32.54563982 -116.97440645 1
112  32.54546709 -116.97430683  32.54545327 -116.97429044 1
112  32.54563982 -116.97411832  32.54565364 -116.97392981 1
111  32.54553313 -116.97306441 1
111  32.54425979 -116.96368776 1
111  32.54317263 -116.95562923 1
112  32.54286783 -116.95540084  32.54263086 -116.95541841 1
112  32.54245633 -116.95569985  32.54244976 -116.95586956 1
111  32.54229326 -116.95622382
111  32.54212535 -116.95498756 1
111  32.54322835 -116.95484784 1
112  32.54341583 -116.95519002  32.54346026 -116.95554139 1
111  32.54559963 -116.97239643 1
112  32.54588413 -116.97419958  32.54591705 -116.97422417 1
112  32.54604995 -116.97433072  32.54613977 -116.97435530 1
112  32.54622269 -116.97427334  32.54624341 -116.97423236 1
112  32.54622269 -116.97391271  32.54618123 -116.97374059 1
111  32.54609141 -116.97319146 1
111  32.54618814 -116.97317506 1
111  32.54633324 -116.97413401 1
113  32.54631942 -116.97429793 1
110 2 0.00 0.0000 New Taxiway 321
111  32.54543323 -116.97305210
