I
1050 Generated by WorldEditor

1      5 1 0 TFFG St Maarten - Grand Case
100 29.87 1 1 0.25 0 2 0 12  18.10152100 -063.05256400   60    0 3 0 0 0 30  18.09833100 -063.04173000  160    0 3 0 0 0
110 1 0.00 0.0000 New Taxiway 497
111  18.10065833 -063.04919099
111  18.10012691 -063.04739252
111  18.10015251 -063.04738454
112  18.10038410 -063.04752573  18.10052438 -063.04748328
111  18.10090096 -063.04737485
111  18.10066715 -063.04647256
111  18.10095824 -063.04638562
111  18.10192486 -063.04624381
111  18.10214183 -063.04698187
111  18.10174848 -063.04705882
111  18.10174728 -063.04710869
111  18.10164619 -063.04721522
111  18.10160700 -063.04707367
111  18.10146518 -063.04710787
111  18.10146860 -063.04714323
111  18.10150984 -063.04729978
111  18.10149191 -063.04730544
111  18.10151074 -063.04737712
111  18.10153029 -063.04745044
111  18.10159819 -063.04743577
111  18.10166453 -063.04767438
111  18.10160093 -063.04768872
111  18.10175691 -063.04828196
111  18.10181946 -063.04825571
111  18.10190384 -063.04856263
111  18.10195247 -063.04885746
111  18.10193486 -063.04888946
111  18.10195893 -063.04908858
111  18.10195893 -063.04908858
111  18.10150739 -063.04892635
111  18.10144921 -063.04870558
112  18.10085438 -063.04891125  18.10066990 -063.04897796
113  18.10067861 -063.04918353
111  18.10053187 -063.04865808
112  18.10073940 -063.04879959  18.10086431 -063.04878140
111  18.10073940 -063.04879959
112  18.10073940 -063.04879959  18.10074517 -063.04880161
111  18.10098921 -063.04871873
112  18.10111220 -063.04845995  18.10107376 -063.04829418
111  18.10089121 -063.04772811
112  18.10068752 -063.04758255  18.10056838 -063.04761490
112  18.10043002 -063.04765937  18.10030319 -063.04770587
113  18.10030704 -063.04791410
110 2 0.00 0.0000 New Taxiway 496
111  18.10196980 -063.04917851
111  18.10193486 -063.04888946
111  18.10216037 -063.04885939
113  18.10219531 -063.04913841
110 2 0.00 0.0000 New Taxiway 494
111  18.10155466 -063.04732619
111  18.10156273 -063.04735920
111  18.10151074 -063.04737712
111  18.10149191 -063.04730544
111  18.10150984 -063.04729978
111  18.10146860 -063.04714323
111  18.10159142 -063.04711022
113  18.10163713 -063.04729978
110 2 0.00 0.0000 New Taxiway 493
111  18.10195014 -063.04833100
111  18.10190872 -063.04819717
111  18.10181123 -063.04822549
111  18.10181946 -063.04825571
111  18.10175691 -063.04828196
111  18.10160093 -063.04768872
111  18.10166453 -063.04767438
111  18.10159819 -063.04743577
111  18.10172010 -063.04739265
111  18.10178059 -063.04764070
111  18.10168354 -063.04767067
111  18.10169671 -063.04771683
111  18.10174109 -063.04770231
111  18.10175687 -063.04775522
111  18.10178645 -063.04774692
111  18.10179532 -063.04777596
111  18.10192845 -063.04773550
111  18.10196592 -063.04788697
111  18.10198071 -063.04788282
111  18.10199945 -063.04794403
111  18.10198465 -063.04794922
111  18.10201720 -063.04807578
111  18.10202804 -063.04807163
111  18.10204086 -063.04812662
111  18.10201424 -063.04813284
111  18.10203100 -063.04819405
111  18.10205269 -063.04818990
113  18.10208129 -063.04829468
130 Airport Boundary 519
111  18.10147550 -063.05289343
111  18.10116265 -063.05281863
111  18.09797726 -063.04194245
111  18.09807680 -063.04147868
111  18.09870250 -063.04134404
111  18.09974060 -063.04468018
111  18.10048006 -063.04593685
111  18.10177413 -063.04602661
111  18.10241405 -063.04614629
111  18.10279800 -063.04825571
111  18.10255625 -063.04916829
111  18.10220074 -063.04940766
111  18.10158926 -063.04946750
111  18.10133329 -063.04991631
113  18.10195899 -063.05266907
120 Linear Feature 500
111  18.10145252 -063.04870034 20
115  18.10081262 -063.04644012
120 Linear Feature 502
111  18.10117260 -063.04805834 51
111  18.10128615 -063.04801239 51
