A
1050 Generated by WorldEditor 1.7.1r2

1   1342 0 0 CYBR Brandon Municipal Airport
100 45.72 1 0 0.25 0 3 0 08  49.90758905 -099.96647267    0    0 3 5 0 0 26  49.90747869 -099.93886127    0    0 3 11 0 0
100 18.29 5 0 0.00 0 0 0 14  49.91380843 -099.94503021    0    0 0 0 0 0 32  49.90664904 -099.93873052    0    0 0 0 0 0
110 1 0.00 0.0000 New Taxiway 12
111  49.90494421 -099.93965726
112  49.90485855 -099.93984693  49.90477979 -099.93989161
111  49.90470701 -099.93982222
112  49.90466399 -099.93948747  49.90473917 -099.93928809
111  49.90486583 -099.93940394
111  49.90619674 -099.94063090
111  49.90624817 -099.94066224
111  49.90618551 -099.94075509
111  49.90616360 -099.94070039
113  49.90500484 -099.93963447
110 2 0.00 0.0000 New Taxiway 2
111  49.90509780 -099.94296488
112  49.90515972 -099.94242889  49.90524948 -099.94212905
111  49.90515972 -099.94242889
112  49.90515972 -099.94242889  49.90519737 -099.94228522 102
112  49.90535703 -099.94198837  49.90545054 -099.94183793
111  49.90535703 -099.94198837 102
111  49.90618551 -099.94075509 102
111  49.90624817 -099.94066224 102
111  49.90657087 -099.94018410 102
111  49.90680475 -099.93983757 102
111  49.90679810 -099.93902544
111  49.90660203 -099.93885785
111  49.90669713 -099.93859556
111  49.90699526 -099.93886093
111  49.90727826 -099.93886470
111  49.90728138 -099.94005421 102
111  49.90706543 -099.93988824 102
111  49.90671325 -099.94041469 102
111  49.90547292 -099.94226876
112  49.90547292 -099.94226876  49.90529146 -099.94257929 102
111  49.90530043 -099.94297070
113  49.90520050 -099.94296783
110 2 0.00 0.0000 New Taxiway 2
111  49.90702144 -099.96242898
111  49.90729791 -099.96178244
111  49.90737040 -099.96177459
111  49.90737040 -099.96305981
113  49.90702650 -099.96306243
110 2 0.00 0.0000 New Taxiway 7
111  49.90437086 -099.94277317
111  49.90447505 -099.94248598
111  49.90466992 -099.94266466
113  49.90456556 -099.94294898
110 1 0.00 0.0000 New Taxiway 1
111  49.90733165 -099.95223730 102
111  49.90711465 -099.95149988 102
111  49.90670044 -099.95086375 102
111  49.90536013 -099.94880532 102
112  49.90528843 -099.94867843  49.90524825 -099.94859896
111  49.90528843 -099.94867843
112  49.90528843 -099.94867843  49.90525446 -099.94861125 102
112  49.90518174 -099.94841755  49.90514918 -099.94831390
111  49.90518174 -099.94841755
112  49.90518174 -099.94841755  49.90514715 -099.94830744 102
112  49.90512025 -099.94805237  49.90511936 -099.94792275
111  49.90512025 -099.94805237 102
111  49.90510908 -099.94661041 102
111  49.90491921 -099.94631288
111  49.90487079 -099.94623608
111  49.90471818 -099.94623806
111  49.90471880 -099.94616425
111  49.90482262 -099.94616424
111  49.90482263 -099.94614468
111  49.90482265 -099.94611180
111  49.90477282 -099.94611141
111  49.90477260 -099.94580980
111  49.90482952 -099.94580890
111  49.90483193 -099.94547398
111  49.90484416 -099.94547301
111  49.90484267 -099.94507670
111  49.90477041 -099.94508024
111  49.90477167 -099.94483078
111  49.90484828 -099.94483204
111  49.90491582 -099.94486117 102
111  49.90494346 -099.94487078 102
111  49.90509949 -099.94469804 102
111  49.90510156 -099.94393777 102
111  49.90505848 -099.94393607
111  49.90492903 -099.94375256
111  49.90476509 -099.94375239
111  49.90471206 -099.94375231
111  49.90471302 -099.94382953
111  49.90409339 -099.94382942
111  49.90409028 -099.94373943
111  49.90399839 -099.94374552
111  49.90399839 -099.94451452
111  49.90393460 -099.94452326
111  49.90392897 -099.94370765
112  49.90385973 -099.94350384  49.90379611 -099.94345304
111  49.90385973 -099.94350384
111  49.90377160 -099.94342544
111  49.90380552 -099.94332023
111  49.90384830 -099.94329110
111  49.90386575 -099.94324442
111  49.90383556 -099.94321564
111  49.90414589 -099.94238543
111  49.90418428 -099.94241928
111  49.90429903 -099.94212987
112  49.90420617 -099.94162251  49.90402037 -099.94143720
111  49.90420617 -099.94162251
111  49.90300274 -099.94053807
111  49.90303700 -099.94044775
111  49.90353543 -099.94088575
111  49.90359974 -099.94070720
111  49.90361473 -099.94072082
111  49.90379121 -099.94088108
111  49.90372573 -099.94105299
111  49.90380509 -099.94112273
111  49.90387123 -099.94092991
111  49.90388399 -099.94094057
111  49.90400436 -099.94104116
111  49.90393546 -099.94123729
111  49.90400567 -099.94129144
111  49.90406185 -099.94113206
111  49.90409241 -099.94115935
111  49.90426536 -099.94131385
111  49.90420795 -099.94147219
111  49.90429478 -099.94155305
111  49.90436480 -099.94136067
111  49.90446102 -099.94144335
111  49.90438957 -099.94163751
111  49.90445690 -099.94169626
112  49.90457865 -099.94193594  49.90462052 -099.94208223
111  49.90467779 -099.94213109
111  49.90501150 -099.94246385 102
111  49.90515972 -099.94242889
112  49.90515972 -099.94242889  49.90506995 -099.94272873
111  49.90509780 -099.94296488
111  49.90530043 -099.94297070 102
111  49.90531590 -099.94798361
112  49.90531590 -099.94798361  49.90531861 -099.94823929 102
111  49.90542534 -099.94845940 102
111  49.90684814 -099.95063389 102
111  49.90711855 -099.95104717 102
113  49.90732858 -099.95090880
111  49.90419935 -099.94300580
111  49.90413410 -099.94319462
112  49.90413410 -099.94319462  49.90413231 -099.94338504
111  49.90424061 -099.94338684
111  49.90476193 -099.94337348
111  49.90485095 -099.94337119
111  49.90485123 -099.94325128
111  49.90489296 -099.94324918
111  49.90488822 -099.94282001
112  49.90484487 -099.94248001  49.90480300 -099.94243328
111  49.90484487 -099.94248001
111  49.90469517 -099.94231480
112  49.90445973 -099.94229906  49.90438730 -099.94246403
111  49.90445973 -099.94229906
111  49.90441901 -099.94243249
111  49.90447505 -099.94248598
111  49.90437086 -099.94277317
111  49.90456556 -099.94294898
113  49.90449649 -099.94319098
110 2 0.00 0.0000 New Taxiway 1
111  49.90738717 -099.96647523
111  49.90704464 -099.96647680
111  49.90704128 -099.96582910
113  49.90738238 -099.96502268
110 2 0.00 0.0000 New Taxiway 1
111  49.90471719 -099.94452194
111  49.90409193 -099.94452758
111  49.90409339 -099.94382942
113  49.90471302 -099.94382953
110 2 0.00 0.0000 New Taxiway 4
111  49.90383556 -099.94321564
111  49.90343964 -099.94285477
111  49.90374978 -099.94202863
113  49.90414589 -099.94238543
110 2 0.00 0.0000 New Taxiway 11
111  49.90409241 -099.94115935
111  49.90421327 -099.94082064
111  49.90438612 -099.94097471
113  49.90426536 -099.94131385
110 2 0.00 0.0000 New Taxiway 11
111  49.90436480 -099.94136067
111  49.90446194 -099.94109113
111  49.90457521 -099.94119015
