A
1050 Generated by WorldEditor

1    102 1 0 MUCF JAIME GONZALEZ
100 45.11 1 0 0.25 0 2 0 02  22.13946536 -080.41746257    0   42 3 0 0 0 20  22.16024052 -080.41108623    0    9 3 0 0 0
110 2 0.00 0.0000 New Taxiway 80
111  22.15843759 -080.40995441
111  22.15820441 -080.40982998
111  22.15795804 -080.40991082
111  22.15794763 -080.40993057
111  22.15793842 -080.40989986
111  22.15819726 -080.40980730
113  22.15846545 -080.40993955
110 2 0.00 0.0000 New Taxiway 1
111  22.15789062 -080.41158930
112  22.15789062 -080.41158930  22.15786950 -080.41157385
112  22.15779357 -080.41150526  22.15774611 -080.41145687
112  22.15775679 -080.41143166  22.15776209 -080.41141547
111  22.15793554 -080.41099897
111  22.15809253 -080.41070138
111  22.15849341 -080.41054630
111  22.15857167 -080.41037036
111  22.15843759 -080.40995441
111  22.15846545 -080.40993955
111  22.15861845 -080.41036970
111  22.15851308 -080.41061126
112  22.15814520 -080.41073857  22.15814516 -080.41074021
111  22.15796021 -080.41109911
112  22.15797104 -080.41121600  22.15798407 -080.41130799
112  22.15810816 -080.41135366  22.15813823 -080.41136341
111  22.15826453 -080.41137055
113  22.15828859 -080.41146925
110 1 0.00 0.0000 New Taxiway 3
111  22.14073503 -080.41685378 102
111  22.14076672 -080.41676942 102
112  22.14078736 -080.41664527  22.14078220 -080.41661344 102
111  22.14070808 -080.41632813 102
112  22.14066369 -080.41622964  22.14063312 -080.41618344 102
111  22.14058866 -080.41617804 102
111  22.14024577 -080.41623964 102
112  22.14015235 -080.41629351  22.14011520 -080.41632884 102
111  22.14000661 -080.41654574 102
111  22.13987032 -080.41686616 102
112  22.13987226 -080.41691901  22.13987781 -080.41693697 102
111  22.13989791 -080.41695403 102
111  22.14006082 -080.41706067
111  22.13937118 -080.41726992 102
111  22.13951978 -080.41696092 102
112  22.13961413 -080.41694421  22.13962642 -080.41693702 102
111  22.13963846 -080.41690442 102
111  22.13984049 -080.41645739 102
112  22.14005331 -080.41595650  22.14007985 -080.41590150 102
111  22.14014375 -080.41586987 102
111  22.14070505 -080.41569831 102
111  22.14087668 -080.41626958 102
111  22.14097434 -080.41655838 102
112  22.14103590 -080.41665235  22.14107624 -080.41667985 102
113  22.14116851 -080.41672580
110 1 0.00 0.0000 New Taxiway 4
111  22.15850957 -080.40991681
111  22.15810603 -080.40971050
111  22.15817329 -080.40956691
111  22.15810909 -080.40953060
111  22.15818825 -080.40933926
111  22.15825681 -080.40937190
111  22.15833303 -080.40921643
111  22.15868828 -080.40939907
111  22.15863922 -080.40953041
111  22.15866650 -080.40954792
111  22.15864660 -080.40960284
111  22.15873800 -080.40964741
111  22.15869304 -080.40976043
113  22.15859956 -080.40971740
110 2 0.00 0.0000 New Taxiway 2
111  22.15726191 -080.41177895 1 102
111  22.15732304 -080.41163045 1
111  22.15746290 -080.41149689 1 102
112  22.15751143 -080.41145023  22.15751939 -080.41143686 1 102
111  22.15775351 -080.41091187 1 102
111  22.15777454 -080.41086774 1
111  22.15794099 -080.41048406 1
111  22.15784148 -080.41017015 1
111  22.15794763 -080.40993057 1 102
111  22.15795804 -080.40991082 1 102
111  22.15820441 -080.40982998 1 102
111  22.15843759 -080.40995441 1 102
111  22.15857167 -080.41037036 1 102
111  22.15849341 -080.41054630 1 102
111  22.15809253 -080.41070138 1 102
111  22.15793554 -080.41099897 1 102
111  22.15775679 -080.41143166 1 102
112  22.15779357 -080.41150526  22.15784103 -080.41155365 1 102
113  22.15789062 -080.41158930
110 1 0.00 0.0000 New Taxiway 1
111  22.15431399 -080.41268606 102
111  22.15456309 -080.41212418 102
111  22.15473965 -080.41167387 102
112  22.15475646 -080.41147417  22.15475096 -080.41142069 102
111  22.15469074 -080.41116554 102
111  22.15468297 -080.41113035 102
111  22.15588441 -080.41069838 102
111  22.15793842 -080.40989986 102
111  22.15794763 -080.40993057
111  22.15784148 -080.41017015
111  22.15794099 -080.41048406
111  22.15777454 -080.41086774 102
112  22.15770377 -080.41079419  22.15766154 -080.41080755 102
112  22.15721727 -080.41095081  22.15719831 -080.41095657 102
111  22.15721189 -080.41098919 102
111  22.15734300 -080.41125073 102
111  22.15746290 -080.41149689
111  22.15732304 -080.41163045 102
111  22.15720591 -080.41134551 102
111  22.15705513 -080.41102807 102
112  22.15701164 -080.41101613  22.15698092 -080.41102553 102
112  22.15605387 -080.41129716  22.15606018 -080.41129806 102
112  22.15499416 -080.41162612  22.15499407 -080.41162630 102
112  22.15496527 -080.41165975  22.15495360 -080.41168031 102
111  22.15474021 -080.41215713 102
112  22.15457232 -080.41252378  22.15456773 -080.41256339 102
113  22.15462539 -080.41259350
130 Airport Boundary 42
111  22.13829413 -080.41845287
111  22.13784622 -080.41731717
111  22.13972824 -080.41625339
111  22.14014044 -080.41554737
111  22.14079330 -080.41538324
111  22.14091257 -080.41540800
111  22.14117077 -080.41593609
111  22.15229099 -080.41232684
111  22.15248219 -080.41267193
111  22.15425383 -080.41220330
111  22.15444157 -080.41086274
111  22.15715070 -080.41003877
111  22.15724933 -080.40843082
111  22.16044975 -080.40852378
111  22.16073947 -080.41178994
111  22.15794083 -080.41268669
111  22.15785903 -080.41278605
111  22.15449490 -080.41386800
113  22.15443355 -080.41354783
120 Linear Feature 3
111  22.15735320 -080.41153395 1
111  22.15736609 -080.41149497 1
115  22.15737898 -080.41145113
120 Linear Feature 2
111  22.15740283 -080.41150750 1
111  22.15736609 -080.41149497 1
115  22.15732871 -080.41148175
120 Linear Feature 41
111  22.15720591 -080.41134551 4
115  22.15734300 -080.41125073
120 Linear Feature 35
111  22.15711414 -080.41088410 1 101
115  22.15724990 -080.41124907
120 Linear Feature 34
111  22.15762809 -080.41148008 1 101
112  22.15754115 -080.41166192  22.15749624 -080.41174332 1 101
111  22.15737072 -080.41183096
112  22.15737072 -080.41183096  22.15728352 -080.41185450 1 101
115  22.15724983 -080.41186520
120 Linear Feature 33
111  22.13984049 -080.41645739 4
115  22.14000661 -080.41654574
120 Linear Feature 32
111  22.14130899 -080.41684999 1 101
112  22.14106293 -080.41692487  22.14098531 -080.41694627 1 101
111  22.14096549 -080.41683216 1 101
111  22.14071612 -080.41607442 1 101
112  22.14043338 -080.41597487  22.14026454 -080.41601594 1 101
112  22.14014984 -080.41607247  22.14012342 -080.41611704 1 101
112  22.13969129 -080.41704132  22.13967457 -080.41709290 1 101
111  22.13967940 -080.41719022
112  22.13967940 -080.41719022  22.13968743 -080.41732147 1 101
111  22.13984825 -080.41732373 1 101
115  22.14015740 -080.41723900
120 Linear Feature 31
111  22.14070808 -080.41632813 4
115  22.14087668 -080.41626958
120 Linear Feature 30
111  22.15775351 -080.41091187 4
115  22.15793554 -080.41099897
120 Linear Feature 29
111  22.15446910 -080.41259987 1 101
112  22.15437124 -080.41285971  22.15430355 -080.41288293 1 101
115  22.15421714 -080.41290778
120 Linear Feature 28
111  22.15456309 -080.41212418 4
115  22.15474021 -080.41215713
120 Linear Feature 27
111  22.15624912 -080.41109178 1 101
112  22.15504172 -080.41144510  22.15494461 -080.41148148 1 101
111  22.15483728 -080.41167171 1 101
112  22.15446910 -080.41259987  22.15442914 -080.41280939 1 101
111  22.15465458 -080.41275137 1 101
115  22.15483532 -080.41270515
120 Linear Feature 26
111  22.15605387 -080.41129716 21
115  22.15588441 -080.41069838
120 Linear Feature 25
111  22.15631078 -080.41091802 1 101
115  22.15625488 -080.41067735
120 Linear Feature 24
112  22.15624912 -080.41109178  22.15632318 -080.41107545 1 101
115  22.15631078 -080.41091802
120 Linear Feature 23
112  22.15644563 -080.41104387  22.15637794 -080.41106279 1 101
115  22.15631078 -080.41091802
120 Linear Feature 22
111  22.15670340 -080.41082417 1 101
115  22.15665161 -080.41059077
120 Linear Feature 21
112  22.15667537 -080.41098899  22.15672316 -080.41097953 1 101
115  22.15670340 -080.41082417
120 Linear Feature 20
112  22.15681330 -080.41095831  22.15674322 -080.41097551 1 101
115  22.15670340 -080.41082417
120 Linear Feature 19
111  22.15692844 -080.41054545 1 101
115  22.15700028 -080.41085249
120 Linear Feature 18
111  22.15700028 -080.41085249 1 101
116  22.15697045 -080.41091711  22.15693190 -080.41092820
120 Linear Feature 17
112  22.15704229 -080.41090060  22.15701455 -080.41090665 1 101
115  22.15700028 -080.41085249
120 Linear Feature 16
111  22.15714136 -080.41048752 1 101
115  22.15721110 -080.41078229
120 Linear Feature 15
111  22.15721110 -080.41078229 1 101
116  22.15718292 -080.41086429  22.15715220 -080.41087224
120 Linear Feature 14
112  22.15726335 -080.41084435  22.15722846 -080.41085368 1 101
115  22.15721110 -080.41078229
120 Linear Feature 13
111  22.15734813 -080.41042816 1 101
115  22.15741982 -080.41070611
120 Linear Feature 12
112  22.15741982 -080.41070611  22.15744030 -080.41076525 1 101
115  22.15739917 -080.41079799
120 Linear Feature 11
112  22.15741982 -080.41070611  22.15743423 -080.41074842 1 101
115  22.15749976 -080.41076491
120 Linear Feature 10
111  22.15756673 -080.41035648 1 101
115  22.15763721 -080.41062818
120 Linear Feature 9
112  22.15763721 -080.41062818  22.15765417 -080.41069663 1 101
115  22.15758627 -080.41073620
120 Linear Feature 8
112  22.15763721 -080.41062818  22.15764311 -080.41067992 1 101
115  22.15770954 -080.41068866
120 Linear Feature 7
111  22.15791204 -080.41081463 1 101
112  22.15780419 -080.41068391  22.15773030 -080.41068391 1 101
111  22.15770954 -080.41068866 1 101
111  22.15758627 -080.41073620 1 101
111  22.15749976 -080.41076491 1 101
111  22.15739917 -080.41079799 1 101
111  22.15726271 -080.41084315 1 101
111  22.15718292 -080.41086429 1 101
111  22.15711414 -080.41088410 1 101
111  22.15704229 -080.41090060 1 101
111  22.15697045 -080.41091711 1 101
111  22.15681331 -080.41095831 1 101
111  22.15667537 -080.41098899 1 101
111  22.15644563 -080.41104387 1 101
115  22.15624912 -080.41109178
120 Linear Feature 6
111  22.15846451 -080.41020385 1 101
112  22.15817793 -080.41025645  22.15815347 -080.41030267 1 101
115  22.15814583 -080.41032412
120 Linear Feature 5
111  22.15790636 -080.41168985 1 101
112  22.15778217 -080.41171774  22.15775415 -080.41171774 1 101
112  22.15765416 -080.41163256  22.15761339 -080.41157754 1 101
112  22.15762809 -080.41148008  22.15763701 -080.41145532 1 101
111  22.15791204 -080.41081462 1 101
111  22.15797717 -080.41066390 1 101
111  22.15836111 -080.41042653 1 101
112  22.15846451 -080.41020385  22.15842345 -080.41006123 1 101
112  22.15824982 -080.41005705  22.15822414 -080.41005507 1 101
112  22.15801503 -080.41010974  22.15798751 -080.41015529 1 101
115  22.15796844 -080.41021471
21  22.15670737 -080.41157017 2 195.8700 3.00 New Light Fixture 15
21  22.14270586 -080.41597831 3 15.8700 3.00 New Light Fixture 14
14  22.15867057 -080.40967987  82.02 0 New Tower Viewpoint 10
1300  22.15625488 -080.41067735 105.00 gate jets Gate 09
1301 C airline 
1300  22.15665161 -080.41059077 105.00 gate jets|turboprops Gate 07
1301 B airline 
1300  22.15692844 -080.41054545 105.00 gate jets|turboprops Gate 08
1301 B airline 
1300  22.15714136 -080.41048752 105.00 gate jets|turboprops Gate 05
1301 B airline 
1300  22.15734813 -080.41042816 105.00 gate jets|turboprops Gate 04
1301 B airline 
1300  22.15756673 -080.41035648 105.00 gate jets|turboprops Gate 03
1301 B airline 
1300  22.15814583 -080.41032412 250.00 gate jets|turboprops Gate 02
1301 B airline 
1300  22.15796844 -080.41021471 250.00 gate jets|turboprops Gate 01
1301 B airline 
18  22.15589012 -080.41299569 1 New Airport Beacon 13
54 11890 CIENFUEGOS Tower
55 12280 GONZALEZ Approach
99
