A
1050 Generated by WorldEditor 1.6.0r1

1    208 0 0 KLRG Lincoln Regional Airport
100 22.86 1 0 0.25 0 2 0 17  45.36539982 -068.53769894    0    0 2 0 0 0 35  45.35894183 -068.53179894    0    0 2 0 0 0
110 3 0.00 0.0000 New Taxiway 33
111  45.35899115 -068.53417529
111  45.35902917 -068.53421942
111  45.35897394 -068.53438017
113  45.35892146 -068.53431631
110 3 0.00 0.0000 New Taxiway 32
111  45.35881474 -068.53462160
111  45.35886178 -068.53467887
111  45.35880020 -068.53481305
113  45.35875267 -068.53476573
110 3 0.00 0.0000 New Taxiway 31
111  45.35870040 -068.53481532
111  45.35877038 -068.53487802
111  45.35870091 -068.53502939
113  45.35863398 -068.53497494
110 3 0.00 0.0000 New Taxiway 27
111  45.35833350 -068.53440744
111  45.35815976 -068.53424897
111  45.35817911 -068.53420781
111  45.35824102 -068.53406629
111  45.35825318 -068.53403849
113  45.35842583 -068.53418759
111  45.35832459 -068.53413917
111  45.35824102 -068.53406629
111  45.35817911 -068.53420781
113  45.35826146 -068.53427891
110 2 0.00 0.0000 New Taxiway 26
111  45.35877022 -068.53404557
111  45.35873346 -068.53401381
111  45.35874258 -068.53398352
111  45.35871878 -068.53396342
111  45.35870651 -068.53399103
111  45.35866850 -068.53396282
111  45.35863280 -068.53404993
111  45.35860194 -068.53402151
112  45.35867029 -068.53384465  45.35867222 -068.53383797
111  45.35867029 -068.53384465
112  45.35867029 -068.53384465  45.35874597 -068.53381820
111  45.35885885 -068.53389992
111  45.35876163 -068.53415108
113  45.35873739 -068.53413339
110 2 0.00 0.0000 New Taxiway 18
111  45.36607864 -068.53944776
111  45.36597308 -068.53927913
112  45.36594502 -068.53925767  45.36592778 -068.53927913
111  45.36571883 -068.53961946
111  45.36569729 -068.53958266
112  45.36588686 -068.53924234  45.36592779 -068.53916876
111  45.36586747 -068.53907064
112  45.36529231 -068.53808033  45.36527586 -068.53805692
111  45.36523476 -068.53807172
111  45.36529201 -068.53793899
111  45.36590193 -068.53903692
111  45.36597518 -068.53918409
113  45.36611735 -068.53939564
110 2 0.00 0.0000 New Taxiway 17
111  45.35864146 -068.53515893
111  45.35856288 -068.53510375
111  45.35858134 -068.53505078
113  45.35866376 -068.53511034
110 3 0.00 0.0000 New Taxiway 16
111  45.35858452 -068.53547607
111  45.35856466 -068.53542671
111  45.35862411 -068.53530182
113  45.35865561 -068.53534693
110 2 0.00 0.0000 New Taxiway 15
111  45.35891274 -068.53441084
111  45.35895338 -068.53443649
111  45.35889094 -068.53461534
113  45.35884850 -068.53454567
110 2 0.00 0.0000 New Taxiway 14
111  45.35947434 -068.53565109
111  45.35943120 -068.53561445
111  45.35940789 -068.53565109
111  45.35937414 -068.53562188
112  45.35943154 -068.53548126  45.35943085 -068.53548077
111  45.35947155 -068.53551542
111  45.35945729 -068.53555999
114  45.35949834 -068.53559712  45.35949799 -068.53559712
110 1 0.00 0.0000 New Taxiway 13
112  45.35946270 -068.53444382  45.35947619 -068.53442766
111  45.35946270 -068.53444382
112  45.35946270 -068.53444382  45.35946479 -068.53444620
112  45.35948571 -068.53455984  45.35948210 -068.53461837
111  45.35948571 -068.53455984
112  45.35948571 -068.53455984  45.35948510 -068.53456983
111  45.35948710 -068.53464005
111  45.35942299 -068.53530215
112  45.35940234 -068.53535925  45.35939729 -068.53539929
111  45.35940234 -068.53535925
112  45.35940234 -068.53535925  45.35940005 -068.53537743
111  45.35939902 -068.53541985
111  45.35943085 -068.53548077
111  45.35937414 -068.53562188
111  45.35925624 -068.53550127
111  45.35931009 -068.53537140
111  45.35933502 -068.53539151
112  45.35936993 -068.53534798  45.35938211 -068.53531035
111  45.35936993 -068.53534798
112  45.35936993 -068.53534798  45.35937898 -068.53532224
111  45.35937987 -068.53529048
111  45.35944654 -068.53462169
112  45.35942407 -068.53449076  45.35942240 -068.53448304
111  45.35942407 -068.53449076
114  45.35942407 -068.53449076  45.35943599 -068.53447601
110 4 0.00 0.0000 New Taxiway 12
111  45.35957154 -068.53431621
112  45.35946270 -068.53444382  45.35941031 -068.53450660
111  45.35946270 -068.53444382
112  45.35946270 -068.53444382  45.35944921 -068.53445998
112  45.35942407 -068.53449076  45.35941215 -068.53450551
111  45.35942407 -068.53449076
112  45.35942407 -068.53449076  45.35940189 -068.53451820
112  45.35937769 -068.53455247  45.35937115 -068.53456373
111  45.35937769 -068.53455247
112  45.35937769 -068.53455247  45.35935400 -068.53459328
111  45.35888203 -068.53588696
111  45.35889417 -068.53592838
111  45.35936219 -068.53634593
111  45.35976848 -068.53670840
112  45.35984386 -068.53677138  45.35985472 -068.53677924
111  45.35984386 -068.53677138
112  45.35984386 -068.53677138  45.35992913 -068.53683312
111  45.36005456 -068.53677412
111  45.36054104 -068.53644200
111  45.36053761 -068.53629158
111  45.36069450 -068.53639086
111  45.36087169 -068.53657832
111  45.36088808 -068.53665767
112  45.36072494 -068.53687522  45.36070450 -068.53689746
112  45.36066549 -068.53682739  45.36065106 -068.53679231
111  45.36056768 -068.53655296
111  45.36015072 -068.53684722
112  45.35982311 -068.53685148  45.35965108 -068.53671949
112  45.35898166 -068.53609644  45.35894415 -068.53607077
111  45.35884419 -068.53603345
112  45.35882025 -068.53605900  45.35881123 -068.53608980
111  45.35851769 -068.53716483
111  45.35843323 -068.53712807
111  45.35880948 -068.53576443
111  45.35932500 -068.53441434
111  45.35928103 -068.53438678
111  45.35916125 -068.53428295
111  45.35909819 -068.53423697
111  45.35909165 -068.53422303
111  45.35912558 -068.53412630
111  45.35913013 -068.53413016
111  45.35914456 -068.53409725
111  45.35938496 -068.53428829
112  45.35943978 -068.53426455  45.35945883 -068.53422266
113  45.35943614 -068.53419459
110 2 0.00 0.0000 New Taxiway 5
111  45.36041071 -068.53444238
112  45.36041747 -068.53425896  45.36039520 -068.53412775
111  45.36035425 -068.53406331
111  45.36040163 -068.53410643
111  45.36041141 -068.53412590
112  45.36044791 -068.53426574  45.36046183 -068.53434199
111  45.36045132 -068.53441544
113  45.36043602 -068.53447023
110 2 0.00 0.0000 New Taxiway 4
111  45.36010568 -068.53524384
111  45.36007128 -068.53520657
111  45.36041071 -068.53444238
113  45.36043602 -068.53447023
110 1 0.00 0.0000 New Taxiway 7
111  45.36019364 -068.53478698
111  45.36007101 -068.53467847
111  45.36013354 -068.53453138
113  45.36025908 -068.53464209
110 3 0.00 0.0000 New Taxiway 2
111  45.36061399 -068.53466604
111  45.36024132 -068.53557962
111  45.35983029 -068.53524470
111  45.36007101 -068.53467847
111  45.36013354 -068.53453138
111  45.36023167 -068.53430055
111  45.36041071 -068.53444238
113  45.36043602 -068.53447023
111  45.36041071 -068.53444238
111  45.36007128 -068.53520657
111  45.36010568 -068.53524384
113  45.36043602 -068.53447023
111  45.36025908 -068.53464209
111  45.36013354 -068.53453138
111  45.36007101 -068.53467847
113  45.36019364 -068.53478698
110 1 0.00 0.0000 New Taxiway 3
111  45.36511272 -068.53835041
112  45.36506082 -068.53843427  45.36502724 -068.53845632
112  45.36493049 -068.53853821  45.36490869 -068.53856111
111  45.36482200 -068.53869078
111  45.36475096 -068.53877718
111  45.36466640 -068.53876188
111  45.36452756 -068.53861851
112  45.36455852 -068.53844813  45.36460760 -068.53833784
111  45.36469930 -068.53836357
112  45.36485945 -068.53843710  45.36494082 -068.53843710
113  45.36501381 -068.53825484
