I
1050 Generated by WorldEditor 2.2.0r2

1     43 0 0 DE09 Johnsons
1302 gui_label 2D
100 24.38 3 0 0.25 0 0 0 15  39.06983800 -075.49037593    0    0 1 0 0 0 33  39.06450400 -075.48644000    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 25
111  39.06554655 -075.48694653
111  39.06567436 -075.48661738
111  39.06601431 -075.48684609
111  39.06594734 -075.48701538
111  39.06576637 -075.48689029
112  39.06576637 -075.48689029  39.06571103 -075.48690098
111  39.06573095 -075.48697939
111  39.06589311 -075.48709771
113  39.06585709 -075.48717875
110 3 0.00 0.0000 New Taxiway 24
111  39.06455748 -075.48631707
111  39.06479112 -075.48576487
111  39.06522435 -075.48604570
112  39.06522435 -075.48604570  39.06532763 -075.48619350
112  39.06569367 -075.48656765  39.06605804 -075.48669328
111  39.06569367 -075.48656765
111  39.06567436 -075.48661738
111  39.06554655 -075.48694653
111  39.06585709 -075.48717875
111  39.06949725 -075.48990089
112  39.06982433 -075.49007411  39.06993557 -075.49009977
111  39.06982433 -075.49007411
111  39.07001692 -075.49008052
112  39.07001692 -075.49008052  39.07013315 -075.49008694
111  39.07010658 -075.49018745
113  39.06978356 -075.49049881
130 Airport Boundary 26
111  39.06474930 -075.48557785
111  39.06638360 -075.48674463
111  39.06630021 -075.48726383
111  39.07041608 -075.49024496
111  39.06975880 -075.49077115
113  39.06432296 -075.48665312
14  39.06609561 -075.48683387  26.25 0 New Tower Viewpoint 16
1300  39.06583740 -075.48683558 151.80 hangar props GA Hangar
1301 A none 
99
