I
1050 Generated by WorldEditor 2.1.0r1

1   1649 0 0 KHBC Mohall Muni
1302 city Mohall
1302 country USA
1302 datum_lat 48.7683833
1302 datum_lon -101.5369953
1302 faa_code HBC
1302 state North Dakota
100 18.29 1 0 0.00 0 2 0 13  48.77165558 -101.54117803    0    0 1 0 0 0 31  48.76512352 -101.53284147    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 143
111  48.76556015 -101.53645993
111  48.76565596 -101.53629132
111  48.76579592 -101.53647620
113  48.76570000 -101.53664159
110 2 0.00 0.0000 New Taxiway 143
111  48.76561978 -101.53615924
111  48.76574078 -101.53594191
111  48.76596703 -101.53624695
111  48.76584433 -101.53646506
113  48.76568178 -101.53624368
110 2 0.00 0.0000 New Taxiway 142
111  48.76475172 -101.53600935
111  48.76510419 -101.53537423
111  48.76511836 -101.53539189
111  48.76529185 -101.53560751
111  48.76516644 -101.53582778
111  48.76507068 -101.53570361
111  48.76505181 -101.53573674
111  48.76514758 -101.53586091
111  48.76504980 -101.53603263
111  48.76495404 -101.53591357
111  48.76493533 -101.53594644
111  48.76503109 -101.53606550
113  48.76493240 -101.53623882
110 2 0.00 0.0000 New Taxiway 141
111  48.76479907 -101.53495315
111  48.76484048 -101.53500333
111  48.76484075 -101.53502529
111  48.76486316 -101.53505324
111  48.76496641 -101.53518467
111  48.76486858 -101.53535948
111  48.76476372 -101.53522442
111  48.76474541 -101.53525714
111  48.76485027 -101.53539220
111  48.76474960 -101.53557209
111  48.76465464 -101.53544978
111  48.76463683 -101.53548161
111  48.76473178 -101.53560392
111  48.76463346 -101.53577962
113  48.76446162 -101.53555731
110 2 0.00 0.0000 New Taxiway 140
111  48.76414409 -101.53494812
111  48.76428537 -101.53469206
111  48.76433400 -101.53475579
111  48.76446325 -101.53462183
111  48.76446207 -101.53460958
111  48.76451675 -101.53461371
111  48.76452158 -101.53464453
111  48.76454631 -101.53466514
111  48.76453600 -101.53473648
111  48.76454174 -101.53477309
111  48.76450055 -101.53490208
111  48.76446274 -101.53496941
111  48.76442224 -101.53492319
113  48.76430030 -101.53515161
110 2 0.00 0.0000 New Taxiway 139
111  48.76389595 -101.53468959
111  48.76390094 -101.53467950
111  48.76390197 -101.53460809
111  48.76410004 -101.53460400
111  48.76410015 -101.53469427
111  48.76409434 -101.53469449
111  48.76409581 -101.53504998
113  48.76389999 -101.53505661
110 1 0.00 0.0000 New Taxiway 138
111  48.76512352 -101.53284147
111  48.76525632 -101.53312585
112  48.76525632 -101.53312585  48.76523360 -101.53311649
112  48.76519460 -101.53311028  48.76517613 -101.53310885
111  48.76519460 -101.53311028
112  48.76519460 -101.53311028  48.76509799 -101.53310278 102
111  48.76505815 -101.53318696 102
111  48.76489398 -101.53361754 102
111  48.76466156 -101.53423034
112  48.76466156 -101.53423034  48.76462429 -101.53436839 102
111  48.76470264 -101.53448950 102
111  48.76520612 -101.53512994
112  48.76520612 -101.53512994  48.76523629 -101.53515676 102
111  48.76527613 -101.53516154 102
111  48.76541528 -101.53516037
112  48.76541528 -101.53516037  48.76549149 -101.53516348 102
111  48.76556758 -101.53525868 102
111  48.76641746 -101.53634425 102
111  48.76650473 -101.53641114
112  48.76650473 -101.53641114  48.76651487 -101.53641426 102
111  48.76652322 -101.53640702 102
111  48.76659988 -101.53630769 102
111  48.76676773 -101.53600666 102
111  48.76700013 -101.53558987
112  48.76700013 -101.53558987  48.76702336 -101.53554489 102
112  48.76704376 -101.53546878  48.76705086 -101.53543491
111  48.76704376 -101.53546878
112  48.76704376 -101.53546878  48.76705356 -101.53542203
111  48.76705195 -101.53539123
111  48.76719114 -101.53556371
112  48.76719114 -101.53556371  48.76717440 -101.53556975
112  48.76714391 -101.53559231  48.76712983 -101.53560387
111  48.76714391 -101.53559231
112  48.76714391 -101.53559231  48.76711932 -101.53561249 102
111  48.76710178 -101.53563435 102
111  48.76684222 -101.53609539 102
111  48.76677113 -101.53622434 102
111  48.76665257 -101.53654650 102
111  48.76682788 -101.53687554
111  48.76725880 -101.53742631
111  48.76656382 -101.53865354
111  48.76613340 -101.53810127
111  48.76658824 -101.53728753
111  48.76669221 -101.53697158 102
111  48.76654223 -101.53668561 102
111  48.76590378 -101.53588305 102
111  48.76582956 -101.53583285
111  48.76574078 -101.53594191
111  48.76561978 -101.53615924
111  48.76568178 -101.53624368
111  48.76565596 -101.53629132
111  48.76556015 -101.53645993
111  48.76549581 -101.53637653
111  48.76514969 -101.53699968
111  48.76507282 -101.53690622
111  48.76566565 -101.53585422
111  48.76572366 -101.53569338 102
111  48.76566854 -101.53557721 102
111  48.76552875 -101.53539305
112  48.76552875 -101.53539305  48.76547565 -101.53533047 102
111  48.76542538 -101.53531481 102
111  48.76518403 -101.53534611
112  48.76518403 -101.53534611  48.76514339 -101.53535189
111  48.76511836 -101.53539189
111  48.76510419 -101.53537423
111  48.76475172 -101.53600935
111  48.76469785 -101.53593905
111  48.76505690 -101.53529964
112  48.76505690 -101.53529964  48.76510008 -101.53517181
111  48.76505076 -101.53506511 102
111  48.76491230 -101.53489311
112  48.76491230 -101.53489311  48.76487017 -101.53486249
111  48.76483068 -101.53489677
111  48.76482012 -101.53491561
111  48.76488951 -101.53500135
111  48.76486316 -101.53505324
111  48.76484075 -101.53502529
111  48.76484048 -101.53500333
111  48.76479907 -101.53495315
111  48.76446162 -101.53555731
111  48.76441071 -101.53549443
111  48.76474403 -101.53489377
112  48.76474403 -101.53489377  48.76478791 -101.53476195
111  48.76472644 -101.53464893 102
111  48.76463778 -101.53454712
112  48.76463778 -101.53454712  48.76455952 -101.53448831
111  48.76451675 -101.53461371
111  48.76446207 -101.53460958
111  48.76446325 -101.53462183
111  48.76433400 -101.53475579
111  48.76428537 -101.53469206
111  48.76410015 -101.53469427
111  48.76410004 -101.53460400
111  48.76390197 -101.53460809
111  48.76390094 -101.53467950
111  48.76389595 -101.53468959
111  48.76389999 -101.53505661
111  48.76385247 -101.53505741
111  48.76385208 -101.53445829
111  48.76402006 -101.53446966
111  48.76411953 -101.53435028
111  48.76411873 -101.53418443
111  48.76458518 -101.53419404 102
111  48.76482732 -101.53355797 102
111  48.76502928 -101.53303473 102
113  48.76507127 -101.53293692
110 1 0.00 0.0000 New Taxiway 137
111  48.77131039 -101.54135299 102
111  48.77139428 -101.54119703
112  48.77139428 -101.54119703  48.77141498 -101.54113560 102
112  48.77137903 -101.54100107  48.77135849 -101.54094153
111  48.77137903 -101.54100107
112  48.77137903 -101.54100107  48.77135857 -101.54094176
111  48.77133303 -101.54089777
111  48.77156657 -101.54119850
111  48.77155335 -101.54122290 102
113  48.77141412 -101.54147951 102
130 Boundary
111  48.76355127 -101.53053724
111  48.76526304 -101.53200482
111  48.76765759 -101.53213538
111  48.76802539 -101.53307917
111  48.76771237 -101.53461660
111  48.77264624 -101.54081414
111  48.77225889 -101.54216173
111  48.77115943 -101.54257130
111  48.76983915 -101.54030939
113  48.76354930 -101.54033908
120 Linear Feature 145
111  48.76489398 -101.53361754 4
115  48.76482732 -101.53355797
120 Linear Feature 144
111  48.76684222 -101.53609539 4
115  48.76676773 -101.53600666
120 Linear Feature 157
112  48.76663477 -101.53671942  48.76653779 -101.53657494 1
115  48.76660943 -101.53640345
120 Linear Feature 156
112  48.76709968 -101.53552115  48.76714727 -101.53545723 1
111  48.76720141 -101.53551192 1
115  48.76762458 -101.53604910
120 Linear Feature 155
112  48.76646291 -101.53649962  48.76652264 -101.53654308 1
111  48.76656923 -101.53647579 1
111  48.76660943 -101.53640345 1
111  48.76709968 -101.53552115
112  48.76709968 -101.53552115  48.76713356 -101.53544214 1
111  48.76709023 -101.53537043 1
115  48.76666338 -101.53482601
120 Linear Feature 154
112  48.76577459 -101.53576418  48.76581935 -101.53570493 1
115  48.76587430 -101.53574680
120 Linear Feature 153
111  48.76520413 -101.53678435 1
111  48.76577459 -101.53576418
112  48.76577459 -101.53576418  48.76580312 -101.53570626 1
115  48.76578313 -101.53563021
120 Linear Feature 152
112  48.76673432 -101.53713850  48.76682384 -101.53700747 1
115  48.76693124 -101.53710011
