I
1050 Generated by WorldEditor 2.2.0r2

1      2 0 0 KPFC Pacific City State
100 9.14 1 0 0.00 0 0 0 14  45.20182119 -123.96279483   95    0 1 0 0 0 32  45.19688232 -123.96099512    0   24 1 0 0 0
110 1 0.00 0.0000 New Taxiway 12
111  45.19687243 -123.96094265
111  45.19696308 -123.96086801
111  45.19698880 -123.96087628
112  45.19698880 -123.96087628  45.19703700 -123.96091002
112  45.19707438 -123.96097193  45.19708986 -123.96100354
111  45.19707438 -123.96097193
113  45.19709312 -123.96102469
110 3 0.00 0.0000 New Taxiway 11
111  45.19778575 -123.96172603
111  45.19781102 -123.96164203
111  45.19789748 -123.96165417
112  45.19789748 -123.96165417  45.19790973 -123.96164599
111  45.19791830 -123.96162397
111  45.19793920 -123.96150913
111  45.19792274 -123.96141870
111  45.19803820 -123.96146152
112  45.19803820 -123.96146152  45.19800579 -123.96150718
111  45.19798824 -123.96155312
111  45.19796675 -123.96165651
111  45.19796999 -123.96167046
111  45.19802560 -123.96169804
112  45.19802560 -123.96169804  45.19803885 -123.96170663
111  45.19803867 -123.96172340
111  45.19799320 -123.96187124
111  45.19798063 -123.96186686
111  45.19785603 -123.96178786
113  45.19785612 -123.96175564
110 2 0.00 0.0000 New Taxiway 10
111  45.19780233 -123.96195834
111  45.19785603 -123.96178786
111  45.19798063 -123.96186686
113  45.19792835 -123.96203660
110 2 0.00 0.0000 New Taxiway 9
111  45.19757797 -123.96181147
111  45.19763888 -123.96161308
111  45.19756422 -123.96155982
111  45.19757802 -123.96151357
111  45.19768608 -123.96155814
111  45.19781102 -123.96164203
111  45.19778575 -123.96172603
113  45.19772942 -123.96191332
110 2 0.00 0.0000 New Taxiway 8
111  45.20086416 -123.96338419
111  45.20086431 -123.96321510
111  45.20100301 -123.96321821
113  45.20100279 -123.96338771
110 3 0.00 0.0000 New Taxiway 7
111  45.20080516 -123.96309252
111  45.20081519 -123.96301029
111  45.20084992 -123.96281708
111  45.20089785 -123.96287766
111  45.20094684 -123.96290379
111  45.20100220 -123.96295333
111  45.20100301 -123.96321821
113  45.20086431 -123.96321510
110 2 0.00 0.0000 New Taxiway 6
111  45.20042465 -123.96326237
111  45.20043502 -123.96301978
111  45.20047479 -123.96302257
111  45.20051976 -123.96302573
111  45.20056420 -123.96302885
113  45.20055415 -123.96327260
110 2 0.00 0.0000 New Taxiway 5
111  45.19937112 -123.96282237
111  45.19938214 -123.96278218
111  45.19937532 -123.96276486
111  45.19942167 -123.96260036
111  45.19953274 -123.96266490
113  45.19946978 -123.96288051
110 3 0.00 0.0000 New Taxiway 3
111  45.19935802 -123.96245460
111  45.19940732 -123.96231358
111  45.20001805 -123.96255832
111  45.20004377 -123.96252417
111  45.20004027 -123.96254877
111  45.20003656 -123.96255288
111  45.20003208 -123.96261657
111  45.19979762 -123.96252471
111  45.19977225 -123.96265881
111  45.19973440 -123.96263167
111  45.19975500 -123.96251098
112  45.19975500 -123.96251098  45.19971109 -123.96247860
111  45.19969012 -123.96250689
111  45.19961427 -123.96264494
111  45.19957631 -123.96261579
111  45.19955850 -123.96267978
111  45.19953274 -123.96266490
111  45.19942167 -123.96260036
111  45.19937532 -123.96276486
111  45.19938214 -123.96278218
111  45.19937112 -123.96282237
111  45.19935217 -123.96289152
112  45.19935217 -123.96289152  45.19933287 -123.96291687
111  45.19930891 -123.96291589
111  45.19919396 -123.96285816
113  45.19931640 -123.96242936
111  45.19958997 -123.96257060
111  45.19964478 -123.96248720
111  45.19964770 -123.96246772
111  45.19948559 -123.96240105
112  45.19948559 -123.96240105  45.19942773 -123.96238674
111  45.19941879 -123.96241587
113  45.19940992 -123.96246252
110 1 0.00 0.0000 New Taxiway 2
111  45.20002176 -123.96273123
111  45.20002831 -123.96265846
111  45.20003208 -123.96261657
111  45.20003656 -123.96255288
111  45.20004027 -123.96254877
111  45.20045128 -123.96268290
111  45.20049735 -123.96240543
112  45.20049735 -123.96240543  45.20049386 -123.96237419
111  45.20046918 -123.96234264
111  45.20056203 -123.96237687
111  45.20050641 -123.96267070
112  45.20050641 -123.96267070  45.20050689 -123.96269421
111  45.20051677 -123.96270155
111  45.20078342 -123.96280035
111  45.20079898 -123.96278498
111  45.20084571 -123.96251394
111  45.20082877 -123.96247891
111  45.20090594 -123.96250548
111  45.20084992 -123.96281708
111  45.20081519 -123.96301029
111  45.20066833 -123.96295864
111  45.20052424 -123.96290796
111  45.20051976 -123.96302573
111  45.20047479 -123.96302257
111  45.20048028 -123.96289250
111  45.20044910 -123.96288154
111  45.20038670 -123.96285141
111  45.20025895 -123.96280934
111  45.20015222 -123.96277420
113  45.20004720 -123.96273961
110 1 0.00 0.0000 New Taxiway 1
111  45.20167488 -123.96290197
111  45.20159143 -123.96285317
111  45.20156213 -123.96277144
112  45.20156213 -123.96277144  45.20155013 -123.96275508
111  45.20151656 -123.96273200
111  45.20177991 -123.96282743
111  45.20173282 -123.96287120
113  45.20171633 -123.96286977
130 Boundary
111  45.20203245 -123.96356722
111  45.20166711 -123.96363535
111  45.20129234 -123.96365469
