A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      833 0 0 YBUH BUCKINGHAM DOWNS
100   35.97   4   0 0.25 0 0 0 12  -22.06988993  139.74743140    0.00    0.00 0  0 0 0 30  -22.07598460  139.75759240    0.00    0.00 0  0 0 0
100   25.91   4   0 0.25 0 0 0 1   -22.08155369  139.75356500    0.00    0.00 0  0 0 0 19  -22.07254313  139.75391894    0.00    0.00 0  0 0 0
110   4 0.25   0.00 New Taxiway 6
111 -22.06956075  139.74244438 
112 -22.06986026  139.74316832 -22.06990818  139.74333637 
112 -22.07032750  139.74487475 -22.07038740  139.74492646 
112 -22.07062701  139.74572796 -22.07061503  139.74588309 
112 -22.07077077  139.74634848 -22.07087860  139.74652947 
112 -22.07122603  139.74694315 -22.07139376  139.74707242 
112 -22.07176515  139.74762831 -22.07181307  139.74773173 
112 -22.07224436  139.74889520 -22.07228031  139.74903740 
112 -22.07265170  139.75004575 -22.07277150  139.75030430 
112 -22.07392416  139.75299435 -22.07395052  139.75303701 
112 -22.07449622  139.75395621 -22.07465436  139.75408419 
112 -22.07547143  139.75443970 -22.07564275  139.75451080 
112 -22.07647299  139.75483787 -22.07673656  139.75498008 
112 -22.07747455  139.75540669 -22.07769859  139.75553467 
112 -22.07827844  139.75607505 -22.07837069  139.75617459 
112 -22.07852730  139.75637087 -22.07872533  139.75658456 
112 -22.07903226  139.75690509 -22.07909167  139.75696919 
112 -22.07932930  139.75677688 -22.07937880  139.75672346 
112 -22.08017892  139.75599298 -22.08026278  139.75603176 
112 -22.08070606  139.75605762 -22.08084982  139.75605762 
112 -22.08143686  139.75635496 -22.08170043  139.75658766 
112 -22.08251859  139.75849507 -22.08244611  139.75887050 
112 -22.08188075  139.75940236 -22.08157633  139.75948058 
112 -22.07986577  139.75957443 -22.07941638  139.75946493 
112 -22.07863358  139.75919900 -22.07845963  139.75915207 
112 -22.07873506  139.75888615 -22.07869157  139.75868279 
112 -22.07834366  139.75882357 -22.07816970  139.75888615 
112 -22.07763334  139.75896436 -22.07740140  139.75899565 
111 -22.07725644  139.75876100 
112 -22.07622720  139.75794757 -22.07605324  139.75782243 
112 -22.07592278  139.75760343 -22.07592278  139.75757214 
111 -22.07500951  139.75552292 
112 -22.07441909  139.75418615 -22.07428731  139.75391596 
112 -22.07389195  139.75310540 -22.07383924  139.75302008 
112 -22.07337799  139.75192510 -22.07331210  139.75181134 
111 -22.07270589  139.75036086 
111 -22.07242915  139.74983470 
112 -22.07204697  139.74856908 -22.07202061  139.74849798 
112 -22.07164044  139.74768163 -22.07148229  139.74746832 
112 -22.07102105  139.74695639 -22.07086291  139.74684263 
112 -22.07057298  139.74611740 -22.07054663  139.74594676 
112 -22.07046755  139.74553437 -22.07046755  139.74540639 
112 -22.07024352  139.74488024 -22.07019081  139.74479492 
112 -22.06988682  139.74362558 -22.06986702  139.74355080 
114 -22.06955018  139.74257858 -22.06953038  139.74252516 
112 -22.07505576  139.75548747 -22.07506038  139.75549744 
112 -22.07591478  139.75745348 -22.07591986  139.75745896 
112 -22.07614850  139.75759603 -22.07619423  139.75766731 
112 -22.07620947  139.75779890 -22.07622471  139.75783728 
112 -22.07635682  139.75788114 -22.07641779  139.75790307 
112 -22.07643605  139.75787356 -22.07643987  139.75787356 
112 -22.07658493  139.75763876 -22.07667654  139.75757697 
112 -22.07703155  139.75765935 -22.07716898  139.75767583 
112 -22.07722242  139.75779529 -22.07727968  139.75785708 
112 -22.07722624  139.75805893 -22.07721097  139.75811248 
112 -22.07732549  139.75829785 -22.07743237  139.75840084 
112 -22.07748963  139.75859856 -22.07757743  139.75863152 
112 -22.07817675  139.75854913 -22.07835235  139.75851618 
112 -22.07837374  139.75846433 -22.07838492  139.75835577 
112 -22.07860289  139.75827134 -22.07868113  139.75821103 
112 -22.07875379  139.75789741 -22.07877056  139.75761998 
112 -22.07863642  139.75687212 -22.07860289  139.75648010 
112 -22.07849670  139.75642582 -22.07842963  139.75630520 
112 -22.07824520  139.75610617 -22.07812783  139.75594333 
112 -22.07744039  139.75546084 -22.07718330  139.75527991 
112 -22.07644921  139.75490090 -22.07627338  139.75479144 
112 -22.07517784  139.75441197 -22.07497496  139.75434629 
113 -22.07446776  139.75409818 
110   3 0.25   0.00 New Taxiway 8
111 -22.07734723  139.75868851 
112 -22.07730260  139.75884103 -22.07727285  139.75891328 
112 -22.07716870  139.75904171 -22.07707200  139.75916212 
112 -22.07679676  139.75913002 -22.07655127  139.75913002 
112 -22.07626860  139.75888920 -22.07606031  139.75873668 
112 -22.07625372  139.75858416 -22.07626116  139.75849586 
112 -22.07623140  139.75835137 -22.07623140  139.75825504 
113 -22.07635042  139.75801422 
14  -22.07654383  139.75811858    6 0 New Tower Viewpoint 8
15  -22.07646945  139.75797409   0.00 New Ramp Start 7
19  -22.07564373  139.75805436 0 New Windsock 9


130 Airport Boundary
111 -022.08251762  139.75849915
111 -022.08155441  139.75357056
111 -022.06956100  139.74244690
111 -022.06954956  139.74258423
111 -022.06988907  139.74743652
111 -022.07254219  139.75392151
111 -022.07626915  139.75889587
111 -022.07679749  139.75912476
111 -022.07986641  139.75956726
113 -022.08188057  139.75939941
99
